observed_mean_abs_corr,null_mean,null_std,null_p95,null_max,p_value_empirical,n_iter,feature
0.3778135247752856,0.02217831794913746,0.0007150733626905186,0.02330156934203745,0.024277294140023095,0.001996007984031936,500,pk_vol
0.3562989335057379,0.022203993787789075,0.0007170831354572124,0.023399112913889616,0.024543994319855565,0.001996007984031936,500,return
