,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
LPB,0.2841285999682887,0.2149943804876934,0.23657041297771872,0.15604638639944177,0.2636798748032443,0.21343486313901716,0.19196256072581822,0.21856974391855,0.22653009097806331,0.2891883249061158,0.2755410823285208,0.27018845929259644,0.27526730990936404,0.20173445656184716,0.029844420280698322,0.11073365688843537,0.1586841000525067,0.24835147989446935,0.16420792979986912,0.2897944969532375,0.1277986055714312,0.27411966776754054,0.26884550655154726,0.2814601039773295,0.24644139542357746,0.22340430076385054,0.15336442609941778,0.2730973692488713,0.16726882373900145,0.1261637308814035,0.19111509700946097,0.2560235347720303,0.20338779708858087
MBB,0.28688507415215214,0.22800420089275536,0.2679407719191009,0.1825051333550399,0.29501778094895087,0.17814478932566777,0.17548628127626117,0.2306631586338302,0.2373015438853694,0.31783527992261634,0.25709453101769736,0.331461578355458,0.31159027877598505,0.19960306613150833,0.04136757017735277,0.1161133741321913,0.15031682353823284,0.23554194629066205,0.14988595844131639,0.283606217946357,0.13669996872181853,0.28290853615080996,0.2720523707562585,0.30371467042903844,0.30043495233127726,0.23774198035276045,0.15009791072920026,0.3123459480824494,0.16746456794238682,0.1632810405295445,0.22052872917531166,0.27684379888195815,0.22031772850810596
MSN,0.280007860465157,0.1911788112132982,0.2329087077814631,0.12948264387901784,0.2703880204484173,0.18704009876722047,0.16020850331076167,0.19273705496304283,0.24968222990155198,0.32271617529010876,0.22084874701382345,0.2822220044586976,0.33279085883734655,0.2211165464818746,0.019751060531843837,0.10587571287541045,0.1332906996238679,0.21755727263418112,0.14742762784168878,0.26902822650931507,0.12797766678703568,0.2993551873510079,0.30176452818637667,0.2699654012972125,0.2614105027616603,0.2338666714100305,0.1318969192494235,0.26368943263974937,0.12205009231572289,0.18219540164913994,0.21116150392714964,0.26093102340483504,0.20821673932303172
MWG,0.19216238296289243,0.11350958115752084,0.1551469568817365,0.12357775970881976,0.19396609363130318,0.13700471859450822,0.0808294047149163,0.17952662739206413,0.14211460776998314,0.26518933875364264,0.1922506158456371,0.19670461784519716,0.23017107046925023,0.24293118135844716,0.11312562032969126,0.1174798064773117,0.10505683066306416,0.09190320247411514,0.12540356756645882,0.18256029957514347,-0.020679805180375394,0.23722562843264455,0.2012357190857214,0.23371209378112162,0.17416787870159167,0.11012760244918833,0.12097469714915149,0.22511233650981977,0.140218279160029,0.15806114717931222,0.19668863123137106,0.19579850478672028,0.17128804898641314
NVL,-0.03598504519719893,-0.06963130315461327,-0.01672281955870821,-0.03333269628608523,-0.04409653585711479,-0.013013408594306268,-0.03897826248972143,0.03922133996740358,0.005834592830910089,0.03169839523001365,-0.007792762622635554,-0.0678419383175175,0.04241100598485475,0.060963590403994856,0.29022210817849603,0.2626686714404237,0.04029331529395157,-0.07720855552893031,-0.01887775338974308,-0.021616785022066303,-0.06915113928207911,0.025358613058715614,-0.004503212126698279,0.020490550532677194,-0.039851237675386515,-0.010861091387792022,0.15319684024021815,-0.06297443836418745,0.16403632254958858,0.160950357121276,0.0523762534640533,0.06342467058327166,0.12885957829359485
PDR,0.025751890998411124,-0.07676681705990836,-0.011925799809777995,-0.028525958991293048,-0.010841969129945355,0.003772112667062542,-0.062318728460353225,0.02016163977709331,0.02924340760850518,0.093329075715125,0.005982272102029787,0.024056950975824273,0.039730466500835164,0.06603281702270827,0.24008445787700453,0.29759523413941824,0.0011973447185862907,-0.04312363814670222,-0.021757608565932545,-0.007132237077123741,-0.0201375901706962,0.09812952842607717,0.0641797122500566,0.06429657714361824,0.012903745156171115,0.004031747003330469,0.132584882391924,0.0069755903302379345,0.10104283283370756,0.1669798157669367,0.08411597027519026,0.09107301219893248,0.10342173975187265
PLX,0.1487578749430113,0.21042370492735732,0.25092983953825176,0.28686749674794815,0.151294071843087,0.1675970095552738,0.351855836676604,0.2689470582673465,0.1350489023868597,0.15785608043819957,0.14587626546383545,0.15686373991968072,0.17370078462654587,0.13097989757368234,0.14501225073151844,0.07853949322753229,0.4006500126621352,0.20358218097826786,0.18292137952743115,0.11326074134036952,-0.003700796349846059,0.14317554228340262,0.2276885537180808,0.13862026786860185,0.11037039256927195,0.19124736049763802,0.2146264150796492,0.13435057349773644,0.24034298232658086,0.17540229777331573,0.19180812953252246,0.13698555978257965,0.19982447844566592
POW,0.2146412424692703,0.32698007442920257,0.2703838780899411,0.2216344035018957,0.23217179010951264,0.16791156787265513,0.26469890905019156,0.17133496410930701,0.24740875686774413,0.2368152671269201,0.22488461074027863,0.2350202833035499,0.24954405495406393,0.08613270561574715,-0.02769748708884646,0.05127071177559976,0.2115099788985831,0.38148695004996785,0.1992080350247413,0.19687037347045133,0.12106616111604981,0.2344406612321275,0.2798845167027737,0.17607000639484183,0.24962604005949665,0.2507963773873259,0.08864755163947298,0.2877859063363692,0.14089270451715144,0.12115692925915514,0.1701314737869194,0.22519176672521987,0.1997626106625326
SAB,0.12681642794006032,0.20854198317876302,0.12673676510723386,0.1302011911206172,0.09022320766679545,0.11235683150787679,0.16752006437890277,0.14638056972321478,0.09220711801032001,0.12037507780509066,0.15365672915967854,0.10911427585428742,0.1266184995888911,0.1029147332140546,0.03994970514769632,0.031588665069463256,0.1792522738306255,0.13218590240173148,0.22068810956340992,0.08773527545208562,0.0014595136214182543,0.1466453451423624,0.11392770653209683,0.0865971602680179,0.058405013322862395,0.11030027611134467,0.08212857574183569,0.10288521548231916,0.08312713931087504,0.0927264598839135,0.11163133438159015,0.09738249665370201,0.14898365005497782
SHB,0.3003849457739434,0.15645096842276823,0.18989143286072593,0.14382962272038446,0.24578865788612564,0.17069774224803802,0.1309369643107151,0.17738585755916889,0.2162494610849255,0.26058990690899625,0.23674322277136634,0.2508272821445859,0.2721377259116202,0.13638149519853043,0.02516767595006965,0.08229320951293802,0.06565607852504853,0.2051502689450846,0.12184572981984908,0.37888381470827903,0.20659825664015147,0.29284220140608447,0.2853625802110592,0.2713771973598131,0.2570342632051961,0.21994087930420325,0.1212561233124082,0.300850670414033,0.13768705405734963,0.14246102802000912,0.1691860000785985,0.2518701013469406,0.1528620056226819
