,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,0.49912815133500377,0.16994038908226183,0.32992915185233074,0.2351802420047218,0.37180237883882306,0.28427981847276834,0.2394095628474999,0.2735082418883906,0.36163020420576425,0.3741396509538446,0.39202731562546284,0.4268415345400131,0.38718541631830394,0.28004123848227797,-0.0009106581392541612,0.08977774364026339,0.18705805366551134,0.2964341939445407,0.18344724868200615,0.4208115405243115,0.31335042147515063,0.35666517760862526,0.3869354286622737,0.4174328043405411,0.42470206497708524,0.36773391142578193,0.1856774113597685,0.4433413279589047,0.15251292391279092,0.17932474479005528,0.23856427155322468,0.3484547115660619,0.23727981858526478
BCM,0.1874461957689883,0.4936394400810552,0.3161342182694612,0.28971610971164047,0.26594953472527255,0.2800193911040313,0.313864908484523,0.2773264679889104,0.26931415413560694,0.2018859426525935,0.2070673101433946,0.2220131877342902,0.2861284302264634,0.16502998228445062,-0.05959800285260221,-0.033507187720427094,0.27339267679254947,0.3723172028017575,0.19580276854275577,0.19472325158383713,0.14299087283261583,0.25138401574952635,0.2561860964602411,0.18341156775622133,0.21492912211925008,0.23590201034873146,0.1471791077848641,0.2580635702001808,0.15253675051122384,0.10592937456025175,0.21356688032088725,0.21140432115316202,0.25196543872540966
BID,0.327784133386164,0.30014005771703833,0.4360706427053444,0.25650452472133595,0.3624436386357425,0.28175331307269585,0.3571994510922439,0.3235116951224215,0.33002801119844294,0.3233986631431669,0.30853423877956226,0.3718542016932577,0.30972947035414944,0.25542663855082354,0.020161793650667663,0.08264778927518966,0.3472235465170261,0.32240580835453375,0.23646566788217344,0.2876100639793807,0.19006516278522237,0.3353149653583775,0.3568857399498797,0.3107115731678597,0.31570235395345997,0.37653841704549607,0.18287456301618568,0.3595063418020904,0.16427507936505242,0.17114910976345635,0.2526420793531112,0.26525208636961445,0.2578920327326505
BVH,0.2542860239356398,0.31532427055329193,0.2873589075891808,0.49572795883444376,0.2496590268234338,0.35177197615976313,0.4221496417780869,0.31335862454172964,0.2935297432011184,0.1877566309028197,0.2798558007533947,0.2909359486751028,0.24201861991182574,0.17147353031784832,0.007699437055132851,0.026727990134956612,0.3791194563430961,0.31980901669975115,0.26721536084261804,0.23659020304119888,0.13064817597045866,0.22636575653598362,0.309896308339579,0.2311138988417145,0.2642008483347599,0.2900330107241314,0.2833084121626745,0.2623693980710545,0.2735094214799027,0.2193776174829125,0.28496857339182086,0.2692764857556399,0.29635764110444524
CTG,0.387114623779698,0.2656785831373163,0.35013684946298207,0.24351393072212546,0.4124293046663601,0.31671639510089195,0.2646753389712307,0.31632569020628515,0.38935508097495203,0.3788867512467722,0.35072300443770005,0.40365468520357756,0.3935052817187439,0.3127337949146177,0.019427256226164043,0.08450191299850662,0.21382395086125344,0.3082319042859366,0.19178184344747748,0.3609900398151258,0.2621782636919407,0.37798244160724115,0.36463492555466187,0.3838894530774315,0.3795739825771654,0.3645383591127861,0.2064824602284167,0.39675707397251975,0.18338686232241438,0.18081780783851686,0.25907193051238037,0.3565220288708178,0.3038022030924174
FPT,0.24095427544836268,0.2473577740803627,0.23477325031568108,0.30470593970121795,0.2821033193491201,0.4219617812745918,0.2931850231385183,0.2583194635318408,0.2554751843020439,0.2358187737177866,0.26177896290854424,0.2761090700614746,0.3021580168782981,0.2774970839940051,0.048390683806111036,0.0818219688204237,0.27869779468266387,0.261867097916321,0.20480674147270467,0.2606868801454587,0.1943907366364388,0.22396006251353506,0.26074268667198586,0.28613429653888306,0.24765283768439172,0.2606534142215993,0.2322994791811452,0.23979137384562585,0.2589439557591495,0.18875838057361108,0.2737305808870846,0.28627595113359006,0.25161749522170157
GAS,0.22532332152075374,0.36280060923042756,0.34183670678073974,0.42828036032770395,0.2455393661674139,0.35326855500629534,0.6013223750500154,0.35342264628043896,0.25671685166982655,0.2352921915505779,0.24918436175967648,0.25696167863165614,0.3052478892052821,0.1828667777347918,0.047270679515839874,0.01912227922687048,0.46223360872774305,0.3506612062470785,0.2587567168837766,0.23012834614775698,0.07577830092014387,0.24516958591576224,0.31789821764316806,0.2107386101690494,0.2390673904520243,0.3394346644698278,0.27602253944673333,0.2622069957147019,0.2743249174392031,0.21096521707670213,0.2735305782332656,0.19295832548663913,0.26830872615700874
GVR,0.26438151518676767,0.2859368348707296,0.2991747229492802,0.2642377643223992,0.29340038867134854,0.3010653706030682,0.33574775271050566,0.4369368729499638,0.2584237088742313,0.30743107476597314,0.24413726280178324,0.28523867710500556,0.3262179820930151,0.2975709462257512,0.07045925973454983,0.12836313915472122,0.34566749150171466,0.2691318125319162,0.2363395444158382,0.2680060879489482,0.15036271362860257,0.30769206831041446,0.30190598404835034,0.2953127398581246,0.25646693641281815,0.2950512037527459,0.26055879724747616,0.2555252087934596,0.21188249829741748,0.1686888992182154,0.24815343493881026,0.26084870685534944,0.2915007726042298
HDB,0.3628754920950698,0.2670658728294789,0.322741826798473,0.2652343652778664,0.3484908142501729,0.2652831769736475,0.26397533742139606,0.23476429767126997,0.4516729332250921,0.30021462836716956,0.329408861796241,0.3744343621525384,0.33080001809244386,0.22981969191701535,0.008828021634162967,0.06879367410889897,0.23011557536725477,0.34032380408858565,0.1641719934765726,0.3452946009861513,0.30224467380272163,0.36172269302446414,0.35876797546272904,0.3486114682610991,0.391138932013267,0.32603492974887344,0.19972237738141835,0.38929394662279837,0.202386835301401,0.24643282756401255,0.23943722585221552,0.3528500863946133,0.2972947171310162
HPG,0.37407527682070363,0.22177361763783862,0.31463777426973233,0.17063199389758898,0.33934604947481295,0.2949448845899521,0.24005573161184876,0.27545782662493606,0.28455451185314184,0.4663107217454871,0.31463961237725174,0.3556513279163335,0.3994532409801162,0.3457211274992381,0.10602411211344455,0.19576177911440196,0.2153848580121402,0.2912602198240161,0.2249023565576261,0.3430821220499236,0.15304143140663443,0.41234488988532286,0.34789717428623285,0.36591999685878496,0.35913965886991733,0.3701536303759165,0.2039852061875177,0.36504446116434874,0.17817737049727217,0.17878823864962673,0.30391389965222115,0.35335254226966667,0.2688026183145232
LPB,0.38343715845471465,0.2071433755614021,0.31462676793692346,0.26920937871372436,0.33042854894267076,0.2888560942944372,0.2593251318664215,0.28031204985586194,0.3545779947752789,0.3385498777036586,0.4557814502785767,0.36252106785327126,0.35241448280234566,0.2689090159708223,0.038614582682835866,0.09404275876886052,0.20861742810420383,0.311221783999371,0.23906869690420432,0.3664989662731942,0.2736863838601545,0.3552881350300081,0.3621858428920144,0.36684978580650157,0.33402651891588303,0.31617899840305486,0.2183209636785228,0.38332245626707695,0.20388964001164825,0.16412308817314783,0.24277755147056027,0.314720757921275,0.2940534629902817
MBB,0.39047887313484125,0.23225320552745568,0.3305071651643488,0.2469203828831154,0.3842269814138935,0.3032390485693893,0.2556767425688915,0.29754950995773566,0.3652723801743101,0.3635173210134978,0.35944695295862383,0.42945580970226166,0.36655087100410044,0.2848709512455725,-0.009192782875823929,0.10866849783736134,0.22276546599028355,0.32266892871773706,0.21150397047132036,0.36654123792842275,0.26599595871986265,0.35520965963884815,0.3481599267529376,0.38905213575812114,0.40269876417469336,0.35631805152797386,0.18763780411894498,0.4034019207256768,0.16814483808347064,0.17333198035468186,0.252827888073061,0.3693120195206529,0.2976623379700349
MSN,0.3431881101119899,0.260884698317415,0.3136421581603981,0.22197348374930004,0.3340126902963439,0.2745830864851316,0.2689475070781705,0.2876244968165239,0.29239588880935136,0.3544168671226332,0.2991072383042937,0.3267129295963314,0.487312502769591,0.31243191754392213,0.041793052935898446,0.09962256561838251,0.1762167786995024,0.2846217153923581,0.20727680723505418,0.336963024077544,0.18756661205691272,0.35358262529069523,0.3607488380341297,0.3375039351924354,0.312040477497256,0.33309484846922627,0.1724606539018251,0.34986950227453556,0.14881786636655717,0.17066707555356753,0.2538806197633095,0.32524501981598997,0.28116675096385535
