,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,0.12447146037184875,0.030157383428931265,0.12845904158829585,0.0947420561369524,0.07992952734974021,0.06292098056574681,0.08082076139115606,0.05159790472870578,0.07011739227279346,0.027983963422229745,0.0758174357945986,0.09573403857895363,0.07195608719881912,0.04804881187369042,-0.0009239181997799062,-0.012775268173044039,0.0471969174034263,0.05218939207337629,0.06647341130976571,0.07969468222623531,0.09498298158843024,0.031783937175530484,0.05875983851532271,0.07234254119902707,0.07272333300683748,0.11070114676599052,0.07803718002673668,0.07315240950706063,0.05922953124015281,0.05700062811785581,0.05693907722497588,0.08211429785265534,0.08456024234076114
BCM,-0.04237472400042014,0.12043676721077186,0.023504111801061406,0.028580121263164202,-0.012759422437154071,0.03385331889011363,-0.028121458871443485,0.0627168035449791,0.0007793352795416462,0.0027895890296869654,-0.03706516783122333,-0.06560603006422651,-0.0070186948083556105,-0.020860397811831903,-0.03883300988247447,-0.004348042835037232,-0.0073168131583049535,-0.018059378298363866,0.012594712149038349,0.010275194244654092,-0.03432606649790972,-0.010147086395928647,-0.06562962172787423,-0.01729518198978295,-0.029271532692972287,0.00993413535016397,-0.005799271248811747,-0.04533177781868329,-0.044157254323960074,-0.017856288570234996,0.018071065221366377,-0.008682602776223639,-0.008231432266069283
BID,0.018757877063030826,0.03213055733112476,0.141263039413303,0.057001849175388884,0.06795010553792259,0.01904032989892129,0.03240894960900611,0.020498966763168664,0.016535961777316147,0.004819368130369273,0.027791836528273946,0.0617606560818311,0.028642639404622982,0.0033116517215793177,-0.02738162623036915,-0.004483602263608873,0.06590524429722586,0.04762696965058384,-0.0009384076852306929,0.03256888525717086,0.028092508938398538,0.03227113120829586,0.040846840310873,0.058582883109272094,0.027633233249512903,0.07441421580785643,0.023972257264651,0.03560324924718367,-0.03183564989451472,-0.016172175994495278,0.04514005576590855,0.014857609084539668,0.0386330678265683
BVH,0.015280346711191871,0.024275064765521735,0.026219946833795513,0.12789311619336563,0.004345785603004645,0.04519665297121285,0.014785032246482557,0.07807026276275295,0.0028483270795579317,0.008432273091097123,0.050465079594312075,0.043813519193531957,0.008947728827529084,0.011823487639590466,-0.014235480789010838,0.0077637034046041335,0.028118961342994655,0.03564280543518417,0.051145676834666726,0.056878610804534074,-0.0032221592467269896,0.027242313595109622,-0.01153249766600879,0.011669923707715992,0.04755156759178916,0.057779590973728014,0.05287706615432809,0.0016027204847626232,-0.00863366299171395,0.025514559072026637,0.025167915701890635,0.018569862930531818,0.03208350108843547
CTG,0.08240673627181526,0.07270026120113085,0.1309127232853962,0.09565610363194789,0.1331126370722237,0.07262635894210333,0.06913339322841743,0.06101190878279233,0.08811907325940604,0.047778262806936124,0.09470497184396427,0.10638181283654431,0.11148766932467884,0.08087994310771066,0.017932383702484126,-0.014814498585310585,0.05106389842210188,0.05499610479857404,0.0670684091509512,0.09349553946385132,0.06817890541410017,0.0718932277478939,0.07933597494084324,0.09188463196784229,0.06430570866541138,0.11683051510477516,0.08018676821209617,0.07919104810617271,0.04434684107955315,-0.001296881485379299,0.08282477671599739,0.06024997006938867,0.09167072194211645
FPT,0.02094536102535973,0.017248028601911415,0.04599303367766981,0.09412432749093554,0.03672418831021961,0.15821098093365923,0.07842772328379874,0.056108525411621764,0.03156840420040437,0.024426334298796776,0.022609936597118675,0.017319972497017687,0.05034884085675367,0.06820414626587123,-0.020988703496687036,-0.020286736397131574,0.09222934930976752,0.018617671142923505,0.07373683645279011,0.04115907544825709,0.09021966894544985,-0.003577058005135788,0.005295489381830866,0.012306864754634777,0.04663424732745472,0.09309660420822902,0.07585881531359709,-0.009912284018792331,0.07842108896204736,0.024834930018047683,0.05634874375204576,0.041414424089999576,0.05293393633850855
GAS,0.02619626708570251,0.04299977371872341,0.004280013575551961,0.0598215421320493,0.030915487753000376,0.05700066657093699,0.10980234690653806,0.0859489223125925,0.025795583917299386,-0.00429522179004621,0.017179372505968887,0.025081757707470894,0.035526951252751446,0.0003635145987968764,-0.00038628023094304916,-0.010483673607475099,0.06048285160306034,0.053957501129517395,0.024091219596818546,0.03606243055234493,-0.016729933991540713,0.0007299714837361472,0.00018109797873364807,0.04470920159790972,0.01614756678234595,0.036391511381432755,0.05462852969271537,-0.021066439124636148,0.021450806856926595,0.015649808461653328,-0.01426371734289047,0.00030355943639171526,0.05863075937517976
GVR,0.028145057232837657,0.0463657371304988,0.04337702206632971,0.03524520806066068,0.035039234804986094,0.05652795197622065,0.02202996172684122,0.15280337565296417,0.013442258272705015,0.02676271580691513,0.00888949646803735,0.0336987359360443,0.032456538754157195,0.020026456186497368,-0.06577887717352547,-0.01433687364490599,0.041664236679200016,0.028700473504058948,0.005554576279931102,0.07320853251797554,0.08300923260949075,0.041632556546545914,0.02300481200817094,0.03651057609415767,0.03458386418691755,0.041372437293113774,0.011314958448040207,-0.020276681250988034,-0.018418160893660232,-0.011227256289347676,-0.022449156857539256,0.009924845116086425,0.01589166743435515
HDB,0.026532082913754848,-0.02409932277189652,0.03522645691818528,-0.009262265510545035,0.026192666715082077,0.02259072310980471,-0.002166180203554553,-0.00847370467969823,0.058728965042768984,0.047021148722946195,0.031294326931107584,0.0439750469500114,-0.010692079983823058,0.060962369447500234,0.010035118274054799,-0.02050022628526034,-0.02445502516187292,-0.01769510250585609,-0.04209844973178838,0.052047512360908314,0.041647920351808546,0.04929389311705022,0.0006517634815099619,0.050551762948942806,0.030818706506005548,0.02269160159414058,0.02833188335044301,0.03790566268947313,0.01748374502560717,0.026679481449181593,-0.008933095258772308,0.05555683945791695,0.03840641967580316
HPG,0.10237695805444837,0.06862710501805207,0.07581640405396675,0.10203645219498957,0.08509532246091135,0.10307604182516288,0.07175374553874148,0.06581893659916287,0.0430628315681549,0.14293426545769236,0.04157607226445815,0.09197657336129614,0.11423398016615993,0.09720221541209181,-0.023191234598041056,0.005260995209506031,0.05169747488168937,0.07828423897881936,0.08109240594675658,0.1229775896638254,0.07464032109979543,0.09044836506789934,0.0687655443049602,0.093844595435704,0.11674983483725335,0.10994590823660524,0.08165779102846499,0.07346915835144585,0.038456480273362195,0.04606179533615079,0.11619797214227488,0.0827626834739756,0.08431988136769936
LPB,0.14189017636880905,0.04231069205256931,0.1283307977616688,0.08709808422455424,0.11526614704829441,0.07365921445193421,0.06250461358469608,0.058056745314672496,0.09458061982002197,0.08771035272029275,0.2044132692948232,0.12423758698855204,0.1061378431725345,0.0780873563208101,-0.04913128727692664,-0.009791635290153125,0.04812805333432564,0.06650685800627007,0.021707296419589298,0.1073552862729532,0.06961681042773737,0.09870417414420986,0.11563289042307165,0.12628564540371265,0.10458541269479618,0.08559811740522946,0.07122715632178152,0.1179862464323329,0.044742533721688765,0.04861608071108406,0.029633639345664407,0.10747453155322467,0.12994612873337502
MBB,0.09409319777819077,0.02919684570592356,0.14080757706083424,0.07075763797651903,0.10188250077774794,0.05863179391307172,0.04564794988383544,0.0660181821131669,0.08409676465845314,0.08717132990443563,0.05633065667126883,0.14879306876146708,0.07805798699530715,0.04629353617958401,0.0037218855399822792,0.011407580377260439,0.050985901410656634,0.0750872022947321,0.02622383506379719,0.10381950643508112,0.11296673997604405,0.08051453815049851,0.06202845875560649,0.10078502588472901,0.0895780288158792,0.15703845797704966,0.053065171301743375,0.10599933807099254,0.04448000081896101,0.011769691722472247,0.04889527490865489,0.09167734046477145,0.10676957600286321
MSN,0.004304263124383626,0.013473902233960874,0.035828761685705084,0.045815932477413536,0.029877480850106334,0.01516943151788099,0.054275383408055725,0.04953518285157917,0.018139684448358895,0.027098203995159782,-0.006481174940243064,0.0108912460999747,0.13684062509944078,0.04802508624023591,0.025155796512669908,0.023661234251887747,0.044230957166190854,0.04081661862647154,0.07203376401759498,-0.02180573243723188,-0.03886150028718495,-0.007893917704687427,0.0019536389777360737,0.023940138022214945,0.005966188243126105,0.075191599155854,0.06250388777365047,0.0005665355354165458,0.022174238511805215,0.019220302481362486,0.05999939573674268,0.036178988077416326,0.06003778763273846
MWG,0.018191083081325922,-0.018846863112034425,0.05232129674728806,0.011589711128625241,0.02700373619608808,0.07168502317071947,0.03476441064849188,-0.004332006869473837,0.008385758998017514,0.047601264184067314,0.01949976942305227,0.026419548175924047,0.0647007217489937,0.10985108231591363,-0.01142783991690247,-0.01792640568302022,0.0007442987897213756,0.009676559826948764,0.0425612548359432,0.018975320483625484,0.06154627611452605,0.03020440996413388,0.0018413497644212415,0.05625955489542297,0.017486929442989865,0.09981706962695908,0.026125526189791852,0.03435060879345577,-0.01829929692668269,0.0392135612657307,0.057640009191628545,0.03684754056003039,0.02071792537158237
NVL,-0.010017243096749853,-0.03437757610592899,0.01691112662926945,-0.028199854829674492,-0.024908456322098527,-0.048417712082952744,0.05189478225768787,0.0026655110136668114,-0.026932170404716894,0.018458557127830753,-0.03944112119043877,-0.00023676453732456682,-0.008114407666424536,-0.022002604633838806,0.17539778401243264,0.07383204148657127,0.02192856990643607,-0.0009720056477806013,0.012040577872340905,-0.018826454819122065,-0.0018481881989452877,-0.017060087911150285,-0.0003573527092298296,0.027483433746002626,0.011116244603592283,0.0061255479135612426,0.019228807253183856,-0.04020233474907351,0.012864242255558645,0.022206861449095807,-0.028360234895099604,0.01822174854387451,0.03621317955059482
PDR,-0.0460596399514705,-0.0375236706634024,-0.0684270860293956,-0.02532664675096512,-0.03460436799868145,-0.07737528326884771,-0.013766009461029825,-0.011018724746083595,-0.08307566915296544,-0.05375926532725302,-0.10150676977616517,-0.038166082221261645,-0.03292088832033315,-0.06897283438177516,0.09596428730561601,0.08842232619287746,-0.018754795335884002,-0.058649734625112915,-0.011797669123622533,-0.030395319947251625,-0.01989301411780472,-0.05287414642754411,-0.05370657106772107,-0.03648922113294206,-0.0426856409667488,-0.05323067210115924,0.010184904918628529,-0.10050053841585205,0.0015712284055814404,-0.004662537871356529,-0.0802163588896683,-0.0070192939683194604,0.003007700827268381
PLX,0.040536436682848,0.02743322608442377,0.061881114572211224,0.05942919776613213,0.025268118746248555,0.040204615597939586,0.06425125591639036,0.04695096952609232,0.028011013426126184,0.01546085862956229,-0.0010694093242527146,0.02536191490911471,0.03536235951207026,-0.03761540012356307,-0.04381195038097793,-0.05659448376894033,0.09397569983174986,0.022515653906607334,0.09165386747827162,0.05012474439523746,0.050884319437450566,0.026452284781647795,0.01015233944058291,0.008323851958616945,0.01874579085233764,0.04360871822483622,0.010704817869630281,-0.025560953645682234,-0.0029944774846763873,0.014829844635504002,-0.00608009753597403,0.03571532271619418,0.03674238908751441
POW,0.0515426630920775,0.022416805681372033,0.031562101842542024,0.07703801066726991,0.020966870481837267,0.06420082645599544,0.04662003231878039,0.07660384605386404,0.05067763844674482,0.028013815413409592,0.03041299948832917,0.03450221628382559,0.031452475322619355,0.002098819824941663,-0.0362801400272719,-0.030459473329861132,0.049887979745073585,0.13557884050268965,0.038122662609182845,0.06852121159735616,0.022209850939875514,0.024581526135932837,0.016860457291712663,0.030523224707939542,0.07472908020101747,0.029430344764852207,0.006523431503860863,0.0378729493944731,-0.031036743343509265,0.012485849339038234,0.004197846141582048,0.02452527048607583,-0.006900523816045593
SAB,0.004763463799668103,-0.016681842469588155,0.014760705377710811,0.04277218674391665,0.003769417898614001,0.045926770137323464,0.010616557836783332,0.033714776529212835,0.013600824489992072,-0.0022570547329047053,-0.012373976521374855,0.00363702950084459,0.05502991505648584,0.03259787527661091,0.014104471005312536,0.020617803124445114,-0.031405487337686784,0.004304639825800764,0.10243208818000124,0.02734053650241962,-0.00788819414020236,0.011309116960273712,0.0018785009943169443,0.021726599139764307,0.024802861864974816,0.041652245844075196,0.01997823517485229,-0.011262588072063253,0.03154085198569397,0.009925154997623913,0.034921761843123914,0.003803398034299018,0.06118839240944518
SHB,0.0783935896681332,0.007192031321537452,0.0427384198420878,0.05056824030350151,0.07039354894673762,0.04271638185034711,0.04412659187395653,0.04124717484897934,0.03177158888684145,0.06181594651578464,0.05272081393194246,0.09040269030546219,0.06264612623951092,0.06514808429925964,-0.0025218458770428455,0.01891241264512418,0.023682932035642583,0.009633966982296323,0.009945447352210637,0.14441816010643688,0.05294542673615053,0.05693219368982002,0.03072418662447391,0.07562241492356243,0.09441250238824547,0.07295929515838276,0.08126031844720333,0.06638037822523718,0.056773688258161335,0.061360195895352014,0.012146821250686,0.05336627620279365,0.04133512597160275
