date,market_pk
2021-11-24,0.02146000108606977
2021-11-25,0.01674767476299238
2021-11-26,0.019265142298248782
2021-11-29,0.0174632602583272
2021-11-30,0.022418227985896013
2021-12-01,0.014604031570308837
2021-12-02,0.013250329040678728
2021-12-03,0.02306586125699412
2021-12-06,0.03226739659044596
2021-12-07,0.01575332824857849
2021-12-08,0.013601733223255546
2021-12-09,0.010795841863439284
2021-12-10,0.01192510328340999
2021-12-13,0.012853056379902531
2021-12-14,0.013572549136294713
2021-12-15,0.011212101380643446
2021-12-16,0.013401217101167047
2021-12-17,0.013529195916857762
2021-12-20,0.012371721339552692
2021-12-21,0.011592835445975367
2021-12-22,0.016062692730948985
2021-12-23,0.02070024211938854
2021-12-24,0.018385962559882986
2021-12-27,0.01280385234776558
2021-12-28,0.01356163571378745
2021-12-29,0.012584979348591251
2021-12-30,0.009795778566894887
2021-12-31,0.0145529873133919
2022-01-04,0.013420920617400628
2022-01-05,0.013995229481390769
2022-01-06,0.014862790595070355
2022-01-07,0.01510062010590588
2022-01-10,0.01955087049944575
2022-01-11,0.01818184887865429
2022-01-12,0.02519857954513292
2022-01-13,0.021933027090214066
2022-01-14,0.014350709491668119
2022-01-17,0.03271961560348534
2022-01-18,0.0229374765603142
2022-01-19,0.01815436582549387
2022-01-20,0.01969229548641591
2022-01-21,0.019850636535202387
2022-01-24,0.023593821082317838
2022-01-25,0.02703138821809639
2022-01-26,0.020359956705146256
2022-01-27,0.019405927585705925
2022-01-28,0.017413141776340756
2022-02-07,0.018055365972015364
2022-02-08,0.015537240264956344
2022-02-09,0.014995079741629036
2022-02-10,0.014109369479510728
2022-02-11,0.011408545265939424
2022-02-14,0.022328266965007414
2022-02-15,0.016056698343102332
2022-02-16,0.011738337965969192
2022-02-17,0.01174793130752138
2022-02-18,0.01075660763059388
2022-02-21,0.011976690147479034
2022-02-22,0.014711025406555491
2022-02-23,0.01208210816310185
2022-02-24,0.02607160953636887
2022-02-25,0.011749502905977377
2022-02-28,0.012677224369031036
2022-03-01,0.011733479241965527
2022-03-02,0.01741518067161531
2022-03-03,0.014498931960768947
2022-03-04,0.015178389528529712
2022-03-07,0.013064546506682423
2022-03-08,0.015327459818608452
2022-03-09,0.015027336249269253
2022-03-10,0.012677224369031166
2022-03-11,0.012295717114248034
2022-03-14,0.01516223824625589
2022-03-15,0.013827048616781494
2022-03-16,0.01126789534528743
2022-03-17,0.01024523659423524
2022-03-18,0.010845643815055876
2022-03-21,0.01167591972588514
2022-03-22,0.010291386302670649
2022-03-23,0.010595233944961778
2022-03-24,0.009489877888820468
2022-03-25,0.009284222839579014
2022-03-28,0.015077642231880475
2022-03-29,0.013105035052162541
2022-03-30,0.01652182902678374
2022-03-31,0.011278476150340541
2022-04-01,0.01828866725832745
2022-04-04,0.01298390110974916
2022-04-05,0.010981398942736694
2022-04-06,0.01641828480984916
2022-04-07,0.016420151445862344
2022-04-08,0.0171306880819413
2022-04-12,0.01951894063620947
2022-04-13,0.015449371665039796
2022-04-14,0.014277579608892454
2022-04-15,0.017144749074770056
2022-04-18,0.02217430182834968
2022-04-19,0.02528601169602158
2022-04-20,0.01765247534894894
2022-04-21,0.024934530090084558
2022-04-22,0.02537960196455989
2022-04-25,0.04557003203488742
2022-04-26,0.04752814855211524
2022-04-27,0.02079830170028362
2022-04-28,0.014771829337808516
2022-04-29,0.018644195387249988
2022-05-04,0.017827472859523862
2022-05-05,0.020822774680875233
2022-05-06,0.017988202744863502
2022-05-09,0.034040912629189075
2022-05-10,0.03617692242151276
2022-05-11,0.01869739487597705
2022-05-12,0.039603579222426244
2022-05-13,0.0433714538625744
2022-05-16,0.027530541981202403
2022-05-17,0.042736000523190903
2022-05-18,0.022575680583005273
2022-05-19,0.0235741134555003
2022-05-20,0.01662256568590546
2022-05-23,0.025039731865500025
2022-05-24,0.021146890040357188
2022-05-25,0.024391624651333134
2022-05-26,0.014828058880336668
2022-05-27,0.01475694661735978
2022-05-30,0.011086623990985683
2022-05-31,0.013302876766718897
2022-06-01,0.014336327581395494
2022-06-02,0.01521385144068497
2022-06-03,0.016284774747798384
2022-06-06,0.016588428412421176
2022-06-07,0.01996609763990508
2022-06-08,0.017306401308234024
2022-06-09,0.011306713536709182
2022-06-10,0.016297135535284574
2022-06-13,0.02695188204357674
2022-06-14,0.026797565687491514
2022-06-15,0.03160168216704843
2022-06-16,0.019629494983964713
2022-06-17,0.023785550559325113
2022-06-20,0.03244788598990266
2022-06-21,0.02720629165349701
2022-06-22,0.02359825692192992
2022-06-23,0.019789639064616366
2022-06-24,0.016779473277051506
2022-06-27,0.015614355588619813
2022-06-28,0.021803233351835177
2022-06-29,0.01731751242107135
2022-06-30,0.019184175744887903
2022-07-01,0.023935538470052028
2022-07-04,0.013380625810970645
2022-07-05,0.019676932132035026
2022-07-06,0.024751904410302124
2022-07-07,0.018772121022853114
2022-07-08,0.014205789374583833
2022-07-11,0.018330939155118523
2022-07-12,0.014086708930337467
2022-07-13,0.015551392085023442
2022-07-14,0.011759616088053612
2022-07-15,0.011591286814007595
2022-07-18,0.011806549802661737
2022-07-19,0.01218218654948
2022-07-20,0.012182529781541742
2022-07-21,0.010653752341548944
2022-07-22,0.01481455407505236
2022-07-25,0.011589730657231501
2022-07-26,0.010373320901700296
2022-07-27,0.010934013053263015
2022-07-28,0.015178389528529712
2022-07-29,0.013665693155898244
2022-08-01,0.018718192245055696
2022-08-02,0.012636670113938686
2022-08-03,0.011874600778662663
2022-08-04,0.014585438631981425
2022-08-05,0.011120760024238448
2022-08-08,0.011076101069443092
2022-08-09,0.009905027233533132
2022-08-10,0.008296449420884675
2022-08-11,0.01586672267073253
2022-08-12,0.010127767288146803
2022-08-15,0.012438102657171326
2022-08-16,0.008817988572247923
2022-08-17,0.010541298696156706
2022-08-18,0.010382000521427771
2022-08-19,0.01323111839316008
2022-08-22,0.013718999698831719
2022-08-23,0.013707096963597116
2022-08-24,0.009455967177066897
2022-08-25,0.01240006458913341
2022-08-26,0.012247567190964433
2022-08-29,0.016833648328256748
2022-08-30,0.013707096963597116
2022-08-31,0.012356965788250407
2022-09-05,0.011156256492955045
2022-09-06,0.011776087193313384
2022-09-07,0.02037602286810369
2022-09-08,0.015196098913840701
2022-09-09,0.014153707809714618
2022-09-12,0.0111155835736401
2022-09-13,0.009860181558614687
2022-09-14,0.010664134730738647
2022-09-15,0.011367428413614072
2022-09-16,0.015599888691330338
2022-09-19,0.02333957389920218
2022-09-20,0.012343985008295769
2022-09-21,0.009715548522189298
2022-09-22,0.014174361629791573
2022-09-23,0.012327882842554453
2022-09-26,0.02184099618420481
2022-09-27,0.0145529873133919
2022-09-28,0.018175859089636207
2022-09-29,0.019383073199797336
2022-09-30,0.028378249436897984
2022-10-03,0.036408795893961884
2022-10-04,0.02389148860258196
2022-10-05,0.01580515437946958
2022-10-06,0.0298074285681957
2022-10-07,0.033710374886785036
2022-10-10,0.03794867556715547
2022-10-11,0.03756296232247055
2022-10-12,0.03498017602799618
2022-10-13,0.024388989842476994
2022-10-14,0.01848026439008281
2022-10-17,0.02378771167933832
2022-10-18,0.016222839249251456
2022-10-19,0.016837019544389795
2022-10-20,0.016971461652892435
2022-10-21,0.04052150358070008
2022-10-24,0.04060132839266569
2022-10-25,0.044609730933795146
2022-10-26,0.021202042627559675
2022-10-27,0.03247067552427182
2022-10-28,0.020237430701580787
2022-10-31,0.02543601055099715
2022-11-01,0.02178406285673242
2022-11-02,0.019403077467634245
2022-11-03,0.01725869353326639
2022-11-04,0.03176785367180323
2022-11-07,0.02749190127368781
2022-11-08,0.03273209272917009
2022-11-09,0.021591987436570235
2022-11-10,0.03598908715901437
2022-11-11,0.02164418766060404
2022-11-14,0.033456460366924325
2022-11-15,0.03482072431028373
2022-11-16,0.07422553763769786
2022-11-17,0.023067224419946034
2022-11-18,0.035119736773602916
2022-11-21,0.019542310282872646
2022-11-22,0.03460411011027938
2022-11-23,0.02163392753256784
2022-11-24,0.020933206688093318
2022-11-25,0.016171176371125213
2022-11-28,0.02628787547196629
2022-11-29,0.02692567882443264
2022-11-30,0.026940319949201187
2022-12-01,0.029785998704881245
2022-12-02,0.040080106243067196
2022-12-05,0.02082567691550443
2022-12-06,0.037394777406503626
2022-12-07,0.023217139531540015
2022-12-08,0.030090480795034548
2022-12-09,0.01889561899851487
2022-12-12,0.027109437579283933
2022-12-13,0.022423556327268848
2022-12-14,0.018644195387249988
2022-12-15,0.015822800039151243
2022-12-16,0.017783730730569304
2022-12-19,0.02081778878708149
2022-12-20,0.032761124436637645
2022-12-21,0.02526633890249283
2022-12-22,0.01971249633757208
2022-12-23,0.01587079307065393
2022-12-26,0.03791207879250816
2022-12-27,0.021912013887166248
2022-12-28,0.018559042012599235
2022-12-29,0.014552987313392033
2022-12-30,0.014774355586047097
2023-01-03,0.024607904712979013
2023-01-04,0.016376720367708434
2023-01-05,0.012733223362441327
2023-01-06,0.023773861896590025
2023-01-09,0.01468194563147369
2023-01-10,0.01393475981557506
2023-01-11,0.01312102487516675
2023-01-12,0.010567331953102816
2023-01-13,0.012658667337716424
2023-01-16,0.012594754806074911
2023-01-17,0.017531466230312168
2023-01-18,0.012530792685748146
2023-01-19,0.014771829337808516
2023-01-27,0.01746836658642007
2023-01-30,0.018169623921566225
2023-01-31,0.0182002171924723
2023-02-01,0.032532407672590864
2023-02-02,0.01759672972505611
2023-02-03,0.0168784074029149
2023-02-06,0.017720688897757846
2023-02-07,0.02143322620449781
2023-02-08,0.01732508231354573
2023-02-09,0.016271844251636268
2023-02-10,0.016545432214903854
2023-02-13,0.019460239376730665
2023-02-14,0.014480169797707977
2023-02-15,0.017463520869424834
2023-02-16,0.010712116259990622
2023-02-17,0.010862346732203522
2023-02-20,0.019913859607403005
2023-02-21,0.012971588598510891
2023-02-22,0.016666388913137275
2023-02-23,0.020792551132553797
2023-02-24,0.01730499747021094
2023-02-27,0.015187963537193424
2023-02-28,0.012310616789351997
2023-03-01,0.02318630846025121
2023-03-02,0.012908289292878026
2023-03-03,0.017751869874603077
2023-03-06,0.014231974162554051
2023-03-07,0.01221415670046888
2023-03-08,0.013795675860364223
2023-03-09,0.013020807146317783
2023-03-10,0.011759616088053612
2023-03-13,0.014279750318056145
2023-03-14,0.016507976231938327
2023-03-15,0.012810118374353736
2023-03-16,0.014663890093990332
2023-03-17,0.013000053311317109
2023-03-20,0.019411091980232126
2023-03-21,0.016156785382950668
2023-03-22,0.011143318460068597
2023-03-23,0.010536431734197904
2023-03-24,0.010463632024502923
2023-03-27,0.011651143560199875
2023-03-28,0.011408561334036546
2023-03-29,0.010008261208839818
2023-03-30,0.010084782159865571
2023-03-31,0.011949030165847982
2023-04-03,0.01287732680449354
2023-04-04,0.010112588493993735
2023-04-05,0.011192734836234276
2023-04-06,0.013655913608897913
2023-04-07,0.010646429760651593
2023-04-10,0.013173010532232353
2023-04-11,0.009285806160305771
2023-04-12,0.010558484840025958
2023-04-13,0.00965331559974762
2023-04-14,0.012984651484841585
2023-04-17,0.009437452384101513
2023-04-18,0.009439270220096482
2023-04-19,0.012246946834769836
2023-04-20,0.009319240168886899
2023-04-21,0.009865703655826848
2023-04-24,0.012147836635324698
2023-04-25,0.015399849012715761
2023-04-26,0.013248210849530585
2023-04-27,0.009926857487598265
2023-04-28,0.00841135884734549
2023-05-04,0.011202502719428586
2023-05-05,0.00959000344525528
2023-05-08,0.009349870285551017
2023-05-09,0.007810171793085013
2023-05-10,0.00782331346522389
2023-05-11,0.00813781021059108
2023-05-12,0.009752223022540085
2023-05-15,0.011549609881534183
2023-05-16,0.008518741474647606
2023-05-17,0.011007898987201196
2023-05-18,0.010349511547243846
2023-05-19,0.011398250220996537
2023-05-22,0.00937638153610366
2023-05-23,0.011501446395952538
2023-05-24,0.00930899245846875
2023-05-25,0.009065246904041079
2023-05-26,0.007948954010176174
2023-05-29,0.008443881866648847
2023-05-30,0.008549058302660577
2023-05-31,0.008755299313016086
2023-06-01,0.008986688216417361
2023-06-02,0.013709630725879725
2023-06-05,0.012206948794491086
2023-06-06,0.00945785222800006
2023-06-07,0.010549652528782734
2023-06-08,0.013705779777319476
2023-06-09,0.010860353898076016
2023-06-12,0.012863452437175621
2023-06-13,0.010037468263192864
2023-06-14,0.011846689070697119
2023-06-15,0.009516895305530588
2023-06-16,0.0157754977682987
2023-06-19,0.008835245014390876
2023-06-20,0.008179587580646335
2023-06-21,0.007689749161429146
2023-06-22,0.009169051450906265
2023-06-23,0.01107785936414551
2023-06-26,0.013110249577698126
2023-06-27,0.009342251565339695
2023-06-28,0.01021921994581511
2023-06-29,0.012610672356120232
2023-06-30,0.008897365762313035
2023-07-03,0.009397380603797398
2023-07-04,0.008433294906331941
2023-07-05,0.010564233777490047
2023-07-06,0.01426399911180387
2023-07-07,0.010382732148352329
2023-07-10,0.009091932837073996
2023-07-11,0.011502638893464819
2023-07-12,0.011491726746556517
2023-07-13,0.008528823164176792
2023-07-14,0.01152849412308528
2023-07-17,0.01081381584446628
2023-07-18,0.008181146016567902
2023-07-19,0.009362722861183562
2023-07-20,0.010696501170944653
2023-07-21,0.00959213086565133
2023-07-24,0.009424867952039957
2023-07-25,0.012631196995290755
2023-07-26,0.007483725554341732
2023-07-27,0.011687937242782215
2023-07-28,0.011400628053924437
2023-07-31,0.0121739547784329
2023-08-01,0.015289354433530964
2023-08-02,0.00973665136229226
2023-08-03,0.011019780818150323
2023-08-04,0.011157941697741109
2023-08-07,0.01355169960605478
2023-08-08,0.012363533474255726
2023-08-09,0.011718639211215487
2023-08-10,0.014565658278426936
2023-08-11,0.01392757815660267
2023-08-14,0.009797300545149322
2023-08-15,0.010411881347440572
2023-08-16,0.01148823731958891
2023-08-17,0.011661749029351933
2023-08-18,0.0369240099458931
2023-08-21,0.01740879005699335
2023-08-22,0.024824572168562393
2023-08-23,0.01660643695916805
2023-08-24,0.015160199154874385
2023-08-25,0.010179247154852834
2023-08-28,0.011225769914456691
2023-08-29,0.010930845651298914
2023-08-30,0.010999596939931999
2023-08-31,0.010069525549652507
2023-09-05,0.011803641813093634
2023-09-06,0.011759616088053612
2023-09-07,0.011715917571036339
2023-09-08,0.008914976236748482
2023-09-11,0.02076220802922225
2023-09-12,0.014848228244114494
2023-09-13,0.013921838157287071
2023-09-14,0.015599869399041977
2023-09-15,0.015510333624833273
2023-09-18,0.016232372042438655
2023-09-19,0.015633712413020317
2023-09-20,0.011423080662186941
2023-09-21,0.013360397409049903
2023-09-22,0.020359956705146256
2023-09-25,0.026319882775670763
2023-09-26,0.017031062695259905
2023-09-27,0.020278108499991662
2023-09-28,0.01758972905531709
2023-09-29,0.013620845635125974
2023-10-02,0.011684438687038069
2023-10-03,0.020542369575301714
2023-10-04,0.01792853150387906
2023-10-05,0.01448409073814423
2023-10-06,0.01586007789721738
2023-10-09,0.012362750346871464
2023-10-10,0.009434080335567488
2023-10-11,0.01023708657939309
2023-10-12,0.009759392425534114
2023-10-13,0.01148934736191475
2023-10-16,0.014410043261269278
2023-10-17,0.013852108091097388
2023-10-18,0.022994590861598576
2023-10-19,0.014643457709221484
2023-10-20,0.01932605592631143
2023-10-23,0.016261675930334746
2023-10-24,0.013776448198608437
2023-10-25,0.01172245163256666
2023-10-26,0.02755895049374289
2023-10-27,0.019863712985622436
2023-10-30,0.017715065465422127
2023-10-31,0.016576622445397128
2023-11-01,0.017783730730569176
2023-11-02,0.021777629135410242
2023-11-03,0.015475112024831782
2023-11-06,0.013553437373704959
2023-11-07,0.013250329040678728
2023-11-08,0.025723898120374063
2023-11-09,0.014029051070145295
2023-11-10,0.013692143830122627
2023-11-13,0.0125732688120463
2023-11-14,0.015423820282234267
2023-11-15,0.015244480692088027
2023-11-16,0.010072541421941238
2023-11-17,0.024475594797832
2023-11-20,0.018527779023154348
2023-11-21,0.010303998914089429
2023-11-22,0.010622964094441528
2023-11-23,0.018527779023154348
2023-11-24,0.017514803118912205
2023-11-27,0.01295448871266569
2023-11-28,0.012854357165466094
2023-11-29,0.010243658159375063
2023-11-30,0.012781927556496406
2023-12-01,0.010794691349455939
2023-12-04,0.012703295808916132
2023-12-05,0.009702330637398355
2023-12-06,0.008739120800782164
2023-12-07,0.015479238444655789
2023-12-08,0.010893532929438048
2023-12-11,0.01044480594953715
2023-12-12,0.008150863236869829
2023-12-13,0.014063036532363526
2023-12-14,0.011152194269109803
2023-12-15,0.010288237972979595
2023-12-18,0.011486493400673871
2023-12-19,0.009926857487598265
2023-12-20,0.008956339710844993
2023-12-21,0.007448146779902442
2023-12-22,0.00849682758128831
2023-12-25,0.01005553998313959
2023-12-26,0.007650564663689526
2023-12-27,0.006284410875887557
2023-12-28,0.00896376647047868
2023-12-29,0.008378288384550259
2024-01-02,0.011611641715953207
2024-01-03,0.0118788520427938
2024-01-04,0.013509776720884012
2024-01-05,0.009715548522189298
2024-01-08,0.010087593403527656
2024-01-09,0.00952751637392476
2024-01-10,0.012335451980448595
2024-01-11,0.013383132456913836
2024-01-12,0.01357880305370364
2024-01-15,0.010952787544123368
2024-01-16,0.009700905857281112
2024-01-17,0.010706667153514397
2024-01-18,0.0077293371197828704
2024-01-19,0.008882240066754896
2024-01-22,0.010386740506006792
2024-01-23,0.009870109759653417
2024-01-24,0.009180540497812579
2024-01-25,0.006392787553366857
2024-01-26,0.007101313197089269
2024-01-29,0.008500877199424956
2024-01-30,0.008293979227898684
2024-01-31,0.014534924131302003
2024-02-01,0.009933996869125812
2024-02-02,0.010140902925422217
2024-02-05,0.01284283107454474
2024-02-06,0.00896644312005783
2024-02-07,0.008432548594539211
2024-02-15,0.011758619320033789
2024-02-16,0.011015187071248123
2024-02-19,0.013419450514713483
2024-02-20,0.011031688327829352
2024-02-21,0.011223489511565482
2024-02-22,0.009156715925864638
2024-02-23,0.02154649209891784
2024-02-26,0.010849142600098454
2024-02-27,0.012354837628370096
2024-02-28,0.012346773860545258
2024-02-29,0.014048855931610862
2024-03-01,0.00955003316119401
2024-03-04,0.010870182809058715
2024-03-05,0.010836631038668665
2024-03-06,0.016461920746617075
2024-03-07,0.010692766813668056
2024-03-08,0.01718237678215597
2024-03-11,0.015599869399042105
2024-03-12,0.009962144141411049
2024-03-13,0.014570370258695857
2024-03-14,0.014183654474209929
2024-03-15,0.014118643193201101
2024-03-18,0.026860038943163828
2024-03-19,0.012265120726112211
2024-03-20,0.014899283578214951
2024-03-21,0.010847276300528539
2024-03-22,0.012435377198893954
2024-03-25,0.01592004064713875
2024-03-26,0.012749124522699893
2024-03-27,0.009788846124154971
2024-03-28,0.010085434385492503
2024-03-29,0.010081599888032582
2024-04-01,0.010707431955969678
2024-04-02,0.013769369802554485
2024-04-03,0.012815565338904487
2024-04-04,0.010244362757691666
2024-04-05,0.00997869724255023
2024-04-08,0.009833970440101565
2024-04-09,0.008878574441909282
2024-04-10,0.010687251233356697
2024-04-11,0.008150863236869829
2024-04-12,0.010797111446627903
2024-04-15,0.0399625836245441
2024-04-16,0.020972961968528415
2024-04-17,0.022171687325378865
2024-04-19,0.018442427804504526
2024-04-22,0.013215816518390162
2024-04-23,0.018264610665244468
2024-04-24,0.01398630398859065
2024-04-25,0.012100168227111503
2024-04-26,0.012269729287373864
2024-05-02,0.012826803340331764
2024-05-03,0.013232795743655426
2024-05-06,0.011004822694028709
2024-05-07,0.011495624425576811
2024-05-08,0.011979482271647388
2024-05-09,0.013423920625914632
2024-05-10,0.011275955109013467
2024-05-13,0.011047937183958521
2024-05-14,0.010899776580685786
2024-05-15,0.008293979227898684
2024-05-16,0.011614760804183676
2024-05-17,0.01074377855279609
2024-05-20,0.01256121512610978
2024-05-21,0.01223663583486992
2024-05-22,0.015399849012715761
2024-05-23,0.0140991355772314
2024-05-24,0.02506569757817407
2024-05-27,0.011079283563110725
2024-05-28,0.010298529655415126
2024-05-29,0.01289268555864133
2024-05-30,0.013792519538749722
2024-05-31,0.011816384355747537
2024-06-03,0.013148677781204016
2024-06-04,0.009235846031329124
2024-06-05,0.011800578299930527
2024-06-06,0.01104003890806125
2024-06-07,0.009319023034753038
2024-06-10,0.01079689671672667
2024-06-11,0.01258272562843911
2024-06-12,0.012718241979261649
2024-06-13,0.011045115074102982
2024-06-14,0.017226473931060488
2024-06-17,0.013048420403021973
2024-06-18,0.008061345257265207
2024-06-19,0.011403403446584588
2024-06-20,0.011581428958029008
2024-06-21,0.011661749029352063
2024-06-24,0.020132428305230998
2024-06-25,0.01104874376596983
2024-06-26,0.011183958294403393
2024-06-27,0.01113655336457964
2024-06-28,0.013550064467070235
2024-07-01,0.011310338133197217
2024-07-02,0.011019780818150455
2024-07-03,0.009292420638766829
2024-07-04,0.010119870892567757
2024-07-05,0.00864131749393075
2024-07-08,0.011001428782078312
2024-07-09,0.010344336433386177
2024-07-10,0.011323862447124466
2024-07-11,0.010266253486680954
2024-07-12,0.00903116574156606
2024-07-15,0.00846959325535538
2024-07-16,0.011026757962685065
2024-07-17,0.0224362291427288
2024-07-18,0.01437505690794607
2024-07-19,0.013783976973166438
2024-07-22,0.015768922518917792
2024-07-23,0.01601591458671901
2024-07-24,0.015004580702503436
2024-07-25,0.011877009454645043
2024-07-26,0.008555677493872238
2024-07-29,0.009699718860138396
2024-07-30,0.012084134139525981
2024-07-31,0.011566342348283434
2024-08-01,0.023190572492346278
2024-08-02,0.018532438683919104
2024-08-05,0.026002381809595927
2024-08-06,0.018352731559935727
2024-08-07,0.012778380037855941
2024-08-08,0.014299751856883485
2024-08-09,0.011732266402108817
2024-08-12,0.012515324259234906
2024-08-13,0.01284806610242818
2024-08-14,0.010432292823982973
2024-08-15,0.009748875655816678
2024-08-16,0.016433520855202336
2024-08-19,0.010667442172436533
2024-08-20,0.011261109381316742
2024-08-21,0.011962364414042258
2024-08-22,0.011156256492955045
2024-08-23,0.009596147438088483
2024-08-26,0.010487724637784818
2024-08-27,0.009629457678123907
2024-08-28,0.008630518849613047
2024-08-29,0.009979343282026583
2024-08-30,0.007899499758612054
2024-09-04,0.010812153779127042
2024-09-05,0.011744527619469829
2024-09-06,0.010481264362320889
2024-09-09,0.009010319798233005
2024-09-10,0.012235965618403349
2024-09-11,0.009660221586031697
2024-09-12,0.007379807832537077
2024-09-13,0.008166195996726059
2024-09-16,0.010524389481237854
2024-09-17,0.0120356974875069
2024-09-18,0.010344132611382385
2024-09-19,0.00699147831233421
2024-09-20,0.010480372104701683
2024-09-23,0.009671081843019458
2024-09-24,0.007871163842979458
2024-09-25,0.008321213009380565
