,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,0.4796241491791456,0.2023341116246819,0.2854943864443639,0.20174633270937775,0.3662405487017469,0.23723466245091837,0.23002387781888492,0.2555655478049692,0.34581574070408627,0.3222599723972125,0.3500532200202007,0.3950374966774833,0.38514136894106704,0.24437041258206807,0.01565547355795681,0.08729836252553849,0.1965636802839694,0.278648318937441,0.16391750574379624,0.35521668760445874,0.2803019902220769,0.35026164752324,0.3486162147816447,0.3794520715076385,0.3876488364189516,0.34405929563001675,0.1674613723872555,0.3817729918409841,0.1577667949543383,0.15890538486616673,0.23201341106081946,0.34100021789060647,0.21403118589062956
BCM,0.1869533196313387,0.414698892703062,0.27910748030143895,0.25860869973185974,0.2406434041854756,0.21374179896685305,0.31380400912952605,0.24234466969785323,0.25707012611539687,0.19857876786770232,0.21054289354714031,0.2287812935864788,0.2449452727106168,0.12715896180803268,-0.061705570345935996,-0.05019023423472075,0.22958731086039025,0.3400450119417999,0.18596859811237842,0.1991284835108758,0.1549874996676342,0.22964457499702456,0.256234293060818,0.17213510890022354,0.22961988511380935,0.21377699636785827,0.0936875170597617,0.278862626286844,0.11134839575507294,0.09400437363123783,0.20412319170225532,0.21481228316242681,0.2210528379342409
BID,0.30358682425425904,0.26956983037127646,0.3824780095340687,0.24478466967312368,0.32436423194012853,0.23419927923491934,0.3222772025305491,0.30757212053706645,0.27971678962210705,0.27658531078770676,0.27164725720199395,0.332479354382537,0.3102650222063336,0.226047728452278,0.04961100377760521,0.08197347313852985,0.30433648281398723,0.2945315022094248,0.2153410045924599,0.268889069467447,0.15582433186375216,0.2927259602205306,0.3245873377537064,0.27808746718697247,0.29586228915878593,0.3587244731906254,0.14864808217337563,0.3147221266178734,0.16999734142084102,0.15123438778508402,0.23130585291795394,0.2606535352767339,0.2308979432518972
BVH,0.23198673780081555,0.2730067064209454,0.23584170107712843,0.45644618466812054,0.23059710063552097,0.3012918468170004,0.40881854945904617,0.26845021568783994,0.26357927262993763,0.16493923165073512,0.2593040078068547,0.261949252649387,0.23821012193368646,0.1598154816734523,0.03171690919038563,-0.0009181988006154171,0.3526825291373005,0.31406914242270223,0.1894436506514807,0.19033443899950747,0.1036526153279798,0.2116837582750512,0.29190123722064554,0.2167457866224477,0.226893678995429,0.2539277573566086,0.2677600938153333,0.21066330802167607,0.28892726312036243,0.22785870636255964,0.293784695672798,0.24376353200557663,0.24546373692596712
CTG,0.38753474942894695,0.24658609591090674,0.31250116188212235,0.20042137692814824,0.38266990422476876,0.2463576356914232,0.21003485270941752,0.2675360390761117,0.33520249935904484,0.3169491709722868,0.31705675754241086,0.3666429462098966,0.3455639641363814,0.2472589975436242,0.042931972215982946,0.08225808711779345,0.20351398579049199,0.27835652817392986,0.1758571462504078,0.34118909507366985,0.25082906437507163,0.3208208085022352,0.364438716723274,0.3708028201481822,0.3466859806114813,0.352960339729719,0.19152685286869697,0.37103701731002514,0.19985443712629708,0.17343390333883163,0.256700401212753,0.33674549238225876,0.25696321776192443
FPT,0.28680006118974605,0.23428286325412542,0.2377560748675953,0.3017708099905053,0.2894687766643157,0.41956622891649675,0.2997424027542325,0.3044573740429014,0.25460465732050014,0.22868944211849218,0.28468547607112693,0.30507467176570296,0.2999162795603573,0.2719449136754137,0.08361368113829795,0.06523720106235419,0.266986029693566,0.2641178492207454,0.2152400326617078,0.24659269571541664,0.18220615694079323,0.26197412343166343,0.2861704406174674,0.29140408063203055,0.24489625111265287,0.255909554445445,0.22204869826552032,0.25141469428449925,0.25661006763055794,0.22168204590361032,0.3105415076012577,0.26013090682310547,0.24794349969605278
GAS,0.22078066323711337,0.3252379717126122,0.3186665362643509,0.3930041970690347,0.25162500695681694,0.27509500981220764,0.5838967593402477,0.33852612424310224,0.2291145767690345,0.1944150218607225,0.25458518868277735,0.23454478305153564,0.28530656430952667,0.16066783377125363,0.05954127086670152,0.009298564657703361,0.45761555936378634,0.3214088430067189,0.2587260275015498,0.2003630823171917,0.06376619223693757,0.2502850180060621,0.33592373206652204,0.18143519763561783,0.2153411332640706,0.3096345830940558,0.24957154270076434,0.24180105435139304,0.2792297073616835,0.20516445350142745,0.2761015186776861,0.18006440409053692,0.2114108425503706
GVR,0.24810322291823264,0.2783774761077532,0.25933171573137775,0.2513059483650987,0.26247409860727544,0.2565332883463261,0.3145612759184005,0.36087459511720904,0.21849797749766994,0.24845917293161374,0.22807559750089249,0.27221813644241255,0.28916530640094523,0.26141146905616136,0.10155907332514355,0.08596487218864049,0.311968939993041,0.2493612497706143,0.1897816147918727,0.24226166634169544,0.10466401994991772,0.2629070216817119,0.28176873868064134,0.2977955240471639,0.2452476365798797,0.2795132905423418,0.18193370137681636,0.24125397709468147,0.21072617156807305,0.15647401827842092,0.24770670498880515,0.22415765420468298,0.23008321257112874
HDB,0.3498561520919186,0.2575372126712168,0.28182556993743907,0.20018450570540533,0.3244706204111227,0.22770502079579713,0.22960710661846662,0.2129078352588637,0.4122227180392772,0.24414511025870098,0.2994283429562256,0.33123009194642516,0.297018843956432,0.17081878895360197,0.016866334107452665,0.04315868582732748,0.21351676678325787,0.3122668495840693,0.1617110168362474,0.2917997302161583,0.237984364216155,0.3061781684812339,0.3546614235515991,0.34111825571557114,0.3755105405942417,0.291063401266175,0.15677120965910213,0.34238136659991175,0.1890282804442363,0.25837317744148386,0.21140281624959784,0.3244625818402582,0.2599837577776879
HPG,0.3529340567895751,0.16689225750175513,0.28496852861691635,0.15156898306349315,0.3307109415774989,0.2146840845268672,0.23275586889475586,0.2575250278914484,0.27152353248056915,0.42798723170852854,0.3051239186284218,0.33212080834457985,0.3947418613831263,0.2917629988030399,0.1231063963977199,0.15914462972455218,0.22260934751250705,0.2667631692101653,0.181886665197691,0.3117387381120169,0.133110143081481,0.38080028358678103,0.34466772674323953,0.33951077944988706,0.3433470646375691,0.3386784070758298,0.15570058267828335,0.3469242849464368,0.17211257591007437,0.18625527401909936,0.29354964492828156,0.35505249973748876,0.20295628816379724
