,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,0.3072139665248333,0.13863511798486072,0.24094185483901986,0.11700069961247732,0.25981554345581154,0.16784204431206828,0.12615201209653926,0.1910635316247153,0.22569579365984357,0.3026052812886473,0.27369813725401315,0.268837123855756,0.2639726433713185,0.2040726995600388,0.018114421567086366,0.059076699878883566,0.14589029158325056,0.20051627744845577,0.08790321641980364,0.2651107317968866,0.11113041514504036,0.2843553420607124,0.2992901035323246,0.2882418777559304,0.27560163701368107,0.22425664931147496,0.08684348447518205,0.2762344562594412,0.08786241041517155,0.0943216721061861,0.16269906427214176,0.2616775976789914,0.1136094860971539
BCM,0.15496485029415558,0.30187745529948457,0.24331788471322296,0.19638877427189633,0.17212979067857076,0.13648447217751902,0.27670323517492806,0.12415472868232634,0.18885850611019983,0.2081664843997405,0.18039437857601284,0.18230851367431142,0.21342220416036242,0.08763445239013853,-0.06837094726251862,-0.025551144182059702,0.217577481540948,0.26652210470214494,0.20182605544419227,0.1533269273992197,0.059588368081975936,0.20397759928698217,0.23675544634038762,0.11479648486967123,0.19326589821184406,0.197498896869767,0.049819821697144724,0.23317220983729137,0.13575008784461665,0.08082153547914608,0.1357982049299597,0.1286765660141789,0.14050347452947706
BID,0.20567666148004285,0.1795563605534303,0.2784463886091667,0.1568347804711954,0.19028917110363816,0.13461861041773754,0.2140832229745818,0.1839657540545985,0.16150872845679054,0.24706593538663468,0.18802290410161088,0.23224574661993785,0.2235280413021462,0.1722741020959728,0.025419740680129657,0.05439278027962709,0.23895537872399775,0.16881490832375465,0.1289570691346525,0.14970047839048145,0.055157153740931816,0.203132176579582,0.23394930006662634,0.1726794104201853,0.20082380945114603,0.22184949372857277,0.053863990848175385,0.20768979322470688,0.12325067451978575,0.11807531177626589,0.1747395934680948,0.1673457567209918,0.14227072647297775
BVH,0.15483308303428767,0.21311786536087135,0.19627777532501084,0.34672944553657997,0.14186714211307894,0.20018731536339693,0.326602694573469,0.17579424798877977,0.1563380129872074,0.1543741352902035,0.1839264039476361,0.17614502391933626,0.17508405847612518,0.09129151215290436,0.025290377336739903,0.01888784341327837,0.3087743279236989,0.21946337313722342,0.14671257197240956,0.134320038507657,0.04574759306371841,0.16742928095860699,0.22932255360408563,0.15486429247816252,0.17070075922255723,0.1951582087625163,0.2102679071488896,0.15263629638973816,0.2292833486114352,0.18673747993905657,0.2429493083758631,0.175244131178824,0.19912373945789505
CTG,0.24252935886638655,0.1357107140635931,0.23043882952019282,0.13201057961686574,0.22704220804393235,0.15598855136271825,0.14244639826022404,0.14858344730374962,0.20397361320039767,0.27937629968012845,0.22234858294868667,0.2466678171835839,0.23025610459137535,0.1721053932487638,3.086767337618633e-05,0.06066876328027641,0.1642478081988822,0.15138401344245664,0.0899060831320177,0.18619382790250838,0.09011689071291508,0.24905209799628503,0.25965577073844304,0.24653858666314546,0.236859687894042,0.20582857016146233,0.07480451322450707,0.2278619936390104,0.10938924686480997,0.09676683013722467,0.19309495763203371,0.20472884933320482,0.1608219488479761
FPT,0.18324576977170032,0.17564153202208424,0.15986747004559712,0.229703936022678,0.1493830299396829,0.22447850914989223,0.21191459199189824,0.17218809220484532,0.16993891275757955,0.2047941597958782,0.22452026506893685,0.1963802036910927,0.18490856425515176,0.18844608872408708,0.07674585964603904,0.06514233108227098,0.18777054029446383,0.1810340749885023,0.13552729946715017,0.18191349795212547,0.07207746395081384,0.2014621177853969,0.21054718691220034,0.21986586198106375,0.1873776165823428,0.14989032315879616,0.1337807971194846,0.1787630253052412,0.1694136724542658,0.16422050742890743,0.21093728678325357,0.18164972076456096,0.19148871011219243
GAS,0.18852028348974448,0.24782010506226343,0.2773671111587053,0.33930701553855885,0.16123897886524777,0.2327075826801461,0.45806807977082337,0.25309971945570225,0.1584321531251626,0.2354159518345726,0.2069894234380833,0.20408076306887443,0.18017152880556886,0.1379074577223995,0.052069332293586554,0.045466311814299006,0.39553212881930555,0.26505348662055767,0.17390793117268294,0.16604524323850536,0.03944959014692937,0.22658899621913514,0.24999582456320618,0.1627995742670796,0.18375103849310812,0.264738095981177,0.176176515721984,0.24203461947605653,0.1987131822608223,0.17778019190844094,0.2346498275602321,0.16379641747098742,0.1897545266146167
GVR,0.1679956352121786,0.1405582837529831,0.18568571269470846,0.14772568338139508,0.12405362336867737,0.11994206704921616,0.21273415591222467,0.17990133314147005,0.13639474999994977,0.19924968360837095,0.1737174157722223,0.1692785519340348,0.1773823196498468,0.146809828586294,0.06045422780683648,0.057864168822325285,0.23624509127269944,0.13255137503021144,0.16028697271834053,0.15021799594947732,-0.0005001861018718489,0.18159384955452804,0.1856197292871537,0.17756640795874365,0.15507218640760226,0.18743053493806225,0.10956417068713546,0.15478624539704733,0.13004533626913703,0.1040515327188557,0.15908165684017353,0.1199756189992042,0.10155867195793801
HDB,0.21382482120797452,0.18686107461309245,0.20952323956590901,0.1758449064232579,0.23587171964721151,0.11836643898650945,0.15181544511156175,0.14829983208958833,0.2449217571864511,0.22935330934484582,0.2129535906706201,0.22989264071971063,0.19912768072166598,0.1332549771934275,0.03681234573028192,0.04592232525499549,0.1795733131218477,0.2446520674172326,0.06011953109540856,0.19458059703882638,0.11957632745223751,0.2496649457677326,0.25291864612447684,0.20729306967519742,0.249918744838719,0.19339413138896733,0.10834067482402687,0.23457511466323092,0.1398229504606446,0.1535560822109486,0.11918301146327717,0.22368269414267503,0.19015758885735243
HPG,0.26192328650718144,0.0996058750633481,0.23025121642562854,0.07931770178831897,0.19453717274834503,0.12065254692126688,0.12453797114463071,0.17962202821312453,0.179785379286702,0.35221212750620834,0.24137287857934636,0.22565038853894823,0.2369281655110034,0.21994009994639552,0.08359022743469581,0.11878898589492837,0.13809115869309313,0.1539948008522477,0.11541698576323517,0.23305348040758653,0.018626861122973782,0.2953886739950953,0.25943803290115225,0.2476453404795935,0.2533067166950234,0.21103051380058646,0.10113718574093997,0.26268421342563264,0.11256037525374343,0.12680218414838781,0.16401011972298887,0.24816487702840356,0.13985762722404915
