,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,0.06205658049143523,0.04376627798035832,0.060703347152013754,0.038167871622548616,0.04291526963955645,-0.003222086233528745,0.022997135108178572,0.04078241942267829,0.05367961520591614,-0.0042644878570951466,0.015766116571546317,0.05844247898643503,0.05801006358739307,0.021549406617187825,-0.013826903656995588,-0.006933660495746568,0.007783866447882637,0.0552102918518761,0.024483837276613223,0.05829471676327489,0.06131575152555073,0.0416870393699212,0.04970675332920859,0.010529968091464921,0.029061707376578646,0.05280881842449845,0.06389603891042006,0.015523659418063397,0.04526083575228353,0.05563364376632914,0.027702481330545568,0.029688945385481107,0.04004122405701251
BCM,-0.006506685660506984,0.05873636932007146,-0.0025108693612470425,0.017516789986796337,0.008265756665532545,0.0340840878135425,0.005294464329627631,0.07529248789250154,0.01792932479199438,-0.03104318860300973,-0.030491666474608027,-0.021574934546397598,0.03057403060482234,0.011370466599113784,-0.03283334734346418,-0.020443136109721385,-0.008079697503178105,-0.008024956952925303,0.05831750176578145,0.02219284153100693,-0.035854342385499456,-0.008405281010451666,-0.035575697008769315,0.02732541164080756,-0.032069185894878505,0.035693923624411,0.025289165481723157,-0.021403428061229406,-0.010718566872318473,-0.002448562679146224,0.01589799870384527,-0.007095719599254787,0.004204182743832791
BID,0.0393313283132951,0.04779257963491146,0.09418171962144788,0.05335427684862237,0.05065962442775075,0.002776528214239029,-0.004804164113604922,0.0589692525175359,0.05369013084191888,-0.034139449771702635,0.020487972474019032,0.05128046333560823,0.01020207105778289,0.045807264814656766,-0.03638139531822627,0.011041436751120768,0.02869707580566258,0.04531951804100193,0.01130297586456765,0.035604923658165845,0.008859664658961737,0.027353650083975622,0.03636662331809424,0.05516897788929798,-0.0004268490786352075,0.05733855622172872,0.008596559437636863,0.0292157041155549,0.0030492144242477075,-0.019295968828547443,-0.014339447799342795,0.034261670440406476,-0.004588195092980566
BVH,-0.008246990879410623,0.04291694496955102,0.02698971401526645,0.07051089296758618,0.025877633199041676,0.010054417595049582,0.024724393541052627,0.038572374978125795,0.024525466064136053,-0.01832508709420602,-0.016738774172275424,0.009519867820349292,0.007273282209363608,0.036103317365004155,-0.0004834374846088889,0.020947859640036613,-0.01595906741659518,0.026208391575427238,0.020316448515613837,0.003936787668348794,-0.01252046961541759,0.0017317884642466478,-0.0009603692899750217,0.006183112925064728,-0.0017721907900897966,0.05195542497511574,0.03737391771348847,-0.00934998577837057,-0.01155225207160308,0.02880304497178366,0.004600541801261319,-0.013439221607072177,-0.0116361189868356
CTG,0.07995053439437412,0.08185331114690972,0.09224536781178189,0.02737317687975618,0.08455943571625933,0.049154197751599446,0.0045453708467270044,0.05083026618497954,0.050825395537605664,0.014254731360347108,-0.011030972462352134,0.081360948206567,0.06800487257296133,0.06270872570872547,-0.03592023468402265,-0.03149284180145588,0.029934511753948106,0.01508897317610331,0.004240435180834606,0.04192575490690468,0.03468644928794119,0.030402053054325414,0.04857018205378278,0.05645777682477105,0.0025936018896925675,0.06109546893028998,0.049056822226593785,0.0008911241955195631,0.02741154745543978,0.022329139469404506,0.027817989259912555,0.02485090370948697,0.03886488239995702
FPT,0.03679970761153464,0.03604135849620376,0.03463964730757657,0.0454969561023162,0.03271610965868658,0.08109060405153065,0.06730894636495031,0.08213322838486167,0.009744176985397111,0.02344926823571547,-0.0016235458190482165,0.020727638410711305,0.04571921812539411,0.06637550995537028,0.02963369028153834,0.022476390602789113,0.060970047176724565,0.019750124103977994,0.01323356209616253,0.03918006772597185,0.0740347539333924,0.0471922595526059,0.03218100382193985,0.04837753764196692,0.016082933554761866,0.05428406400853575,0.08368039633255327,-0.017431160942084648,0.08452741811727658,0.021811421275039457,0.044609294905035964,0.031832337785597346,0.04499168285954066
GAS,0.046095196060653015,0.022372059301224462,0.005077321539828927,0.05465971846547866,0.052975412449161,0.036398409425461735,0.06988098972337758,0.07244015529751333,0.04268333913477752,-0.0076378250031765,-0.026247642017920594,0.04927929860385916,-0.004127248300629225,0.028013496782013772,0.021155419898470633,0.05402978509334161,0.07484677645386498,0.04752630834541364,0.02433663149978893,0.01638835333302153,-0.0423129778835628,0.0055348530567514475,0.009942322388646768,0.05782780257156161,-0.008292887965198083,0.057307652799034256,0.046042918829163344,-0.017703018423758297,0.022892037176177583,0.0011232335621366757,0.01817737769128255,-0.033687404336231214,0.020547108864027355
GVR,0.05451537018110243,-0.01051553059517528,0.03855803724154851,0.023016008600207933,0.08402281709125317,-0.0022531703171035,0.039817950327785206,0.0393336824099767,0.01127338818350504,0.029970748721261056,0.02291476523194528,0.044775997806557666,0.027644454070823676,-0.008426143973648737,0.015357082614967703,0.006367484123953574,0.028293916283350325,0.02759373432591291,0.025633020027642277,0.037437935796195684,0.03153864276842531,0.051703599987713636,0.014030577536627096,0.06226662471866295,0.021361325653481082,0.07155584307033395,0.031104871335201584,0.0014143517598407304,0.020305291455575157,0.03908083921166595,0.0321810659423223,0.0011925185165495944,0.04144115172703438
HDB,0.007344313803698095,-0.014294957387090843,0.0023858758975479504,-0.013876688427142868,0.0074010143538974105,-0.0026569674410199615,-0.018893744943213015,0.04666928861700797,0.030900558001201853,-0.007711028999734738,-0.041431047520340644,0.01613585132209827,-0.013948382946085525,0.027090829137861955,0.04059859132188064,0.04082811467776735,0.0032345779695241842,0.0036570670776988816,0.006720266438289342,0.029375157507231825,0.008975970933368011,0.03538324713251987,0.03863238609010758,0.06254573479266728,0.006827245480228306,-0.02951575416845037,0.045497919404440854,-0.007187983483910235,0.024421301756102836,0.03049604104923189,0.009552104938565596,0.060795145256430094,0.029985055314926633
HPG,0.08329030246782088,0.07735487923818515,0.052622380971246184,0.041585200116714634,0.09654392551316425,0.02084656338144197,0.05298782170024138,0.02309814074673878,0.055998657556540404,0.06691224670142361,0.008058168025316097,0.07967304924295865,0.10851993779712413,0.060080847583659294,-0.026663780899316394,0.018427710076602967,0.05513586551171309,0.03933099513112654,0.03794116172233685,0.07604714067866825,0.06788288757125537,0.07929590983019597,0.07624560488988383,0.09970198830790039,0.03479035174538296,0.050814584088394156,0.04827201463524101,0.0271609188908266,0.04175002355314842,0.05739121739817841,0.06028197328722948,0.0385544022154416,0.035757122210574914
