,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,-0.042659591320682096,0.024671571731767827,-0.039262529479080835,-0.01592169053169612,-0.000782220310287666,-0.047962845991778344,0.02698273076715974,0.04309955097421021,0.0030082357034857767,-0.018450668677633446,-0.008058891735946623,-0.016508724867851418,0.007498841780673912,-0.019997738582489346,0.022255966940167075,-0.027073100301526612,-0.04235757976363118,0.018597062222076053,-0.03608522766202005,0.022493282240977026,-0.0017287612220206901,0.013621112844134826,-0.016665402178041914,0.01567185457177794,0.0027446043071917736,0.031737740613625644,0.03395087623474658,0.00730894322873546,0.03900223153581889,0.02424452136408294,-0.00976359928781898,-0.04322472131981606,-0.01175098918569464
BCM,-0.0739610539695576,-0.018540412700884207,-0.03587256841965924,-0.025033813734910863,-0.028828224687087303,-0.040074272910843374,-0.026861977353713366,0.01591573574315997,-0.04898525839517833,-0.04556471196866138,-0.06143974720524541,-0.05386317944259926,-0.06560895717635672,-0.0588666395807217,-0.005518523685304386,-0.03747935856207971,-0.032269699269727815,0.012357744752171867,0.011697393629816361,-0.030659293082676026,-0.06126686216302698,-0.049591821277212664,-0.07495022720283534,-0.04675288841890562,-0.043850970232881994,0.025941272366892983,-0.006786447339528159,-0.041604121282873614,-0.010276618806303246,0.02265149892085032,0.0023470560810630783,-0.07504831203855511,-0.056213591029651115
BID,-0.0441834522552424,0.010068659734998207,-0.053412715611003775,-0.013986226003793432,-0.03318677189523118,-0.057966936228439785,-0.022812628202550426,-0.03793442208234401,-0.023923521327209426,-0.03770496536695622,-0.07281258466458602,-0.039429029658150365,-0.03725508955754,-0.04281268611155241,-0.0068531137948043335,-0.06517788295640062,-0.06682612449667766,-0.02018730478655426,-0.028277319575261393,0.009899273942927809,-0.019070183741587938,-0.07115427148175746,-0.027802675910359415,-0.024106290111930773,-0.006145445578614579,0.03704233512623617,-0.03992141119141332,-0.05228704760781521,-0.013962647295111217,-0.038850543175607447,0.011617671930088763,-0.10527970772020807,-0.0689466179856086
BVH,-0.02373198237465542,0.019147506944518774,-0.037702050922438377,-0.046114444131575776,-0.024140247753173808,-0.03226227760560127,-0.04349856151283103,0.002036243858249285,-0.023909559110032768,0.011348754044310757,-0.06314761180431358,-0.03232521726901155,-0.037901817120454484,-0.04131054991424264,0.04892963474545329,-0.0368920768854253,-0.048702860303832494,-0.032898361062047375,-0.04541904555542268,-0.024497826250494525,-0.054718900355622914,-0.04745225769975219,-0.04758984192879512,-0.024377266524702262,-0.01789531437114094,0.02839472331069542,-0.019522064369143007,-0.05021855119614378,0.0023906961803376197,-0.004525190177671368,0.02451255828613605,-0.03934620084204898,-0.039807342900386344
CTG,-0.02381249882557454,0.02123158172853777,-0.02875176312220153,-0.03494874254502705,-0.04942725299112874,-0.07538136967664537,-0.014611677620465585,-0.0011801488229470334,-0.010713765297042516,-0.01189986915862242,-0.04272093659362088,-0.014745222732094653,-0.012838553527996167,-0.034132723567207084,0.016047096441452715,-0.055885845826194845,-0.057940246293487756,-0.008301316821814541,-0.045092548372527366,0.0312881042549662,-0.015860484274915577,-0.020851086019228113,-0.03648901813451078,-0.0012251167517099548,-0.01677135478248451,0.009562300290638813,0.00022795658032500257,-0.01732604369729589,0.039612340405744066,0.014749228619139713,-0.013001166798278462,-0.05348135091178469,-0.02056478646306853
FPT,-0.07458214396528172,0.0016547117273947765,-0.05343459795033822,-0.05093612300701198,-0.054713513537757386,-0.07987077580631002,-0.019761303871204113,-0.005535489851897718,-0.024142498041284346,-0.057899095751715535,-0.09172791866295056,-0.06834099925172452,-0.023823099973298203,-0.02021045131684392,0.013351187840626796,-0.03816539223480394,-0.005646792398921918,-0.02128106850467684,-0.0259403473016873,-0.0647862868915414,-0.08083748566388531,-0.05066496675135455,-0.06248823280469122,-0.033893118095806744,-0.052432323282128386,0.01278211738885761,-0.009410974946584829,-0.07557071174673012,0.005280244016154078,0.006515661918681307,0.024770003256462805,-0.09329208364249329,-0.058965187250800626
GAS,-0.04522329538177388,0.012538236128938321,-0.025860122830618087,-0.0060480461284676676,-0.04095754648639016,-0.010660813721905606,-0.0641613797770086,-0.0200861540874222,-0.026950804966077827,-0.033556545198392636,-0.09081944629660367,-0.0498154315565675,-0.0513422419271515,-0.047688483650621845,0.005638191136371868,0.0012516171278143806,-0.04918065424971609,0.0020587656527492563,-0.017825819564851134,-0.023488190362001185,-0.03293086349707728,-0.03983418666926593,-0.06232940296395869,-0.04444242914398535,-0.04759028139979717,0.00805346335604346,-0.003465735119491482,-0.04674796929780418,0.01253588016359738,-0.019232733332052613,-0.01100361409054275,-0.05042118706770966,-0.02603869305863015
GVR,-0.011525182970449679,0.000467761499421923,0.0006449373498731993,-0.026743417048898942,-0.001412852153720419,0.00045625492107646533,-0.020204512230760724,-0.008106558971792247,0.011314431707577134,-0.00582286478722791,-0.052048521444950493,0.004903839494577952,-0.0004372565429111307,-0.011476486909776299,0.009118310415306667,-0.022736133877287054,-0.018537460914656644,0.0026186875465834874,-0.012420136851378504,0.011899691362232252,-0.030013569138055207,-0.007016005728250718,0.010446080152883765,0.027630052644657826,0.0060105541803769525,0.05408031341229985,-0.03911786520876518,-0.0045890217224674075,-0.006581667867596296,0.012954856604509703,0.04200001004051681,-0.027089052322468495,-0.06063459790935461
HDB,-0.004611183709595426,-0.00869818374619991,-0.07720203207950954,-0.027681269366916107,-0.041666275893871556,-0.049152042805162055,0.005827143974303133,-0.014044546750194068,-0.014368286274477908,-0.02709732445824716,-0.05203544660715125,-0.02396098402230442,-0.017251274421492685,-0.013225197466366901,0.034279485786937694,-0.012896061086877818,-0.061952791190168964,-0.02281645128218433,-0.04077441052241804,0.01819617836889909,-0.03350650417010592,-0.029343850339534124,-0.007116025437547036,-0.007913990117906684,-0.013004073862754982,-0.01590082171735427,0.00629891815774205,-0.01692975184782918,0.03333047613613817,0.02473933798016439,0.01452453566107435,-0.07316645566800038,-0.04304118033500181
HPG,-0.02757050876849082,0.021121177343557403,-0.05383061245644311,-0.02276884346138499,-0.04972582293066482,-0.034066104264315056,-0.008588398650073771,0.009877416919636084,-0.04495947955360025,-0.03491275117201871,-0.05069325432116876,-0.03252078207141768,-0.022592720642724422,-0.0014123950984843766,0.03660066972132714,-0.01802400305423041,-0.04842604520740444,-0.014798484328941127,-0.06477761316682382,0.04024668070877549,-0.023531102643872686,-0.032065290858468626,-0.023753838859660033,-0.007539879713842197,-0.02859295418509038,0.032376280436160025,-0.01066848847120524,-0.05989491025198074,0.016733396182593764,0.006771856361030768,0.05883356572835758,-0.07969513496169013,-0.057851474221439256
