,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
LPB,-0.05320275309584175,-0.08149559608974197,-0.07447783769598511,-0.1140771312758648,-0.08980554816789026,-0.04257154527760702,-0.09371154249807875,-0.10505212296027479,-0.06444347929626444,-0.10616214563596711,0.00975455666707711,-0.06735563269454371,-0.060760165318313575,-0.026748851194460424,-0.016374678970198103,-0.01318127042470802,-0.11883112219433511,-0.13850590916734276,-0.059232245107045584,-0.07260402596689809,0.009430211074697466,-0.09950506286029445,-0.057099987274256005,-0.039847904881847494,-0.08261519746710229,-0.059728017370849984,-0.049457320050471466,-0.0756400163536164,-0.07442844472221466,-0.05949161226158453,-0.05685029669671928,-0.05045203159380413,-0.0629878738374303
MBB,-0.06038143088979267,-0.04065072890061694,-0.09168359835912818,-0.14925590276513534,-0.0733779044862886,-0.06546300038956754,-0.09230411333380974,-0.12768456485897423,-0.08942331432431187,-0.14041339940328604,-0.1340409171999083,-0.017681693762485868,-0.10965423858543147,-0.05747361778556026,-0.02656012723911702,-0.026750322335351198,-0.14034208181590355,-0.156750665090014,-0.07127109968829914,-0.05800731753790061,0.015359301330994985,-0.11347415616974904,-0.09780229962432949,-0.0674159234377411,-0.08741915428983286,-0.08346759031682136,-0.07992742164993084,-0.08131215497307867,-0.09887227570712531,-0.061113653523782216,-0.10652474119670463,-0.054059476503094644,-0.05880168628665757
MSN,-0.14380436752010523,-0.028694424060471135,-0.1569279509481717,-0.14154048497051075,-0.13995013034678294,-0.08869062719907753,-0.09745549904187066,-0.09349089214908961,-0.11514834693036834,-0.12360106245743425,-0.14945188937536796,-0.14143026048510246,0.024786457613166436,-0.05223990251900427,-0.07369520558742473,-0.04546620879508213,-0.14132401094775468,-0.1366169363652785,-0.06471696557814474,-0.07580857987021453,-0.034231436748611156,-0.06610730309551131,-0.13155574756171393,-0.15249142054235057,-0.10663149488632649,-0.12103397330835984,-0.06806458389117413,-0.146281460061277,-0.12053992513850716,-0.08633881831027655,-0.10901994613480696,-0.1569094397542504,-0.12632588162160685
MWG,-0.09770116835706084,-0.04692509335390607,-0.14551451869949136,-0.13493111417136208,-0.13321383000045192,-0.05752694090410165,-0.09253805301257399,-0.11639069726822865,-0.11453155229782236,-0.11491932461903623,-0.13843080437848398,-0.14868638016189484,-0.05911097370982279,0.05568445277169429,-0.043706325615535196,0.021236114571599306,-0.16113841691071867,-0.15267432936898273,-0.11703921488162546,-0.07343932671088388,-0.01987599225051475,-0.07982851148311162,-0.15469132654084478,-0.1267278812638277,-0.09610628976280959,-0.08043489100877886,-0.07365002057254488,-0.12642765494839786,-0.09399540244717677,-0.07649993637134404,-0.1145392405771326,-0.10696658902961532,-0.1029741839193363
NVL,-0.17614829101687807,-0.07508672531791831,-0.17672648187982873,-0.11100088932358959,-0.19234697812582813,-0.13396885536550784,-0.10010758897151188,-0.16282606901607805,-0.18043416023237055,-0.1854854185470878,-0.18973793671996045,-0.2058195687602744,-0.13897315369469132,-0.1290035772281544,0.03307901527065482,0.01435354713796366,-0.1506095081300439,-0.18318681931010714,-0.11014266981344852,-0.11623909944480959,-0.04482805525565487,-0.14600054683889718,-0.1707093642128371,-0.1944833666058569,-0.18202300296129392,-0.1330388846760405,-0.09012138838666704,-0.15923378413052275,-0.0891429135192985,-0.09768642270686724,-0.15905724992602,-0.181019216127864,-0.1451701442782228
PDR,-0.1574696203413767,-0.10459836448256234,-0.16044278669948767,-0.1430879356409976,-0.17384155949679805,-0.12933549401569056,-0.119554951161825,-0.17013149777961653,-0.18457015965120832,-0.15891084264881009,-0.2068458928203307,-0.20322661271259648,-0.11670045741616053,-0.13835863150110522,0.021704905282314634,0.17335439105572217,-0.1697920659265212,-0.19953051209714057,-0.1380169461324316,-0.11495751347696194,-0.03545057294044748,-0.11963530911851038,-0.1940993783055473,-0.182496542227283,-0.143673780957909,-0.11718908440609759,-0.10457495195127757,-0.15318271016026475,-0.12180711946201117,-0.07549675117994227,-0.1592893714655529,-0.15779516681565223,-0.16708780960724517
PLX,-0.14521750642224035,0.007172915466704795,-0.10765362039145927,-0.09966778685498398,-0.11287319376806575,-0.07118405460163194,-0.044096056227313614,-0.06282635699570012,-0.10818214238927334,-0.09547113658349628,-0.1458849285216812,-0.14871532043191033,-0.09756538635047687,-0.06376413929113366,-0.06291774069767057,-0.03598460788183501,-0.04478207223860073,-0.12094685894341389,-0.07046652358977434,-0.1274708148990281,-0.0736721652694902,-0.11560388767477285,-0.14235887880137782,-0.10476942758517761,-0.1319676811709552,-0.09584276968672667,-0.102317242948295,-0.14696283852836273,-0.09388024405269906,-0.020459845382894675,-0.050823362991445215,-0.11831785171670137,-0.04734727681991603
POW,-0.15353468468565623,-0.03796597681465039,-0.172919022813947,-0.11935825236148678,-0.1582564718385453,-0.12423769508134735,-0.07723525729855692,-0.12930747265944276,-0.15563973521509045,-0.13372766965196362,-0.1675646344320205,-0.2144573937903742,-0.07996758720840136,-0.12476496192829173,-0.08437051808795282,-0.051438392297518266,-0.13240118546701235,-0.0357045841709305,-0.10070630553088974,-0.15201739261780142,-0.09056427803714426,-0.13679068854867982,-0.15726311538577578,-0.18591766098963144,-0.12819370372331082,-0.11075715151668108,-0.0685894948929358,-0.16644118063199462,-0.05607347210498643,-0.06053599829669514,-0.12309581604066479,-0.13068109359353156,-0.08076606149023911
SAB,-0.08095104041070397,-0.02874204150851122,-0.07724348827285903,-0.038067830900579386,-0.04471370588858419,-0.050803541621477204,-0.028919940422860214,-0.07206829804489429,-0.06401001880405847,-0.09588558627028497,-0.11434541938663506,-0.09387687698897527,-0.05806541200258521,-0.06453180292322416,-0.06155410216829431,-0.05166117909785399,-0.11471110103093006,-0.054491295683724496,0.08239618248550548,-0.06583015302387572,-0.022234939168019146,-0.07383520256159573,-0.10807689096332225,-0.09594309390481323,-0.06420637678793212,-0.051988982337686375,-0.05274629359366603,-0.08920380488147,-0.07933271305206999,-0.057445538191905135,-0.0017809263724952592,-0.05370349448298615,-0.07721134533801728
SHB,-0.07358952820812156,-0.07312414482247817,-0.08654826216103288,-0.15788940665912196,-0.08223552555979984,-0.06535789418083372,-0.10379609794308207,-0.13655178663302353,-0.10441395821825171,-0.11262664752057273,-0.10420034822428362,-0.09418643809304075,-0.12115064568390346,-0.07414367355573918,-0.03808657403693563,-0.05661877611596493,-0.14101752698235076,-0.15091532056259577,-0.08338059321396714,0.04012511508626169,-0.0031106635382713377,-0.09640170028282864,-0.09613905678403054,-0.07333271932332854,-0.07843025855242933,-0.09134682545445205,-0.04305560927802731,-0.09593942567601856,-0.04362639390731541,-0.06586645506432111,-0.11125579810675693,-0.036947706538480965,-0.059504134816297134
SSB,-0.0460800502583428,-0.03679871707790522,-0.03826942161118059,-0.058599525869283256,-0.03528506327232581,-0.040106764230717,-0.038529569192686304,-0.04292141272944932,-0.022040732443805697,-0.07330360387247725,-0.030236384400935148,-0.0335425589630642,-0.05475571140140303,-0.050035459156731875,-0.057353965418222255,-0.04926494227997608,-0.06689697726411158,-0.01823921387666568,-0.05443569922320461,0.030013259688039366,0.09853199604635193,-0.02537928032860742,-0.047338258328436224,-0.03001294761852531,0.012337724957949756,-0.023017038638788307,-0.05144484718081135,0.020591022628963618,-0.07463772020922366,-0.06975032328523859,-0.034568735815267045,0.012723330423132208,-0.04416288152335336
SSI,-0.07309786619826343,-0.06652921213515187,-0.127609200681914,-0.1526465038947324,-0.12555507668682622,-0.08222890016670278,-0.12245734258421978,-0.14278185097393606,-0.11601236915846745,-0.1152308333293884,-0.16420485388129902,-0.1321782056011022,-0.10109379073454419,-0.04870171471939511,-0.031850607161098526,0.009670551865748445,-0.16713714893553788,-0.1769010830101203,-0.09758814877895668,-0.08127280838715739,0.010849099127400074,-0.01326880730622764,-0.15201257098338608,-0.1094653072383409,-0.11114891913341142,-0.08973272128868011,-0.05157435454894148,-0.11841053759234534,-0.055141662839160506,-0.06702654130872425,-0.09752687351091084,-0.07433198188425746,-0.08900541570675498
STB,-0.07803455337633673,-0.06456964894013416,-0.0779587095904407,-0.13615709835472578,-0.11193934358205973,-0.044424855632486784,-0.07721153306221032,-0.08728472549828839,-0.07141844422289165,-0.10731546849460213,-0.08202905859348097,-0.10118295044119745,-0.058327199366186105,-0.07895139320347665,-0.006892138043529356,-0.012384141366733046,-0.11987302111972299,-0.11811658408177719,-0.03849300085952882,-0.0639971205720778,-0.00684541103882708,-0.07000309839813981,0.008926382946550543,-0.0940260309990939,-0.08780402060945894,-0.09427280422392506,-0.06108002679326913,-0.08736912022151397,-0.05190777632979954,-0.05882558155060069,-0.05864861021189817,-0.07618615001860314,-0.04279869940181024
TCB,-0.09502908878624258,-0.0974491641939689,-0.1507263406077269,-0.20013369796432853,-0.11976036499270666,-0.08529827465107749,-0.11769147384754385,-0.1726071804442926,-0.13926378503121187,-0.15255555841138496,-0.1686053165669107,-0.11353961387767911,-0.15384507218752255,-0.10759842784309055,-0.007032482153700065,-0.0203154013220108,-0.18870010368709314,-0.20648891590094057,-0.10745047567470158,-0.11703986181667049,-0.025551426459196388,-0.15557587914247112,-0.14193430028385143,-0.035468753964657436,-0.11511229072379277,-0.1323692869419653,-0.11223392751190815,-0.1281162624157377,-0.11413310201853821,-0.09739481882316939,-0.14744981832820678,-0.11264677045133396,-0.10853064593777946
TPB,-0.09246897144040586,-0.024180278713653462,-0.13937329402586793,-0.13911245600757716,-0.12832410467914543,-0.07078574920210445,-0.11214826330040248,-0.13578047492161138,-0.08392175340098194,-0.12868382552819607,-0.15506200633934072,-0.12235445088247657,-0.1405667976740192,-0.08564048670706939,-0.057005093672117084,-0.03689072252438364,-0.14198487826555836,-0.14379342746824741,-0.07597815349865734,-0.06935584902946573,0.0218762787392315,-0.09613143741666084,-0.11857717170095451,-0.09980602145318579,0.00021596794651176156,-0.10196603019491693,-0.09575077409739645,-0.09363919648435828,-0.10361787518662556,-0.0628933944651406,-0.10143716390805783,-0.05533203273765224,-0.089679168464835
VCB,-0.07150221671542095,0.0012704518929187263,-0.01967032973475155,-0.10826484651755282,-0.04792594836116683,-0.04013238019089929,-0.07006281961997095,-0.03720896967143539,-0.07943264263797105,-0.062326350725157346,-0.10216410768116238,-0.08780855864820379,-0.06619888276694054,-0.027848725747620613,-0.04787864601583759,0.025647851500927188,-0.09924746812885424,-0.06663968353526165,-0.0009178730186508106,-0.0716102793778959,-0.04093240869612815,-0.03245626506168906,-0.06768206174567556,-0.06605692399843616,-0.03744736871261492,0.0649823381514816,-0.04037180343517065,-0.0598023436231583,-0.10155748117735576,-0.08870133920658155,-0.08638261557054117,-0.04811151926572401,-0.011689727905120698
VHM,-0.08262938496016357,-0.028926684649121483,-0.15338939144523026,-0.08921536721288206,-0.11555294247322649,-0.045654475402134666,-0.07309717323055054,-0.12810711022586968,-0.0991760887665241,-0.12282064364683647,-0.12484153767656692,-0.09417062271128279,-0.08423686718244655,-0.08240821977264642,-0.017508569804329854,-0.04165952100148751,-0.11360322332649699,-0.10866692506933984,-0.09401372363126763,-0.06715827385345205,-0.016889190200164914,-0.0866534095269097,-0.1254807924318488,-0.11246243695196316,-0.10587637507598893,-0.08134440241960805,0.04863384801847233,-0.10812348198913838,-0.012483092752834974,-0.05315229909304284,-0.0990947486224275,-0.0857670788150178,-0.023093265944058115
VIB,-0.06980091428829362,-0.07672557247114646,-0.07867911127787972,-0.144726588511188,-0.1048748544811784,-0.06993839222152651,-0.11065648905180861,-0.15336478130771944,-0.09948213342103389,-0.14670709244192032,-0.10147269715752992,-0.10406951415263076,-0.11195315142485569,-0.056867724339230416,-0.03351761929251484,-0.030072010242898718,-0.13597753063505863,-0.152478446326336,-0.04868257036661202,-0.06657239161868997,-0.00911966872150749,-0.11554728193413993,-0.08684033196621838,-0.07252524294001982,-0.08317754737833148,-0.11207389273363748,-0.07169204064943567,-0.04061292697859198,-0.0936605616396155,-0.07118245543790372,-0.12068130590578494,-0.07025899820579988,-0.0624495147338334
VIC,-0.08048051049084344,-0.05047864256108048,-0.11475275574315265,-0.048605514135707406,-0.11086721060877777,-0.03098243557264631,-0.09565837760745469,-0.11230114759188539,-0.057113722264416585,-0.12348584027944033,-0.11160235724525333,-0.06995976245219085,-0.0976041439696253,-0.08052388372892193,-0.05601064353501627,-0.04183243654120467,-0.10463157305748351,-0.1095752855258802,-0.09293566395912722,-0.05894090102580961,-0.025516754423623927,-0.09072819234020009,-0.10621135325057111,-0.08168960114086217,-0.08288427654443523,-0.07408640143762144,0.05046749569036082,-0.07610475179742977,0.050956534999361494,-0.0010346226686671633,-0.05241220556240684,-0.04847951238758842,0.007987855803713419
VJC,-0.058186864562732823,-0.03916621310476344,-0.1003069880077719,-0.10540059570413045,-0.08386099482691758,-0.04466867793638341,-0.0652529021784264,-0.07845801268401348,-0.0392719508250978,-0.042116209266011,-0.07445514533057891,-0.06552430008454523,-0.06658289805932073,-0.04165675085200946,-0.039646533717421495,0.003957197455843785,-0.08961098953380574,-0.09087459917730518,-0.10085389137157244,-0.04118621113977563,-0.010920989828420507,0.006375649037718471,-0.08733515384915846,-0.04433665167955635,-0.03347409491323808,-0.0708885999777571,-0.03598301053098598,-0.06570506717262475,-0.02879321508061731,0.17436444099378484,-0.07506045072383861,-0.06959658227691688,-0.055067704393473464
VNM,-0.08955205109993519,0.004200686612234561,-0.07226408853062585,-0.056459765998405215,-0.09140173106553724,-0.04148707376375536,-0.05660428333240301,-0.04356207395882973,-0.05388023134065994,-0.04585005299507214,-0.09192297565217433,-0.07722493895342908,-0.037565740499668716,-0.006696787352265512,-0.03048499044861654,0.021323551380464417,-0.09585935300463476,-0.10088973640212517,-0.02736976638284482,-0.059188633305438644,-0.04205905698598555,0.0014848661050099966,-0.08549947128962256,-0.060156285312281836,-0.08680143050063019,-0.06278783391565379,-0.05034200015321123,-0.05711911765817027,-0.055049897890056175,-0.06550790752863182,0.1339373116299729,-0.059209110751150436,-0.013434458906078037
VPB,-0.0839591870721398,-0.09523117907333034,-0.1095791823758453,-0.10915501245722316,-0.1170833904032212,-0.04757013247829553,-0.09693913215678118,-0.13432694471788698,-0.10622031005565476,-0.1085440044677779,-0.11821400514018549,-0.08954481426590677,-0.08944017728901442,-0.05928989330569034,-0.0022330921313812604,-0.0033617570144440544,-0.12799382449153607,-0.15604782741410023,-0.07049111663376491,-0.05732366140398256,-0.031036823956656537,-0.10813289528131134,-0.12852291047771627,-0.09559279694955533,-0.058532346445293364,-0.09233488220754196,-0.07169597498950113,-0.08926878440682133,-0.07556046356523745,-0.03893117709256898,-0.10089549447262988,-0.004749828819341197,-0.08642967449827475
VRE,-0.11927365069418029,-0.052209189813916604,-0.13296420868994857,-0.1251418718590941,-0.10966654122150413,-0.05342168711460611,-0.08689698797823213,-0.13488049050933493,-0.10674424132456779,-0.11832521981577644,-0.15297900345572715,-0.11996104220497841,-0.0964612347578686,-0.06610593674022738,-0.04760790729895195,-0.06065898837904249,-0.15155474789886997,-0.11947150391429968,-0.06424868819666929,-0.07090167217877048,-0.029313892605309377,-0.11117760480997434,-0.1045456352796945,-0.09785558098249943,-0.0915679722170331,-0.11094957824033648,-0.03630847431997617,-0.10284170433057509,-0.04846840801089443,-0.062031662766583534,-0.060746320668801146,-0.10745677591327457,0.024032606237152643
