,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,-0.027971175491600005,0.05134073695868899,0.014283025724456343,0.009545724303856806,0.015951678105162813,0.02090078208648943,0.022859572932263768,0.010055800644619802,0.010306531613208485,-0.016083902198226745,0.008194838918837691,0.00912994436562889,0.04778670655098976,0.022800421185165915,-0.004747091946745756,0.02540224426393635,-0.00952705391185708,-0.011158135751277184,-0.009646976092218736,0.0020231501137433776,0.042034524280703894,0.003941294644076721,0.03531745950102502,0.021204330360944056,0.07356138868650354,0.004540966951937323,0.0017850772033231382,0.05654164420775328,0.011782002097013381,0.05333937688928778,0.05538738297843212,0.052329174354265505,0.004110440258445373
BCM,0.057579112510994644,0.06081995201702804,0.056139552647691396,0.04415896513243154,0.04585617139680085,0.04567344645305279,0.051433188448911545,0.044278347460719604,0.015249114996661638,0.00896681898421826,0.04090955175763159,0.046063266503551865,0.023676896619283058,0.034929211029220315,-0.010878630056221136,0.04022018532276451,0.05753645040295449,0.036021190152247674,0.0723759277420562,0.026749883484194284,0.08463933392693274,0.03811981835606648,0.05897717443902638,0.053040582817693235,0.0592996601696446,0.023120835645541984,-0.011019602898000665,0.06134683095767301,-0.0009617971111005898,0.028445718060394955,0.07558582495595022,0.05783630610062482,-0.007937181253286291
BID,0.030123462498347083,0.06527278202442173,0.062067120390416224,0.03442022839444476,0.04529804152736953,0.057846444944461436,0.08022157222104452,0.05546661755090138,0.04298798959026981,0.002190410441818406,0.04607489588860974,0.053817593966545854,0.08339778446010915,0.0450558775605336,-0.018725459195519992,0.03839702295899532,0.08799915590569954,0.04705992678739156,0.026840671550723408,0.021755850163063046,0.06733944203536667,0.02323706300660224,0.07541346829552598,0.06708183408190803,0.08409073691417379,0.025543543440703805,0.04087245210096974,0.04755095186320749,0.0423801399693614,0.016686213118398283,0.05566236560920971,0.07363507131660584,0.048608933948515974
BVH,0.014265827074173796,0.06367339833574469,0.015738744272601864,0.02616627131700848,0.06546674625232303,0.05887321194183439,0.04421942920062052,0.052810733136297736,0.036170932014698745,0.00402629774962882,0.054471202253884486,0.02465359501079756,0.02752247513377548,0.023504502801931657,-0.007382480097853582,0.02383881936889588,0.02048435080327492,0.03126859701437589,0.03211317386013038,0.0036292084898998413,0.04934391022926128,0.06566157840158664,0.06755088949693432,0.03522034610168914,0.0995829307556455,-0.004604916568915553,-0.002317625872281136,0.05918338101176259,0.0026079856333393234,0.02257313976298438,0.003111879982290758,0.049982393239580016,0.016130815013301544
CTG,0.02909348677223845,0.08657818229753277,0.05967797834685547,0.03436471167442056,0.06341402164265679,0.07242355479186416,0.03479714329947689,0.036899233879298984,0.025196047639210458,0.013583645018769701,0.054709696366561485,0.0631400799999811,0.08229887750852162,0.05559143240334325,-0.025321101441764075,0.018818339405231213,0.036700052094280185,0.04296145003944281,0.012491350721696907,0.03276666664551635,0.08160267338117382,0.04488499395022465,0.07010519039053845,0.05918834316499012,0.08987661496984004,0.018706301253920952,0.010498138973852785,0.07626711158717062,0.028044231837474152,0.03694382100455164,0.05477192252289196,0.07531762724592433,0.027770820716209167
FPT,0.016696199627057273,0.03449537776770842,-0.02003897800390044,0.03462953931921083,-0.0021510561786361234,-0.0030481540067029238,0.0015410533751628681,0.019120892367154866,-0.0025576506682132966,0.016993749850548846,0.030820720253606423,0.022487560188256955,0.05843832626379555,0.027377294150940937,0.029966550849821093,0.06454947969302502,-0.004387107268234819,-0.02847512730232307,0.0213843674080973,0.003176947924323117,0.07919021289101648,0.013645385956210706,0.030651724843744232,0.044102519283125786,0.052364764127214594,-0.03052632706530837,-0.01878928023278968,0.06077569246987513,-0.002048603223069163,0.047243599968407685,0.0004694580263249431,0.07139801014981857,-0.008526052403552618
GAS,0.008866953483147257,0.07283166980851398,0.003361195023207414,0.023521300384533685,0.014399043812997888,0.01199862761381837,0.07506923620451841,0.03250795584379696,-0.01657627617028905,-0.032978704774371585,-0.0005323782084878525,-0.0022127574747092343,0.006832778033147982,0.00718391207143721,-0.04249077329166455,-0.016634832738027665,0.08516111080401509,-0.023439743951408125,0.09473538773896742,-0.030374095878161998,0.009461034889824247,-0.007681781701788681,0.015537628564204086,0.018386571303798324,0.03912449234195917,0.00047046716788481225,-0.0614656299941123,0.03994341352932086,-0.04345442352978136,-0.008809984343010493,0.06107036710091614,0.030948854719064414,-0.007355201559314584
GVR,0.0020359439245879354,0.028802311805474375,0.021831510213378195,-0.004504139855828228,0.05436185814433311,0.037652320156295487,0.06190055914922975,0.026673338650301765,0.030163289944703162,-0.001182988188635313,0.028744856368923453,0.03322427177701379,0.02349423741070382,0.02591048396233895,-0.007556929123013605,0.039192617601459645,0.04982294813615244,0.015253366382281506,-0.009094568238414187,-0.018466992735961106,0.0314551764783084,0.030991482825819074,0.032825940965913056,0.048094584712903315,0.053365059687853884,-0.007490450522163318,-0.023600691289646546,0.01722568177842317,-0.0015282215029123745,0.020426853724230715,0.028188270942147382,0.013966164653051713,-0.03704830207072037
HDB,0.011956738816805649,0.08361869967192591,0.050866146840320946,0.039646453530239927,0.05155780852773189,0.05921911453687644,0.047994323150518166,0.05879748792839298,0.0384313159811613,-0.01853893655771577,0.026018544292396938,0.038062433726794936,0.0637127680510149,0.045790020620831415,0.0010295540506176787,0.05824137838720955,0.042686459565198814,0.04599966412924994,0.05005739875246753,0.04102885366384611,0.048104730859321584,0.015523188543565094,0.051558020336509816,0.06732915499958121,0.08311620046686177,0.002508202984732095,0.04611278651399876,0.06316816151168568,0.03481756729780173,0.03663148544063344,0.04080955034723069,0.08995263823746466,0.050063265555012226
HPG,-0.013675891622969527,0.03598532685831796,-0.007907472857311778,0.03926453418352452,0.006452636456526362,0.033511313239788204,0.015869064862105844,0.04839189513681614,0.022826023780343874,-0.013035168151696525,0.049419664554006336,0.02368080815893965,0.04192700038024972,0.05692869754915049,-0.011965373935783548,0.055904652160415416,0.048998299200004515,0.013145483842600428,0.012258876046282419,0.0143682357634181,0.047933562468728236,0.024260292897176423,0.02149817253983508,0.04140741569827807,0.053886007330241625,-0.0225810486303004,-0.0013186252140300198,0.04981965196442817,0.0006147838644817112,0.05547421551579407,0.035810665719009954,0.054373173997160615,0.022738718176055446
LPB,0.0014786402965471471,0.04007861764458313,0.009252140002753692,-0.00219133323437406,0.013081238401217431,0.04064005556114642,0.016917300387223232,-0.002309890723368421,0.041264838628361215,-0.000398745599403614,0.03213924188302392,0.019023618466031834,0.046144486619172934,0.02885737961858476,-0.006894082202683588,0.037762614081275535,0.018828507894475512,0.038767964791287204,0.029339953093681825,0.011440273401442314,0.018316111116755292,0.013917388981863048,0.026191037232962785,0.03010542910839695,0.06105237685185443,0.026465006394632028,0.01746041798115712,0.045697063534981985,0.01879049251922465,0.047780372371529815,0.01235955533842907,0.05908158182428959,0.03261800794143585
MBB,0.006023752638503694,0.05803987015480524,0.03818097325350555,0.0120778807791238,0.051640449367476804,0.03621445021660307,0.04625481025472952,0.03956879655042857,0.03264471852700911,-0.007775388998817701,0.05578493215382077,0.03797882110142093,0.06563715850435621,0.04507333597571284,-0.0067276850338588556,0.04817884325470865,0.033638393672580605,0.04055468507495619,0.009679797919678684,0.030547895056401122,0.07945111698566378,0.018283198865692754,0.046194416889988155,0.05943815335813913,0.11397074618099341,0.01890310793930535,0.023244042162678797,0.07375623222833615,0.0200123035501051,0.028317243036039188,0.02418943919354543,0.11478629331510841,0.01493836605706504
