,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,0.3712879715244249,0.06781945105003694,0.22725964510366223,0.14470259115539633,0.22475256148412404,0.1275664970199107,0.1270489824523136,0.12417640325144025,0.18094411794441756,0.11495358319069869,0.16013071277579188,0.2795792894520123,0.11827779178418148,0.10913544143084453,0.051566440248454824,0.05552335534588973,0.12617759879004692,0.11434781408710953,0.11279483778402691,0.1560039559449766,0.13182646104944382,0.12107803093908508,0.19287065750785276,0.22552453539613762,0.20024454730346788,0.19520403860317567,0.11334517490400613,0.16790321217634335,0.08481682774918878,0.11882442538118437,0.11923046341507848,0.1843975810088365,0.10237060622539072
BCM,-0.01419335798317653,0.3476666065481884,0.05596967217776979,0.052052010841640496,0.048638025219169365,0.051255814890322944,0.04491972852054232,0.1536197564546885,0.033093269817778034,0.020612987657927583,-0.02780948902131946,0.023475666855727464,0.04915802968515941,0.04202010036354397,-0.03769144207434245,0.05369824672956712,0.025396009169389073,0.0007411276997929776,0.04821403921697473,0.02847481351406692,-0.03123124185929284,0.048432482992252925,-0.032242853244232865,0.030175955936603115,0.029468363840104504,0.02601294094967428,-0.0063896333973887925,-0.02054205019308465,-0.045326204984038485,-0.009676390486192359,0.031193391961694142,0.00992876959406468,-0.014324020179254241
BID,0.1393473098710657,0.07361558612470785,0.4173609976004851,0.11427304164673016,0.2372229633187897,0.0703196600803693,0.09121109695864087,0.09507183991810561,0.14481967538166715,0.0555680466371203,0.13615335466630646,0.21408528321379067,0.06626505530522632,0.08208143999615077,0.009270598538139085,0.05282288760574805,0.12279457334312262,0.10489691332867125,0.06264015742796784,0.10995724899307859,0.059133164320176686,0.09968229089889817,0.14081778012636892,0.16625690918490119,0.14547158728264292,0.16766649690859803,0.05484895710701203,0.1420526955531967,0.01972016067211904,0.03012699222806869,0.09243950541500967,0.10338003027481309,0.04564531692274189
BVH,0.1048344000058317,0.06333340782588232,0.1390967865219301,0.4083770672826985,0.13536008106267358,0.12464620480300341,0.10716701314025621,0.13593353603939648,0.10093683636598427,0.0751274157091935,0.12505771477258543,0.14267936145625396,0.07194374900429218,0.08754964422808219,0.041836362579432324,0.04471259375063189,0.11093064310628667,0.11038340376436544,0.10752828409486159,0.1123432021711475,0.013331264094573506,0.10944617952879311,0.06404385334706647,0.12987604346679324,0.12678269712604778,0.12089362575133346,0.06395905414890811,0.04680777610112729,0.01823093073462468,0.07801613069334173,0.12503219620066952,0.07684277068092105,0.06230431719485499
CTG,0.2527503363348879,0.1144968411698415,0.3279780103748486,0.13255487615614775,0.4577368484382516,0.12231756854685132,0.12916285317001489,0.1455928531056983,0.22287593800586042,0.11608702800639145,0.19603873740723168,0.3174579518894489,0.14499456445632042,0.1487538565518858,0.06244560562622212,0.05751229097654502,0.12425438329330153,0.14828875070029268,0.11298264130415141,0.18400125006894877,0.08820237077407975,0.15002806389913717,0.22882866274833114,0.2751321945345743,0.22957767586231004,0.19892995647635284,0.11892251814652637,0.1993211727726303,0.06779027532848853,0.059445294276255015,0.14216398956590778,0.1693668872573773,0.12751147927240594
FPT,0.13250466106573264,0.0931354219973313,0.1534785775087658,0.13863771475815,0.1540039490611919,0.4541610351500618,0.14562821466043133,0.13980724422381188,0.11026180251062649,0.12935999813888632,0.11381146038496054,0.15456674697164552,0.12302550738620294,0.15327468615930903,0.020435061829600087,0.06307347600352935,0.12362670455622181,0.0989101363850043,0.12971134933016273,0.10927276031502602,0.08789910243163646,0.12958717030560998,0.12817989510319092,0.1245802372333489,0.1272544108192193,0.1877734294932308,0.11911380074560388,0.0682962132443082,0.10938084098485694,0.10976685691269678,0.15351404029481522,0.12108992457991047,0.10991182456974388
GAS,0.06743659392632373,0.08096786861841318,0.10523715172129688,0.11545124398688163,0.10556694299879653,0.08991473325888621,0.30611073064699906,0.11734416101966129,0.09295208935666736,0.08700037512457058,0.06562593888439942,0.1125516758214053,0.11867834501420223,0.09007054358757308,0.02990685735545372,0.06885055297456483,0.1687009677128057,0.11949421027591177,0.09822087840787327,0.07770022902004092,0.007591167978379488,0.10766089111487422,0.0821543372654341,0.12317141565796294,0.09851262253242254,0.11810659474666468,0.10300840111747137,0.04649957621724999,0.08032515134541042,0.08973961598793725,0.0861718185503502,0.07088478535806163,0.08063807750729861
GVR,0.10182700105845545,0.10617843023602144,0.1269509517097396,0.0978818274230495,0.1213486168660966,0.08357870174892387,0.09198030864063471,0.4382602970632947,0.06440211097641954,0.09190378730042906,0.07628964161679906,0.12575710674481314,0.09147897952819915,0.07274884143438805,-0.022118651815158992,0.0322230059065499,0.12210394520002757,0.10253453725771998,0.03443103172285531,0.11619622367312962,0.07906531265996591,0.11693897937569876,0.07493341881668507,0.10737233284976458,0.10120409502719441,0.048398734853017746,0.03727024225120558,0.06115796656102521,0.005794064763437746,-0.015244230680523227,0.017511999021420477,0.06275259068367962,0.042968842047630205
HDB,0.12773297274381046,0.0032472764528430707,0.11066555119408465,0.05431600782300142,0.14711910528933195,0.08081494218940923,0.014337446772778806,0.08959111417049125,0.33415267235610674,0.09013101022213903,0.09989725958450152,0.16780911508182686,0.04471930109618008,0.09364056517524745,0.048948179753336166,0.09397244568329365,0.030842937405688123,0.03505971718194252,0.02660503056386771,0.09343142919228359,0.06404048701137957,0.12649625851462187,0.1142894762662484,0.1775862745242117,0.13361730661106364,0.09580643580586702,0.0741122103527152,0.08525510588546176,0.07057875367849961,0.10471010883003443,0.05722267002138739,0.1454220439940348,0.08750163853040618
HPG,0.22344534645257422,0.09445430813292341,0.18271485140198368,0.16408608615316064,0.21542289711636892,0.15762375976317644,0.1451318005188755,0.1814481974019934,0.1882027979007995,0.4677413541142878,0.1686594306765507,0.24516839171401117,0.20722015247910333,0.17916455824511926,0.03543589673147974,0.11529214019805514,0.13712462203343195,0.15864592254434115,0.13611139477713627,0.2119356586237884,0.09243898177509903,0.2582191231097464,0.2045922987100402,0.23156453212895653,0.22866622114420976,0.17814200313556577,0.12604642655138742,0.17621192514187448,0.10238305398032413,0.131570544931016,0.18805386674425473,0.1623167547366344,0.11212697881774715
