,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,NVL,PDR,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
ACB,1.0,0.2079944326165981,0.5082735521856515,0.28774558276289675,0.5628068513969615,0.32814422704459406,0.3298590814503424,0.38683937798143114,0.47269695646683996,0.47236873183644534,0.46449704731206687,0.6215923702903071,0.4199913923952616,0.3456589761422216,0.06164068006538113,0.18741769843073944,0.344638560255315,0.3849324963163448,0.25018242518951944,0.4949867802257688,0.3060076825643624,0.4999182861802217,0.5531817863689824,0.552538901468549,0.5483367833157504,0.47589991177923135,0.24405698794926925,0.5754966389555631,0.24198803744119224,0.3225730515079657,0.2813537696481923,0.5180004584875693,0.3019343010916215
BCM,0.2079944326165981,1.0,0.37134629163044536,0.372996027598169,0.3132629713904194,0.3210791324314713,0.4097871882329544,0.38805413491200075,0.31388625002960147,0.27839706089741,0.2291524592446679,0.2955645870476278,0.33445168502643596,0.2288651919791376,-0.07276767671895314,0.03401243869202837,0.3345368060766809,0.39895687491765186,0.25999944503363154,0.2784597527640958,0.20393634050034903,0.3330517284547303,0.31511832913042825,0.23410270820316928,0.29071603892596376,0.2784044813592226,0.14580070756812538,0.30803824131838964,0.221396114370647,0.16986768648815517,0.2395467221259654,0.25195678102899804,0.2773535648384047
BID,0.5082735521856515,0.37134629163044536,1.0,0.3579497987996799,0.6073348337336032,0.3476502774274245,0.4194019586210818,0.4559503439549099,0.4635860008961305,0.45250429679998216,0.4573636318876768,0.5761639429526175,0.4155644609738477,0.3566914775176356,0.08665098964151448,0.15151795198573983,0.4557804247406766,0.43859121657893485,0.30812910967348617,0.4141368169529562,0.17936797818474984,0.4808925687405272,0.5251532378522699,0.44249320516246954,0.4691116542265429,0.5065020102538376,0.22668852222908956,0.5047983608472957,0.26078752622498175,0.2734619086747045,0.34548858206720806,0.41834601012242634,0.3323072354891097
BVH,0.28774558276289675,0.372996027598169,0.3579497987996799,1.0,0.32988889837292606,0.3898383703721261,0.4847465481167727,0.3599879019870098,0.34844562080323843,0.25349413655781033,0.3816403564805924,0.3560989078226925,0.28357061394371036,0.23057737511293364,0.06312383154566449,0.06961490552206517,0.44903148868860043,0.45949647808389743,0.25247349185047957,0.33342278892568855,0.16258930252913106,0.316121843473607,0.37503976021393115,0.3238889864802586,0.3128314273122177,0.3125663919463067,0.282691868076056,0.2787864895133398,0.3227384150982614,0.2851500301342348,0.30884613676570755,0.3170294610580646,0.3062107433411305
CTG,0.5628068513969615,0.3132629713904194,0.6073348337336032,0.32988889837292606,1.0,0.3505433813536998,0.33399796807723797,0.41645597936837087,0.509682893299406,0.4443372521875905,0.47191429765115506,0.6600476410887602,0.4206793464264083,0.38216964373082535,0.06177969486040429,0.17781361154932762,0.34648462762347726,0.4109789646772973,0.25502931483598373,0.4814629937620017,0.2779377122334976,0.5143962116936907,0.5475930808917878,0.5456310671583406,0.5450228125946878,0.44783690977995433,0.28212552992226214,0.5261456824589789,0.27998488448315656,0.2833771761158031,0.3259263265481584,0.4806560009490956,0.37872615877534677
FPT,0.32814422704459406,0.3210791324314713,0.3476502774274245,0.3898383703721261,0.3505433813536998,1.0,0.35802462692376413,0.37152554937229665,0.32439854092567816,0.35465075177993943,0.34874732330508895,0.35194980316478697,0.31702839578013103,0.4051922249804528,0.12522072698375125,0.1732627132477796,0.3581207628267767,0.3539933052834643,0.25343358087553547,0.3491471910550399,0.20411565827133074,0.35680757390409923,0.379189847599736,0.332606746582215,0.3230380039038273,0.34357024615710396,0.33172086395110384,0.28186628677974906,0.35763619898845767,0.34402197573286974,0.36602514283316456,0.39107180760629173,0.3429862407879276
GAS,0.3298590814503424,0.4097871882329544,0.4194019586210818,0.4847465481167727,0.33399796807723797,0.35802462692376413,1.0,0.41924043163862523,0.34777280211729855,0.38433369574378284,0.3628262546576178,0.35741817975432094,0.40451556248292564,0.25403335913188935,0.07162671606318717,0.06340222931223315,0.5552377208976019,0.4510927049809966,0.37073744154248073,0.35700982857611835,0.08928142776790418,0.4074407732461349,0.4530204304865064,0.31800501108096985,0.34851062546730927,0.3944468296337174,0.3216008229312939,0.39393953923321917,0.3581960501525903,0.3428750940352751,0.34136661126227885,0.31954906184402276,0.3222185589972022
GVR,0.38683937798143114,0.38805413491200075,0.4559503439549099,0.3599879019870098,0.41645597936837087,0.37152554937229665,0.41924043163862523,1.0,0.3475054114430721,0.4067801891410345,0.3762858305278992,0.4510546042996241,0.4056823187469854,0.3795727564850626,0.11907361838763261,0.24241317740087964,0.45261291135481346,0.40749919800062406,0.271019972519353,0.39526802815680717,0.10575381661503655,0.4537197191114351,0.4140198229914512,0.42933751413144866,0.3779919748788718,0.3656386015690188,0.3038106509984814,0.3905443077925435,0.3006305339278081,0.24725878782576954,0.31415072320043297,0.33645317736590513,0.34000754100143027
HDB,0.47269695646683996,0.31388625002960147,0.4635860008961305,0.34844562080323843,0.509682893299406,0.32439854092567816,0.34777280211729855,0.3475054114430721,1.0,0.38893285137487754,0.4524013145329265,0.5217377520126508,0.3570820914089907,0.275000101296397,0.0942827780371396,0.1811547743304918,0.3274384094890151,0.41283658224985753,0.24986885424541488,0.4305547120690285,0.2927943898400721,0.4747602423813643,0.48658239230562716,0.489791956796437,0.4829439909710378,0.4119437816351783,0.24507030578181385,0.49230702677277394,0.28776936353950455,0.3967557895974624,0.272738213740444,0.4945212323019694,0.3442932665300198
HPG,0.47236873183644534,0.27839706089741,0.45250429679998216,0.25349413655781033,0.4443372521875905,0.35465075177993943,0.38433369574378284,0.4067801891410345,0.38893285137487754,1.0,0.406654438046388,0.4564199281264683,0.4944422216125542,0.3820707853848638,0.14346378851229036,0.26693763791778696,0.34039866786013634,0.37725215594894046,0.2903654643829248,0.45893652259809853,0.15483831541040882,0.6107887106536398,0.4661520122956047,0.4262252570921007,0.4727952923795451,0.4110600450769258,0.2811089233202736,0.4832100106801709,0.2896924074676156,0.3432227722399566,0.3892258943968857,0.4524151457817581,0.28480796544487474
LPB,0.46449704731206687,0.2291524592446679,0.4573636318876768,0.3816403564805924,0.47191429765115506,0.34874732330508895,0.3628262546576178,0.3762858305278992,0.4524013145329265,0.406654438046388,1.0,0.49420262294421924,0.37047370494419024,0.2862518594243411,0.10025375494381149,0.15045769425066233,0.34594008972960966,0.3997393820399184,0.28257403296354017,0.48530257424247714,0.19728760498346065,0.44950753740031246,0.5032888103342112,0.45734035336516526,0.45210540816375805,0.3646890965789708,0.25165698403825565,0.5027116971454313,0.2808628388430775,0.2962763690043602,0.2851189021625859,0.43486898281912156,0.3217293745370305
MBB,0.6215923702903071,0.2955645870476278,0.5761639429526175,0.3560989078226925,0.6600476410887602,0.35194980316478697,0.35741817975432094,0.4510546042996241,0.5217377520126508,0.4564199281264683,0.49420262294421924,1.0,0.42377585919205824,0.384012474004285,0.08042029540800849,0.21652399306616785,0.3694759426392524,0.4329977229655399,0.25609718429488,0.5366432811318285,0.31037188179519487,0.5249066452399415,0.5777448903626562,0.6216312504969425,0.5902784554225735,0.44875740056728924,0.26595234768043446,0.5956287596955413,0.3049523389947351,0.31176991240439017,0.35583401418752936,0.5521835957026425,0.3590305594369904
MSN,0.4199913923952616,0.33445168502643596,0.4155644609738477,0.28357061394371036,0.4206793464264083,0.31702839578013103,0.40451556248292564,0.4056823187469854,0.3570820914089907,0.4944422216125542,0.37047370494419024,0.42377585919205824,1.0,0.3917902995138578,0.10484561132253564,0.19381775206694835,0.29888195977020415,0.38745644820432107,0.32184605700786884,0.4289331936906402,0.17310877171962946,0.4806101321179346,0.40533304073602694,0.3849642222456988,0.4111643192663234,0.3749570687595845,0.2679405796110616,0.45133244898034797,0.25233926905459686,0.3509751312888245,0.35755967603573413,0.3705728885263371,0.3152545153065148
MWG,0.3456589761422216,0.2288651919791376,0.3566914775176356,0.23057737511293364,0.38216964373082535,0.4051922249804528,0.25403335913188935,0.3795727564850626,0.275000101296397,0.3820707853848638,0.2862518594243411,0.384012474004285,0.3917902995138578,1.0,0.18719548081867365,0.24160014938885882,0.2894598342065217,0.22973297790525884,0.2022898463478128,0.31723844823751807,0.07057055919126423,0.4182369383471978,0.32650778383750884,0.37609679723284034,0.2966594014399345,0.280185653430745,0.2364982502765281,0.3447352733276933,0.2058607950110306,0.26171735527420503,0.3250337971577369,0.358241674503104,0.2769140457696744
