date,parkinson_volatility
2010-02-22,4.403769218241744e-05
2010-02-23,0.000424057157031131
2010-02-24,0.000531115639278791
2010-02-25,0.0007401249945984572
2010-02-26,0.0014885259538781465
2010-03-01,6.327475519656551e-05
2010-03-02,0.0002695269969104405
2010-03-03,0.0004948647178903882
2010-03-04,0.0001242696475588387
2010-03-05,0.00024107387409207288
2010-03-08,6.957715931295206e-05
2010-03-09,0.0007287874740737109
2010-03-10,0.00040531537231999873
2010-03-11,0.0007805386620637573
2010-03-12,0.00027833352944195747
2010-03-15,4.5432496732142637e-05
2010-03-16,0.0006177377553400635
2010-03-17,0.00012484834545973487
2010-03-18,1.743372081894202e-05
2010-03-19,0.000722789792915655
2010-03-22,0.0001997002999475941
2010-03-23,3.092241238638587e-05
2010-03-24,3.0779748048606766e-05
2010-03-25,0.00016137339510351222
2010-03-26,0.0001906218271039927
2010-03-29,0.00042993669877847054
2010-03-30,0.0003877877851544303
2010-03-31,0.00012542980390963958
2010-04-01,3.150311082463927e-05
2010-04-02,0.0001613733951035155
2010-04-05,0.00012542980390963958
2010-04-06,1.9104095431462648e-06
2010-04-07,9.536409236810981e-05
2010-04-08,0.00019690869271331103
2010-04-09,1.7433720818943126e-05
2010-04-12,9.276031444422065e-05
2010-04-13,4.7109255986963065e-05
2010-04-14,3.0081016712921227e-05
2010-04-15,7.5547892070499635e-06
2010-04-16,0.0003113412467295709
2010-04-19,6.737591584499858e-05
2010-04-20,4.7109255986963065e-05
2010-04-21,9.149822611021116e-05
2010-04-22,0.0002611318753315125
2010-04-23,1.778258931114894e-32
2010-04-26,4.4429584031993094e-05
2010-04-27,0.0004895183215546489
2010-04-28,0.0005571078803741513
2010-04-29,0.00021457890960230433
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.0001472094402128412
2010-05-05,1.3602595457436085e-05
2010-05-06,9.854253343043808e-05
2010-05-07,0.00015655315903616543
2010-05-10,0.00015334167598276334
2010-05-11,2.4232089909301403e-05
2010-05-12,1.3771603179477471e-05
2010-05-13,0.0007155647277004336
2010-05-14,3.570984278008308e-05
2010-05-17,0.0007998381761621596
2010-05-18,0.0008727154261394131
2010-05-19,1.5302542762799829e-06
2010-05-20,0.0009289692210673604
2010-05-21,0.0002789306408050508
2010-05-24,0.0009447118500305068
2010-05-25,0.0
2010-05-26,0.000424057157031131
2010-05-27,0.0025945967677249247
2010-05-28,0.0008111248089152632
2010-05-31,0.0005268932153291681
2010-06-01,0.0007535893621635166
2010-06-02,0.00010722109386953421
2010-06-03,0.0004364420514455694
2010-06-04,1.5241224501024159e-05
2010-06-07,0.0007126768965332419
2010-06-08,0.00029253499573328364
2010-06-09,0.00029253499573328814
2010-06-10,0.0006389004155759715
2010-06-11,6.788646789281548e-06
2010-06-14,6.759290720968284e-06
2010-06-15,1.778258931114894e-32
2010-06-16,1.537376480242202e-05
2010-06-17,0.0005183118586295459
2010-06-18,0.0018459901077711818
2010-06-21,0.00032741967885254256
2010-06-22,0.00022090302880051424
2010-06-23,4.6259482736930466e-05
2010-06-24,0.00012199460780032644
2010-06-25,0.00012199460780032644
2010-06-28,0.0004053153723199935
2010-06-29,4.308036239349459e-05
2010-06-30,0.0006417436502837384
2010-07-01,0.00017423084900225274
2010-07-02,2.8121851422356515e-05
2010-07-05,0.0011518579017726974
2010-07-06,0.001151857901772706
2010-07-07,7.28559703058525e-06
2010-07-08,6.49857586964412e-05
2010-07-09,0.0003981642002643878
2010-07-12,0.0005160102034056176
2010-07-13,0.0003964059989518265
2010-07-14,6.0833450901065494e-05
2010-07-15,6.190071479630524e-05
2010-07-16,0.00013777395003263863
2010-07-19,0.00029253499573328364
