date,parkinson_volatility
2021-03-15,6.838423304084408e-05
2021-03-16,0.00010796439051914697
2021-03-17,0.00010909397132348666
2021-03-18,0.00010909397132349213
2021-03-19,0.00010947444005047244
2021-03-22,0.0005946887541884576
2021-03-23,0.00028422471461051304
2021-03-24,0.0006579553592372539
2021-03-25,0.0002611317779771788
2021-03-26,0.0006674251412029341
2021-03-29,0.00044413393022174093
2021-03-30,0.00036100022180483366
2021-03-31,0.00028422471461051304
2021-04-01,3.900077606123051e-05
2021-04-02,0.0001090939713234894
2021-04-05,0.00021991185048376538
2021-04-06,0.00025200891629781433
2021-04-07,0.00025200891629781433
2021-04-08,0.00025200891629781433
2021-04-09,0.00016099510699045237
2021-04-12,0.00011299008287264553
2021-04-13,4.140466771913181e-05
2021-04-14,1.8336333007667416e-05
2021-04-15,0.002336220977523646
2021-04-16,4.1702013016284104e-05
2021-04-19,7.231229380287613e-05
2021-04-20,9.168326551539268e-05
2021-04-21,0.0
2021-04-22,7.256895631188127e-05
2021-04-23,0.0015923570632548668
2021-04-26,2.9011530132275247e-05
2021-04-27,0.00011709870199853138
2021-04-28,0.00011709870199853138
2021-04-29,0.00042972768870157084
2021-04-30,0.0
2021-05-03,0.0
2021-05-04,0.001093411020223583
2021-05-05,0.00011501687814246075
2021-05-06,0.0006297699681819823
2021-05-07,0.00042972768870157084
2021-05-10,0.0012139088669204914
2021-05-11,0.0003178635798964725
2021-05-12,0.00027884966468124056
2021-05-13,7.887072254956679e-05
2021-05-14,7.887072254956679e-05
2021-05-17,0.00010188284466245712
2021-05-18,0.00010188284466245712
2021-05-19,0.00012601791017231804
2021-05-20,0.00032751499997320835
2021-05-21,0.00022243981197817467
2021-05-24,0.0007074250147031864
2021-05-25,0.00023202726804662775
2021-05-26,0.0006484863865801517
2021-05-27,0.0005405826841054308
2021-05-28,0.000126017910172321
2021-05-31,3.240530636048424e-05
2021-06-01,0.0015141114311630179
2021-06-02,0.0019352420003818744
2021-06-03,0.00019660305231554822
2021-06-04,0.00013599639042359077
2021-06-07,0.00013599639042359077
2021-06-08,0.0
2021-06-09,0.00020367379555770175
2021-06-10,9.015951804339681e-05
2021-06-11,0.0005548115838144644
2021-06-14,0.00015865025374879886
2021-06-15,0.0004948645273969961
2021-06-16,0.00012143556928007672
2021-06-17,0.00020636857695360096
2021-06-18,0.00012010954853980833
2021-06-21,0.0004967028846607947
2021-06-22,0.00040231179072941416
2021-06-23,4.4037862078486246e-05
2021-06-24,0.00031904650146021544
2021-06-25,0.0002798864137171549
2021-06-28,0.00027988641371715924
2021-06-29,0.00012415434780673542
2021-06-30,0.00015050769575408884
2021-07-01,7.975280660690836e-05
2021-07-02,0.00010150337525835908
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,1.2577544127821177e-06
2021-07-12,0.0
2021-07-13,0.0026548632209505004
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-19,0.000999557797034296
2021-07-20,0.00030459972531425176
2021-07-21,0.0008369426021470708
2021-07-22,0.001892715021953867
2021-07-23,0.00045471039936914473
2021-07-26,0.00031512888404484034
2021-07-27,0.00017005312734415338
2021-07-28,0.00012323803050742893
2021-07-29,0.00021458032370103773
2021-07-30,0.00013403716299750665
2021-08-02,8.217659499158117e-06
2021-08-03,5.1484199408308656e-05
2021-08-04,0.0
2021-08-05,0.0003045355866561875
2021-08-06,0.002692504624118051
2021-08-09,0.0006820178359825583
2021-08-10,0.0
2021-08-11,0.0002990513419970737
2021-08-12,0.0015362972409295938
2021-08-13,0.0004622024227405347
2021-08-16,0.0003044221601872382
2021-08-17,0.0
2021-08-18,0.00036027611002880804
2021-08-19,0.0002786430062438274
2021-08-20,0.0006117931350540432
2021-08-23,0.0002868762892658513
2021-08-24,0.0001505698291561132
2021-08-25,0.0001186973882801689
2021-08-26,0.00011869738828016603
2021-08-27,0.00011978143706961681
2021-08-30,0.0001475397873273557
2021-08-31,0.00211296517182697
2021-09-01,0.0003133619666118695
2021-09-02,0.0
2021-09-03,0.0
2021-09-06,0.00039750281160850397
2021-09-07,0.0003329856363006239
2021-09-08,0.0
2021-09-09,0.00045534427536571905
2021-09-10,0.000225444584316729
2021-09-13,0.00014114169730243897
2021-09-14,0.00014114169730243897
2021-09-15,0.00010019179415848499
2021-09-16,4.790244333267001e-05
2021-09-17,0.00034297445150217025
2021-09-20,0.00016328699639187855
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0003794457882427154
2021-09-24,6.301728523968127e-06
2021-09-27,0.00029641907927437214
2021-09-28,0.00018215079867287914
2021-09-29,0.00042847114731094733
2021-09-30,0.00011605078796704273
2021-10-01,0.00033087639082198753
2021-10-04,0.0001472087726836197
2021-10-05,3.675904742069764e-05
2021-10-06,0.0
2021-10-07,0.0003491529034128067
2021-10-08,0.0
2021-10-11,0.0
2021-10-12,8.86513782904941e-05
2021-10-13,0.0006910043775823406
2021-10-14,0.0
2021-10-15,0.00014143606828012222
2021-10-18,0.0
2021-10-19,0.00014787191973580132
2021-10-20,0.0005425816407463848
2021-10-21,7.483794436681919e-05
2021-10-22,0.00017270973072504382
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0013773088266845934
2021-10-29,0.0003325063997046672
2021-11-01,0.0
2021-11-02,0.0012959612553146336
2021-11-03,0.0012959612553146247
2021-11-04,0.00038333695672186386
2021-11-05,0.0003662832396091429
2021-11-08,0.000849341151503243
2021-11-09,0.0002565095200490746
2021-11-10,0.0005211865010122994
2021-11-11,0.0005268942695066274
2021-11-12,0.0003849759637443909
2021-11-15,0.00014401713696484325
2021-11-16,0.003383079761898477
2021-11-17,0.0010506757048454327
2021-11-18,0.0003235754379903148
2021-11-19,0.0009653721751333697
2021-11-22,0.001895556226427364
2021-11-23,0.0008458286576998211
2021-11-24,0.0003131970804799051
2021-11-25,0.0003490616247816168
2021-11-26,0.0003465202863938539
2021-11-29,0.00015276897220137313
2021-11-30,0.00040082285098518266
2021-12-01,0.0010465238156513515
2021-12-02,0.0005041597201900314
2021-12-03,0.0025222415424825764
2021-12-06,0.0018606928987768936
2021-12-07,0.0007711498699729014
2021-12-08,0.0005036639944223639
2021-12-09,0.0010382404148147676
2021-12-10,0.0005878748380890838
2021-12-13,0.0003075070701629046
2021-12-14,0.0003864513708261705
2021-12-15,0.0013959806929821222
2021-12-16,0.0009089359849780528
2021-12-17,0.0019051317570901085
2021-12-20,0.002040895231701143
2021-12-21,0.001393154432577225
2021-12-22,0.0008662456103329776
2021-12-23,0.0019808172386635886
2021-12-24,0.0009782329934058186
2021-12-27,0.000717067155827377
2021-12-28,0.00040821252892867736
2021-12-29,0.0005295900360654258
2021-12-30,0.0002533202482014579
2021-12-31,0.0004385197820776547
2022-01-03,0.0
2022-01-04,0.0007282226413788715
2022-01-05,0.0007666677568691577
2022-01-06,0.0024633457778845337
2022-01-07,0.001014569926088479
2022-01-10,0.0068653642186025845
2022-01-11,0.0003794457882427104
2022-01-12,0.005137310284483885
2022-01-13,0.0024560870842087706
2022-01-14,0.001458800192026586
2022-01-17,0.0030416278153380296
2022-01-18,0.0019233542649755113
2022-01-19,0.0019864778668339926
2022-01-20,0.0015435282796196275
2022-01-21,0.0010914553333279948
2022-01-24,0.0017355524788170472
2022-01-25,0.005572381596783805
2022-01-26,0.0015022858158565814
2022-01-27,0.0009032183662199402
2022-01-28,0.0009149229111151536
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-07,0.0003635518808054429
2022-02-08,0.0008564321061420168
2022-02-09,0.0006778000317402156
2022-02-10,0.00019920566177678597
2022-02-11,0.0001830639110662997
2022-02-14,0.0009055412350929703
2022-02-15,0.0
2022-02-16,9.054453699418011e-05
2022-02-17,0.0012186568885924549
2022-02-18,0.0006241193327113874
2022-02-21,0.0001179472867914549
2022-02-22,0.0003457632957464058
2022-02-23,0.00035483249789843225
2022-02-24,0.0005548115838144704
2022-02-25,0.0005311155069002715
2022-02-28,0.0011206742077419748
2022-03-01,0.0005282395730896921
2022-03-02,0.0010244023417140097
2022-03-03,0.0006319254379557683
2022-03-04,0.00035988599526719207
2022-03-07,0.0002891850946580002
