date,parkinson_volatility
2021-09-20,0.00038609809556577933
2021-09-21,0.00030885811004990014
2021-09-22,7.743268742779284e-05
2021-09-23,1.2406886223765594e-05
2021-09-24,1.9644430954567795e-05
2021-09-27,3.8446524900776894e-05
2021-09-28,4.436402833467444e-05
2021-09-29,9.604578059107642e-06
2021-09-30,0.00011967224382418246
2021-10-01,1.2406886223765594e-05
2021-10-04,4.37151902437324e-05
2021-10-05,2.795667030211561e-05
2021-10-06,4.857156144129974e-06
2021-10-07,6.95856978516361e-06
2021-10-08,1.5691084396970298e-05
2021-10-11,1.2406886223767461e-05
2021-10-12,1.2498348883066315e-05
2021-10-13,7.916303580471001e-05
2021-10-14,3.361953840212267e-05
2021-10-15,2.008669709252017e-05
2021-10-18,5.0707134040508935e-06
2021-10-19,0.0001288927864563322
2021-10-20,1.3430709596276099e-05
2021-10-21,0.00016378376955498804
2021-10-22,0.0023547410283334845
2021-10-25,0.0004749943846364747
2021-10-26,9.997483024440464e-05
2021-10-27,0.00018188706689707912
2021-10-28,0.0011058697671591134
2021-10-29,1.7887144789144107e-05
2021-11-01,0.000588329798997857
2021-11-02,0.00011298997141467975
2021-11-03,0.00016445117474990088
2021-11-04,2.2442373791637236e-05
2021-11-05,0.0051465750631155514
2021-11-08,0.0007985094194704475
2021-11-09,0.0001325423056499989
2021-11-10,0.00023715510247660046
2021-11-11,0.0005405821170542645
2021-11-12,0.00027636648594919403
2021-11-15,0.0014097983707695503
2021-11-16,0.008064570412443843
2021-11-17,0.0003373543459961994
2021-11-18,0.004102066424681943
2021-11-19,0.00036858291018637105
2021-11-22,0.0015610054407422665
2021-11-23,0.0019118632919010576
2021-11-24,0.0007430688495785668
2021-11-25,0.00024335566837351837
2021-11-26,9.598699615623295e-05
2021-11-29,0.00023026650036092944
2021-11-30,0.00068993869141558
2021-12-01,0.0004499646926267792
2021-12-02,2.633049776161474e-05
2021-12-03,0.0001230434828629402
2021-12-06,0.0022802422952316014
2021-12-07,0.0007339496558780548
2021-12-08,0.010880441914548846
2021-12-09,0.00691086667810539
2021-12-10,0.0017281562079143596
2021-12-13,0.0004035103913781148
2021-12-14,0.00025031033949457054
2021-12-15,0.00011549243679715582
2021-12-16,0.00039250153422309763
2021-12-17,0.00014143591651944902
2021-12-20,6.498521646027478e-05
2021-12-21,8.787993917206828e-05
2021-12-22,7.386050176539543e-05
2021-12-23,9.827129113526704e-05
2021-12-24,0.00035105726138792655
2021-12-27,0.0005067418606105688
2021-12-28,6.843126917511332e-05
2021-12-29,0.0005355434796103003
2021-12-30,0.0001732475210736715
2021-12-31,0.0002944673307122811
2022-01-03,0.0
2022-01-04,0.0020921094606226485
2022-01-05,7.355943481806264e-05
2022-01-06,0.00019561622978253696
2022-01-07,0.0008347950262910958
2022-01-10,0.0009231562357718817
2022-01-11,0.0005109603732863278
2022-01-12,0.00038726904918524386
2022-01-13,0.0002599658158148313
2022-01-14,0.0003877872397621463
2022-01-17,0.0014396544546195023
2022-01-18,0.0
2022-01-19,0.0010245789350882275
2022-01-20,0.00021991163430837223
2022-01-21,0.0002822400701824527
2022-01-24,0.00042164623610417096
2022-01-25,0.0001994141372930235
2022-01-26,0.0011161164651505634
2022-01-27,0.00010569658373560255
2022-01-28,0.0004709638674944328
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-07,0.00016681752952248954
2022-02-08,4.670226317350229e-06
2022-02-09,3.6536673531842363e-05
2022-02-10,3.64312283888625e-05
2022-02-11,0.0005469811340953843
2022-02-14,6.127478608111677e-05
2022-02-15,7.46722931800771e-05
2022-02-16,3.6694178293716106e-05
2022-02-17,4.197297798286422e-05
2022-02-18,2.270210361329357e-05
2022-02-21,0.00029030474433014474
2022-02-22,8.10967979645476e-05
2022-02-23,0.0001535601497790616
2022-02-24,0.00037137094998426865
2022-02-25,6.734289368381354e-05
2022-02-28,0.0004568705436670488
2022-03-01,7.360932031666793e-05
2022-03-02,0.00014345870059711858
2022-03-03,0.00022464127009315618
2022-03-04,0.00017799761539383295
2022-03-07,3.695998536557912e-05
2022-03-08,1.70582206571391e-06
2022-03-09,3.0390036112616075e-06
2022-03-10,4.7519499265076245e-06
2022-03-11,6.235373984511707e-05
2022-03-14,0.00023978313471112407
2022-03-15,7.686849696683164e-05
2022-03-16,4.3080483046255184e-05
2022-03-17,9.450682531707856e-06
2022-03-18,2.7511358190297187e-05
2022-03-21,1.9357652369095123e-05
2022-03-22,0.00012054900902030772
2022-03-23,3.1245734194074613e-06
2022-03-24,6.2353739845115e-05
2022-03-25,7.800311230533008e-05
2022-03-28,7.086559076151109e-05
2022-03-29,3.302820957836209e-05
2022-03-30,1.976092876089499e-05
2022-03-31,0.0007126758973785352
2022-04-01,0.0008377007681723184
2022-04-04,0.0002862298053591919
2022-04-05,7.35042707524399e-05
2022-04-06,6.734289368381354e-05
2022-04-07,0.00012934404955345966
2022-04-08,7.800311230533241e-05
2022-04-11,0.0
2022-04-12,0.0006415390304859943
2022-04-13,0.00020539930153554243
2022-04-14,0.00018491066132743286
2022-04-15,8.168466452386561e-05
2022-04-18,0.012281615515725793
2022-04-19,0.000756877982615004
2022-04-20,0.00035227742373455966
2022-04-21,0.004436293326556107
2022-04-22,0.000814755868288852
2022-04-25,0.010664025952633124
2022-04-26,0.0061921976220449294
2022-04-27,0.000671840809901825
2022-04-28,0.0005646113716181023
2022-04-29,0.0006802762980751294
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0006532952307613432
2022-05-05,0.0
2022-05-06,0.0035800819216014273
2022-05-09,0.004632278501564411
2022-05-10,0.0040037855334324555
2022-05-11,0.002530986894831259
2022-05-12,0.003866666445246736
2022-05-13,0.0
2022-05-16,0.0028294265515234943
2022-05-17,0.0011852354177190759
2022-05-18,0.0002739680182230146
2022-05-19,0.00013867769773035133
2022-05-20,0.0002600944912762748
2022-05-23,8.075029285687488e-05
2022-05-24,8.075029285687488e-05
2022-05-25,0.00022762846071475474
2022-05-26,0.00036765961391877053
2022-05-27,0.0006532951590123878
