date,parkinson_volatility
2011-01-03,3.771996599669814e-05
2011-01-04,0.0003001912814455252
2011-01-05,0.00018096143741320848
2011-01-06,0.0002780208378061443
2011-01-07,0.00023796062125471792
2011-01-10,7.527967657201413e-05
2011-01-11,7.67938157971981e-05
2011-01-12,4.6597981858788834e-05
2011-01-13,0.0001505698291561132
2011-01-14,0.0009751508757690896
2011-01-18,0.00013330941612789461
2011-01-19,0.0003238059249411158
2011-01-20,0.00022347908574834953
2011-01-21,0.0003375092326153658
2011-01-24,5.2313110944806793e-05
2011-01-25,0.00012402282084212715
2011-01-26,0.00011110746631889765
2011-01-27,0.00015540437734150162
2011-01-28,0.0003570276996035251
2011-01-31,9.542710466197916e-05
2011-02-01,0.0006269632628040931
2011-02-02,6.400851876233544e-05
2011-02-03,8.041362585084844e-05
2011-02-04,3.627832321095561e-05
2011-02-07,0.00016289584489851915
2011-02-08,0.0002808403789040441
2011-02-09,9.297081458254387e-05
2011-02-10,9.181717121190234e-05
2011-02-11,0.00027270867635457915
2011-02-14,7.499691538086812e-05
2011-02-15,4.829428221171787e-05
2011-02-16,2.233790053567003e-05
2011-02-17,5.4368835453317386e-05
2011-02-18,2.647541848118851e-05
2011-02-22,0.00025136416301957144
2011-02-23,0.0003162987144470189
2011-02-24,0.00011675419121738004
2011-02-25,5.454761026822968e-05
2011-02-28,5.7568121168437305e-05
2011-03-01,0.00021747055227384356
2011-03-02,7.38545621171216e-05
2011-03-03,4.763684481636806e-05
2011-03-04,0.00013581752484917784
2011-03-07,0.00013922169671349088
2011-03-08,0.0005902798875395628
2011-03-09,8.415178597892676e-05
2011-03-10,0.00011269974487202875
2011-03-11,0.00014407157120698502
2011-03-14,7.625566669893923e-05
2011-03-15,0.00032164096125576465
2011-03-16,0.0004303470796771009
2011-03-17,0.0001006962949480507
2011-03-18,0.000119520860970312
2011-03-21,0.0002253369152219572
2011-03-22,0.00010373425899113142
2011-03-23,0.00012191447414833275
2011-03-24,7.138664714857125e-05
2011-03-25,8.35009091733471e-05
2011-03-28,5.458293420197499e-05
2011-03-29,8.768722047038366e-05
2011-03-30,0.00011331509516723918
2011-03-31,9.917199025333253e-05
2011-04-01,7.211360763447043e-05
2011-04-04,4.879782335195067e-05
2011-04-05,2.1663737229543664e-05
2011-04-06,0.0001336040174194806
2011-04-07,7.150565413900552e-05
2011-04-08,0.00010806635300536287
2011-04-11,3.8878168539675986e-05
2011-04-12,7.65281681260828e-05
2011-04-13,0.00013526338608381923
2011-04-14,0.00010237860744390707
2011-04-15,6.912934296540386e-05
2011-04-18,6.801579966859075e-05
2011-04-19,6.997628237454802e-05
2011-04-20,0.00017634981301048374
2011-04-21,0.0003678296519943641
2011-04-22,0.0003678296519943641
2011-04-25,7.918890028442035e-05
2011-04-26,8.034910933728018e-05
2011-04-27,2.8205554546023595e-05
2011-04-28,8.776156338426524e-05
2011-04-29,3.8136688639786676e-05
2011-05-02,2.8616032723193318e-05
2011-05-03,0.00021804405419203037
2011-05-04,8.003443534545948e-05
2011-05-05,8.003443534545948e-05
2011-05-06,0.00012895847153027322
2011-05-09,2.9179525465241434e-05
2011-05-10,0.00016391106982782994
2011-05-11,0.00019625200819737573
2011-05-12,7.05083521165269e-05
2011-05-13,0.0001998273334721606
2011-05-16,0.00011142853206448781
2011-05-17,0.00013442560661691043
2011-05-18,4.8930697010909426e-05
2011-05-19,5.1418649421849306e-05
2011-05-20,0.00022860086771152335
2011-05-23,3.2331290385447566e-05
2011-05-24,0.00012634917408188765
2011-05-25,8.418202922008485e-05
2011-05-26,0.00013595201687272634
2011-05-27,6.250548574569482e-05
2011-05-31,0.0001324577870548027
2011-06-01,0.0005898718427705386
2011-06-02,0.00011014964959460423
2011-06-03,9.699849309310062e-05
2011-06-06,0.0002815954273124634
2011-06-07,7.283611987014782e-05
2011-06-08,0.0001033567268065926
2011-06-09,5.9504599336916174e-05
2011-06-10,0.00023095324739979024
2011-06-13,8.758204488684378e-05
2011-06-14,4.927332728442587e-05
2011-06-15,0.00018726618635408888
2011-06-16,0.00024417900004398323
2011-06-17,0.0002778567487997623
2011-06-20,0.00029998254604280013
2011-06-21,7.586576984170032e-05
2011-06-22,4.584013696469385e-05
2011-06-23,0.00026616345270974055
2011-06-24,9.113351588514066e-05
2011-06-27,0.00018221428225362457
2011-06-28,7.987706361037414e-05
2011-06-29,0.00014187169401845903
2011-06-30,0.00018618812236898463
2011-07-01,0.0002055692350063446
2011-07-05,0.00025949128323757043
2011-07-06,0.00010500842464764645
2011-07-07,0.00015764670274681975
2011-07-08,6.8069530496501e-05
2011-07-11,0.00013516625064370174
2011-07-12,0.00012272495698649986
2011-07-13,0.00015937578450635336
2011-07-14,0.00020087941627580118
2011-07-15,0.00023135033956756074
2011-07-18,0.00011415903443089889
2011-07-19,0.00011781224382807332
2011-07-20,0.00033944002142114675
2011-07-21,0.00013968614453487482
2011-07-22,3.032550391532869e-05
2011-07-25,7.67865280421584e-05
2011-07-26,6.972556198199908e-05
2011-07-27,0.00018254760268902707
2011-07-28,8.443944623601447e-05
2011-07-29,0.00011770389515727392
2011-08-01,0.00013624587207855
2011-08-02,0.0003165699491685683
2011-08-03,0.0002289338995996871
2011-08-04,0.0006315083413905236
2011-08-05,0.0009526465156843355
2011-08-08,0.003739001760469375
2011-08-09,0.0019983571574437786
2011-08-10,0.0014369683476094296
