date,parkinson_volatility
2011-01-03,8.660525106512826e-05
2011-01-04,1.8163651529880897e-05
2011-01-05,3.462552592606761e-05
2011-01-06,3.698688540620566e-05
2011-01-07,4.151992295114869e-05
2011-01-10,3.058900599802607e-05
2011-01-11,4.471762549456584e-05
2011-01-12,5.6142305499774545e-05
2011-01-13,4.360086974907929e-05
2011-01-14,0.00013599639042359077
2011-01-18,7.515007255238372e-05
2011-01-19,3.743094904123049e-05
2011-01-20,0.00011613320284962842
2011-01-21,6.317857938223858e-05
2011-01-24,6.930262250573506e-05
2011-01-25,6.583288417814216e-05
2011-01-26,0.00010799439367837474
2011-01-27,2.3280835575839054e-05
2011-01-28,5.9553138405541284e-05
2011-01-31,0.00018503429194763639
2011-02-01,0.00045192153974818764
2011-02-02,2.6740195643712302e-05
2011-02-03,6.219729791879039e-05
2011-02-04,2.339800377914359e-05
2011-02-07,2.109771331086263e-05
2011-02-08,5.3222552723019826e-05
2011-02-09,5.4354114049570604e-05
2011-02-10,0.00015330506194833693
2011-02-11,7.321883320018265e-05
2011-02-14,0.0005364892164069605
2011-02-15,0.0002532740010506096
2011-02-16,5.190504265513307e-05
2011-02-17,4.3774583222624334e-05
2011-02-18,5.111710314195334e-05
2011-02-22,0.00019053360181890596
2011-02-23,0.0003643058735238265
2011-02-24,0.00020659256677817365
2011-02-25,4.4253788445351235e-05
2011-02-28,5.5801251442867236e-05
2011-03-01,0.00015949388466922665
2011-03-02,0.00015850679122453613
2011-03-03,3.99645895851114e-05
2011-03-04,8.367794270732521e-05
2011-03-07,9.558729359702143e-05
2011-03-08,9.358743991009113e-05
2011-03-09,5.0034305157663924e-05
2011-03-10,0.00035828221028470054
2011-03-11,0.0004287900809392906
2011-03-14,7.459957657216021e-05
2011-03-15,0.00030164424732367635
2011-03-16,0.0005068320522684966
2011-03-17,8.896489316939298e-05
2011-03-18,0.00011868283989667391
2011-03-21,0.00011425221555488854
2011-03-22,4.263411756205099e-05
2011-03-23,5.299285104081153e-05
2011-03-24,4.4303523318709804e-05
2011-03-25,6.392954905492879e-05
2011-03-28,1.6133613809353506e-05
2011-03-29,8.526741842028877e-05
2011-03-30,9.275370499959101e-05
2011-03-31,3.477822020647497e-05
2011-04-01,2.2672733901172197e-05
2011-04-04,3.735988492010552e-05
2011-04-05,9.451547315553816e-05
2011-04-06,4.274831970804336e-05
2011-04-07,3.834250967283136e-05
2011-04-08,3.6244773345418317e-05
2011-04-11,9.268248890731186e-05
2011-04-12,0.0001292700459008744
2011-04-13,0.0001005411097983197
2011-04-14,0.00011131047414448168
2011-04-15,6.310938855480192e-05
