date,parkinson_variance
2010-02-05,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0003929236232572834
2010-03-08,0.0003929236232572834
2010-03-09,0.0003929236232572834
2010-03-10,7.91631175083802e-05
2010-03-11,0.00028623008623927576
2010-03-12,0.0
2010-03-15,0.002815266378048489
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.001693357194320253
2010-03-19,0.008155239103083491
2010-03-22,0.0007325826339684606
2010-03-23,0.0
2010-03-24,0.0
2010-03-26,6.862025150729511e-05
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-05,0.0
2010-04-06,0.0005898718427705386
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,0.012439947535533872
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0030322943553974654
2010-04-22,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0007325826339684606
2010-04-29,0.0
2010-05-04,0.0009047203767259151
2010-05-05,0.0018725029577214157
2010-05-06,0.0018018851876971313
2010-05-07,0.00392065299359842
2010-05-10,0.0005840851582411144
2010-05-11,0.00032894322930604274
2010-05-12,0.00023354808741629245
2010-05-13,0.0028496821428694477
2010-05-14,0.004696638443683816
2010-05-17,4.308052677971578e-05
2010-05-18,0.0
2010-05-19,0.00013086460632663895
2010-05-20,2.3775679789487022e-05
2010-05-21,0.0011262491278735515
2010-05-25,2.4702789222335764e-05
2010-05-26,2.4702789222335764e-05
2010-05-27,2.4702789222335764e-05
2010-05-28,2.4702789222335764e-05
2010-05-31,2.4702789222335764e-05
2010-06-01,2.4702789222335764e-05
2010-06-02,0.0
2010-06-03,0.0
2010-06-07,0.00025514676142663635
2010-06-08,0.0
2010-06-10,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,2.4702789222335764e-05
2010-06-29,2.4702789222335764e-05
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0033801275804283873
2010-07-05,0.0023678938198984432
2010-07-06,0.0
2010-07-07,0.0010721106409193736
2010-07-08,0.002931275101887386
2010-07-09,0.0012405998627529945
2010-07-12,0.008308087312673733
