date,parkinson_variance
2014-08-26,0.004101121269825
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,0.014385617917136394
2014-09-03,0.005641294485696189
2014-09-04,0.004003781076738794
2014-09-05,0.003849083833980901
2014-09-08,0.0013412975859056076
2014-09-09,0.0010253896381468058
2014-09-10,5.7792564069033315e-05
2014-09-11,8.086556507400926e-05
2014-09-12,0.00033853701065714485
2014-09-15,0.003918983561259934
2014-09-16,0.0
2014-09-17,0.0010996135121142156
2014-09-18,0.000623748553660872
2014-09-19,0.0002463000552412294
2014-09-22,0.0015792940750237459
2014-09-23,0.00031637463364778384
2014-09-24,6.676567872402226e-05
2014-09-25,0.00030661107459818536
2014-09-26,0.00031637463364778384
2014-09-29,2.2274267745203003e-05
2014-09-30,3.51481693819186e-05
2014-10-01,0.0
2014-10-02,0.00020529684187645217
2014-10-03,5.0713804511464026e-05
2014-10-06,5.770795552350161e-06
2014-10-07,1.332862710662854e-05
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,1.5364813503541527e-06
2014-10-13,0.0
2014-10-14,0.004295156254479403
2014-10-15,0.0002673672167337129
2014-10-16,2.443244304242071e-05
2014-10-17,1.3771503357511856e-05
2014-10-20,0.0010101680617931826
2014-10-21,0.0002673672167337129
2014-10-22,8.052071014060438e-05
2014-10-23,0.0002673672167337129
2014-10-24,0.00019062255572358907
2014-10-27,0.0024217628063421892
2014-10-28,0.0
2014-10-29,0.0018063484692869506
2014-10-30,0.00010231229692245954
2014-10-31,0.0016007360579177465
2014-11-03,0.000623748553660872
2014-11-04,0.0
2014-11-05,6.261715344477642e-06
2014-11-06,0.0
2014-11-07,0.00022357736356072726
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,2.568520294803315e-05
2014-11-13,4.004886015569452e-05
2014-11-14,2.5793924558182674e-05
2014-11-17,0.0
2014-11-18,1.5885067202522218e-06
2014-11-19,1.4236825513596619e-05
2014-11-20,0.0
2014-11-21,7.654894432901544e-05
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-27,0.0018537666854551954
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,5.7792564069033315e-05
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0005908389511249979
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.001858307639814707
2014-12-16,6.788503566989937e-06
2014-12-17,0.00017423151752647242
2014-12-18,1.417738124119992e-05
2014-12-19,7.436632354081134e-05
2014-12-22,2.6124263596128943e-05
2014-12-23,0.0
2014-12-24,1.6716426627675806e-06
2014-12-25,0.0029915257086576283
2014-12-26,0.0
2014-12-29,4.365113507795016e-05
2014-12-30,0.0
2014-12-31,0.0005382644996195054
2015-01-05,0.00019800149059284044
2015-01-06,0.0
2015-01-07,0.00020404097529371198
2015-01-08,0.00020141924705156585
2015-01-09,1.6155159350520427e-06
2015-01-12,1.6155159350520427e-06
2015-01-13,1.6155159350520427e-06
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,0.0
2015-01-19,0.0
2015-01-20,1.6155159350520427e-06
2015-01-21,1.6155159350520427e-06
2015-01-22,1.6155159350520427e-06
2015-01-23,0.0
2015-01-26,0.0
