date,parkinson_variance
2008-03-11,0.001101800916339288
2008-03-12,0.001838998596505498
2008-03-13,0.0002825442775668755
2008-03-14,0.00015510176076207583
2008-03-17,0.000877364162688052
2008-03-18,0.0
2008-03-19,0.0005294209451378235
2008-03-20,0.00035770377384110763
2008-03-21,0.0011321974564828462
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.00012143556928007382
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,3.2714667816711536e-05
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.00010334031686522427
2008-04-09,9.992863886627945e-05
2008-04-10,9.992863886627945e-05
2008-04-11,0.0
2008-04-16,0.0
2008-04-17,0.0004588790927541806
2008-04-18,0.00024292053493635198
2008-04-21,0.00023486526692439094
2008-04-22,9.992863886627945e-05
2008-04-23,0.0
2008-04-24,2.9916850505997592e-05
2008-04-25,0.00010520656071866613
2008-04-28,2.7899679693576645e-05
2008-04-29,0.0
2008-05-05,0.0
2008-05-06,9.503815268359653e-05
2008-05-07,0.0
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-23,0.0
2008-05-26,0.0
2008-05-30,0.0
2008-06-02,9.067079173196652e-05
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,0.00012354233919686374
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,0.000525969466280084
2008-06-16,0.00012980276522898287
2008-06-17,0.0
2008-06-18,0.0005459147089777632
2008-06-19,0.0
2008-06-20,0.001000908719102076
2008-06-23,0.0009514349838985872
2008-06-24,0.0001452458792636517
2008-06-25,6.099217324568631e-05
2008-06-26,4.6990016916922584e-05
2008-06-27,5.9436271825462196e-05
2008-06-30,0.0008697097405369552
2008-07-01,0.00022279809904300605
2008-07-02,0.00021212229469449724
2008-07-03,1.4071315727631203e-05
2008-07-04,0.0
2008-07-07,0.0012808311670881739
2008-07-08,0.00011443226429734488
2008-07-09,0.00024084683881988336
2008-07-10,0.00013459879045436298
2008-07-11,0.0
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,0.0011868183137856193
2008-07-17,0.0009467243311839158
2008-07-18,0.00030527440639283547
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,0.0009121715824375774
2008-07-29,2.3520369551340167e-05
2008-07-30,0.0005881626670759444
2008-07-31,0.00022607219190938087
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.001025621153997677
2008-08-07,2.883884053515813e-05
2008-08-08,2.73516854708854e-05
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,1.2465463231719891e-05
2008-08-20,0.002918950844543917
2008-08-21,0.002918950844543917
2008-08-22,0.00024601148217004003
2008-08-25,0.00012733684755826625
2008-08-26,5.1015828658251174e-05
2008-08-27,0.0008673725713343978
2008-08-28,0.0
2008-08-29,0.0
2008-09-03,0.0008504594390609299
2008-09-04,0.0006066878920978746
2008-09-05,1.9548154100018434e-05
2008-09-08,0.0
2008-09-09,0.0008138501451452018
2008-09-10,0.0005881626670759444
2008-09-11,0.0002187100271773424
2008-09-12,0.00023381246014190487
2008-09-15,0.0026683418813401635
2008-09-16,0.00010660745821033008
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-09-23,0.0007084706837683248
2008-09-24,0.0004427816484812855
2008-09-25,0.00023537671963017436
2008-09-26,0.0017218664492992732
2008-09-29,0.0009715869708897416
2008-09-30,0.0
2008-10-01,0.0011896608522369827
2008-10-02,0.0008339792085596343
2008-10-03,0.0005830494204532074
2008-10-06,1.7454296282501753e-05
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,0.0005703652041588544
2008-10-10,0.0
2008-10-13,7.2203947494251045e-06
2008-10-14,0.0
2008-10-15,0.0017392483470495734
2008-10-16,0.0
2008-10-17,0.00033990897692096327
2008-10-20,0.000692013833989633
2008-10-21,0.00019062255572359273
2008-10-22,0.0007063816592190385
2008-10-23,0.00033268676988146083
2008-10-24,1.6728946367822737e-05
2008-10-27,2.0593209430760853e-06
2008-10-28,2.044111153154896e-05
2008-10-29,0.0011609712103174015
2008-10-30,0.0004960889622510251
2008-10-31,0.0012610665076402956
2008-11-03,0.00042894798297056215
2008-11-04,0.00035828221028470547
2008-11-05,1.9921214814256826e-06
2008-11-06,0.00033830915740833616
2008-11-07,0.00048168974895390767
2008-11-10,0.00036712985247392825
2008-11-11,0.0002383763590459013
2008-11-12,0.0
2008-11-13,0.0008250850949860168
2008-11-14,0.0006351443298812206
2008-11-17,0.00045887909275417514
2008-11-18,0.00016592436181125266
2008-11-19,0.0005405826841054308
2008-11-20,0.000849341151503243
2008-11-21,0.0002248195866791315
2008-11-24,0.00035127898424068294
2008-11-25,0.00033033712010513124
2008-11-26,0.0003794457882427104
2008-11-27,0.000614343848116313
2008-11-28,0.0006820178359825516
2008-12-01,0.002461000750574774
2008-12-02,1.0711358624683665e-05
2008-12-03,0.0005109604359530513
2008-12-04,0.002487457801374207
2008-12-05,0.000737048195066973
2008-12-08,4.820499106742819e-05
2008-12-09,0.000999557797034296
2008-12-10,0.000725521700790726
2008-12-11,0.00016888689454844336
2008-12-12,8.058950442092778e-05
2008-12-15,0.0009879635275446867
2008-12-16,0.0007760184374519287
2008-12-17,0.00031762778518072037
2008-12-18,0.00015516515947679895
2008-12-19,0.00019395244283211473
2008-12-22,0.00018631446954279105
2008-12-23,0.00037209465897492303
2008-12-24,4.820499106742819e-05
2008-12-25,2.6881458841786973e-05
2008-12-26,0.00024762573459524484
2008-12-29,2.6881458841786973e-05
2008-12-30,0.00040082285098518266
2008-12-31,3.954720007020888e-05
2009-01-02,0.0021419547666519374
2009-01-05,0.00018012111021856926
2009-01-06,0.00022733529527258563
2009-01-07,9.283088132969673e-05
2009-01-08,0.00037740265889343324
2009-01-09,6.862025150729511e-05
2009-01-12,0.0002248195866791315
2009-01-13,0.00018215079867288267
2009-01-14,0.00022733529527258563
2009-01-15,0.00048241282869146315
2009-01-16,2.6423254954346278e-05
2009-01-19,2.6574679168420186e-05
2009-01-20,7.510401429740005e-05
2009-01-21,0.0001090939713234894
2009-01-22,0.0001090939713234894
2009-01-23,4.820499106742819e-05
2009-02-02,0.0002565095200490746
2009-02-03,0.0008745069555046104
2009-02-04,0.00043575254552669996
2009-02-05,0.0008813664774432072
2009-02-06,0.0003559768449814925
2009-02-09,0.0011534880200803088
2009-02-10,7.413802322641104e-05
2009-02-11,0.0033952572547352113
2009-02-12,6.768343795236561e-05
2009-02-13,1.840187893908076e-05
2009-02-16,0.000245172213721457
2009-02-17,8.669868639868815e-05
2009-02-18,6.083000291876723e-06
2009-02-19,0.0006316048954203378
2009-02-20,0.0007871836265217881
2009-02-23,0.0014039401442416067
2009-02-24,0.0011687857827992003
2009-02-25,0.00019969940147627279
2009-02-26,0.00029567338655100387
2009-02-27,0.000851636019979301
2009-03-02,0.00020776803190630967
2009-03-03,0.001020112841404754
2009-03-04,0.00039098530503758254
2009-03-05,5.385981694164576e-05
2009-03-06,0.00015461488953472395
2009-03-09,2.4634783554846544e-05
2009-03-10,0.000844779158410707
2009-03-11,8.217870143122637e-05
2009-03-12,0.0010382404148147758
2009-03-13,0.00018491085578291292
2009-03-16,0.00017945208183806527
2009-03-17,0.0009150917641049687
2009-03-18,0.00020378908802811326
2009-03-19,0.0016703789575755867
2009-03-20,0.0009554581419578948
2009-03-23,0.0008294139701488334
2009-03-24,0.0006093034032092539
