date,parkinson_variance
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,2.6124263596128943e-05
2009-03-30,0.001502285815856572
2009-03-31,6.989989701506061e-05
2009-04-01,0.0015162378395986503
2009-04-02,0.0012543991606838653
2009-04-03,0.0002634899021241484
2009-04-07,0.0009229253746774084
2009-04-08,0.0002809289556420975
2009-04-09,0.000126017910172321
2009-04-10,0.0002757737484788268
2009-04-13,0.0
2009-04-14,0.00044805643562444814
2009-04-15,0.00012143556928007672
2009-04-16,0.00036687253496566456
2009-04-17,0.000513719306735928
2009-04-20,0.0004948645273969961
2009-04-21,0.00011399672409327682
2009-04-22,0.00032143224188558396
2009-04-23,0.0004402627130133379
2009-04-24,0.000612095957437952
2009-04-27,0.0002757737484788268
2009-04-28,0.00019417753111776548
2009-04-29,6.925564115144056e-05
2009-05-04,0.0
2009-05-05,0.0001653918014381651
2009-05-06,0.00035385601541257486
2009-05-07,0.00035385601541257486
2009-05-08,0.0012100724111929163
2009-05-11,2.8246414595287697e-05
2009-05-12,0.00035385601541257486
2009-05-13,0.00011399672409327682
2009-05-14,0.00018215079867288267
2009-05-15,0.00011399672409327682
2009-05-18,2.875307337457665e-05
2009-05-19,0.00035385601541257486
2009-05-20,0.0002542442802992574
2009-05-21,0.00024980290495886645
2009-05-22,0.0015284874511428443
2009-05-25,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,0.001244414151673502
2009-06-01,0.0
2009-06-02,0.0
2009-06-03,2.799809245900685e-05
2009-06-04,0.0004289479829705675
2009-06-05,0.00022733529527258563
2009-06-08,0.0005977809025377238
2009-06-09,0.0029531742409257718
2009-06-10,1.0369527229492649e-05
2009-06-11,6.604484496051172e-05
2009-06-12,0.0013111043120453908
2009-06-15,0.0008297483709615159
2009-06-16,0.00011639852419215968
2009-06-17,0.000225444584316729
2009-06-18,0.0002081842321427413
2009-06-19,0.00029958200100701105
2009-06-22,0.000253495865507106
2009-06-23,5.565881512707294e-05
2009-06-24,0.0001178052166957521
2009-06-25,0.0007568787878885978
2009-06-26,0.0003500859942195431
2009-06-29,0.000225444584316729
2009-06-30,0.0006490386120640633
2009-07-01,0.00010759176005201425
2009-07-02,0.0006935711690302774
2009-07-03,0.00032792664257411065
2009-07-06,0.0002449440676856413
2009-07-07,0.0003802676883124762
2009-07-08,0.00013867622958451948
2009-07-09,0.00013512035481501086
2009-07-10,0.00018098680144189744
2009-07-13,0.0001786920322942089
2009-07-14,0.00013688097341070626
2009-07-15,0.00013688097341070626
2009-07-16,0.000297292625180471
2009-07-17,1.4820686651019603e-05
2009-07-20,5.966583547635512e-05
2009-07-21,9.058869613876558e-05
2009-07-22,9.058869613876558e-05
2009-07-23,0.00043029608356855663
2009-07-24,0.0
2009-07-27,0.00037209465897492303
2009-07-28,0.0005581749379243999
2009-07-29,0.0001668176961466398
2009-07-30,0.0004170950614739174
2009-07-31,0.00016478629470078194
2009-08-03,5.267312844666116e-05
2009-08-04,0.00015244282476344366
2009-08-05,0.0006570194828712846
2009-08-06,0.0006351443298812206
2009-08-07,4.710943501327508e-05
2009-08-10,0.0006423130501933214
2009-08-11,4.379555853096393e-05
2009-08-12,0.000324950470248269
2009-08-13,0.00013015527171247375
2009-08-14,0.00043469519491848703
2009-08-17,0.0003030659712484705
2009-08-18,6.36117525873054e-05
2009-08-19,0.00040185277294005063
2009-08-20,0.0003839031187307912
2009-08-21,0.00048641902640172475
2009-08-24,0.0004554802783872028
2009-08-25,0.0001945786567345344
2009-08-26,3.893327027080549e-05
2009-08-27,0.00015737239541764334
2009-08-28,0.0
2009-08-31,8.257025626565212e-06
2009-09-01,0.0003932944607335511
