date,parkinson_variance
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,0.0
2009-09-01,7.962269108872455e-06
2009-09-03,0.0023619185825198155
2009-09-04,0.000948933402211387
2009-09-07,0.00047625892218403163
2009-09-08,0.0002433559252671703
2009-09-09,0.00024100251738234737
2009-09-10,0.00048641902640172475
2009-09-11,3.6262979752445236e-05
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0004501901156970117
2009-09-17,0.0017704494154984903
2009-09-18,0.0006398178953751474
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0004422217465082484
2009-09-25,0.0007983991603227892
2009-09-28,0.0008669247082757985
2009-09-29,0.0014956759889164814
2009-09-30,0.0007094379761460158
2009-10-01,0.001360276964630657
2009-10-02,0.0006169648884078891
2009-10-05,0.0011991265817263741
2009-10-06,0.0003505899779086954
2009-10-07,0.0005521427417466318
2009-10-08,0.0002229293138970868
2009-10-09,8.901908213885314e-05
2009-10-12,0.0
2009-10-13,0.001261544779893878
2009-10-14,0.0003347506037821553
2009-10-15,7.542181941115004e-05
2009-10-16,0.0009310017959984205
2009-10-19,0.0007419860633288854
2009-10-20,0.00018405496299742202
2009-10-21,0.0001868585795106498
2009-10-22,0.00019266146664718807
2009-10-23,0.001850697535792805
2009-10-26,0.001524702572683282
2009-10-27,0.0008628353723227098
2009-10-28,0.000356120277522409
2009-10-29,0.00040107510653473067
2009-10-30,0.0003945930165917758
2009-11-02,0.0006291718224153416
2009-11-03,0.0006852234947185199
2009-11-04,0.001013191257306046
2009-11-05,0.00070976084724279
2009-11-06,0.00023029086371642967
2009-11-09,0.00043469519491848703
2009-11-10,0.0010499723119401837
2009-11-11,0.0007356403428541768
2009-11-12,0.0006734293035551679
2009-11-13,0.00042724603684608385
2009-11-16,0.00043469519491848703
2009-11-17,0.0022609824773641004
2009-11-18,0.0006187892940547803
2009-11-19,0.0008913053493183844
2009-11-20,0.0008985993656477636
2009-11-23,0.0009615409015300804
2009-11-24,0.0007225268045581291
2009-11-25,0.0005019915678686909
2009-11-26,3.554654378730986e-05
2009-11-27,0.003596116012854102
2009-11-30,0.0008547221993062101
2009-12-01,0.000313700602344802
2009-12-02,0.0008716152022829799
2009-12-03,0.0009444553537337341
2009-12-04,0.00043876165631185477
2009-12-07,0.00030171882523710015
2009-12-08,0.000531311556687317
2009-12-09,0.00031996094052625214
2009-12-10,0.0003330572196127829
2009-12-11,0.0012147298667757828
2009-12-14,0.0006365135776790928
2009-12-15,0.000225444584316729
2009-12-16,0.0005062150580318883
2009-12-17,0.0002906797895353665
