date,parkinson_variance
2008-03-11,0.0006780799997080118
2008-03-12,0.000957334717459251
2008-03-13,0.00126971722231179
2008-03-14,0.0004918232012422027
2008-03-17,2.38014392039466e-05
2008-03-18,0.0
2008-03-19,0.0008614735723371955
2008-03-20,0.0011743985425373108
2008-03-21,0.00011542877759152125
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.0008550958035218303
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,9.502011123987394e-05
2008-04-10,0.0004160112259388856
2008-04-11,0.0
2008-04-16,0.0002362889348309955
2008-04-17,0.00042354898309291934
2008-04-18,0.0002528995105446629
2008-04-21,0.00043796422983931603
2008-04-22,0.00010759176005201425
2008-04-23,0.0002442010058386113
2008-04-24,0.0004304312430794412
2008-04-25,0.00010575723240665651
2008-04-28,0.00010222618951615602
2008-04-29,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,0.0003658715773102691
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,0.00010222618951615602
2008-05-15,0.0
2008-05-16,0.00010947444005047244
2008-05-19,0.00010947444005047244
2008-05-20,0.0002484931741064002
2008-05-21,0.00011542877759152125
2008-05-22,0.0
2008-05-23,3.121072683797158e-05
2008-05-26,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,2.568520294803315e-05
2008-06-09,0.0
2008-06-10,0.0
2008-06-11,0.0005047146332841397
2008-06-12,1.629279597276016e-06
2008-06-13,2.5257118730372104e-05
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,0.0005304456302851924
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,0.0003030659712484751
2008-06-24,0.0008727151286949859
2008-06-25,0.0
2008-06-26,2.3269149750495665e-05
2008-06-27,0.0012115615339627283
2008-06-30,0.000948933402211387
2008-07-01,0.0
2008-07-02,0.00013599639042359378
2008-07-03,0.00013086460632663895
2008-07-04,0.0
2008-07-07,0.001023576153158107
2008-07-08,3.3669805304166205e-05
2008-07-09,0.0
2008-07-10,0.0011876993894643394
2008-07-11,0.0012011337620659345
2008-07-14,0.001134689845617302
2008-07-15,0.0008420595852344766
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,0.0006187429000036518
2008-07-30,0.0
2008-07-31,0.00029370415661970553
2008-08-01,2.3175066959889665e-06
2008-08-04,0.0
2008-08-05,0.0011495970996411912
2008-08-06,0.0010239181907401044
2008-08-07,0.00038417856440055303
2008-08-08,0.0
2008-08-11,0.0
2008-08-12,0.000601039462955598
2008-08-13,0.00025200891629781433
2008-08-14,0.0010635274286996046
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0026565504975035142
2008-08-20,0.0001814087787982478
2008-08-21,0.001752202443961603
2008-08-22,0.002107050680616141
2008-08-25,3.3669805304166205e-05
2008-08-26,0.00012369491639862686
2008-08-27,0.0029793493984236353
2008-08-28,5.342369609158663e-05
2008-08-29,0.0
2008-09-03,0.0008441868270863899
2008-09-04,0.000386096500519033
2008-09-05,0.000295115962151014
2008-09-08,0.000624979249407111
2008-09-09,0.00045156078773698886
2008-09-10,0.0010274993260157535
2008-09-11,0.0006790612549814652
2008-09-12,0.0009040253056882409
2008-09-15,0.001989748033759185
2008-09-16,0.0009853566094130003
2008-09-17,8.364527070096302e-05
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-09-23,0.0014166066594856587
2008-09-24,0.0004590470314423381
2008-09-25,0.0001547572706936215
2008-09-26,0.00014081569502851133
2008-09-29,0.0005324669912775115
2008-09-30,0.0
2008-10-01,3.432999232849413e-05
2008-10-02,0.0004960889622510251
2008-10-03,9.293599658751986e-06
2008-10-06,0.00016071201770275764
2008-10-07,0.0001367540768950648
2008-10-08,4.962902372764542e-05
2008-10-09,0.000848197194594596
2008-10-10,0.0
2008-10-13,0.0006889148601292568
2008-10-14,0.0
2008-10-15,0.0003090091484259769
2008-10-16,0.0
2008-10-17,0.0010909062418845259
2008-10-20,0.0
2008-10-21,0.0006383878815356225
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0008585767158993226
2008-10-30,0.00022210023921003593
2008-10-31,7.612586182472639e-05
2008-11-03,0.00013867622958451948
2008-11-04,0.0011896608522369827
2008-11-05,7.1562135688825646e-06
2008-11-06,0.002107536817139417
2008-11-07,3.432999232849413e-05
2008-11-10,0.0
2008-11-11,0.0008898791227340394
2008-11-12,0.00018052432472319464
2008-11-13,0.00034760602163795367
2008-11-14,0.0005405826841054368
2008-11-17,0.0001712077952892799
2008-11-18,0.00017270973072504726
2008-11-19,0.0006595196032438253
2008-11-20,0.0
2008-11-21,3.99645895851114e-05
2008-11-24,9.74654919489823e-05
2008-11-25,0.00019062255572359273
2008-11-26,0.0007990188233100067
2008-11-27,0.00033326494180785376
