date,parkinson_variance
2008-03-11,0.0017248293722828807
2008-03-12,0.0024936925185897302
2008-03-13,0.00027075915751201464
2008-03-14,8.510785603351307e-05
2008-03-17,1.5036782798711754e-05
2008-03-18,0.0
2008-03-19,0.00029472277452237704
2008-03-20,0.00011101639368941265
2008-03-21,0.000931782137552118
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.003289854088762979
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,7.945714148627344e-05
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-16,0.0
2008-04-17,0.00019320496853952003
2008-04-18,0.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,0.0001806012809844073
2008-04-29,6.434812009092861e-06
2008-05-05,0.0
2008-05-06,6.3807947791034996e-06
2008-05-07,0.0
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-23,0.0
2008-05-26,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,0.0
2008-06-11,0.0005496251402408799
2008-06-12,0.0002219625098564146
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,0.00048404572343125225
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,0.0009699296438298902
2008-06-24,0.00015141482033678626
2008-06-25,0.0
2008-06-26,0.0005279701004640901
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,0.0010647888996033184
2008-07-02,0.0002605815264089649
2008-07-03,5.413510994740542e-05
2008-07-04,5.142274262738469e-05
2008-07-07,0.0009181990341161842
2008-07-08,0.0
2008-07-09,0.0002605815264089649
2008-07-10,0.0010713174137531552
2008-07-11,0.0009578474704494647
2008-07-14,0.0
2008-07-15,6.199132571722069e-05
2008-07-16,0.0008241009705031195
2008-07-17,0.00011232637830032602
2008-07-18,0.0
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,0.0012644637782210997
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0009373561386909771
2008-08-06,0.00025969632557289743
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,0.0
2008-08-12,0.0008073588062124554
2008-08-13,0.00039847499857817675
2008-08-14,0.0001045997326813641
2008-08-15,0.0
2008-08-18,0.00211296517182697
2008-08-19,0.001246502093145444
2008-08-20,0.0030399842689454804
2008-08-21,0.00031551738919359653
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,0.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,0.0029668541160276065
2008-09-09,0.0
2008-09-10,0.003097989628626193
2008-09-11,0.0
2008-09-12,0.0
2008-09-15,0.0022812157531619027
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.002142866218426009
2008-09-22,0.0
2008-09-23,0.00214237666273641
2008-09-24,0.0009089359849780528
2008-09-25,0.0012271593721433528
2008-09-26,0.0002165566920674262
2008-09-29,0.0008766316936473584
2008-09-30,0.0
2008-10-01,0.00037023889628441805
2008-10-02,0.0003435309071827141
2008-10-03,0.0001301009465474926
2008-10-06,0.0008979722486197242
2008-10-07,0.0
2008-10-08,0.0006273964939708656
2008-10-09,0.002450014556338633
2008-10-10,0.0006737876459914957
2008-10-13,6.608955429209888e-05
2008-10-14,0.0
2008-10-15,0.00038537559477555794
2008-10-16,0.0011967732178203745
2008-10-17,0.0006976232266321256
2008-10-20,0.000990334031186707
2008-10-21,0.00037023889628441805
2008-10-22,0.00014952350047077958
2008-10-23,0.0016352043207144863
2008-10-24,1.715465490296324e-05
2008-10-27,1.8734940746571325e-05
2008-10-28,0.00295254514874016
2008-10-29,0.00045317648603595444
2008-10-30,0.0033419984389984583
2008-10-31,0.0002219625098564146
2008-11-03,0.0005636202730929047
2008-11-04,0.0023482387944916178
2008-11-05,0.000521564126587195
2008-11-06,0.000542822260451085
2008-11-07,0.0
2008-11-10,6.5203915446079e-05
2008-11-11,7.104917979647216e-05
2008-11-12,0.0006952590035671446
2008-11-13,0.0
2008-11-14,0.00045317648603595444
2008-11-17,0.0
2008-11-18,0.00015655375555467476
2008-11-19,1.715465490296324e-05
2008-11-20,0.0007051326769629479
2008-11-21,0.0014046276174807509
2008-11-24,0.001578463376096084
2008-11-25,7.771719431729655e-05
2008-11-26,0.0005230787407928952
2008-11-27,8.005012510693682e-05
2008-11-28,0.0010311407733982617
2008-12-01,0.0007360494834840249
2008-12-02,0.0001735950048369188
2008-12-03,0.00021337751533276482
2008-12-04,0.0008073588062124554
2008-12-05,0.00023483347337347678
2008-12-08,3.9054907185765306e-05
2008-12-09,0.0006667419682683376
2008-12-10,0.0003768944551252435
2008-12-11,0.00019062255572359273
2008-12-12,7.658878904065823e-05
2008-12-15,0.001578463376096084
2008-12-16,0.0
2008-12-17,0.0014046276174807509
2008-12-18,0.0007360494834840249
2008-12-19,0.0003354207747768507
2008-12-22,0.000913051197301827
2008-12-23,0.0008761801739779242
2008-12-24,0.0006273964939708656
2008-12-25,0.0013475971587521675
2008-12-26,0.0022887292308626716
2008-12-29,0.0011221768532626221
2008-12-30,0.0018900689921792014
2008-12-31,0.00316723416199154
2009-01-02,0.0
2009-01-05,0.0
2009-01-06,5.480448820789135e-05
2009-01-07,5.142274262738469e-05
2009-01-08,0.0008241009705031195
2009-01-09,0.001273590587787223
2009-01-12,0.0017602796805182952
2009-01-13,0.000977759879749004
2009-01-14,0.000977759879749004
2009-01-15,0.001906808120315059
2009-01-16,0.0012536405472429607
2009-01-19,1.1480065443269207e-05
2009-01-20,0.00011232637830032602
2009-01-21,0.0012872397905681556
2009-01-22,0.0016517479666095722
2009-01-23,0.00031575083725491617
2009-02-02,0.001963310791804181
2009-02-03,0.0020909483290061236
2009-02-04,0.00072597081285663
2009-02-05,0.0005636202730929047
2009-02-06,0.0003951565470343649
2009-02-09,0.0003613630966628655
2009-02-10,5.480448820789135e-05
2009-02-11,0.00039022010453343734
2009-02-12,0.00025731624917858787
2009-02-13,1.4133042022587399e-05
2009-02-16,0.0
2009-02-17,0.0003951565470343649
2009-02-18,0.0007632969485867334
2009-02-19,0.0010789575867588238
2009-02-20,6.005140792206353e-05
2009-02-23,0.00028623008623927576
2009-02-24,1.7887162339796936e-05
2009-02-25,1.6634405302709116e-05
2009-02-26,0.00029897342284690757
2009-02-27,0.00043971381661811134
2009-03-02,0.00013599639042359077
2009-03-03,0.00043392224864833055
2009-03-04,7.91631175083802e-05
2009-03-05,0.00042824436214114177
2009-03-06,0.0002824727199172364
2009-03-09,0.00014573290544588885
2009-03-10,0.00028623008623927576
2009-03-11,6.005140792206353e-05
2009-03-12,0.00043392224864833055
2009-03-13,0.00028623008623927576
2009-03-16,7.813080939031153e-05
2009-03-17,6.005140792206353e-05
2009-03-18,0.00012407759833155346
2009-03-19,0.0005636202730929047
2009-03-20,0.0016144245378885808
2009-03-23,0.0005152740460464902
2009-03-24,5.0216357970343494e-05
2009-03-25,0.00011365968743652039
2009-03-26,0.003481425645458421
2009-03-27,0.0009885687103908724
2009-03-30,0.0008146318604581827
2009-03-31,0.0008241009705031195
2009-04-01,0.0006327001675181334
2009-04-02,0.0012279891446110036
2009-04-03,0.0005386631213745203
2009-04-07,0.0014174981440307048
2009-04-08,0.0
2009-04-09,0.0004674593712525562
2009-04-10,0.0034409093427159687
2009-04-13,1.1070375619777546e-05
2009-04-14,0.0006027353912534655
2009-04-15,0.0002161281135300522
2009-04-16,0.001288133680574782
2009-04-17,0.0009057299684850434
2009-04-20,1.7712104097285902e-05
2009-04-21,0.00130292735435303
2009-04-22,0.000795710185320879
2009-04-23,0.0005623928590962339
2009-04-24,0.0007849591383918468
2009-04-27,0.00010569689157324625
2009-04-28,0.0003196121197560682
2009-04-29,0.0002161281135300522
2009-05-04,4.308052677971578e-05
2009-05-05,1.5188410217061445e-05
2009-05-06,0.000831311585593569
2009-05-07,0.00031204651306165513
2009-05-08,0.00035371835930460657
2009-05-11,0.00030466971787252985
2009-05-12,0.0001233683106846054
2009-05-13,0.00010764896213086513
2009-05-14,0.0001294516889053399
2009-05-15,0.00021284617784111167
2009-05-18,5.18690845022427e-05
2009-05-19,0.00045114331353017723
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0026785780631090753
2009-05-25,0.001141175870467751
2009-05-26,0.0008730643206765673
2009-05-27,0.000411422180173385
2009-05-28,0.00019111043624169292
2009-05-29,0.0010074997106795972
2009-06-01,1.5188410217061445e-05
2009-06-02,0.00018491085578291292
2009-06-03,0.0004208455891776375
2009-06-04,0.0002933731402217382
2009-06-05,0.00016721705108831996
2009-06-08,1.1551643217448527e-05
2009-06-09,0.0008096747321624645
2009-06-10,1.3862724580028832e-05
2009-06-11,0.00028070182113491696
2009-06-12,0.0006988004337795455
2009-06-15,0.0002840434539600786
2009-06-16,1.6311574502946633e-05
2009-06-17,0.0018713498289256133
