date,parkinson_variance
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.004920614933410597
2017-01-06,0.010562929263446565
2017-01-09,0.005137817426088075
2017-01-10,0.004773889315247729
2017-01-11,0.0007728387312088353
2017-01-12,0.00019701565706206137
2017-01-13,7.230403704954944e-05
2017-01-16,0.0007834813812785847
2017-01-17,0.00032205226118127607
2017-01-18,0.0008526223835437506
2017-01-19,0.0003421992456741854
2017-01-20,0.00024829259163992103
2017-01-23,4.113139982179658e-05
2017-01-24,5.753009593116696e-05
2017-01-25,0.0001186375953605056
2017-02-02,0.0002443314088681569
2017-02-03,0.00022913660037721648
2017-02-06,0.00011686460905201257
2017-02-07,5.753009593116696e-05
2017-02-08,0.00034735748762173397
2017-02-09,3.966578448629125e-05
2017-02-10,0.003984829259865082
2017-02-13,0.0010182370392618715
2017-02-14,0.0009295896392699382
2017-02-15,0.00040693274632639607
2017-02-16,0.00106747050452779
2017-02-17,0.00015379495702637372
2017-02-20,0.001808831258502423
2017-02-21,0.0011859949691392932
2017-02-22,0.00042771778211678674
2017-02-23,0.008259684979348673
2017-02-24,0.009472050915429799
2017-02-27,0.006137930214722262
2017-02-28,0.013327128951010658
2017-03-01,0.0007616362954607508
2017-03-02,0.0005734018792731927
2017-03-03,0.0019083106659459172
2017-03-06,0.0010568015011648807
2017-03-07,0.0054797435368532325
2017-03-08,0.0013380549999551668
2017-03-09,0.0005470973164466786
2017-03-10,0.0004155158794250599
2017-03-13,0.000348636130777565
2017-03-14,0.000456985138816352
2017-03-15,0.0010313699231708237
2017-03-16,0.0014427556274403824
2017-03-17,0.0005527447204106196
2017-03-20,0.000386323356398924
2017-03-21,0.0002488663298375972
2017-03-22,0.010945683529683198
2017-03-23,0.0005527114786119509
2017-03-24,0.010314538084576762
2017-03-27,0.00964027765173808
2017-03-28,0.0077161317044629205
2017-03-29,0.0318452899251177
2017-03-30,0.0007419216592878372
2017-03-31,0.019989053947796136
2017-04-03,0.018696459726759734
2017-04-04,0.0022172961359505387
2017-04-05,4.349548103971521e-05
2017-04-07,0.004686326532836081
2017-04-10,0.0017814584429092747
2017-04-11,0.00026309466867810704
2017-04-12,0.0005736951447175495
2017-04-13,0.032091224686159964
2017-04-14,0.0001427377061838782
2017-04-17,0.0018498262037759095
2017-04-18,0.0007209243051239559
2017-04-19,0.015846011302446464
2017-04-20,0.0003949180983740497
2017-04-21,0.009119995799957089
2017-04-24,0.0007655285977335493
2017-04-25,0.011169193398229069
2017-04-26,0.0009191354662309532
2017-04-27,0.00019147362351575002
2017-04-28,0.009976381133345591
2017-05-03,8.786246138780137e-05
2017-05-04,8.851915607983957e-05
2017-05-05,8.851915607983957e-05
2017-05-08,0.013885444423405086
2017-05-09,0.010440572255058806
2017-05-10,0.00040433178607582066
2017-05-11,0.0017047852585934994
2017-05-12,0.00085972576975065
2017-05-15,0.02952684752589193
2017-05-16,0.008683997547617691
2017-05-17,0.0002187100271773424
2017-05-18,0.00022173324547367632
2017-05-19,0.009900387006227635
2017-05-22,0.008190431786984366
2017-05-23,0.000694629126990916
2017-05-24,0.008797724571770669
2017-05-25,0.00019199950660367277
2017-05-26,0.00018162373613064714
2017-05-29,4.8555197491161986e-05
2017-05-30,8.456263038572547e-05
2017-05-31,1.9329340122878135e-05
2017-06-01,0.012581329425508745
2017-06-02,4.8555197491161986e-05
2017-06-05,0.009923763061721175
2017-06-06,0.009923763061721175
2017-06-07,2.303308492610527e-05
2017-06-08,0.0008083633446827461
2017-06-09,0.0004678220923240304
2017-06-12,0.0006027652084289902
2017-06-13,0.0001774883780557211
2017-06-14,0.00012529622113817353
2017-06-15,0.0001272959567058204
2017-06-16,0.0003104852226742689
2017-06-19,0.0001244027949384313
2017-06-20,0.00012529622113817353
2017-06-21,0.010278375513100192
2017-06-22,4.203280750432624e-05
2017-06-23,4.203280750432624e-05
2017-06-26,8.334279945290964e-05
2017-06-27,4.8555197491161986e-05
2017-06-28,4.890923419650471e-05
2017-06-29,2.303308492610527e-05
2017-06-30,0.009076843965666936
2017-07-03,2.303308492610527e-05
2017-07-04,0.0030202602642703537
2017-07-05,4.203280750432624e-05
2017-07-06,4.8555197491161986e-05
2017-07-07,0.000186999381921823
2017-07-10,4.365113507795016e-05
2017-07-11,1.9329340122878135e-05
2017-07-12,6.8777274748896655e-06
2017-07-13,2.303308492610527e-05
2017-07-14,6.8777274748896655e-06
2017-07-17,4.926715724500029e-05
2017-07-18,4.365113507795016e-05
2017-07-19,1.947162535529847e-05
2017-07-20,4.3973051554628324e-05
2017-07-21,5.081418052914473e-05
2017-07-24,0.0001886586626790222
2017-07-25,0.000186999381921823
2017-07-26,7.788860391396836e-05
2017-07-27,1.9329340122878135e-05
2017-07-28,4.3973051554628324e-05
2017-07-31,4.3973051554628324e-05
2017-08-01,7.846408350967475e-05
2017-08-02,2.4106677150172234e-05
2017-08-03,0.00019581568394542794
2017-08-04,8.217870143122637e-05
2017-08-07,8.156195465163642e-05
2017-08-08,0.0001279237486872551
2017-08-09,0.0001416517683272477
2017-08-10,9.347247206420667e-05
2017-08-11,2.1374724957592986e-05
2017-08-14,2.1374724957592986e-05
2017-08-15,0.006180602360076841
2017-08-16,2.154022908404905e-05
2017-08-17,5.583207650442344e-05
2017-08-18,5.626878605146316e-05
2017-08-21,2.6286716875492926e-05
2017-08-22,2.154022908404905e-05
2017-08-23,2.6286716875492926e-05
2017-08-24,7.851211682273105e-06
2017-08-25,2.208295928455135e-05
2017-08-28,4.988226330492282e-05
2017-08-29,5.586069549265147e-06
2017-08-30,0.00028049385641218773
2017-08-31,0.0003825175884413918
2017-09-01,9.276000149986395e-05
2017-09-05,5.446825668451641e-05
2017-09-06,5.446825668451641e-05
2017-09-07,2.564583819160633e-05
2017-09-08,7.60094165058787e-06
2017-09-11,7.60094165058787e-06
2017-09-12,5.3231325392495565e-06
2017-09-13,2.564583819160633e-05
2017-09-14,2.564583819160633e-05
2017-09-15,2.564583819160633e-05
2017-09-18,0.0009503461255043673
2017-09-19,8.773199960409122e-05
2017-09-20,0.0002731814488901295
2017-09-21,5.0290507129628724e-05
2017-09-22,0.0002731814488901295
2017-09-25,0.0013607362248414712
2017-09-26,0.00013777421533583075
2017-09-27,4.912351803392051e-05
2017-09-28,0.0002731814488901295
2017-09-29,0.00013498633173040383
2017-10-02,0.0029304489120060067
2017-10-03,0.00041925267811105017
2017-10-04,0.001589637101429285
2017-10-05,0.0006656340475702598
2017-10-06,0.00028854803834165257
2017-10-09,0.00023211579533477517
2017-10-10,0.00029287138025444647
2017-10-11,0.0011831216088324739
2017-10-12,0.0007191492256808121
2017-10-13,0.00040057083335907765
2017-10-16,0.00014889608156321775
2017-10-17,0.0004031017522267957
2017-10-18,0.00027075915751201464
2017-10-19,0.00015614682901595505
2017-10-20,0.00020944036432362812
2017-10-23,0.0013026787086065496
2017-10-24,0.00012143556928007382
2017-10-25,0.0002866144675282593
2017-10-26,0.00045983090649099787
2017-10-27,0.00016749244008020883
2017-10-30,0.0010984465307589694
2017-10-31,0.00041629024772977787
2017-11-01,0.00031512888404484034
2017-11-02,0.00033525290901270487
2017-11-03,0.0003081494738721733
2017-11-06,0.00023309896989529187
2017-11-07,0.0001711611759070203
2017-11-08,0.00017616220308191923
2017-11-09,7.64428436510054e-05
2017-11-10,0.0023949200765756833
2017-11-13,0.0006946576354991021
2017-11-14,0.00041399798770430527
2017-11-15,0.00035504664223922445
2017-11-16,0.0006206792018729912
2017-11-17,0.0002601308341439602
2017-11-20,0.00014071601719209861
2017-11-21,0.0018692848161752271
2017-11-22,0.0043008489755460766
2017-11-23,0.0020237823252930057
2017-11-24,0.0003348764616938488
2017-11-27,0.0015291682802664336
2017-11-28,0.0005970798339288246
2017-11-29,0.0003064087514303137
2017-11-30,0.0017865818010051595
2017-12-01,0.0015038143668371922
2017-12-04,0.0008495225847573399
2017-12-05,0.0032608789188846095
2017-12-06,0.000982887138866119
2017-12-07,0.013452604812537614
2017-12-08,0.000494620184494188
2017-12-11,0.002436751689713653
2017-12-12,0.003642281755820288
2017-12-13,0.0008503487407951982
2017-12-14,0.001954382779209322
2017-12-15,0.00020307011228820948
2017-12-18,0.0005952391611376087
2017-12-19,0.00041534379236434773
2017-12-20,0.00062850637949403
2017-12-21,0.0002929050642556684
2017-12-22,0.00041534379236434773
2017-12-25,0.00020307011228820948
2017-12-26,0.0025016150085085138
2017-12-27,0.0004710139909429329
2017-12-28,0.0004429672206859924
2017-12-29,0.00028422471461051304
2018-01-02,0.0031406060365192115
2018-01-03,0.0029666931252907004
2018-01-04,0.0008816999546369881
2018-01-05,0.0010167941499668845
2018-01-08,0.0016146303702109786
2018-01-09,0.0006586019568834582
2018-01-10,0.0011352597321361041
2018-01-11,0.0013245898189001824
2018-01-12,0.0008349524380131545
2018-01-15,0.00013589678959878107
2018-01-16,0.0002237388079452009
2018-01-17,0.0004580324915538789
2018-01-18,0.0008968514381273768
2018-01-19,0.005075131860841255
2018-01-22,0.0060074283411867355
2018-01-23,0.0032064033316273415
2018-01-24,0.001696177575637572
2018-01-25,0.0015773000433340564
