date,sentiment_score,sentiment_confidence,news_count
2019-06-03,0.004141494631767273,0.9678826332092285,1
2019-10-03,-0.46771325170993805,0.5560717582702637,1
2019-10-28,0.09460555855184793,0.8020633012056351,4
2019-12-03,0.047293112613260746,0.9333555102348328,1
2019-12-20,0.7512559294700623,0.8616313934326172,1
2020-01-13,0.5839259028434753,0.7858484983444214,1
2021-02-05,-0.7313338667154312,0.8601914644241333,1
