date,sentiment_score,sentiment_confidence,news_count
2024-03-25,0.7790374308824539,0.8630140423774719,1
2024-03-26,0.5148382149636745,0.8980309069156647,2
2024-03-27,0.5972010185942054,0.7037583589553833,2
2024-03-28,0.008291852660477161,0.9750707745552063,1
2024-04-05,-0.4357029078528285,0.9397727847099304,2
2024-04-08,-0.7786611318588257,0.8798484802246094,1
2024-04-10,-0.8495103865861893,0.9016844034194946,1
