date,parkinson_volatility
2010-02-22,0.00017170693472496395
2010-02-23,1.8802543213203823e-05
2010-02-24,1.8802543213203823e-05
2010-02-25,1.9077542666280805e-05
2010-02-26,0.0
2010-03-01,7.256859869328654e-05
2010-03-02,0.00030306649952650984
2010-03-03,0.00030306649952651434
2010-03-04,1.827104630011289e-05
2010-03-05,1.827104630011176e-05
2010-03-08,1.8013709320471878e-05
2010-03-09,0.0002822408331681808
2010-03-10,0.0008585757561637841
2010-03-11,0.0014809639534477841
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,0.0002862305711122859
2010-03-17,0.0
2010-03-18,7.256859869328878e-05
2010-03-19,0.0
2010-03-22,1.7762243983661207e-05
2010-03-23,0.0008237589631342887
2010-03-24,1.613738748110572e-05
2010-03-25,0.000414527987272067
2010-03-26,1.680507796976701e-05
2010-03-29,0.00015334149374959252
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0002745057537568677
2010-04-02,6.586701361597931e-05
2010-04-05,1.657798374495483e-05
2010-04-06,0.00027075781922640795
2010-04-07,0.0
2010-04-08,0.0004145279872720617
2010-04-09,0.0002822408331681808
2010-04-12,1.8013709320473006e-05
2010-04-13,0.0002987209271429082
2010-04-14,1.964435429397916e-05
2010-04-15,7.800280901627233e-05
2010-04-16,7.916272572552671e-05
2010-04-19,0.0006920134739065679
2010-04-20,7.800280901627233e-05
2010-04-21,7.800280901627233e-05
2010-04-22,1.964435429397799e-05
2010-04-23,0.0
2010-04-26,1.964435429397799e-05
2010-04-27,1.964435429397916e-05
2010-04-28,7.800280901627233e-05
2010-04-29,1.9357577381055386e-05
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.00016923617639071284
2010-05-05,0.0
2010-05-06,7.467199475166563e-05
2010-05-07,0.0003075075950977803
2010-05-10,0.0
2010-05-11,0.00030306649952650984
2010-05-12,0.00017681202907880137
2010-05-13,0.0
2010-05-14,1.935757738105655e-05
2010-05-17,0.00032143281890816347
2010-05-18,0.0
2010-05-19,0.0005137195140095729
2010-05-20,0.000780538036652344
2010-05-21,8.669825532466888e-05
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,2.1842910595779622e-05
2010-05-28,2.0544537747538432e-05
2010-05-31,8.156264299243371e-05
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.00018491158930935542
2010-06-04,0.0013057274649126115
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.000780538036652344
2010-06-11,0.0
2010-06-14,0.000734278657614184
2010-06-15,0.0
2010-06-16,0.00019970019683241606
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,2.2186890807885817e-05
2010-06-22,0.0
2010-06-23,8.945172170800474e-05
2010-06-24,2.253966567333978e-05
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,2.364739014858741e-05
2010-07-01,0.0
2010-07-02,0.00020943933022654623
2010-07-05,0.00019970019683241235
2010-07-06,0.00019970019683241235
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,1.778258931114894e-32
2010-07-15,0.00019062161877946777
2010-07-16,1.778258931114894e-32
2010-07-19,8.945172170800474e-05
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,2.253966567333978e-05
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0003635524977695756
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0015519779751280093
2010-08-09,0.0005913430693623141
2010-08-10,0.0
2010-08-11,2.4432975069850954e-05
2010-08-12,0.00022357823963641324
2010-08-13,2.5685075511810294e-05
2010-08-16,2.4839526893944786e-05
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.002593408528468423
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0002476266979585191
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.00021991272122752394
2010-09-02,0.0
2010-09-03,0.0
2010-09-06,0.0
2010-09-07,0.0006532961737609101
2010-09-08,0.00010909488402579583
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,0.00010539543101090949
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.00010539543101090949
2010-09-20,0.0009653716930484997
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0002433568825914297
2010-09-27,0.0007001718421567635
2010-09-28,0.0
2010-09-29,0.0021921748018804877
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,2.7997954020183737e-05
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0002433568825914297
2010-10-21,0.0004441346591711273
2010-10-22,0.00010909488402579583
2010-10-25,0.0
2010-10-26,0.0004601401424346151
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0004601401424346151
2010-11-05,0.0002433568825914297
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,2.849791294029939e-05
2010-11-25,0.0
2010-11-26,2.7037432659768908e-05
2010-11-29,0.0
2010-11-30,2.7037432659768908e-05
2010-12-01,0.0006645631247832748
2010-12-02,0.0
2010-12-03,0.00010019130325726482
2010-12-06,0.00040082352058301606
2010-12-07,2.4839526893944786e-05
2010-12-08,0.000621162548491579
2010-12-09,2.525699446673205e-05
2010-12-10,2.4839526893944786e-05
2010-12-13,0.00020943933022654623
2010-12-14,0.00020287028096853805
2010-12-15,2.1842910595779622e-05
2010-12-16,0.0
2010-12-17,0.0008053246455479049
2010-12-20,0.0
2010-12-21,0.0005636204874721161
2010-12-22,2.1842910595779622e-05
2010-12-23,0.0
2010-12-24,0.0
2010-12-27,0.0
2010-12-28,0.0025499539128832622
2010-12-29,0.0023952712704335003
2010-12-30,0.0006645633913981126
2010-12-31,0.0006211628169771572
2011-01-03,1.778258931114894e-32
2011-01-04,0.0
2011-01-05,0.0006761244150533031
2011-01-06,2.849807912537701e-05
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0004948648533508928
2011-01-12,0.0010934075305851555
2011-01-13,0.00047702664639544896
2011-01-14,0.0
2011-01-17,0.0
2011-01-18,0.0
2011-01-19,0.00029168289694714777
2011-01-20,0.0001308646949714853
