date,parkinson_volatility
2017-04-21,0.005085956735243979
2017-04-24,0.0003415201719273628
2017-04-25,0.0018555720338141268
2017-04-26,0.00036854995000869077
2017-04-27,0.0005772319510342546
2017-04-28,0.0
2017-05-03,0.0001072210554491514
2017-05-04,0.00010405754846675347
2017-05-05,4.0388622007008935e-05
2017-05-08,0.00013197959671119535
2017-05-09,5.8283382422921554e-05
2017-05-10,4.056012660822144e-05
2017-05-11,0.0010413086159926663
2017-05-12,3.809750306823248e-05
2017-05-15,0.00021991185048376538
2017-05-16,0.001550438527967531
2017-05-17,0.0003090091484259769
2017-05-18,0.0006482690367183417
2017-05-19,0.0013791888129819259
2017-05-22,0.00025822837708242615
2017-05-23,0.001403041902220979
2017-05-24,0.0010579175362107804
2017-05-25,0.0002304102831889589
2017-05-26,0.00017965753915406555
2017-05-29,0.0006423130501933214
2017-05-30,0.0003865179634776917
2017-05-31,0.0001635545905094285
2017-06-01,3.432999232849413e-05
2017-06-02,0.0002221002392100398
2017-06-05,0.0006663220754441087
2017-06-06,4.726364264801871e-05
2017-06-07,6.123081885677855e-05
2017-06-08,2.4192908055275244e-05
2017-06-09,0.0005371109957071029
2017-06-12,0.0004343787401794355
2017-06-13,9.0302237894923e-05
2017-06-14,0.00011190706107699928
2017-06-15,0.00013211997176591496
2017-06-16,4.5027466661270445e-05
2017-06-19,0.00020415868253783798
2017-06-20,0.00019417753111776548
2017-06-21,0.0005649940585991646
2017-06-22,0.000404921086465664
2017-06-23,0.00041452783703542994
2017-06-26,0.00030474640407434435
2017-06-27,0.0005739466942211877
2017-06-28,0.0004428378701654984
2017-06-29,0.0004002424717810489
2017-06-30,9.022434872767064e-05
2017-07-03,9.153578742500944e-05
2017-07-04,0.00015334225424008916
2017-07-05,0.0003405214183269263
2017-07-06,0.0007626917843606756
2017-07-07,0.00018737769478813479
2017-07-10,0.0001097291927069052
2017-07-11,4.933921322151288e-05
2017-07-12,7.510401429740005e-05
2017-07-13,0.0
