date,ticker,num_articles,avg_sentiment_score,avg_positive_score,avg_negative_score,avg_neutral_score,sentiment_std,min_sentiment,max_sentiment
2026-06-15,PGV,5,-0.5539734292775392,0.026131013035774232,0.5801044415682555,0.3937645681202412,0.5069374957469855,-0.9296454787254333,0.018876418471336365
2026-06-16,PGV,5,-0.473932452313602,0.15523458123207093,0.6291670409962535,0.21559840636327862,0.42545739901441,-0.9296462535858154,0.009871595539152622
2026-06-17,PGV,3,-0.37606693617999554,0.1379479387154182,0.5140148798624674,0.34803718452652294,0.4756589203742691,-0.9154329299926758,-0.016580531373620033
2026-06-18,PGV,5,-0.7284758232533932,0.02955722585320473,0.7580330461263657,0.21240972988307477,0.4151179677669969,-0.9296454787254333,0.013014722615480423
2026-06-19,PGV,4,-0.016568598337471485,0.24764026002958417,0.26420885836705565,0.48815087613184005,0.12647348096501748,-0.19075149297714233,0.11193284392356873
2026-06-22,PGV,4,-0.5087402500212193,0.11986502213403583,0.6286052702926099,0.2515297256177291,0.4910693289505645,-0.9336018562316895,0.018876418471336365
2026-06-23,PGV,3,-0.6124937770267328,0.025885396947463352,0.6383791714906693,0.33573540300130844,0.5417093643600849,-0.9270846247673035,0.013014722615480423
2026-06-24,PGV,3,-0.6015419587492943,0.031082923524081707,0.6326248782376448,0.3362921824057897,0.49950353826275123,-0.9201741814613342,-0.02586192637681961
2026-06-25,PGV,5,-0.5697178974747658,0.10179894082248211,0.6715168487280607,0.2266842108219862,0.4568386018341092,-0.9236754179000854,-0.0004704669117927551
2026-06-26,PGV,4,-0.4631453352048993,0.023783626733347774,0.48692896123975515,0.4892873829230666,0.5276328299009119,-0.925089418888092,0.013014722615480423
2026-06-29,PGV,4,-0.45446859835647047,0.02665682788938284,0.4811254341620952,0.49221773399040103,0.5414526635153734,-0.9337721467018127,0.018876418471336365
2026-06-30,PGV,4,-0.2593747542705387,0.12208642973564565,0.3814611812122166,0.496452399645932,0.41256256021386756,-0.8623226881027222,0.009871595539152622
