date,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2011-11-01,0.000879915675728698,0.0002774013113892833,0.0,,0.049392755329576266,,0.000879915675728698,,,0.00031438911683501566,,,False,none,False,False
2011-11-02,0.0007406316671724241,0.0006167952700708831,0.0005772714526544945,,0.04531519621204249,-0.04531519621204249,0.0007406316671724241,,,0.0003551376162124968,,,False,none,False,False
2011-11-03,0.0008126240070810199,0.0011092522791384105,0.0014819726144267196,,0.04746653723892376,-0.006644542718668613,0.0008126240070810199,,,0.0005070103420167306,,,False,none,False,False
2011-11-04,0.00014524587926365481,4.579006658594022e-05,0.0,,0.020067563050809388,-0.013423020332140661,0.00014524587926365481,,,0.00035093082804141425,,,False,none,False,False
2011-11-07,0.0008467297861192622,0.00026693916194563984,0.0,,0.04845238338594675,-0.04845238338594686,0.0008467297861192622,0.0006850294030730118,,0.00038113916977439366,,,False,none,False,False
2011-11-08,0.00047702911431844904,0.0006411644810531553,0.000744911010284208,,0.03636764417087479,-0.02150620522096362,0.00047702911431844904,0.000604452090790962,,0.00031204589155894944,,,False,none,False,False
2011-11-09,0.0004912183013936901,0.0004887736310036785,0.0005387622244271529,,0.036904556935450764,-0.03690455693545075,0.0004912183013936901,0.0005545694176352152,,0.0002547929948266671,,,False,none,False,False
2011-11-10,0.0012673053369056358,0.0014073957685764595,0.001730826902965523,,0.0592766099295401,0.014925650216675792,0.0012673053369056358,0.0006455056836001384,,0.00026757825239333207,,,False,none,False,False
2011-11-11,0.0003030659712484705,0.00042013864698907757,0.000420160710004499,,0.028987536873252187,0.021978906718775167,0.0003030659712484705,0.0006770697019971015,,0.00034902175085135877,,,False,none,False,False
2011-11-14,0.00017423151752647242,0.0002415361702763101,0.0002675909282634678,,0.021978906718775167,-0.014598799421152523,0.00017423151752647242,0.0005425700482785436,,0.0004240988692865376,,,False,none,False,False
