date,open,high,low,close,volume,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2009-07-01,9.59,9.59,9.06,9.21,6248390.0,0.0011657421796327447,0.0009845984377448915,0.0009335475582227825,,0.05685176884045886,,0.0011657421796327447,,,0.00042952174469072904,,,False,none,False,False
2009-07-02,9.06,9.13,8.75,8.83,1515670.0,0.0006518347418570142,0.0006482111166140078,0.0005740138645583617,,0.042511994237354196,-0.042134835651346965,0.0006518347418570142,,,0.0011417505821751932,,,False,none,False,False
2009-07-03,8.6,8.68,8.53,8.53,899720.0,0.00010960170535174358,0.00012613756199296986,0.0001614101084649963,,0.017432167168671017,-0.03456565311228095,0.00010960170535174358,,,0.000485154288146542,,,False,none,False,False
2009-07-06,8.53,8.91,8.53,8.91,1571740.0,0.0006851509376625461,0.00021599998028196392,0.0,,0.04358487997913022,0.04358487997913022,0.0006851509376625461,,,0.000754637735723098,,,False,none,False,False
2009-07-07,8.75,8.83,8.6,8.6,1115420.0,0.000251238305092775,0.00023278982617701846,0.00024020926999917432,,0.0263928113564066,-0.035412038223255955,0.000251238305092775,0.0005727135739193647,,0.0005138947451063207,,,False,none,False,False
2009-07-08,8.37,8.53,8.3,8.45,763030.0,0.0002694734958281662,0.00033861429844132633,0.0003288500704548695,,0.02733384670103537,-0.0175957618903796,0.0002694734958281662,0.000393459837158449,,0.00035043087258793994,,,False,none,False,False
2009-07-09,8.3,8.53,8.14,8.22,982430.0,0.00078993446467028,0.0010588452946308628,0.0012022473774406651,,0.04679918148913864,-0.027596232300993822,0.00078993446467028,0.00042107978172110217,,0.0004558942920922333,,,False,none,False,False
2009-07-10,8.07,8.14,7.84,7.84,1973450.0,0.0005085873533910993,0.0003820877278840465,0.00032431962184953594,,0.037551345652132626,-0.047331374705772124,0.0005085873533910993,0.0005008769113289734,,0.0005067382712506589,,,False,none,False,False
2009-07-13,7.61,7.84,7.46,7.46,812260.0,0.0008903023436790759,0.0010811253953067837,0.0014793567495719267,,0.04968342014664703,-0.049683420146646964,0.0008903023436790759,0.0005419071925322793,,0.0003687262326038738,,,False,none,False,False
2009-07-14,7.49,7.49,7.23,7.28,847840.0,0.0004501901156970117,0.00031169352442277743,0.00024348656924374283,,0.03532976135845467,-0.0244245520070749,0.0004501901156970117,0.0005816975546531265,,0.0009646603140164689,,,False,none,False,False
2009-07-15,7.31,7.58,7.31,7.46,807250.0,0.00047446904537341313,0.000498375256487097,0.0005787876952683166,,0.03626992589259317,0.024424552007074794,0.00047446904537341313,0.0006226966645621761,,0.0008189696567057669,,,False,none,False,False
2009-07-16,7.61,7.61,7.52,7.58,638990.0,5.1049553352173854e-05,6.474263495916249e-05,9.454646245558526e-05,,0.011897033911846064,0.015957785438610816,5.1049553352173854e-05,0.00047491968229855476,,0.0009348405769676049,,,False,none,False,False
2009-07-17,7.54,7.57,7.43,7.47,311000.0,0.00012568206693957805,0.00014062614496294237,0.00013171172900141703,,0.018667208719689705,-0.01461820050955439,0.00012568206693957805,0.00039833862500825054,,0.0005025180667886588,,,False,none,False,False
2009-07-20,7.17,7.2,7.11,7.12,869220.0,5.70678804751838e-05,6.019565475630628e-05,5.8463519203072665e-05,,0.012578782206860185,-0.04798727372084145,5.70678804751838e-05,0.0002316917323674721,,0.0002553648916862527,,,False,none,False,False
2009-07-21,7.19,7.26,7.12,7.14,483900.0,0.0001367540768950648,0.00017076964205074374,0.00018892442160387742,,0.019472103412820314,0.0028050509276084604,0.0001367540768950648,0.0001690045246070827,,0.0003524073305703685,,,False,none,False,False
2009-07-22,7.23,7.25,7.19,7.23,411780.0,2.490850442232079e-05,3.453051922459317e-05,3.8409834218728856e-05,,0.008310297133628035,0.012526259819180477,2.490850442232079e-05,7.909241641686426e-05,,0.00027627548200343226,,,False,none,False,False
2009-07-23,7.16,7.58,7.16,7.58,929090.0,0.0011719613926192962,0.00036947134387732626,0.0,,0.057003218681726114,0.04727416348360702,0.0011719613926192962,0.0003032747842702887,,0.0012390148651836334,,,False,none,False,False
2009-07-24,7.92,7.92,7.92,7.92,624760.0,0.0,0.0,0.0,,0.0,0.04387800617205427,0.0,0.00027813837088237314,,4.157536584971652e-05,,,True,none,True,False
2009-07-27,8.3,8.3,7.99,8.3,1535460.0,0.0005225894354409494,0.0007244627875326153,0.001448925575065224,,0.038064755024369075,0.04686430897621778,0.0005225894354409494,0.0003712426818755263,,0.0008283558816135849,,,False,none,False,False
2009-07-28,8.3,8.53,7.99,8.07,1192800.0,0.0015425934157962636,0.001833422536237197,0.001894504415862009,,0.06539860172540436,-0.02810203252069489,0.0015425934157962636,0.000652410549655766,,0.0008763872978899425,,0.33934414007621655,False,none,False,False
2009-07-29,8.14,8.22,7.84,7.99,924570.0,0.0008080026487767208,0.0009864954497581853,0.0009892221406462211,0.001031567118216359,0.047331374705772145,-0.009962722503674125,0.0008080026487767208,0.000809029378526646,,0.0006083997908426487,,0.12393333127348867,False,none,False,False
2009-07-30,7.92,7.99,7.69,7.84,606660.0,0.0005282395730896921,0.0006924799320151782,0.0007360796067660462,0.001027455523848879,0.038269976260630695,-0.018951925415866867,0.0005282395730896921,0.0006802850146207252,0.0005097896925474142,0.00058162419194488,-0.7118684456149065,-0.71046798788785,False,none,False,False
2009-07-31,8.14,8.22,8.07,8.22,1125450.0,0.00012233182036630532,0.00013263925566196408,0.00015905970247640053,0.001072883432735307,0.018416726786231068,0.047331374705772145,0.00012233182036630532,0.0007047513786939862,0.00046236194894439426,0.0004959390770670688,0.5766086361608973,0.636338253797731,False,none,False,False
2009-08-03,8.6,8.6,8.37,8.6,2707260.0,0.0002650450605944634,0.0003674304729447844,0.000734860945889569,0.001187852752521053,0.027108318758078096,0.04519199419137334,0.0002650450605944634,0.000653242503724689,0.0004447805997960965,0.0005395922862109279,2.232021158111609,2.2524128891852535,False,none,False,False
2009-08-04,8.98,8.98,8.68,8.91,1869220.0,0.0004164081412254782,0.0005536073386308143,0.0008886261245675083,0.0012676444551755067,0.033978353641849555,0.03541203822325587,0.0004164081412254782,0.00042800544881053194,0.0004587263468812663,0.00026113110020059056,1.3539311043794,1.3967629105777122,False,none,False,False
2009-08-05,8.83,8.98,8.68,8.83,1654270.0,0.0004164081412254782,0.0005772642581052955,0.0005773059083510735,0.0012306112304508766,0.033978353641849555,-0.009019226866849256,0.0004164081412254782,0.0003496865473002834,0.0004465107652250359,0.0003509337657225454,1.1098248628985152,1.0619403620961836,False,none,False,False
2009-08-06,8.83,8.98,8.6,8.68,1656340.0,0.0006742784730518402,0.0008213492859792988,0.0008167405006084775,0.0011844298082682738,0.04323767905464622,-0.017133485943609927,0.0006742784730518402,0.000378894327292713,0.00046573986376862976,0.0005920286069918003,1.051176264414167,0.9889619696451984,False,none,False,False
2009-08-07,8.6,8.75,8.6,8.6,1017420.0,0.00010783996555598462,0.0001494979361536247,0.0002989958723072494,0.0011580484508982507,0.017291497110061043,-0.009259325412796712,0.00010783996555598462,0.00037599595633064885,0.0004583928851198942,0.00018797994277758716,0.12097913768150427,0.19135125098524375,False,none,False,False
2009-08-10,8.68,8.83,8.6,8.75,689300.0,0.000251238305092775,0.0003233681627902487,0.000316044838324627,0.0010270792483342618,0.0263928113564066,0.017291497110061043,0.000251238305092775,0.00037323460523031114,0.0004339066960481895,0.0004559982347910148,-0.5708699767349468,-0.5157759318134797,False,none,False,False
2009-08-11,8.68,8.83,8.6,8.68,1207840.0,0.000251238305092775,0.00034829024564743264,0.0003792914476799375,0.0010425574578704156,0.0263928113564066,-0.008032171697264267,0.000251238305092775,0.0003402006380037705,0.0004222090120346292,0.00028185487007771637,0.5307931553530498,0.48742163782745246,False,none,False,False
2009-08-12,8.75,8.75,8.6,8.6,996150.0,0.00010783996555598462,3.399751668321053e-05,0.0,0.0010144584907183355,0.017291497110061043,-0.009259325412796712,0.00010783996555598462,0.00027848700286987177,0.0003866425403017614,0.00017839130724258258,0.14082999447277497,0.11349419278116654,False,none,False,False
2009-08-13,8.75,8.75,8.6,8.68,896790.0,0.00010783996555598462,0.00012457585329644067,0.00016010759861648973,0.0010150062462063849,0.017291497110061043,0.009259325412796726,0.00010783996555598462,0.0001651993013707007,0.0003710811698408058,0.00034389354094843655,-0.06727308269118971,-0.11299566620047297,False,none,False,False
2009-08-14,8.6,8.75,8.6,8.68,709790.0,0.00010783996555598462,0.00011637894773086037,0.00013888827369075893,0.0010229256349655956,0.017291497110061043,0.0,0.00010783996555598462,0.0001651993013707007,0.0003544162116672862,0.00019532786068754234,-0.5059835497669865,-0.7104269541819004,False,none,False,False
2009-08-17,8.6,8.68,8.53,8.53,622790.0,0.00010960170535174358,0.00012613756199296986,0.0001614101084649963,0.000909634030763568,0.017432167168671017,-0.017432167168671117,0.00010960170535174358,0.00013687198142249443,0.00035707767312181216,0.00017981303885683628,-0.7542134512469838,-0.9308759249502281,False,none,False,False
2009-08-18,8.37,8.53,8.37,8.45,927850.0,0.00012932040241848185,0.0001443208553539717,0.00017842748750052708,0.0009545991112000496,0.018935477002203903,-0.00942292013450526,0.00012932040241848185,0.0001124884008876358,0.0003572430520072169,0.00017516972248575634,-0.0942961611524082,-0.1838980124321712,False,none,False,False
2009-08-19,8.6,8.6,8.37,8.45,719390.0,0.0002650450605944634,0.00024782955266208816,0.00025786942377391736,0.0009688143396435756,0.027108318758078096,0.0,0.0002650450605944634,0.00014392941989533156,0.0003666965601944568,0.00016460501934371897,-0.6232523878805574,-0.8891127690782352,False,none,False,False
2009-08-20,8.53,8.53,8.37,8.45,578130.0,0.00012932040241848185,0.00014497651829708383,0.00018012480180046154,0.0009289584487927927,0.018935477002203903,0.0,0.00012932040241848185,0.000148225507267831,0.0003663586659000667,0.00011912080674932804,-1.1389251135810794,-1.2998832131874005,False,none,False,False
2009-08-21,8.53,8.83,8.53,8.53,1444220.0,0.0004309273732143586,0.000597392187539272,0.001194784375078544,0.000919489272619141,0.03456565311228104,0.009422920134505188,0.0004309273732143586,0.0002128429887995058,0.0003848140690269775,0.0006055681701026823,0.8197616815933414,0.7402077320475207,False,none,False,False
2009-08-24,8.68,8.68,8.53,8.6,634370.0,0.00010960170535174358,0.00011882123767548161,0.00014247034373149738,0.0007891242066267966,0.017432167168671017,0.008172841755874386,0.00010960170535174358,0.00021284298879950585,0.00033652499233299783,0.0002538749973768465,-1.0766371036357165,-1.0889353908964652,False,none,False,False
2009-08-25,8.6,8.6,8.45,8.45,577480.0,0.0001116685046070678,3.52044979687724e-05,0.0,0.0007049002904035848,0.01759576189037966,-0.0175957618903796,0.0001116685046070678,0.00020931260923722303,0.00034160083345150097,0.00017165409720816858,-1.273639414394732,-1.1805641813932157,False,none,False,False
2009-08-26,8.53,8.6,8.45,8.53,516120.0,0.0001116685046070678,0.0001548054182514686,0.00015558676622782857,0.0006679011445949415,0.01759576189037966,0.009422920134505188,0.0001116685046070678,0.0001786372980397439,0.00032292260932268807,0.00022521606270911574,-1.3822625974953386,-1.3028034576619525,False,none,False,False
