date,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2017-01-09,0.04083316256347755,0.03249085014728043,0.02914336539915561,,0.3364722366212129,,0.04083316256347755,,,0.002233833070329959,,,False,none,False,False
2017-01-10,0.00032698688318726153,0.0002761595999144277,0.0002618260104462607,,0.030109801471370382,0.008695706967553913,0.00032698688318726153,,,0.00016069145518476667,,,False,none,False,False
2017-01-11,0.00017270973072504726,0.0002102167542135816,0.0002885674069480207,,0.021882711249507806,-0.008695706967553932,0.00017270973072504726,,,0.0001826690603778274,,,False,none,False,False
2017-01-12,0.0017488533330116945,0.0005513417039686305,0.0,,0.06963369175880076,-0.09618392385292167,0.0017488533330116945,,,0.00021433909433611324,,,False,none,False,False
2017-01-13,0.00214727978334632,0.000983893912551778,0.0004115160716959769,,0.07715908054661802,-0.10109611687136888,0.00214727978334632,0.009045798458749574,,0.0002374070316363391,,,False,none,False,False
2017-01-16,0.00037137131897595145,0.0005040726981911001,0.0008603280625979308,,0.03208831455150045,0.005305052229693098,0.00037137131897595145,0.0009534402098492548,,0.00016103077654541312,,,False,none,False,False
2017-01-17,0.0008138501451452018,0.0002565735601319703,0.0,,0.04750233398500326,0.026111144003685804,0.0008138501451452018,0.0010508128622408429,,0.00039591405302158206,,,False,none,False,False
2017-01-18,8.669868639868815e-05,0.00010997859924680865,0.00016066658323159665,,0.015504186535965254,0.005141399500418652,8.669868639868815e-05,0.001033610653375571,,0.00024118026268081812,,,False,none,False,False
2017-01-19,0.00023594369791864149,0.00016618730214585577,0.00013218035511611647,,0.025576841789649776,0.01526747213078838,0.00023594369791864149,0.0007310287263569605,,0.000137366107256031,,,False,none,False,False
2017-01-20,0.0007342790019914765,0.0009777039052390093,0.0015754370799612755,,0.04512043528046964,-0.005063301956546762,0.0007342790019914765,0.0004484285700859919,,0.00015708138517588722,,,False,none,False,False
2017-01-23,0.0006988004337795455,0.0008172600664727175,0.0010658362251464051,,0.04401688541677426,0.015113637810048106,0.0006988004337795455,0.0005139143930467107,,0.0002151712013947188,,,False,none,False,False
2017-01-24,0.00013339348841563206,4.205349403128166e-05,0.0,,0.019231361927887592,0.04879016416943204,0.00013339348841563206,0.0003778230617007967,,0.00021565131266051288,,,False,none,False,False
2017-01-25,0.0,0.0,0.0,,0.0,-0.004773278752657771,0.0,0.0003604833244210591,,0.0001770291667860606,,,True,none,True,False
2017-02-02,0.0008670181466985718,0.0007536361188288485,0.0007336210772090196,,0.049029427240318606,-0.034066554563606195,0.0008670181466985718,0.00048669821417704517,,0.0002767715567152056,,,False,none,False,False
2017-02-03,0.0008670181466985718,0.0007402519113120399,0.0007088715370744098,,0.049029427240318606,0.019608471388376337,0.0008670181466985718,0.0005132460431184642,,0.0002505871326801703,,,False,none,False,False
2017-02-06,8.624415148776546e-06,2.718924254026122e-06,0.0,,0.00488998529419177,-0.009756174945364685,8.624415148776546e-06,0.00037521083939231044,,0.0002032528370337888,,,False,none,False,False
2017-02-07,0.0,0.0,0.0,,0.0,0.0,0.0,0.000348532141709184,,0.00014521904834622758,,,True,none,True,False
2017-02-08,3.500978865793176e-05,1.1037149982729432e-05,0.0,,0.00985229644301164,-0.009852296443011594,3.500978865793176e-05,0.00035553409944077036,,9.143142174187723e-05,,,False,none,False,False
2017-02-09,0.00021353730459787,0.00028669750214471723,0.00047248281969040397,,0.02433210065953072,0.004938281640582577,0.00021353730459787,0.00022483793102063003,,0.00011777365212040447,,,False,none,False,False
2017-02-10,0.0002114739527098425,6.666906093905501e-05,0.0,,0.02421425812059453,0.029128272923023637,0.0002114739527098425,9.372909222288417e-05,,0.00013223186974072905,,-0.8664258799367598,False,none,False,False
2017-02-13,0.00021353730459787,6.731955113417783e-05,0.0,0.0007623837050710234,0.02433210065953072,-0.004796172263492944,0.00021353730459787,0.00013471167011270285,,0.00014019920810259327,,-0.28028814090906135,False,none,False,False
2017-02-14,8.540683128095908e-06,1.1839900860591146e-05,2.3679801721182292e-05,0.0007003915392203191,0.004866189651172906,-0.014528100562909969,8.540683128095908e-06,0.00013641980673832204,0.0023058222185732063,0.00011098558794785537,-0.5821355575085104,-0.47009007327927904,False,none,False,False
2017-02-15,0.0003030659712484751,0.000383370010297535,0.0005574698130075041,0.0007118093675080191,0.028987536873252406,0.004866189651172906,0.0003030659712484751,0.0001900310432564307,0.0004635451007446121,0.00018032900496960073,0.41388888389598183,0.6336395233586707,False,none,False,False
2017-02-16,0.00012962704878129058,0.00017089984263489528,0.0002689110866763455,0.0006743441486259423,0.018957913744614207,0.019231361927887592,0.00012962704878129058,0.0001732489920931148,0.00045457419918070433,0.00030752449496514194,0.6413742121419878,0.7665142583649036,False,none,False,False
2017-02-17,0.0,0.0,0.0,0.0005772326692735235,0.0,-0.009569451016150672,0.0,0.00013095420155114632,0.00044672375687502034,0.00017916456620277124,-2.3913607780344615,-2.272608483380232,True,none,True,False
2017-02-20,0.00020351255040261575,0.00027324226817732744,0.0004503279136238408,0.0005513005517408037,0.023754086008107057,0.0047961722634930135,0.00020351255040261575,0.00012894925071209545,0.0003764809940291531,0.0003434682941859166,-0.14483552159413945,-0.026406745144506437,False,none,False,False
2017-02-21,3.3028480573393725e-05,3.6985792236032716e-05,4.5896735540516226e-05,0.0005185531152677497,0.009569451016150672,0.004773278752657812,3.3028480573393725e-05,0.00013384681020115502,0.00028037866208492916,0.00021965111781070928,-0.49818673816730163,-0.40466242044519896,False,none,False,False
2017-02-22,3.2714667816711536e-05,3.655075538099687e-05,4.524417777992915e-05,0.0005141651698040959,0.009523881511255541,-0.004773278752657771,3.2714667816711536e-05,7.977654951480232e-05,0.0002649851779413274,0.00028470824380578735,0.6026678445464526,0.6041455747168565,False,none,False,False
2017-02-23,3.3028480573393725e-05,1.0412524832754474e-05,0.0,0.0005075373507540599,0.009569451016150672,-0.004796172263492944,3.3028480573393725e-05,6.0456835873222944e-05,0.0002294932840971543,0.000201980119850906,0.9278940402112656,0.962080899076484,False,none,False,False
2017-02-24,8.217659499158878e-06,1.1392095025287257e-05,2.2784190050574125e-05,0.00043112776581856325,0.004773278752657812,0.009569451016150672,8.217659499158878e-06,6.210036777305472e-05,0.00022592596469263022,0.00026811172156028377,0.2780915290187673,0.3709793103531493,False,none,False,False
2017-02-27,8.217659499158878e-06,1.1392095025287257e-05,2.2784190050574125e-05,0.0003199343115631643,0.004773278752657812,0.0,8.217659499158878e-06,2.304138959236335e-05,0.00021557478112810833,0.0002477860887133607,-0.20053329388574492,-0.12170168124381348,False,none,False,False
2017-02-28,0.00012962704878129058,0.0001446626797995765,0.00017884956934392465,0.0002763495403328485,0.018957913744614207,0.004750602758597799,0.00012962704878129058,4.236110323394272e-05,0.00018809060143673616,0.0002659972704489405,-0.352494918305957,-0.25939136927873485,False,none,False,False
2017-03-01,0.00019783289154383772,0.00019726052390292434,0.00021786458694278993,0.0002864552773355471,0.023420274208098637,0.014117881545785022,0.00019783289154383772,7.538474797936796e-05,0.0001653193495169313,0.00021220723506408225,-0.7565069197502483,-0.9381867740214285,False,none,False,False
2017-03-02,0.0008979722486197242,0.0012120394213979834,0.0016953465866384673,0.00033958006233929646,0.04989697114462304,0.00930239266231363,0.0008979722486197242,0.0002483735015886341,0.0002000729295262082,0.0001809213409210883,0.012179395056559189,-0.14854084507965964,False,none,False,False
2017-03-03,7.554629690218348e-06,2.3816647900851378e-06,0.0,0.0002958405530150306,0.004576667027411673,0.01379332213233577,7.554629690218348e-06,0.00024824089562684596,0.0002004163217848545,0.0003343555526914454,-0.39510296422871055,-0.47840383514964,False,none,False,False
2017-03-06,6.862025150729511e-05,2.163314994953624e-05,0.0,0.0002960050030973795,0.01379332213233577,-0.01379332213233576,6.862025150729511e-05,0.0002603214140284732,0.00016412550836706922,0.00018470408468128566,0.07862683086240987,0.1097861375978812,False,none,False,False
2017-03-07,0.0002783334490936401,0.00017788108339323808,0.00012713781508472203,0.00031479330603871244,0.02777956410707567,0.009216655104924048,0.0002783334490936401,0.0002900626940909431,0.0001373671130213905,0.00029689622612269977,-0.3217401688994092,-0.2363748044767085,False,none,False,False
2017-03-08,0.0,0.0,0.0,0.00033013330235119863,0.0,-0.018519047767237527,0.0,0.0002504961157821756,0.00013697509415099156,0.00035745092807596394,-1.7401166562313641,-1.6769285340065767,True,none,True,False
2017-03-09,7.91262122850845e-06,1.0969222190758806e-05,2.1938444381517507e-05,0.0003036451338732498,0.0046838493124264375,0.0,7.91262122850845e-06,7.248419030393241e-05,0.0001373347587522874,0.00019024852882534214,-1.050916866221844,-1.0039929220579344,False,none,False,False
2017-03-10,3.121072683797158e-05,9.839461658750574e-06,0.0,0.0002986401168257473,0.00930239266231363,0.00930239266231363,3.121072683797158e-05,7.721540973348305e-05,0.0001371620741241074,0.00016371273697267754,-2.3366710852070294,-2.2234644273417508,False,none,False,False
2017-03-13,3.0638057004899004e-05,4.2473365661561256e-05,8.494673132312251e-05,0.0002580948890688865,0.009216655104924048,0.0,3.0638057004899004e-05,6.961897083300384e-05,0.00012884847196079053,0.00015248635192760874,-1.2922983427567094,-1.2158964528853395,False,none,False,False
2017-03-14,6.862025150729511e-05,6.231342441750327e-05,6.312744260152879e-05,0.0002491432154903775,0.01379332213233577,0.009216655104924048,6.862025150729511e-05,2.7676331315734827e-05,0.0001223551219061293,0.0002119030694584041,-0.07285396849922879,-0.031816248211542913,False,none,False,False
