date,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2011-07-25,0.0,0.0,0.0,,0.0,,0.0,,,0.0002835581236114099,,,True,none,True,False
2011-07-26,0.0,0.0,0.0,,0.0,-0.037740327982847086,0.0,,,0.000233567458668413,,,True,none,True,False
2011-07-27,0.0009995577970343039,0.00031511956356167366,0.0,,0.05264373348542209,0.0,0.0009995577970343039,,,0.0005496873156795972,,,False,none,False,False
2011-07-28,0.0002311887789154557,0.0002578067786098943,0.00031846719258948983,,0.02531780798429,0.012739025777429712,0.0002311887789154557,,,0.00030889745084203935,,,False,none,False,False
2011-07-29,0.00023715534961444258,7.476535172708433e-05,0.0,,0.025642430613337652,0.0,0.00023715534961444258,0.0002935803851128404,,0.00023890076040941868,,,False,none,False,False
2011-08-01,0.0005548115838144644,0.0001749093295748392,0.0,,0.03922071315328133,-0.051959738930711104,0.0005548115838144644,0.00040454270187573335,,0.0003146309668072636,,,False,none,False,False
2011-08-02,7.05531848293575e-05,2.2242524521620373e-05,0.0,,0.01398624197473987,-0.05480823649499503,7.05531848293575e-05,0.00041865333884160484,,0.0003894662205694121,,,False,none,False,False
2011-08-03,0.0,0.0,0.0,,0.0,0.04138521616285428,0.0,0.00021874177943474404,,0.0006241567268518177,,,True,none,True,False
2011-08-04,0.0005548115838144644,0.0007048149870758273,0.001032183600482169,,0.03922071315328133,0.05264373348542209,0.0005548115838144644,0.0002834663404145458,,0.000698742006309324,,,False,none,False,False
2011-08-05,0.000948933402211387,0.0010548582164542257,0.001298633778185663,,0.05129329438755048,0.0,0.000948933402211387,0.00042582195093393473,,0.0004847997203294514,,,False,none,False,False
2011-08-08,0.0005548115838144644,0.0007691321701259876,0.0015382643402519752,,0.03922071315328133,-0.039220713153281385,0.0005548115838144644,0.00042582195093393473,,0.0005197804438081624,,,False,none,False,False
2011-08-09,0.0010543447690025448,0.00033239164802414435,0.0,,0.05406722127027579,0.013245226750020723,0.0010543447690025448,0.0006225802677685721,,0.0004973697259989872,,,False,none,False,False
2011-08-10,0.0005850081329273625,0.00018442906260654523,0.0,,0.0402738991379399,0.0,0.0005850081329273625,0.0007395818943540446,,0.0005101076175438424,,,False,none,False,False
2011-08-11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0006286195775911517,,0.0004765511331621408,,,True,none,True,False
2011-08-12,0.000948933402211387,0.0010678896607813442,0.0013323682709422673,,0.05129329438755048,0.025975486403260736,0.000948933402211387,0.0006286195775911518,,0.00037684563784037427,,,False,none,False,False
2011-08-15,0.0005405826841054308,0.0006867178047396187,0.0010056282847583932,,0.03871451218069043,0.012739025777429712,0.0005405826841054308,0.0006257737976493452,,0.0002681106603048739,,,False,none,False,False
2011-08-16,0.001502285815856572,0.0004736090819782465,0.0,,0.06453852113757116,-0.051959738930711104,0.001502285815856572,0.0007153620070201505,,0.0003301881282650301,,,False,none,False,False
2011-08-17,0.0005548115838144644,0.0007048149870758273,0.001032183600482169,,0.03922071315328133,0.03922071315328133,0.0005548115838144644,0.0007093226971975708,,0.0005158102615591048,,,False,none,False,False
2011-08-18,0.000526894269506633,0.00048281919094081253,0.0004931837823384066,,0.03822121282019788,0.02531780798429,0.000526894269506633,0.0008147015510988973,,0.00032836822234631546,,,False,none,False,False
2011-08-19,5.8531139673294834e-05,1.845246692421432e-05,0.0,,0.012739025777429712,-0.025317807984289897,5.8531139673294834e-05,0.000636621098591279,,0.000407206284013086,,0.2688939441196367,False,none,False,False
2011-08-22,0.0014642290687835542,0.001788393373356998,0.002466726672153576,0.0016194419626228435,0.06371581438610778,0.012739025777429712,0.0014642290687835542,0.0008213503755269037,,0.00042750224377833125,,0.03854645350763007,False,none,False,False
2011-08-23,0.0,0.0,0.0,0.0015670851489324132,0.0,-0.012739025777429714,0.0,0.0005208932123555892,0.0005176110968149811,0.0004371915840122661,-0.4743690921311736,-0.4231890573437906,True,none,True,False
2011-08-24,0.0014642290687835542,0.0014796409438613783,0.0016550492702590226,0.0015842416011035013,0.06371581438610778,0.0,0.0014642290687835542,0.0007027767093494072,0.0005841669635778698,0.0008359098361869019,0.044064036690148425,0.20347144511727222,False,none,False,False
2011-08-25,5.8531139673294834e-05,1.8452466924214332e-05,0.0,0.0015705322944918143,0.012739025777429712,0.012739025777429712,5.8531139673294834e-05,0.0006091040833827396,0.000586827469926656,0.00034160311867766796,-0.5901585009654944,-0.48201576807993834,False,none,False,False
2011-08-26,6.005140792206353e-05,8.3248928179667e-05,0.00016649785635933277,0.0015464913789590556,0.012903404835908001,-0.012739025777429714,6.005140792206353e-05,0.0006094081370324933,0.0005441226340579179,0.0003115179614874367,0.20662964524473637,0.2734525381799028,False,none,False,False
2011-08-29,5.8531139673294834e-05,1.845246692421432e-05,0.0,0.0015336844922527733,0.012739025777429712,0.0,5.8531139673294834e-05,0.0003282685512104415,0.0005362745595469105,0.000643166608768741,-2.695954478497576,-2.6469094565785403,False,none,False,False
2011-08-30,0.0,0.0,0.0,0.001432656066197587,0.0,0.0,0.0,0.0003282685512104415,0.0005254947709280723,0.0004105333050063179,-0.9838414592895,-0.9044534190917807,True,none,True,False
2011-08-31,0.0009995577970343039,0.0007914584970909271,0.000706637904934614,0.0013960359603383803,0.05264373348542209,-0.039220713153281385,0.0009995577970343039,0.00023533429686059141,0.0005457105078926104,0.0006459646145149643,0.20640648734727599,0.22811939590272493,False,none,False,False
2011-09-01,0.0031048420536068494,0.000978829314086124,0.0,0.001464127076506474,0.09278173345096627,-0.040821994520255166,0.0031048420536068494,0.0008445964796473023,0.0006836327292006782,0.0005436130424673031,-0.16714063317326863,-0.20460812586618296,False,none,False,False
2011-09-05,0.000601039462955598,0.0008332176183058728,0.0016664352366117428,0.0014966535209078916,0.0408219945202552,0.0408219945202552,0.000601039462955598,0.0009527940906540093,0.0007109527047895691,0.0005875424354932093,-0.27706358195744046,-0.2174872789075711,False,none,False,False
2011-09-06,0.0023737217021452058,0.003290677010551807,0.006581354021103603,0.0016190206203243811,0.08112554481236853,0.026317308317373358,0.0023737217021452058,0.0014158322031483915,0.0007936304374409664,0.0004640015086062865,-0.15971184008265077,-0.05997467191781035,False,none,False,False
2011-09-07,6.327517321708716e-05,1.9948066062430516e-05,0.0,0.0015283360975409232,0.013245226750020723,-0.013072081567352775,6.327517321708716e-05,0.0014284872377918088,0.0007533732452139528,0.0004721742338587422,-0.3509397867708536,-0.2719109661344942,False,none,False,False
2011-09-08,0.0,0.0,0.0,0.0014046962587924926,0.0,-0.01324522675002068,0.0,0.001228575678384948,0.0007281545368587498,0.000491575762735759,0.7890982468237057,0.7769719939712274,True,none,True,False
2011-09-09,0.0009737522367063043,0.0003069841291404216,0.0,0.0014323308217423568,0.051959738930711166,0.051959738930711166,0.0009737522367063043,0.000802357715004839,0.0007244912399361935,0.0005980797264628723,1.274293541709496,1.3005062992476943,False,none,False,False
2011-09-12,0.0,0.0,0.0,0.0012873714173527973,0.0,0.0,0.0,0.0006821498224137195,0.0006978999611667679,0.0005229745868999274,0.27750364754789303,0.2421609655580905,True,none,True,False
2011-09-13,0.00021991185048376538,6.932918391722168e-05,0.0,0.0012454164770804815,0.024692612590371414,0.0372713947972316,0.00021991185048376538,0.0002513878520814314,0.0007078959543705753,0.0005210953151417683,1.2683773262929727,1.3246192661225709,False,none,False,False
2011-09-14,0.00019969940147627279,0.00022273993392883673,0.0002752136333572978,0.0012682628446163227,0.023530497410194036,0.024097551579060524,0.00019969940147627279,0.0002786726977332685,0.0006738398634280701,0.0007371627211008083,0.6365263253403661,0.6378717166172381,False,none,False,False
2011-09-15,0.00021991185048376538,6.93291839172217e-05,0.0,0.001265737941801734,0.024692612590371414,-0.048790164169431945,0.00021991185048376538,0.0003226550678300216,0.0006592639164452672,0.0006484398754551812,0.7313112045143062,0.6838883127260442,False,none,False,False
2011-09-16,0.000526894269506633,0.0001661081457647645,0.0,0.001243041359735306,0.03822121282019788,-0.03822121282019774,0.000526894269506633,0.0002332834743900873,0.0006149279370657245,0.0007387653149636311,0.3475913288404411,0.3080797889034653,False,none,False,False
2011-09-19,0.002136271350037111,0.0029018883656616295,0.00496695178013351,0.001480672991700491,0.0769610411361284,0.050643732818754936,0.002136271350037111,0.0006605377443975096,0.0006868124718940266,0.0008479032829967548,0.4873847506860243,0.48124132542475295,False,none,False,False
2011-09-20,0.000526894269506633,0.0001661081457647605,0.0,0.0015216621741476143,0.03822121282019788,-0.012422519998557209,0.000526894269506633,0.000721934228202083,0.0006868124718940265,0.0005588757266360477,-2.905749303082624,-2.7651490238470977,False,none,False,False
2011-09-21,6.005140792206353e-05,1.8931745129507235e-05,0.0,0.00155433159482893,0.012903404835908001,-0.03822121282019774,6.005140792206353e-05,0.0006940046294912413,0.0006868815749962434,0.0004041664938078618,0.34773579007678274,0.3629141193739949,False,none,False,False
2011-09-22,5.70678804751838e-05,1.7991161333628827e-05,0.0,0.0014773987548703498,0.012578782206860185,0.025642430613337652,5.70678804751838e-05,0.0006614358354895249,0.0006229197028004084,0.0006321881275585594,-1.9183708877685652,-1.8068216808132362,False,none,False,False
2011-09-23,5.70678804751838e-05,1.7991161333627716e-05,0.0,0.0014773583032212214,0.012578782206860185,0.012578782206860185,5.70678804751838e-05,0.000567470557683235,0.0006255136973674622,0.0004003243042128359,0.1442777313838496,0.16900012309238727,False,none,False,False
2011-09-26,0.0002311887789154557,7.28843367820725e-05,0.0,0.0015080416161302392,0.02531780798429,0.0,0.0002311887789154557,0.00018645404345890397,0.0005694664114643667,0.0005139568022406658,0.3289403834873248,0.34708945434179767,False,none,False,False
2011-09-27,0.0,0.0,0.0,0.0015471965596430487,0.0,-0.025317807984289897,0.0,8.107518955757736e-05,0.0005668059051155807,0.00040566143990091455,-2.342148682859448,-2.5048383645030095,True,none,True,False
2011-09-28,0.0002311887789154557,0.0003204957005646893,0.0006409914011293786,0.001574789818408842,0.02531780798429,0.0,0.0002311887789154557,0.0001153026637562558,0.0005745848765243713,0.000473677127184829,0.6751423607007746,0.5881820428707162,False,none,False,False
2011-09-29,0.0,0.0,0.0,0.0015340945903030946,0.0,0.0,0.0,0.00010388908766121904,0.0005719243701755851,0.00047578979560116715,0.7652896219690238,0.7218161896547832,True,none,True,False
