date,open,high,low,close,volume,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2021-01-28,6.23,7.09,6.23,6.23,7273800.0,0.006030760837259931,0.008360409741956112,0.016720819483912224,,0.12930900774467424,,0.006030760837259931,,,0.0011158603466734072,,,False,none,False,False
2021-01-29,6.65,6.65,6.31,6.65,6203000.0,0.0009933943805685277,0.0013771370281503367,0.0027542740563006787,,0.052481178114641,0.06524052186840094,0.0009933943805685277,,,0.0043171450205388906,,,False,none,False,False
2021-02-01,7.06,7.06,6.65,6.69,6397000.0,0.001291000395443311,0.0006703044466215816,0.0003587908614308565,,0.05982819683738782,0.005997019472374266,0.001291000395443311,,,0.0016398916078243498,,,False,none,False,False
2021-02-02,6.79,6.91,6.65,6.91,4126000.0,0.000530528008219592,0.0006169124246859806,0.0007990452163174157,,0.03835278311181569,0.0323557636394414,0.000530528008219592,,,0.0015040691465547206,,,False,none,False,False
2021-02-03,6.99,7.26,6.92,7.26,5828400.0,0.0008297483709615159,0.0005954197036969783,0.0004827480211636679,,0.047964059207126424,0.04941019105712619,0.0008297483709615159,0.0019350863984905757,,0.0009792861376602614,,,False,none,False,False
2021-02-04,7.28,7.3,7.08,7.13,4028300.0,0.000337730204319318,0.0003007515211839915,0.00026068356162888294,,0.030600440448717042,-0.018068594410500165,0.000337730204319318,0.0007964802719024529,,0.0006094873462940299,,,False,none,False,False
2021-02-05,7.16,7.26,7.08,7.08,3432700.0,0.00022733529527258563,0.0002663842288326248,0.0003482153065773859,,0.02510592113107626,-0.007037326720576204,0.00022733529527258563,0.0006432684548432645,,0.0004752770508728711,,,False,none,False,False
2021-02-08,7.13,7.13,6.69,6.79,3452100.0,0.0014633810182043234,0.0011064654249758605,0.0009450820297071721,,0.06369736028606739,-0.041822966135023676,0.0014633810182043234,0.0006777445793954669,,0.001695503470729149,,,False,none,False,False
2021-02-09,6.81,7.09,6.75,7.09,2879100.0,0.0008710337300641195,0.000580343407220664,0.00043489518920741523,,0.049142835659597706,0.04323439897343143,0.0008710337300641195,0.0007458457237643724,,0.0009388444572314247,,,False,none,False,False
2021-02-17,7.26,7.28,7.13,7.16,2533500.0,0.0001563365303769634,0.00014241596906815267,0.00012159004732904878,,0.020819627782390004,0.0098246404285181,0.0001563365303769634,0.000611163355647462,,0.0006445578831228988,,,False,none,False,False
2021-02-18,7.2,7.21,7.13,7.13,2655700.0,4.490195201583564e-05,2.5375978918348536e-05,1.5486077254378273e-05,,0.01115771687065314,-0.004198746546349716,4.490195201583564e-05,0.0005525977051867655,,0.0005750142094123526,,,False,none,False,False
2021-02-19,7.13,7.21,7.08,7.14,2430800.0,0.00011940451486050045,0.00016477099999342136,0.00016824371359391431,,0.01819504359122934,0.0014015419252884772,0.00011940451486050045,0.0005310115491043485,,0.0005782137081257284,,,False,none,False,False
2021-02-22,7.16,7.4,7.16,7.25,5151400.0,0.00039206037296710914,0.0004832347668120033,0.000675177572353715,,0.0329700192375699,0.015288692515090336,0.00039206037296710914,0.00031674742005690564,,0.0004181598050644228,,,False,none,False,False
