date,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2010-07-15,0.0035666286302142125,0.004131595750762596,0.004199731200699859,,0.09944241708923533,,0.0035666286302142125,,,0.0005404374827052688,,,False,none,False,False
2010-07-16,0.0013923299162850382,0.00043894449811244965,0.0,,0.06213178110700639,-0.045937095187025656,0.0013923299162850382,,,0.00015191534161574074,,,False,none,False,False
2010-07-19,0.0015908880355043184,0.0005015417266625612,0.0,,0.0664144428990071,-0.004282661792000736,0.0015908880355043184,,,0.0002693526444502261,,,False,none,False,False
2010-07-20,0.0021019393372803947,0.0015362314655864501,0.001268840000545448,,0.0763401159376627,-0.02388821517469549,0.0021019393372803947,,,0.0002133655669253139,,,False,none,False,False
2010-07-21,0.0003749587154695501,0.0005179331127025345,0.0007436053174705542,,0.032242926446220566,-0.0022002209096024235,0.0003749587154695501,0.0018053489269507026,,0.00018799610916401253,,,False,none,False,False
2010-07-22,0.0014830743124584964,0.002055977556482972,0.003838881328177848,,0.06412452816953856,0.0,0.0014830743124584964,0.0013886380633995595,,0.00022360450596070836,,,False,none,False,False
2010-07-23,0.00047297273841176993,0.0002629845876715183,0.00015676513440673653,,0.03621268949480747,0.01962985604488613,0.00047297273841176993,0.0012047666278249057,,0.00028872352342999743,,,False,none,False,False
2010-07-26,0.0005476278149606275,0.0005758037442267203,0.0006033458539453585,,0.03896596853338371,-0.019629856044886092,0.0005476278149606275,0.0009961145837161676,,0.00018467417459699752,,,False,none,False,False
2010-07-27,0.00042710466545843996,0.0005636303674895211,0.0005657135139536557,,0.0344119975977284,0.02178735418490723,0.00042710466545843996,0.0006611476493517767,,0.00023259067999909452,,,False,none,False,False
2010-07-28,0.0006088642212035105,0.00019194990847276367,0.0,,0.04108686010252135,-0.02399242674322108,0.0006088642212035105,0.0007079287504985688,,0.0003633640392461844,,,False,none,False,False
2010-07-29,0.0028595832604577484,0.0023349272873264887,0.0021456902005221076,,0.08904183454001167,0.08461704855965589,0.0028595832604577484,0.0009832305400984194,,0.0004671617581450249,,,False,none,False,False
2010-07-30,0.001330975958504964,0.0016924343207588718,0.0023295099627460313,,0.060747419139607454,0.029972273535791932,0.001330975958504964,0.0011548311841170582,,0.00025454902158549367,,,False,none,False,False
2010-08-02,0.0014377621893021358,0.0008862041369371537,0.0006065112564181338,,0.06313733627040247,-0.03403731978396125,0.0014377621893021358,0.0013328580589853597,,0.00031416062547974055,,,False,none,False,False
2010-08-03,0.0006326131371083621,0.00048606107582690913,0.0003899560126041894,,0.04188049724498711,0.008113634774169631,0.0006326131371083621,0.001373959753315344,,0.00023684574555843008,,,False,none,False,False
2010-08-04,0.002607418119427671,0.0035760961018033305,0.0063798876209638115,,0.0850252790180004,0.01603240753104901,0.002607418119427671,0.0017736705329601762,,0.000506661143419758,,,False,none,False,False
2010-08-05,0.0005937448362549163,0.0001871833867163775,0.0,,0.040573516447166454,-0.040573516447166585,0.0005937448362549163,0.00132050284811961,,0.00023252577399113895,,,False,none,False,False
2010-08-06,1.3274773792523272e-05,1.8402744053717115e-05,3.680548810743423e-05,,0.006066752682237362,0.020492520390117386,1.3274773792523272e-05,0.0010569626111771218,,0.0003138246497754667,,,False,none,False,False
2010-08-09,0.0010456270023727944,0.0007870127273998765,0.0005920397909710416,,0.05384323202082318,-0.04141378555075696,0.0010456270023727944,0.0009785355737912534,,0.0006005422398447999,,,False,none,False,False
2010-08-10,0.0030906896900912985,0.0017886850023856983,0.0011282914028572896,,0.09257003499345724,-0.04099819045058511,0.0030906896900912985,0.0014701508843878407,,0.0007090367637559744,,,False,none,False,False
2010-08-11,0.0007574570912763677,0.00023879514394054815,0.0,,0.045827033384819985,-0.01665779772479432,0.0007574570912763677,0.00110015867875758,,0.0004804068040020399,,-0.07899306995317458,False,none,False,False
2010-08-12,0.0008645936486933638,0.0005974431367655177,0.0004657426529886746,0.0018336277237393922,0.0489608271957017,-0.05524995351932531,0.0008645936486933638,0.0011543284412452695,,0.000626392310691826,,-1.124617571464292,False,none,False,False
2010-08-13,0.00041925267811104486,0.00013217316831542987,0.0,0.001845298020329375,0.034094211342975925,0.0574870909176816,0.00041925267811104486,0.0012355240221089737,0.0012826991260290704,0.0009169838610439172,-1.6578989096525492,-1.6138324371049912,False,none,False,False
2010-08-16,1.6362274820576252e-06,2.2682929318858828e-06,4.536585863771783e-06,0.0017719537662512273,0.002129926257824849,0.049056156989194424,1.6362274820576252e-06,0.0010267258671308264,0.0011206540168139723,0.00047581322803104213,-2.0810357698662014,-2.042826664706586,False,none,False,False
2010-08-17,0.0011586406095529971,0.001353297297959229,0.0017621627720563254,0.001800617810945372,0.05667833701843823,0.010582109330537008,0.0011586406095529971,0.0006403160510231662,0.0011100317755988796,0.0004817381788496106,-0.6684966857966796,-0.6276671629587683,False,none,False,False
2010-08-18,0.001713057416589812,0.0011883956583135106,0.0009302823158258233,0.0018286832218214202,0.06891736844791832,-0.05963826631973122,0.001713057416589812,0.0008314361160858552,0.001115584929284584,0.0005356837782762267,-0.7815092913183493,-0.7686744086939543,False,none,False,False
2010-08-19,0.00464591014502164,0.0014646648563892174,0.0,0.0019202836656600415,0.11349536586410207,0.07010956618702653,0.00464591014502164,0.0015876994153515103,0.001231219966000095,0.00040054587791903053,0.5971627441083099,0.5388196109820421,False,none,False,False
2010-08-20,0.0011687857827992003,0.000368470204389925,0.0,0.0018436420809144875,0.0569259367960094,0.05275056538552896,0.0011687857827992003,0.0017376060362891414,0.001267303014515079,0.0006969112653832628,1.36765049181492,1.284116143663063,False,none,False,False
2010-08-23,0.001690418301425598,0.0006368507806537667,0.00013651143304037547,0.0018621681014625603,0.06846046098588834,0.05852989278328781,0.001690418301425598,0.00207536245107785,0.001276727741286311,0.0003658144179368066,1.184956267481654,1.1012520218621884,False,none,False,False
2010-08-24,0.001615816062946207,0.0017983899695243584,0.002216926753313663,0.0019365572366141846,0.0669327527697654,0.06319792116411205,0.001615816062946207,0.0021667975417564915,0.0013286751651287855,0.0006004809211221844,0.4468060028503025,0.38981602345732835,False,none,False,False
2010-08-25,0.0017138544424768337,0.001189218435515245,0.0008893476454114443,0.002031227488763278,0.06893339900782361,-0.017652709056367382,0.0017138544424768337,0.002166956946933896,0.0013816854663795221,0.0007393688932695674,0.5441195697432426,0.4549305320338533,False,none,False,False
2010-08-26,0.007081186291952521,0.008000410308545642,0.009771523153454064,0.002393337973052326,0.14011858282592818,0.04696515252183351,0.007081186291952521,0.0026540121763200717,0.0016841437221292532,0.0010827302354952247,1.5545870376528657,1.5886830718404845,False,none,False,False
2010-08-27,0.001586901191191138,0.0021989311231155593,0.004294117277017025,0.00264630248180843,0.06633117175209122,0.06496323976786744,0.001586901191191138,0.0027376352579984594,0.0017285999480377812,0.0007594005740544324,1.2074644582028244,1.2741072409938392,False,none,False,False
2010-08-30,4.598583123134853e-05,1.4497445881207018e-05,0.0,0.003170077996814721,0.011291580804070741,0.12623974567460683,4.598583123134853e-05,0.0024087487639596096,0.001600709155800218,0.00031686575249976063,1.1978725269173767,1.3078363609789367,False,none,False,False
