date,open,high,low,close,volume,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2008-03-11,16.65,16.99,16.31,16.31,2477210.0,0.0006017618499252951,0.0006697846894383051,0.0008257009152558516,,0.04084651905091817,,0.0006017618499252951,,,0.0005339176659569269,,,False,none,False,False
2008-03-12,16.31,16.99,16.31,16.65,1831430.0,0.0006017618499252951,0.0006697846894383041,0.0008257009152558516,,0.04084651905091817,0.02063179979353034,0.0006017618499252951,,,0.001188776886918308,,,False,none,False,False
2008-03-13,16.82,16.82,16.51,16.71,910700.0,0.00012481085166467506,0.00015639429304769475,0.00022399303277718187,,0.018602396612765255,0.0035971261808496963,0.00012481085166467506,,,0.0006215951764832389,,,False,none,False,False
2008-03-14,16.58,16.68,16.54,16.58,791690.0,2.562338466219689e-05,3.552155367000944e-05,4.1993589721099674e-05,,0.008428707335055529,-0.007810192900153548,2.562338466219689e-05,,,0.0003396901082740149,,,False,none,False,False
2008-03-17,15.97,16.31,15.76,15.76,1901400.0,0.0004244115222728682,0.0005206747592034172,0.0007226495838324029,,0.034303332203189416,-0.05072206527741572,0.0004244115222728682,0.00035567389169006606,,0.0002376217756711424,,,False,none,False,False
2008-03-18,14.98,14.98,14.98,14.98,789580.0,0.0,0.0,0.0,,0.0,-0.05075910634065966,0.0,0.00023532152170500703,,0.003934882527414068,,,True,none,True,False
2008-03-19,14.61,15.63,14.27,14.27,3995780.0,0.0029888871579073655,0.0039292959171179235,0.006143426262162196,,0.09103271294464026,-0.04855654660032838,0.0029888871579073655,0.000712746583301421,,0.0013496929677121509,,,False,none,False,False
2008-03-20,14.34,14.54,13.66,13.66,2089380.0,0.0014058006116015236,0.0010371556125524913,0.0008647176735976451,,0.0624316179627292,-0.04368757734610097,0.0014058006116015236,0.000968944535288791,,0.000661569016103728,,,False,none,False,False
2008-03-21,13.25,13.38,12.98,12.98,2739960.0,0.0003322541277978724,0.0002968676036132523,0.0002963354103539075,,0.030351343424138512,-0.05106214286670001,0.0003322541277978724,0.0010302706839159259,,0.0008241156103096392,,,False,none,False,False
2008-03-24,12.33,12.33,12.33,12.33,1060320.0,0.0,0.0,0.0,,0.0,-0.05137439409969108,0.0,0.0009453883794613522,,0.00021328104542315282,,,True,none,True,False
2008-03-25,11.72,11.72,11.72,11.72,769720.0,0.0,0.0,0.0,,0.0,-0.050738533027386346,0.0,0.0009453883794613522,,0.00010256761977056405,,,True,none,True,False
2008-03-26,11.89,12.3,11.89,12.3,3988170.0,0.00041452783703543514,0.00013068361977500333,0.0,,0.033901551675681416,0.048302478229505216,0.00041452783703543514,0.0004305165152869663,,0.0016382042103504698,,,False,none,False,False
2008-03-27,12.4,12.4,12.4,12.4,124040.0,0.0,0.0,0.0,,0.0,0.008097210232619303,0.0,0.0001493563929666616,,1.0420387478543492e-05,,,True,none,True,False
2008-03-28,12.5,12.5,12.5,12.5,55000.0,0.0,0.0,0.0,,0.0,0.008032171697264253,0.0,8.290556740708712e-05,,4.528326440681908e-06,,,True,none,True,False
2008-03-31,12.6,12.6,12.6,12.6,43730.0,0.0,0.0,0.0,,0.0,0.007968169649176881,0.0,8.290556740708712e-05,,1.3085867126684614e-06,,,True,none,True,False
2008-04-01,12.71,12.71,12.71,12.71,28570.0,0.0,0.0,0.0,,0.0,0.008692271243930558,0.0,8.290556740708712e-05,,0.0,,,True,none,True,False
2008-04-02,12.81,12.81,12.81,12.81,27920.0,0.0,0.0,0.0,,0.0,0.007837030707280146,0.0,0.0,,7.630850956645284e-07,,,True,none,True,False
2008-04-03,12.91,12.91,12.91,12.91,9010.0,0.0,0.0,0.0,,0.0,0.007776088949908263,0.0,0.0,,0.0,,,True,none,True,False
2008-04-04,13.01,13.01,13.01,13.01,10920.0,0.0,0.0,0.0,,0.0,0.007716087665862645,0.0,0.0,,0.0,,,True,none,True,False
2008-04-07,13.25,13.25,13.25,13.25,21910.0,0.0,0.0,0.0,,0.0,0.01827925990781724,0.0,0.0,,0.0,,-1.2600928643206506,True,none,True,False
2008-04-08,13.49,13.49,13.01,13.49,3637510.0,0.0004734349012572367,0.0006563201339702594,0.0013126402679405158,0.0010844680656636554,0.03623037769525069,0.017951117787433208,0.0004734349012572367,9.468698025144743e-05,,0.00028264384010829647,,1.1052239615579587,False,none,False,False
2008-04-09,13.72,13.72,13.59,13.72,1965990.0,3.2690713827386104e-05,4.531895223988939e-05,9.063790447978113e-05,0.0010747012777053352,0.009520394134686798,0.016905952078074667,3.2690713827386104e-05,0.00010122512301692466,0.0003375438549035068,9.92244474122843e-05,0.7523359650692211,0.8181418394438327,False,none,False,False
2008-04-10,13.45,13.45,13.45,13.45,629960.0,0.0,0.0,0.0,0.0010599223841506553,0.0,-0.019875516249891166,0.0,0.00010122512301692466,0.00031019104354326613,9.43969048859566e-05,0.25221702892370157,0.3025338218329123,True,none,True,False
2008-04-11,13.21,13.21,13.21,13.21,262360.0,0.0,0.0,0.0,0.0010639137267267882,0.0,-0.018004987513614085,0.0,0.00010122512301692466,0.00028283823218302546,6.119189344843045e-05,-0.12526282503023314,-0.07781611295923152,True,none,True,False
2008-04-16,12.98,12.98,12.98,12.98,124960.0,0.0,0.0,0.0,0.0009896643403974998,0.0,-0.01756440725829007,0.0,0.00010122512301692466,0.00027716501165281294,4.9294350087578555e-05,-0.4408454980937895,-0.3654155970781962,True,none,True,False
2008-04-17,12.74,13.21,12.74,13.21,2453700.0,0.0004733588705157557,0.0001492306309125339,0.0,0.000903212021288079,0.03622746839021663,0.017564407258289987,0.0004733588705157557,0.00010120991686862844,0.0002975166246461565,0.00039187850023727404,0.9584214614033448,0.9942816848179625,False,none,False,False
