date,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2009-07-31,0.021018900111978975,0.025088793446720818,0.024591634277880393,,0.24140581062674812,,0.021018900111978975,,,0.0010097462352346715,,,False,none,False,False
2009-08-03,0.0007396405170077189,0.0010215514493191003,0.0010750188504255601,,0.04528486453515349,-0.006269613013595374,0.0007396405170077189,,,0.0004423309621967497,,,False,none,False,False
2009-08-04,0.0006434764796672583,0.0005361918862279856,0.0005020987053376025,,0.04223855620818491,0.05058549678810624,0.0006434764796672583,,,0.00029991480426349904,,,False,none,False,False
2009-08-05,8.180781747527768e-05,9.951693196170312e-05,0.00013650116668136508,,0.015060525625721214,0.0,8.180781747527768e-05,,,0.0005006560337227533,,,False,none,False,False
2009-08-06,0.0009229253746774084,0.0007979028548344523,0.0006599130032931778,,0.05058549678810624,-0.04431588377451096,0.0009229253746774084,0.004681350060161327,,0.00048272483595089756,,,False,none,False,False
2009-08-07,0.0008640086046528954,0.0011350813346345788,0.0012591198972826984,,0.04894425924639934,-0.025317807984289897,0.0008640086046528954,0.0006503717586961118,,0.00028462551197049816,,,False,none,False,False
2009-08-10,0.0008640086046528954,0.0011977702565893738,0.0013066310609140895,,0.04894425924639934,0.022187914975362138,0.0008640086046528954,0.0006752453762251471,,0.0005195573759906661,,,False,none,False,False
2009-08-11,0.00023564223593646963,0.00029174190688170817,0.0004102896596794684,,0.02556049697953507,-0.015798116876591176,0.00023564223593646963,0.0005936785274789894,,0.0002808999109555406,,,False,none,False,False
2009-08-12,0.0003658715773102691,0.0005032752387820888,0.000506428951990303,,0.03184982588709917,-0.003189795368100261,0.0003658715773102691,0.0006504912794459876,,0.00038219852248114606,,,False,none,False,False
2009-08-13,0.0014515648528817533,0.0017401332614819993,0.001818768201451969,,0.06343967481552532,0.00953902304675891,0.0014515648528817533,0.0007562191750868565,,0.0005719406285973322,,,False,none,False,False
2009-08-14,0.000526894269506633,0.0006952804871085924,0.0006911455663433158,,0.03822121282019788,-0.009539023046758948,0.000526894269506633,0.0006887963080576041,,0.0003657301953604597,,,False,none,False,False
2009-08-17,0.0003827494758500126,0.0004297812883281958,0.0005349245060575719,,0.03257617043461267,-0.01935544295295609,0.0003827494758500126,0.0005925444822970276,,0.0004269292359890804,,,False,none,False,False
2009-08-18,0.0003301352334511516,0.00045766461254033013,0.0005105811504218589,,0.030254408357802343,-0.026404174196510626,0.0003301352334511516,0.000611443081799964,,0.00039708567832042786,,,False,none,False,False
2009-08-19,0.0006707508248781123,0.0009255515756291649,0.0010068335286021236,,0.04312442663375462,0.0033389012655146303,0.0006707508248781123,0.0006724189313135325,,0.0002368890546540265,,,False,none,False,False
2009-08-20,0.0003346198854358187,0.0003062158551672704,0.00031240486665935665,,0.03045920748470844,-0.020202707317519466,0.0003346198854358187,0.0004490299378243456,,0.00026141371046758716,,,False,none,False,False
2009-08-21,0.0011101308742555492,0.0003499787182188749,0.0,,0.055479152320228584,0.06899287148695142,0.0011101308742555492,0.0005656772587741289,,0.0005925265193028612,,,False,none,False,False
2009-08-24,0.00026507977591747067,0.0003537509585485623,0.0005733466201945054,,0.02711009400947602,0.06006424074265008,0.00026507977591747067,0.0005421433187876205,,0.00039571637949777593,,,False,none,False,False
2009-08-25,0.0025150701168354193,0.0032588923141104245,0.0037868378805921625,,0.08350601799619098,-0.02727441791965929,0.0025150701168354193,0.000979130295464474,,0.0003553988124059515,,,False,none,False,False
2009-08-26,0.0010741695794617525,0.0010839679695056849,0.0012108647700970847,,0.054573166133079574,-0.020171358863779312,0.0010741695794617525,0.0010598140463812021,,0.0003857087883876968,,,False,none,False,False
2009-08-27,0.00023265913219102,0.0003072539153421373,0.00048533051166323345,,0.025398190605610403,0.0,0.00023265913219102,0.0010394218957322423,,0.00024480370593726495,,-0.3787134613784,False,none,False,False
2009-08-28,0.00039022010453343734,0.0001977739849761243,0.00010152029736758396,0.001212480374972196,0.03289255023589136,0.014008011156110702,0.00039022010453343734,0.00089543974178782,,0.00019935282608026168,,-0.5877973171099008,False,none,False,False
2009-08-31,0.0003363252171615227,0.0004075482057009568,0.0005560710353100048,0.001191834154059141,0.030536723860081702,0.009230834775530522,0.0003363252171615227,0.0009096888300366304,0.001607120484805401,0.00022784963832133228,-0.39880462485174123,-0.26202500461042577,False,none,False,False
2009-09-01,0.00037827626006541997,0.00011925498488554623,0.0,0.001154433831359304,0.03238525115771724,-0.023238845931641185,0.00037827626006541997,0.00048233005868263053,0.0006689103097184211,0.000448715792685315,-1.0590335548944803,-0.9793230229870116,False,none,False,False
2009-09-03,0.0006595196032438253,0.0008987157413791833,0.0009034166220579399,0.0012019821063795964,0.0427618593380817,-0.009448889197932396,0.0006595196032438253,0.0003994000634390451,0.0006652684500018806,0.0007887840395266482,-0.46114339663115,-0.3453969885774661,False,none,False,False
2009-09-04,0.0007632969485867334,0.0009598886128990434,0.0009878650564633037,0.0012031033029063336,0.04600335326225269,-0.015949301407678064,0.0007632969485867334,0.0005055276267181877,0.0006707148349527659,0.0007425635702550555,0.24407633210846166,0.4138751513776716,False,none,False,False
2009-09-07,0.0004677042794694448,0.0005462378228215822,0.0006047341139640357,0.0011641322718598955,0.03601043752303303,-0.01948113557182254,0.0004677042794694448,0.0005210244617053892,0.0006882555832252279,0.0006738087765485509,-0.5389330621437196,-0.45981388317013994,False,none,False,False
2009-09-08,0.00045569058476484665,0.0003029039870367042,0.0002264016407035606,0.0011088064843225037,0.03554493741941129,0.02589141393274171,0.00045569058476484665,0.000544897535226054,0.0006670176382292023,0.0002965036125247678,-1.1972183923647313,-1.1272111307356583,False,none,False,False
2009-09-09,0.0016116759077649387,0.0009682915640265943,0.0006417356285599938,0.0012994957745158528,0.06684694791667478,0.003189795368100302,0.0016116759077649387,0.0007915774647659577,0.0007010025156433862,0.0003089625108609335,-0.8841855426649184,-0.8549224928916824,False,none,False,False
2009-09-10,0.0003011229753305189,0.0002754874353462475,0.0002809856762167776,0.0012890348708414947,0.02889446599971497,-0.012820688429061434,0.0003011229753305189,0.0007198981391832965,0.0006754168052196418,0.0003072903215531426,-2.3217483537382737,-2.2056920300893648,False,none,False,False
2009-09-11,0.0003070088107104904,0.00040952562198034775,0.0004538304312279225,0.0011778114170132538,0.029175489133931472,-0.003231020581446532,0.0003070088107104904,0.0006286405116080479,0.0006786607404366428,0.0002822199733795654,-0.3370276267466591,-0.305405162797081,False,none,False,False
2009-09-14,0.00018814272353319267,0.00025670914866409496,0.0002555069280412557,0.0011641880323755528,0.02283949196982295,-0.009756174945364572,0.00018814272353319267,0.0005727282004207975,0.0006705821561740484,0.0002972536860973784,-0.34388022500160653,-0.4044805163407276,False,none,False,False
2009-09-15,0.00018692091523802315,0.00024283895251946954,0.0002437175453102529,0.0011490513733527178,0.022765210773012426,0.0032626456348163694,0.00018692091523802315,0.0005189742665154327,0.000613098340826606,0.0003556592085671721,-0.10706435207869462,-0.19081789415869366,False,none,False,False
2009-09-16,0.00018332606162467968,0.000254143885476611,0.00029982328506497554,0.0010858118550046265,0.022545238321056222,0.0064935293105483115,0.00018332606162467968,0.00023330429728738098,0.0005974816041046991,0.0004011006801921786,0.5059743193221692,0.4582735615585471,False,none,False,False
2009-09-17,0.0006448228308443214,0.0004026836225470089,0.00028001904434255513,0.0010623003342517144,0.042282721159377805,-0.019608471388376313,0.0006448228308443214,0.00030204426839014145,0.0006093940293317131,0.000729421539525388,0.7488349350022038,0.6882552580561291,False,none,False,False
