date,open,high,low,close,volume,parkinson_variance,garman_klass_variance,rogers_satchell_variance,yang_zhang_n20,log_range,daily_return,har_daily,har_weekly,har_monthly,market_pk,volume_zscore_22,volume_zscore_20,dirty_flag,cleaning_applied,zero_range_flag,zero_volume_flag
2021-07-15,24.96,24.96,16.22,18.1,5223200.0,0.06700828864711451,0.05299907819246805,0.04726966401543115,,0.43102949481396013,,0.06700828864711451,,,0.0014321880217764533,,,False,none,False,False
2021-07-16,18.1,18.97,17.41,18.72,2685467.0,0.002656018800914649,0.0032438199506327546,0.0034425370558341787,,0.08581403016682518,0.03368053277766586,0.002656018800914649,,,0.00047065624173370794,,,False,none,False,False
2021-07-19,18.59,18.84,17.47,17.47,1078833.0,0.0020557751165079254,0.001358343772708328,0.0010085261514278744,,0.07549714500225188,-0.06910734690348078,0.0020557751165079254,,,0.0008978711707885861,,,False,none,False,False
2021-07-20,17.47,18.03,16.66,17.47,1366200.0,0.0022524696584756165,0.003122585986138393,0.0032493501729130864,,0.07902640047652927,0.0,0.0022524696584756165,,,0.0010727468904802152,,,False,none,False,False
2021-07-21,17.47,18.35,17.47,18.28,1013750.0,0.0008710909704292833,0.0004140920833084394,0.00018783050573367905,,0.04914445035461418,0.04532244188003885,0.0008710909704292833,0.014968728638688398,,0.0003975741028021397,,,False,none,False,False
2021-07-22,18.28,19.09,17.85,18.78,1110440.0,0.0016268613087645103,0.001974014804091497,0.0019188325584608224,,0.06716112951200814,0.02698490775411293,0.0016268613087645103,0.0018924431710183969,,0.000573706104921991,,,False,none,False,False
2021-07-23,18.72,18.91,17.78,17.78,680700.0,0.0013693382813247583,0.0008730308127674724,0.000622230320502598,,0.06161665258460759,-0.05471824369435832,0.0013693382813247583,0.0016351070671004188,,0.0004901943025727268,,,False,none,False,False
2021-07-26,17.6,17.85,17.16,17.16,478600.0,0.0005605327346952885,0.0005294520055485754,0.0005560376265346988,,0.03942241416583186,-0.03549313602594237,0.0005605327346952885,0.0013360585907378915,,0.000704593593492628,,,False,none,False,False
2021-07-27,17.16,18.1,16.79,16.79,619600.0,0.0020357460650012762,0.002638600791187048,0.004006664579184526,,0.07512846718233077,-0.02179762297036685,0.0020357460650012762,0.0012927138720430233,,0.0003870602016750033,,,False,none,False,False
2021-07-28,16.85,17.16,15.16,16.22,926156.0,0.0055386300884883695,0.0071172578120205976,0.008170073044485693,,0.1239207138455907,-0.03453842240218256,0.0055386300884883695,0.0022262216956548406,,0.00033339593443084146,,,False,none,False,False
2021-07-29,16.22,16.79,15.97,16.1,819100.0,0.0009042653819008898,0.0012322768945904209,0.0015753087777688475,,0.050071508862528355,-0.0074257766968494265,0.0009042653819008898,0.0020817025102821164,,0.0003292112233816838,,,False,none,False,False
2021-07-30,16.1,16.79,16.1,16.66,846300.0,0.0006351443298812141,0.0004288998029010806,0.00032618076825877997,,0.04196419909903199,0.03419136474827934,0.0006351443298812141,0.0019348637199934075,,0.00038810571346085997,,,False,none,False,False
2021-08-02,16.79,16.79,16.04,16.16,1013900.0,0.0007531932819680771,0.0004791397505537028,0.00034060680901035125,,0.045697868651081074,-0.03047158364574733,0.0007531932819680771,0.0019733958294479654,,0.0004449287734938238,,,False,none,False,False
2021-08-03,16.1,16.22,15.29,15.97,1242600.0,0.0012574650840720249,0.0017178262174095931,0.002361494279681153,,0.05904602874629584,-0.01182709086602821,0.0012574650840720249,0.0018177396332621151,,0.0003763014418420125,,,False,none,False,False
2021-08-04,16.04,16.6,15.91,16.6,968900.0,0.0006500836311858733,0.00044628274743836505,0.00034548740841805606,,0.04245485301280217,0.03869073313557652,0.0006500836311858733,0.0008400303418016157,,0.0002739425944609034,,,False,none,False,False
