date,open,high,low,close,volume,hl_pct,parkinson_volatility,ohlcv_date,har_daily_vol,har_weekly_vol,har_monthly_vol
2011-01-31 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,0,0.0,0.0,2011-01-31 00:00:00+07:00,0.0,0.0,0.0
2011-02-01 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,0,0.0,0.0,2011-02-01 00:00:00+07:00,0.0,0.0,0.0
2011-02-02 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,0,0.0,0.0,2011-02-02 00:00:00+07:00,0.0,0.0,0.0
2011-02-03 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,0,0.0,0.0,2011-02-03 00:00:00+07:00,0.0,0.0,0.0
2011-02-04 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,0,0.0,0.0,2011-02-04 00:00:00+07:00,0.0,0.0,0.0
2011-02-07 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,0,0.0,0.0,2011-02-07 00:00:00+07:00,0.0,0.0,0.0
2011-02-08 00:00:00+07:00,22604.94520399305,23681.371166087964,22604.94520399305,23250.80078125,16600,0.04652001563489312,0.0007805383601656091,2011-02-08 00:00:00+07:00,0.0007805383601656091,0.00015610767203312183,0.00011150548002365845
2011-02-09 00:00:00+07:00,22820.23039641204,23250.80078125,22820.23039641204,23250.80078125,630,0.018692133012152327,0.00012601791017231804,2011-02-09 00:00:00+07:00,0.00012601791017231804,0.00018131125406758544,0.0001133195337922409
2011-02-10 00:00:00+07:00,22820.23025948661,24111.94140625,22820.23025948661,24111.94140625,8950,0.05505977718302739,0.0010934110202235918,2011-02-10 00:00:00+07:00,0.0010934110202235918,0.0003999934581123038,0.00022221858784016876
2011-02-11 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,1500,0.0,0.0,2011-02-11 00:00:00+07:00,0.0,0.0003999934581123038,0.0001999967290561519
2011-02-14 00:00:00+07:00,23035.515625,23035.515625,23035.515625,23035.515625,1000,0.0,0.0,2011-02-14 00:00:00+07:00,0.0,0.0003999934581123038,0.00018181520823286535
2011-02-15 00:00:00+07:00,21959.08787166262,22174.373046875,21959.08787166262,22174.373046875,1100,0.009756174945364656,3.432999232849413e-05,2011-02-15 00:00:00+07:00,3.432999232849413e-05,0.0002507517845448808,0.00016952477357416775
2011-02-17 00:00:00+07:00,22174.373046875,22174.373046875,22174.373046875,22174.373046875,3000,0.0,0.0,2011-02-17 00:00:00+07:00,0.0,0.00022554820251041718,0.00015648440637615484
2011-02-18 00:00:00+07:00,23250.7989634901,23250.7989634901,21743.802734375,21743.802734375,3100,0.0670107102829603,0.001619582182026381,2011-02-18 00:00:00+07:00,0.001619582182026381,0.000330782434870975,0.000260991390351171
2011-02-21 00:00:00+07:00,21528.51845561594,21528.51845561594,20667.377717391304,20796.548828125,2300,0.040821994520254985,0.0006010394629555917,2011-02-21 00:00:00+07:00,0.0006010394629555917,0.0004509903274620934,0.0002836612618581324
2011-02-22 00:00:00+07:00,19806.24137581169,20021.52660815747,19806.24137581169,19892.35546875,16650,0.010810916104215676,4.215407286154362e-05,2011-02-22 00:00:00+07:00,4.215407286154362e-05,0.0004594211420344021,0.0002685670625458456
2011-02-23 00:00:00+07:00,19375.669732862905,20021.525390625,19375.669732862905,20021.525390625,700,0.032789822822990755,0.0003877865015243114,2011-02-23 00:00:00+07:00,0.0003877865015243114,0.0005301124438735655,0.00027557997072104947
2011-02-24 00:00:00+07:00,19806.23903212743,19935.41015625,19806.23903212743,19935.41015625,1150,0.006500564603093463,1.5241113772133831e-05,2011-02-24 00:00:00+07:00,1.5241113772133831e-05,0.0005331606666279923,0.0002611167008905542
2011-02-25 00:00:00+07:00,20150.69140625,20150.69140625,20150.69140625,20150.69140625,530,0.0,0.0,2011-02-25 00:00:00+07:00,0.0,0.00020924423022271609,0.0002473737166331566
2011-02-28 00:00:00+07:00,21097.94728576031,21141.00432103737,20495.14879188144,20882.662109375,2400,0.03102627356310068,0.0003471952560041862,2011-02-28 00:00:00+07:00,0.0003471952560041862,0.000158475388832435,0.00025236479360170804
2011-03-01 00:00:00+07:00,20193.75,20193.75,20193.75,20193.75,100,0.0,0.0,2011-03-01 00:00:00+07:00,0.0,0.00015004457426012627,0.00024034742247781716
2011-03-02 00:00:00+07:00,19246.492204595183,19806.23358862145,19246.492204595183,19677.0625,2690,0.028667894869572278,0.00029641907927438103,2011-03-02 00:00:00+07:00,0.00029641907927438103,0.0001317710898101402,0.00024289613415038827
2011-03-03 00:00:00+07:00,18988.150390625,18988.150390625,18988.150390625,18988.150390625,300,0.0,0.0,2011-03-03 00:00:00+07:00,0.0,0.00012872286705571347,0.00024289613415038827
2011-03-04 00:00:00+07:00,18988.150390625,18988.150390625,18988.150390625,18988.150390625,100,0.0,0.0,2011-03-04 00:00:00+07:00,0.0,0.00012872286705571347,0.00024289613415038827
2011-03-07 00:00:00+07:00,19117.3203125,19117.3203125,19117.3203125,19117.3203125,560,0.0,0.0,2011-03-07 00:00:00+07:00,0.0,5.9283815854876206e-05,0.00024289613415038827
2011-03-08 00:00:00+07:00,19375.6640625,20064.5765625,19160.37890625,19160.37890625,2140,0.04611135195940565,0.0007668850278690193,2011-03-08 00:00:00+07:00,0.0007668850278690193,0.00021266082142868005,0.00027775454450807097
2011-03-09 00:00:00+07:00,20107.636476262694,20107.636476262694,18945.09646585779,19074.267578125,5160,0.05955453075659018,0.0012792168218777433,2011-03-09 00:00:00+07:00,0.0012792168218777433,0.0004092203699493526,0.000335900763684332
2011-03-10 00:00:00+07:00,20021.525390625,20021.525390625,18729.814075100807,20021.525390625,2190,0.06669137449867214,0.001604182905616495,2011-03-10 00:00:00+07:00,0.001604182905616495,0.0007300569510726516,0.0004088181684850818
2011-03-11 00:00:00+07:00,19289.55564516129,20021.525390625,19289.55564516129,20021.525390625,730,0.03724417317237118,0.0005003008286685262,2011-03-11 00:00:00+07:00,0.0005003008286685262,0.0008301171168063568,0.00039608009887157796
2011-03-14 00:00:00+07:00,19806.238000980946,20667.378783632288,19160.382413992436,19203.439453125,1430,0.07571182173569617,0.002067482964407042,2011-03-14 00:00:00+07:00,0.002067482964407042,0.0012436137096877651,0.00048432851042770186
2011-03-15 00:00:00+07:00,20150.690625,20150.690625,18945.09375,18945.09375,3050,0.06169356900533975,0.0013727591207764627,2011-03-15 00:00:00+07:00,0.0013727591207764627,0.0013647885282692539,0.0004970261513619232
2011-03-16 00:00:00+07:00,18643.69570583768,19375.665283203125,18600.638671875,18600.638671875,320,0.0408219945202552,0.000601039462955598,2011-03-16 00:00:00+07:00,0.000601039462955598,0.0012291530564848248,0.000524346126950814
2011-03-17 00:00:00+07:00,18385.35312317465,19375.66488390771,18385.35312317465,18428.41015625,50,0.052463569535740946,0.0009927278814753427,2011-03-17 00:00:00+07:00,0.0009927278814753427,0.0011068620516565945,0.0005694701215633296
2011-03-18 00:00:00+07:00,18514.5234375,18945.09375,18428.409375,18945.09375,1230,0.027651531330510164,0.0002757737484788268,2011-03-18 00:00:00+07:00,0.0002757737484788268,0.0010619566356186545,0.0005804448377519811
2011-03-21 00:00:00+07:00,18643.70112114448,19892.35546875,18643.70112114448,19892.35546875,430,0.06482716307924906,0.0015157535047277393,2011-03-21 00:00:00+07:00,0.0015157535047277393,0.0009516107436827939,0.0006493427243305147
2011-03-22 00:00:00+07:00,19031.209611002603,20667.376953125,19031.209611002603,20667.376953125,220,0.08247622182423861,0.0024534209173677542,2011-03-22 00:00:00+07:00,0.0024534209173677542,0.0011677431030010523,0.0006872444850278499
2011-03-23 00:00:00+07:00,21528.51953125,21528.51953125,21528.51953125,21528.51953125,20,0.0,0.0,2011-03-23 00:00:00+07:00,0.0,0.0010475352104099326,0.0006599245094389593
2011-03-28 00:00:00+07:00,18945.09375,18945.09375,18945.09375,18945.09375,20,0.0,0.0,2011-03-28 00:00:00+07:00,0.0,0.0008489896341148641,0.0006580084152179801
2011-03-29 00:00:00+07:00,19892.3484375,19892.3484375,18945.09375,18945.09375,1440,0.04879016416943204,0.0008585767158993226,2011-03-29 00:00:00+07:00,0.0008585767158993226,0.0009655502275989632,0.0006794079704168442
2011-03-30 00:00:00+07:00,18945.10044642857,19892.35546875,18729.81521408279,19892.35546875,1030,0.060218859993054874,0.0013079152597626166,2011-03-30 00:00:00+07:00,0.0013079152597626166,0.0009239825786059388,0.0007381658861436844
