date,open,high,low,close,volume,hl_pct,parkinson_volatility,ohlcv_date,har_daily_vol,har_weekly_vol,har_monthly_vol
2020-12-29 00:00:00+07:00,30372.90324378108,30575.842534010422,29899.38636508313,30508.197265625,1337127,0.022372280218954838,0.00018052404173061183,2020-12-29 00:00:00+07:00,0.00018052404173061183,0.00018052404173061183,0.00018052404173061183
2020-12-30 00:00:00+07:00,30914.0646838875,30914.0646838875,30575.838387825,30711.12890625,1119284,0.011001146214864855,4.365062047250466e-05,2020-12-30 00:00:00+07:00,4.365062047250466e-05,0.00011208733110155824,0.00011208733110155824
2020-12-31 00:00:00+07:00,30812.597965748068,31455.231437755327,30575.83954950903,31184.650390625,1793321,0.02835517084802174,0.00028998737078140955,2020-12-31 00:00:00+07:00,0.00028998737078140955,0.00017138734432817532,0.00017138734432817532
2021-01-01 00:00:00+07:00,31184.650390625,31184.650390625,31184.650390625,31184.650390625,0,0.0,0.0,2021-01-01 00:00:00+07:00,0.0,0.0001285405082461315,0.0001285405082461315
2021-01-04 00:00:00+07:00,31658.17041518692,31793.4609375,31387.585885488057,31793.4609375,144538,0.012848176969097794,5.953845592212532e-05,2021-01-04 00:00:00+07:00,5.953845592212532e-05,0.00011474009778133028,0.00011474009778133028
2021-01-05 00:00:00+07:00,31658.171751064703,32199.33386315241,31590.52300198089,32030.220703125,86730,0.019088594244871263,0.00013142029588542061,2021-01-05 00:00:00+07:00,0.00013142029588542061,0.00010491934861229203,0.00011752013079867866
2021-01-06 00:00:00+07:00,32030.220703125004,32131.68859914145,31117.00615390415,32030.220703125,172604,0.03208823556274543,0.00037136949063922264,2021-01-06 00:00:00+07:00,0.00037136949063922264,0.0001704631226456356,0.00015378432506161352
2021-01-07 00:00:00+07:00,32030.220703125004,32064.04333513048,31590.52300198089,32030.220703125,54549,0.014878086369510688,7.983782529411736e-05,2021-01-07 00:00:00+07:00,7.983782529411736e-05,0.0001284332135481772,0.0001445410125906765
2021-01-08 00:00:00+07:00,32131.69166795806,32706.679952039776,32131.69166795806,32503.744140625,132193,0.017736514447942185,0.00011346217426287857,2021-01-08 00:00:00+07:00,0.00011346217426287857,0.0001511256484007529,0.0001410878083320323
2021-01-11 00:00:00+07:00,33188.9765625,33188.9765625,33188.9765625,33188.9765625,0,0.0,0.0,2021-01-11 00:00:00+07:00,0.0,0.00013921795721632781,0.00012697902749882905
2021-01-12 00:00:00+07:00,32601.865856435645,32601.865856435645,31911.14887214888,32429.1875,76694,0.021414078438220588,0.00016539155327293656,2021-01-12 00:00:00+07:00,0.00016539155327293656,0.000146012208693831,0.0001304710752964752
2021-01-13 00:00:00+07:00,32463.72368742241,32532.795031094825,32118.363410516115,32394.65234375,108189,0.012820723008296418,5.928428444398971e-05,2021-01-13 00:00:00+07:00,5.928428444398971e-05,8.359516745478444e-05,0.00012453884272543473
