date,open,high,low,close,volume,hl_pct,parkinson_volatility,ohlcv_date,har_daily_vol,har_weekly_vol,har_monthly_vol
2015-01-16 00:00:00+07:00,2884.402251787473,2884.402251787473,2807.48486328125,2807.48486328125,311509,0.0270286706515692,0.000263489868270415,2015-01-16 00:00:00+07:00,0.000263489868270415,0.000263489868270415,0.000263489868270415
2015-01-19 00:00:00+07:00,2807.4849269875785,2807.4849269875785,2653.650146484375,2653.650146484375,303916,0.05635293277645791,0.001145374720395817,2015-01-19 00:00:00+07:00,0.001145374720395817,0.000704432294333116,0.000704432294333116
2015-01-20 00:00:00+07:00,2538.274103637914,2692.10888671875,2538.274103637914,2692.10888671875,604951,0.05884049590755862,0.0012487261204216936,2015-01-20 00:00:00+07:00,0.0012487261204216936,0.0008858635696959752,0.0008858635696959752
2015-01-21 00:00:00+07:00,2615.191506169044,2615.191506169044,2595.962158203125,2595.962158203125,132391,0.007380106779838483,1.964444839760391e-05,2015-01-21 00:00:00+07:00,1.964444839760391e-05,0.0006693087893713824,0.0006693087893713824
2015-01-22 00:00:00+07:00,2576.732810237206,2595.962158203125,2576.732810237206,2595.962158203125,183128,0.007434977962005893,1.9937647748511844e-05,2015-01-22 00:00:00+07:00,1.9937647748511844e-05,0.0005394345610468083,0.0005394345610468083
2015-01-23 00:00:00+07:00,2595.9620129052632,2595.9620129052632,2576.732666015625,2576.732666015625,258358,0.007434977962005893,1.9937647748511844e-05,2015-01-23 00:00:00+07:00,1.9937647748511844e-05,0.0004907241169424275,0.0004528517421637588
2015-01-26 00:00:00+07:00,2576.73307355194,2576.73307355194,2499.815673828125,2499.815673828125,173199,0.03030534731243209,0.00033124785813353966,2015-01-26 00:00:00+07:00,0.00033124785813353966,0.0003278987444899722,0.0004354797587308704
2015-01-27 00:00:00+07:00,2499.815609788845,2499.815609788845,2326.75146484375,2326.75146484375,367853,0.07174389941963924,0.001856455327343775,2015-01-27 00:00:00+07:00,0.001856455327343775,0.00044944458587438846,0.0006131017048074834
2015-01-28 00:00:00+07:00,2288.292653462809,2442.12744140625,2288.292653462809,2442.12744140625,178923,0.0650635883148294,0.0015268295980739044,2015-01-28 00:00:00+07:00,0.0015268295980739044,0.0007508816158096485,0.0007146270262815302
2015-01-29 00:00:00+07:00,2345.980712890625,2345.980712890625,2345.980712890625,2345.980712890625,50659,0.0,0.0,2015-01-29 00:00:00+07:00,0.0,0.0007468940862599462,0.0006431643236533772
2015-01-30 00:00:00+07:00,2345.980712890625,2345.980712890625,2345.980712890625,2345.980712890625,60861,0.0,0.0,2015-01-30 00:00:00+07:00,0.0,0.0007429065567102439,0.0005846948396848884
