date,open,high,low,close,volume,hl_pct,parkinson_volatility,ohlcv_date,har_daily_vol,har_weekly_vol,har_monthly_vol
2010-02-22 00:00:00+07:00,9863.5,9863.5,9709.383049545484,9863.5,5220,0.015748332554076386,8.945069142221429e-05,2010-02-22 00:00:00+07:00,8.945069142221429e-05,8.945069142221429e-05,8.945069142221429e-05
2010-02-23 00:00:00+07:00,9709.385340835792,9709.385340835792,9401.1513671875,9401.1513671875,63288,0.03226081098871458,0.0003753747958726494,2010-02-23 00:00:00+07:00,0.0003753747958726494,0.00023241274364743184,0.00023241274364743184
2010-02-24 00:00:00+07:00,9247.032116388438,9247.032116388438,9169.9736328125,9169.9736328125,95544,0.008368236868520663,2.525704145225631e-05,2010-02-24 00:00:00+07:00,2.525704145225631e-05,0.00016336084291570664,0.00016336084291570664
2010-02-25 00:00:00+07:00,9555.268354011643,9555.268354011643,9401.1513671875,9401.1513671875,5760,0.016260494843885805,9.536347401515921e-05,2010-02-25 00:00:00+07:00,9.536347401515921e-05,0.0001463615006905698,0.0001463615006905698
2010-02-26 00:00:00+07:00,9478.208984375,9478.208984375,9478.208984375,9478.208984375,7164,0.0,0.0,2010-02-26 00:00:00+07:00,0.0,0.00011708920055245584,0.00011708920055245584
2010-03-01 00:00:00+07:00,9555.265625,9555.265625,9478.207153596051,9555.265625,13752,0.008097197324476418,2.3647432446649713e-05,2010-03-01 00:00:00+07:00,2.3647432446649713e-05,0.00010392854875734291,0.00010151557253482148
2010-03-02 00:00:00+07:00,9555.267470663308,9555.267470663308,9478.208984375,9478.208984375,18324,0.008097197324476639,2.3647432446650997e-05,2010-03-02 00:00:00+07:00,2.3647432446650997e-05,3.358307607214325e-05,9.03915525222257e-05
2010-03-03 00:00:00+07:00,9555.265625,9555.265625,9478.207153596051,9555.265625,15408,0.008097197324476418,2.3647432446649713e-05,2010-03-03 00:00:00+07:00,2.3647432446649713e-05,3.326115427102193e-05,8.20485375127787e-05
2010-03-04 00:00:00+07:00,9555.26477761727,9709.38170675773,9555.26477761727,9632.3232421875,37584,0.016000316144828764,9.23361314575554e-05,2010-03-04 00:00:00+07:00,9.23361314575554e-05,3.2655685759501164e-05,8.319160350664277e-05
2010-03-05 00:00:00+07:00,9555.26477761727,9709.38170675773,9555.26477761727,9632.3232421875,63252,0.016000316144828764,9.23361314575554e-05,2010-03-05 00:00:00+07:00,9.23361314575554e-05,5.1122912051012245e-05,8.410605630173405e-05
2010-03-08 00:00:00+07:00,9632.3232421875,9863.498635898186,9632.3232421875,9632.3232421875,19872,0.023716489703253296,0.00020286884936549039,2010-03-08 00:00:00+07:00,0.00020286884936549039,8.696719543478037e-05,9.490267385298462e-05
2010-03-09 00:00:00+07:00,9632.324574318229,9863.5,9632.324574318229,9863.5,40968,0.02371648970325308,0.00020286884936548673,2010-03-09 00:00:00+07:00,0.00020286884936548673,0.00012281147881854752,0.00010389985514569314
2010-03-10 00:00:00+07:00,9863.502055588482,9940.560546875,9632.326581728928,9940.560546875,98532,0.031498618222161004,0.00035784714189559066,2010-03-10 00:00:00+07:00,0.00035784714189559066,0.00018965142070833573,0.00012343426181876218
2010-03-11 00:00:00+07:00,10171.735691073303,10402.9111328125,10094.677210493572,10402.9111328125,395388,0.030077407527355386,0.00032628367716788895,2010-03-11 00:00:00+07:00,0.00032628367716788895,0.0002364409298504024,0.00013792350577227123
2010-03-12 00:00:00+07:00,10788.206054687502,10865.264545519643,10557.029498554351,10788.2060546875,212220,0.028779020604942963,0.00029872155950726826,2010-03-12 00:00:00+07:00,0.00029872155950726826,0.000277718015460345,0.000148643376021271
2010-03-15 00:00:00+07:00,10788.206257624124,11096.440226750874,10479.971204860632,10942.3232421875,149652,0.05715842532891926,0.0011783520432999482,2010-03-15 00:00:00+07:00,0.0011783520432999482,0.0004728146542472366,0.00021300016772618835
2010-03-16 00:00:00+07:00,10479.969613392232,10634.086574551697,10402.9111328125,10402.9111328125,108108,0.0219788727513833,0.00017423097899325654,2010-03-16 00:00:00+07:00,0.00017423097899325654,0.00046708708017279053,0.00021071962721248648
2010-03-18 00:00:00+07:00,10325.8515625,10325.8515625,9863.499644179074,10325.8515625,55944,0.04580957210580447,0.000756879979956657,2010-03-18 00:00:00+07:00,0.000756879979956657,0.0005468936477850038,0.00024106186903160708
2010-03-19 00:00:00+07:00,10325.854086944317,10325.854086944317,9863.502055588482,9940.560546875,46692,0.04580957210580468,0.0007568799799566639,2010-03-19 00:00:00+07:00,0.0007568799799566639,0.0006330129083427587,0.00026821019065924166
2010-03-22 00:00:00+07:00,9940.559346779432,9940.559346779432,9709.383900829034,9786.4423828125,33912,0.023530461072984073,0.00019969878470108511,2010-03-22 00:00:00+07:00,0.00019969878470108511,0.0006132083533815221,0.0002647846203613338
2010-03-23 00:00:00+07:00,9709.385340835792,9709.385340835792,9324.09179013867,9401.1513671875,124416,0.04049141300763088,0.0005913442964703605,2010-03-23 00:00:00+07:00,0.0005913442964703605,0.0004958068040156046,0.0002803350811284303
2010-03-24 00:00:00+07:00,9555.266936862105,9786.4423828125,9478.208454878635,9786.4423828125,239076,0.03200268067326894,0.0003693918113638811,2010-03-24 00:00:00+07:00,0.0003693918113638811,0.0005348389704897294,0.0002843831143209508
2010-03-25 00:00:00+07:00,9786.4423828125,9786.4423828125,9478.208454878635,9786.4423828125,12636,0.03200268067326894,0.0003693918113638811,2010-03-25 00:00:00+07:00,0.0003693918113638811,0.0004573413367711743,0.0002971077106819357
2010-03-26 00:00:00+07:00,9786.4423828125,9786.4423828125,9632.325418845568,9786.4423828125,38016,0.0158733243531406,9.087623562735392e-05,2010-03-26 00:00:00+07:00,9.087623562735392e-05,0.0003241405879053123,0.00028417595794351315
2010-03-29 00:00:00+07:00,9786.441285845947,10094.67626286621,9709.3828125,9709.3828125,10224,0.03891546395959601,0.0005462091521339043,2010-03-29 00:00:00+07:00,0.0005462091521339043,0.0003934426613918762,0.0003078555993381335
2010-03-30 00:00:00+07:00,9709.385340835792,9709.385340835792,9401.1513671875,9401.1513671875,83664,0.03226081098871458,0.0003753747958726494,2010-03-30 00:00:00+07:00,0.0003753747958726494,0.00035024876127233396,0.00032058338669529215
2010-03-31 00:00:00+07:00,9555.265625,9555.265625,9169.972184343806,9555.265625,39672,0.041158123955624605,0.0006109781641822818,2010-03-31 00:00:00+07:00,0.0006109781641822818,0.00039856603183601407,0.0003483551214308504
2010-04-01 00:00:00+07:00,9632.324339154053,9863.499759191896,9247.030888787842,9709.3828125,79992,0.06453853578600935,0.0015022864978103266,2010-04-01 00:00:00+07:00,0.0015022864978103266,0.0006251449691253031,0.0004155659880382903
2010-04-02 00:00:00+07:00,9709.3828125,9786.441285845947,9709.3828125,9709.3828125,182160,0.007905167203963491,2.2539105068615187e-05,2010-04-02 00:00:00+07:00,2.2539105068615187e-05,0.0006114775430135555,0.00041551560952110685
2010-04-05 00:00:00+07:00,9786.442710374433,10017.6181640625,9786.442710374433,10017.6181640625,113004,0.023347328223216494,0.0001966024498297227,2010-04-05 00:00:00+07:00,0.0001966024498297227,0.0005415562025527191,0.00042337720122033744
2010-04-06 00:00:00+07:00,10017.616950454514,10017.616950454514,9863.5,9863.5,79560,0.015504162873103711,8.669842175565875e-05,2010-04-06 00:00:00+07:00,8.669842175565875e-05,0.000483820927729321,0.00042312094168843304
2010-04-07 00:00:00+07:00,9709.385073015446,9940.560546875,9709.385073015446,9940.560546875,61164,0.023530461072984073,0.00019969878470108511,2010-04-07 00:00:00+07:00,0.00019969878470108511,0.00040156505183308166,0.00042800106229041166
2010-04-08 00:00:00+07:00,9940.560546875,9940.560546875,9786.443564301964,9940.560546875,196164,0.015625293869020566,8.805842948680108e-05,2010-04-08 00:00:00+07:00,8.805842948680108e-05,0.00011871943816837653,0.00042278240684138027
2010-04-09 00:00:00+07:00,9940.558833902904,10402.910785585556,9940.558833902904,10171.7353515625,192096,0.04546241041396766,0.0007454516221859211,2010-04-09 00:00:00+07:00,0.0007454516221859211,0.0002633019415918377,0.0004474452601514001
2010-04-12 00:00:00+07:00,10325.852981902692,10634.0869140625,10248.79449886274,10634.0869140625,635076,0.03690449947181883,0.0004912167716549239,2010-04-12 00:00:00+07:00,0.0004912167716549239,0.000322224805956878,0.0004535075160495516
2010-04-13 00:00:00+07:00,10865.263992397118,11096.439453125,10634.08744803257,11096.439453125,1152288,0.042559648386187934,0.0006532969193111004,2010-04-13 00:00:00+07:00,0.0006532969193111004,0.0004355445054679663,0.00046837175432878843
2010-04-14 00:00:00+07:00,11481.73071274761,11635.84765625,11096.437270355187,11635.84765625,1112508,0.0474665579342878,0.0008126247156877269,2010-04-14 00:00:00+07:00,0.0008126247156877269,0.0005581296916652947,0.0004917309887006275
2010-04-15 00:00:00+07:00,11789.964599752388,11789.964599752388,11481.73071274761,11635.84765625,327384,0.02649157350066843,0.0002531220952144607,2010-04-15 00:00:00+07:00,0.0002531220952144607,0.0005911424248108266,0.000449675081969469
2010-04-16 00:00:00+07:00,11481.73045207565,11712.905862080812,11250.55395843406,11404.6708984375,442440,0.040273930821654993,0.0005850090533864538,2010-04-16 00:00:00+07:00,0.0005850090533864538,0.0005590539110509332,0.0004683468126237052
2010-04-19 00:00:00+07:00,11327.61242843578,11481.73045207565,11096.43701843062,11404.6708984375,384804,0.03413304831576628,0.00042020836988230283,2010-04-19 00:00:00+07:00,0.00042020836988230283,0.0005448522306964089,0.0004530435576203255
2010-04-20 00:00:00+07:00,11404.672555776342,11944.0830078125,11404.672555776342,11944.0830078125,566676,0.04621286522357151,0.0007702653101924036,2010-04-20 00:00:00+07:00,0.0007702653101924036,0.0005682459088726695,0.00045365198172195
2010-04-21 00:00:00+07:00,12329.375611282132,12329.375611282132,11944.082149338594,12021.140625,152136,0.031748738007120636,0.00036355278983841055,2010-04-21 00:00:00+07:00,0.00036355278983841055,0.0004784315237028063,0.00046109989104637386
2010-04-22 00:00:00+07:00,12021.140625,12175.25865995932,11867.023673677188,12021.140625,262188,0.02564248031640288,0.00023715626897808734,2010-04-22 00:00:00+07:00,0.00023715626897808734,0.00047523835845553154,0.00044500043525127055
2010-04-23 00:00:00+07:00,12021.140625,12021.140625,12021.140625,12021.140625,0,0.0,0.0,2010-04-23 00:00:00+07:00,0.0,0.0003582365477782408,0.0004282098983710942
2010-04-26 00:00:00+07:00,12021.141259498596,12021.141259498596,11789.9658203125,11789.9658203125,214812,0.019418055809024087,0.00013599596953484428,2010-04-26 00:00:00+07:00,0.00013599596953484428,0.00030139406770874906,0.00041760099646977433
2010-04-27 00:00:00+07:00,11789.9658203125,11789.9658203125,11558.790381126404,11789.9658203125,133920,0.01980259604618014,0.0001414356218874772,2010-04-27 00:00:00+07:00,0.0001414356218874772,0.00017562813004776384,0.00041989915039068894
2010-04-28 00:00:00+07:00,11481.733704203363,11712.909179687502,11481.733704203363,11712.9091796875,163692,0.01993418323411463,0.00014332153125482238,2010-04-28 00:00:00+07:00,0.00014332153125482238,0.00013158187833104619,0.0004015860767143671
2010-04-29 00:00:00+07:00,11789.966354762317,11789.966354762317,11327.614371794729,11481.732421875,154296,0.040005366501454726,0.000577232871243464,2010-04-29 00:00:00+07:00,0.000577232871243464,0.00019959719878412152,0.0004107614437766768
2010-04-30 00:00:00+07:00,11481.732421875,11481.732421875,11481.732421875,11481.732421875,0,0.0,0.0,2010-04-30 00:00:00+07:00,0.0,0.00019959719878412152,0.0003829897090411186
2010-05-03 00:00:00+07:00,11481.732421875,11481.732421875,11481.732421875,11481.732421875,0,0.0,0.0,2010-05-03 00:00:00+07:00,0.0,0.00017239800487715268,0.00031470395914064917
2010-05-04 00:00:00+07:00,11327.614371794729,11558.790905096828,11327.614371794729,11481.732421875,148320,0.020202770455274358,0.00014720969280246837,2010-05-04 00:00:00+07:00,0.00014720969280246837,0.00017355281906015091,0.0003203708040376425
2010-05-05 00:00:00+07:00,11250.5558885729,11481.732421875,11250.5558885729,11481.732421875,40464,0.02033974758754014,0.00014921265768932408,2010-05-05 00:00:00+07:00,0.00014921265768932408,0.00017473104434705125,0.00031821672257671533
2010-05-06 00:00:00+07:00,11404.672740258942,11404.672740258942,11327.6142578125,11327.6142578125,50436,0.006779676643403732,1.6578014265304727e-05,2010-05-06 00:00:00+07:00,1.6578014265304727e-05,6.260007295141939e-05,0.00031502943132715377
2010-05-07 00:00:00+07:00,11327.6142578125,11327.6142578125,11096.438810473175,11327.6142578125,141300,0.02061925531498008,0.00015334177995244902,2010-05-07 00:00:00+07:00,0.00015334177995244902,9.32684289419092e-05,0.00031292229474767026
2010-05-10 00:00:00+07:00,10942.322984798073,11558.7919921875,10942.322984798073,11558.7919921875,182196,0.05480824573795254,0.0010834437061567198,2010-05-10 00:00:00+07:00,0.0010834437061567198,0.0003099571701732532,0.00035816708005084844
