date,open,high,low,close,volume,parkinson_volatility
2017-08-17 00:00:00+07:00,7265.587890625,7265.587890625,6147.805170677144,7265.587890625,270411660,0.10032619911358762
2017-08-18 00:00:00+07:00,7079.289511577979,7172.438513020847,6930.251953125,6930.251953125,5068956,0.020628993198941147
2017-08-21 00:00:00+07:00,6669.43656393261,6855.733738299731,6613.54758039361,6678.75146484375,3704498,0.021599264998706486
2017-08-22 00:00:00+07:00,6483.140400934371,6706.69677734375,6483.140400934371,6706.69677734375,10649289,0.020359939768314697
2017-08-23 00:00:00+07:00,6706.696449476824,6855.734026463816,6660.122364891335,6743.9560546875,241559786,0.017384762748064792
2017-08-24 00:00:00+07:00,6771.899887253651,6771.899887253651,6669.436401652089,6753.2705078125,314799077,0.00915634948629738
2017-08-25 00:00:00+07:00,6688.066660572596,6762.58544921875,6669.436857929092,6762.58544921875,2854291,0.008329695363988275
2017-08-28 00:00:00+07:00,6706.696463216098,6762.58544921875,6688.066660572596,6762.58544921875,3532879,0.006654480537767637
2017-08-29 00:00:00+07:00,6762.58544921875,6762.58544921875,6762.58544921875,6762.58544921875,0,0.0
2017-08-30 00:00:00+07:00,6762.58544921875,6762.58544921875,6706.696463216098,6762.58544921875,3850280,0.004983925586695797
2017-08-31 00:00:00+07:00,6725.326265859601,6762.58544921875,6725.326265859601,6762.58544921875,5549209,0.0033180046583081908
2017-09-01 00:00:00+07:00,6725.326265859601,6762.58544921875,6725.326265859601,6762.58544921875,4536568,0.0033180046583081908
2017-09-04 00:00:00+07:00,6762.58544921875,6762.58544921875,6762.58544921875,6762.58544921875,0,0.0
2017-09-05 00:00:00+07:00,6716.011443935992,6781.21533203125,6716.011443935992,6781.21533203125,5909840,0.005802559421452525
2017-09-06 00:00:00+07:00,6781.215545260327,7116.550319640646,6762.585741810781,7107.23583984375,5886091,0.03063929894679128
2017-09-07 00:00:00+07:00,7116.549535012208,7321.476506507431,7116.549535012208,7181.75341796875,4175845,0.017049346493912088
2017-09-08 00:00:00+07:00,7172.439703107922,7172.439703107922,7107.235813206763,7116.55029296875,1575363,0.005484606252578521
2017-09-11 00:00:00+07:00,7079.290413172191,7097.920215833392,6874.363849682549,6892.99365234375,3040752,0.019219583342194937
2017-09-12 00:00:00+07:00,6892.993380807238,6986.1419685159735,6781.214991171187,6958.197265625,1531345,0.017880016220139367
2017-09-13 00:00:00+07:00,6958.197386467463,7004.771892094608,6911.623302768168,6986.14208984375,1449340,0.00803976369814676
2017-09-14 00:00:00+07:00,6986.141560575985,7004.771361415455,6948.881958897045,6976.82666015625,1247155,0.004810953176767432
2017-09-15 00:00:00+07:00,6976.827108048975,7004.771811102152,6958.197306013524,6967.51220703125,1634919,0.004006446533126986
2017-09-18 00:00:00+07:00,6967.512615627961,6986.142418755922,6939.56791093602,6948.8828125,1500872,0.004017166254310818
2017-09-19 00:00:00+07:00,6948.882597944241,6948.882597944241,6874.363809661129,6883.6787109375,3803526,0.006475110904236428
2017-09-20 00:00:00+07:00,6883.678670753245,6948.88255737935,6865.048868309256,6874.36376953125,3662753,0.007289435257285378
2017-09-21 00:00:00+07:00,6874.36376953125,6883.678670753245,6846.419065865268,6874.36376953125,2484152,0.003259514760267271
2017-09-22 00:00:00+07:00,6874.36416557544,6874.36416557544,6799.845373434182,6837.10498046875,5978023,0.006545685652141568
2017-09-25 00:00:00+07:00,6837.1049407670525,6865.049223952833,6827.7900390625,6827.7900390625,2339390,0.0032683471630062127
2017-09-26 00:00:00+07:00,6874.363101063176,6874.363101063176,6818.47412109375,6818.47412109375,3332039,0.004902554375286574
2017-09-27 00:00:00+07:00,6818.4745155520495,6976.826986232846,6818.4745155520495,6939.5673828125,6836069,0.01378795928043961
2017-09-28 00:00:00+07:00,6948.882283667586,7042.030870290615,6930.252481957414,6939.5673828125,5744993,0.009609194716402772
2017-09-29 00:00:00+07:00,6939.567584216606,7032.716173543045,6939.567584216606,6986.14208984375,3489604,0.008007604017762893
2017-10-02 00:00:00+07:00,6986.141887087932,7004.771688798106,6892.993300464905,6939.5673828125,2942327,0.009660720430093521
2017-10-03 00:00:00+07:00,6930.252754935362,6948.88255737935,6846.419065865268,6874.36376953125,3059723,0.00892140399059883
2017-10-04 00:00:00+07:00,6874.36376953125,6892.993571975238,6846.419065865268,6874.36376953125,2121898,0.0040716367372727385
2017-10-05 00:00:00+07:00,6911.6233339623495,6920.938235129819,6865.048828125,6865.048828125,1020387,0.004869465395186491
2017-10-06 00:00:00+07:00,6902.307674619944,6930.251953125,6855.73317389851,6930.251953125,1897588,0.0064926116295766206
2017-10-09 00:00:00+07:00,7004.771361415455,7004.771361415455,6939.56705847731,6976.82666015625,4345051,0.005616538976404259
2017-10-10 00:00:00+07:00,6976.827454910381,7116.550133267059,6958.197651948727,7079.29052734375,4030758,0.01351418459326971
2017-10-11 00:00:00+07:00,7116.550218848027,7358.736816406249,7107.235739183052,7358.73681640625,16214177,0.020884459737291233
2017-10-12 00:00:00+07:00,7368.050216470178,7600.921456386307,7321.476137258076,7461.19921875,10955930,0.022495532403417295
2017-10-13 00:00:00+07:00,7433.254637530221,7647.496936450078,7433.254637530221,7489.14404296875,6134196,0.017064702545935475
2017-10-16 00:00:00+07:00,7489.143960708922,7675.44113293541,7489.143960708922,7582.29296875,10287406,0.014756550536673381
2017-10-17 00:00:00+07:00,7582.293721103212,7731.331304901524,7582.293721103212,7675.44189453125,7834609,0.01169011475773533
2017-10-18 00:00:00+07:00,7824.479062473125,7843.108864939744,7694.0712890625,7694.0712890625,10956115,0.011521901730482181
2017-10-19 00:00:00+07:00,7675.441814982428,7768.589987445071,7600.922601927718,7656.81201171875,4903553,0.013103671463349538
2017-10-20 00:00:00+07:00,7656.811684129262,7749.960696462357,7656.811684129262,7694.0712890625,6868723,0.007262048571350081
2017-10-23 00:00:00+07:00,7694.071376675034,7805.849348891858,7582.293404458211,7600.92236328125,6950496,0.01745090047947915
2017-10-24 00:00:00+07:00,7628.867050842705,7628.867050842705,7535.718042801626,7582.29296875,3832562,0.007378030285887189
2017-10-25 00:00:00+07:00,7582.293078844523,7666.12676537092,7507.773871329645,7638.181640625,5916333,0.012535215519716784
2017-10-26 00:00:00+07:00,7638.181529718978,7694.070934543625,7545.033365533569,7582.29296875,3515068,0.011747283044999467
2017-10-27 00:00:00+07:00,7563.663707548432,7638.182075449795,7554.348384150931,7610.23779296875,3427218,0.006627964152638054
2017-10-30 00:00:00+07:00,7610.237925487428,7787.219790708749,7610.237925487428,7656.81201171875,9093360,0.013806580970518852
2017-10-31 00:00:00+07:00,7656.811223187627,7694.070825877829,7563.663060317778,7572.9775390625,4764774,0.010266236452058231
2017-11-01 00:00:00+07:00,7563.663331822757,7619.551894008577,7479.82964468834,7507.77392578125,4610596,0.011114913188902438
2017-11-02 00:00:00+07:00,7489.1443201041775,7563.663530113129,7004.771986613117,7023.4013671875,11366329,0.04610150286057536
2017-11-03 00:00:00+07:00,7042.0309090997125,7489.14404296875,7042.0309090997125,7489.14404296875,5831684,0.036969287193188004
2017-11-06 00:00:00+07:00,7489.143798142711,7489.143798142711,7358.73603357162,7433.25439453125,2274731,0.010549635225936951
2017-11-07 00:00:00+07:00,7414.625382107577,7414.625382107577,7340.10701322056,7358.73681640625,2689305,0.006066287165713152
2017-11-08 00:00:00+07:00,7358.736274134527,7507.773844781594,7293.532389717416,7489.14404296875,3832284,0.01738685639801298
2017-11-09 00:00:00+07:00,7507.7740640357,7507.7740640357,7358.736489036199,7395.99609375,2493521,0.01204172074020416
2017-11-10 00:00:00+07:00,7386.680583133985,7395.995906003819,7358.736302235848,7368.05078125,2335076,0.003033158415013961
2017-11-13 00:00:00+07:00,7377.366103556131,7377.366103556131,7191.068928586187,7209.69873046875,3406392,0.015360463180948823
2017-11-14 00:00:00+07:00,7209.698945426066,7340.106718636433,7209.698945426066,7274.90283203125,3606861,0.010765772191505436
2017-11-15 00:00:00+07:00,7312.16257131888,7349.421333024082,7228.328880734662,7321.47705078125,3598512,0.009977548064301142
2017-11-16 00:00:00+07:00,7321.477210034871,7526.404201221714,7274.903123998517,7358.73681640625,4251775,0.02041121441430348
2017-11-17 00:00:00+07:00,7414.625382107577,7451.884988478956,7349.4214928855345,7358.73681640625,2605166,0.008315020488605197
2017-11-20 00:00:00+07:00,7377.366297011695,7377.366297011695,7274.902805898558,7284.21728515625,2918717,0.00839960013048263
2017-11-21 00:00:00+07:00,7265.5874284067295,7330.791314289678,7219.013344755437,7256.27294921875,4653083,0.009227729758017942
2017-11-22 00:00:00+07:00,7265.587398015127,7489.144180004179,7246.957595861398,7377.3662109375,7152635,0.019742122640616623
2017-11-23 00:00:00+07:00,7451.88427734375,7619.551646158676,7284.216908528824,7451.88427734375,8652904,0.027029811672345267
2017-11-24 00:00:00+07:00,7498.458358935527,7563.663085790807,7395.995716975882,7451.88427734375,4358920,0.01346270459296907
2017-11-27 00:00:00+07:00,7451.884604451231,7451.884604451231,7405.310520815041,7414.625,4014153,0.003765270516787705
2017-11-28 00:00:00+07:00,7414.625,7517.088490313036,7395.996041630082,7414.625,7108571,0.009753183522715448
2017-11-29 00:00:00+07:00,7414.625239951962,7535.718536409433,7414.625239951962,7470.5146484375,8918078,0.009728943691131342
2017-11-30 00:00:00+07:00,7526.403857540432,7684.755911604287,7507.774055205443,7666.126953125,20994722,0.01399283008580525
2017-12-01 00:00:00+07:00,7749.9606417046,7749.9606417046,7656.811630029654,7666.126953125,15135300,0.007262048571350081
2017-12-04 00:00:00+07:00,7675.441646126011,7880.368633662414,7675.441646126011,7731.3310546875,13265773,0.015824096135685105
2017-12-05 00:00:00+07:00,7768.589518432074,7815.164445707272,7582.293184754054,7647.4970703125,14079662,0.01816716927179874
2017-12-06 00:00:00+07:00,7647.496687836801,7656.811166512579,7470.51399829618,7545.033203125,9109733,0.01479290056762714
2017-12-07 00:00:00+07:00,7545.033586465366,7563.663388619096,7377.3662109375,7377.3662109375,8087769,0.014977368916504927
2017-12-08 00:00:00+07:00,7377.366619591939,7451.884988478956,7340.10701322056,7358.73681640625,5805245,0.009076640015506003
2017-12-11 00:00:00+07:00,7265.587102320826,7349.420786672903,7181.75341796875,7181.75341796875,6124455,0.01385971766843689
2017-12-12 00:00:00+07:00,7228.328532351312,7358.736301673568,6706.696189278766,7209.69873046875,13832346,0.0557211263259364
2017-12-13 00:00:00+07:00,7209.699134292963,7219.01361382812,7060.6611328125,7060.6611328125,5326430,0.013320227103376778
2017-12-14 00:00:00+07:00,7079.290360225035,7191.069175356232,7079.290360225035,7153.8095703125,3313764,0.009408507563148582
2017-12-15 00:00:00+07:00,7153.809899728198,7237.643593009079,7116.55029296875,7116.55029296875,3426012,0.010133019515375912
2017-12-18 00:00:00+07:00,7172.439717396564,7321.477300875512,7153.809913979727,7265.587890625,5654824,0.01391323432049135
2017-12-19 00:00:00+07:00,7349.421252481638,7349.421252481638,7172.439393790379,7302.84716796875,5801581,0.014639129736260914
2017-12-20 00:00:00+07:00,7302.846922270376,7545.033503758362,7302.846922270376,7517.08837890625,5997319,0.019593472198088192
2017-12-21 00:00:00+07:00,7526.403782571886,7619.551949463304,7517.088459569328,7535.71826171875,7362612,0.008130805141181559
2017-12-22 00:00:00+07:00,7507.7735193072895,7526.4033203125,7423.939836711662,7526.4033203125,4006917,0.008232126309717983
2017-12-25 00:00:00+07:00,7526.403400550351,7526.403400550351,7414.624593327429,7433.25439453125,4108821,0.008986164484938781
2017-12-26 00:00:00+07:00,7451.884604451231,7470.514406676846,7395.996041630082,7414.625,3256295,0.006020674997045717
2017-12-27 00:00:00+07:00,7451.88419573507,7507.77359934653,7433.25439453125,7433.25439453125,5085469,0.005990714227768976
2017-12-28 00:00:00+07:00,7489.143799503386,7600.921762890964,7489.143799503386,7545.033203125,6198483,0.008897341878943053
2017-12-29 00:00:00+07:00,7600.922036867561,7694.071046261159,7563.663276965804,7638.181640625,9895606,0.010266236452058231
2018-01-01 00:00:00+07:00,7638.181640625,7638.181640625,7638.181640625,7638.181640625,0,0.0
2018-01-02 00:00:00+07:00,7647.498013710545,8169.13000638251,7647.498013710545,8066.66650390625,32343240,0.039627358156640834
2018-01-03 00:00:00+07:00,8178.443964686561,8271.592980926955,8048.036185805754,8075.98046875,11102269,0.016454777956544982
2018-01-04 00:00:00+07:00,8085.294904064713,8383.37003557644,8075.979581536168,8364.740234375,14507409,0.022434452473401534
2018-01-05 00:00:00+07:00,8364.739955925788,8364.739955925788,8103.924435499084,8271.591796875,12111988,0.019023859706345476
2018-01-08 00:00:00+07:00,8271.592157628857,8662.815455331567,8197.072952053677,8653.5009765625,12794982,0.033188601584208076
2018-01-09 00:00:00+07:00,8755.96542536976,8932.947292293567,8383.371044223504,8923.6328125,22326202,0.03813340129904957
2018-01-10 00:00:00+07:00,8951.57717518874,9044.726193229952,8830.483873663046,8942.2626953125,19450342,0.014396674108595218
2018-01-11 00:00:00+07:00,8821.16788038052,9081.9833984375,8802.538079968506,9081.9833984375,13167070,0.01876904302378367
2018-01-12 00:00:00+07:00,9128.558268048502,9128.558268048502,8718.704349090569,8774.59375,27989515,0.027588056666397923
2018-01-15 00:00:00+07:00,8793.225110302323,9016.781065889709,8737.335699477595,8942.2626953125,13215030,0.018906928346632306
2018-01-16 00:00:00+07:00,8905.002689573526,8932.94697180743,8681.44590013514,8849.11328125,19590930,0.01715098021795676
2018-01-17 00:00:00+07:00,8849.11328125,8849.11328125,8849.11328125,8849.11328125,0,0.0
2018-01-18 00:00:00+07:00,8718.705895869354,8942.2626953125,8662.816485044626,8942.2626953125,14443446,0.019067071232936272
2018-01-19 00:00:00+07:00,8942.26272090763,9333.486066233225,8942.26272090763,8979.521484375,38269964,0.02571598733892159
2018-01-22 00:00:00+07:00,8979.521484375,8979.521484375,8979.521484375,8979.521484375,0,0.0
2018-01-23 00:00:00+07:00,8979.521484375,8979.521484375,8979.521484375,8979.521484375,0,0.0
2018-01-24 00:00:00+07:00,8979.521484375,8979.521484375,8979.521484375,8979.521484375,0,0.0
2018-01-25 00:00:00+07:00,9314.856976489238,9799.229333365876,9240.337762882487,9761.9697265625,53262126,0.035268139131529944
2018-01-26 00:00:00+07:00,9780.599209266662,9948.266590528434,9650.191433586557,9687.4501953125,25130538,0.01826941485126105
2018-01-29 00:00:00+07:00,9799.229092847128,10060.044646357632,9668.82131609188,9706.080078125,23199647,0.023821375131875433
2018-01-30 00:00:00+07:00,9612.930495928123,9855.1162109375,9463.89293810952,9855.1162109375,24395409,0.024326883786570018
2018-01-31 00:00:00+07:00,9873.747310765802,10078.674296185478,9855.117508104404,9929.63671875,16426891,0.01347111121601688
2018-02-01 00:00:00+07:00,9966.895556465304,9966.895556465304,9650.190623324204,9724.708984375,12971517,0.019393015001992017
2018-02-02 00:00:00+07:00,9743.339161680646,10097.3037109375,9650.19099580785,10097.3037109375,13285765,0.02719985020827179
2018-02-05 00:00:00+07:00,9985.52591780478,10078.6740853071,9463.893985766972,9594.3017578125,18857749,0.03779799500258695
2018-02-06 00:00:00+07:00,8923.632762629877,9594.30230740277,8923.632762629877,9203.078125,37449814,0.043520441537448835
2018-02-07 00:00:00+07:00,9687.450512955747,9836.488940169253,9575.672536401373,9761.9697265625,27150486,0.016138917866889365
2018-02-08 00:00:00+07:00,9706.079998103332,9799.229012057496,9594.30202521406,9687.4501953125,10745813,0.01269245695109545
2018-02-09 00:00:00+07:00,9128.559860444868,9855.117979731032,9128.559860444868,9780.599609375,18550227,0.04599275890371063
2018-02-12 00:00:00+07:00,9929.636047027429,10283.6005859375,9873.746642824051,10283.6005859375,29498365,0.02442546664346697
2018-02-13 00:00:00+07:00,10600.306454239511,10600.306454239511,10339.49089939887,10525.7880859375,11114932,0.014961348667302232
2018-02-14 00:00:00+07:00,10525.7880859375,10525.7880859375,10525.7880859375,10525.7880859375,0,0.0
2018-02-15 00:00:00+07:00,10525.7880859375,10525.7880859375,10525.7880859375,10525.7880859375,0,0.0
2018-02-16 00:00:00+07:00,10525.7880859375,10525.7880859375,10525.7880859375,10525.7880859375,0,0.0
2018-02-19 00:00:00+07:00,10525.7880859375,10525.7880859375,10525.7880859375,10525.7880859375,0,0.0
2018-02-20 00:00:00+07:00,10525.7880859375,10525.7880859375,10525.7880859375,10525.7880859375,0,0.0
2018-02-21 00:00:00+07:00,10712.084580457402,11010.15972212076,10656.195174949644,10879.751953125,16100723,0.019624555313398653
2018-02-22 00:00:00+07:00,10805.231811291904,10935.63956900936,10525.786495632266,10637.564453125,19322510,0.022940859946957798
2018-02-23 00:00:00+07:00,10693.455686063791,10898.3818359375,10581.676865562767,10898.3818359375,14095664,0.01771079915951166
2018-02-26 00:00:00+07:00,10991.529507709856,11047.418911119768,10767.972737925864,10786.6025390625,20150545,0.015386724486363659
2018-02-27 00:00:00+07:00,10879.75319126313,11028.79077905559,10767.974367526953,10972.9013671875,15141005,0.014373113955657192
2018-02-28 00:00:00+07:00,10972.899851365895,11252.345184391568,10879.751688309228,11103.3076171875,15459102,0.02022278713453604
2018-03-01 00:00:00+07:00,10991.53043365043,11159.197814149027,10917.01122282629,11028.7900390625,10903841,0.013177417019625668
2018-03-02 00:00:00+07:00,10898.381242096171,11550.42179458922,10861.122481148435,11531.7919921875,26494580,0.03695390434576187
2018-03-05 00:00:00+07:00,11643.570597187989,11755.34941768901,10898.3818359375,10898.3818359375,16323270,0.045458930120984446
2018-03-06 00:00:00+07:00,11196.45620876999,11513.1611328125,11047.418647094431,11513.1611328125,18708209,0.024799594340196837
2018-03-07 00:00:00+07:00,11811.23742272838,11829.867225259792,11345.494891010154,11550.421875,23581196,0.025107491193727245
2018-03-08 00:00:00+07:00,11643.570985932707,12127.943359375,11550.422809594327,12127.943359375,25187265,0.029301450505430083
2018-03-09 00:00:00+07:00,12295.609040998954,12295.609040998954,11736.71837302383,11904.3857421875,39982715,0.02793808325201645
2018-03-12 00:00:00+07:00,11904.38604249745,11923.015844414012,11513.161889960988,11718.0888671875,34892237,0.021007476965627492
2018-03-13 00:00:00+07:00,11699.45887909245,11960.2744140625,11475.902103506927,11960.2744140625,19242127,0.024827995955756733
2018-03-14 00:00:00+07:00,12016.1640625,12127.942030630751,11829.866886378284,12016.1640625,13387344,0.014944739384011413
2018-03-15 00:00:00+07:00,11904.386638787228,12016.164612029874,11773.978018839129,11885.7568359375,13644261,0.012227997045378648
2018-03-16 00:00:00+07:00,11904.38593374519,12090.683107353228,11736.718561883526,11978.904296875,20154348,0.017844414264540667
2018-03-19 00:00:00+07:00,12090.683496010235,12165.20186153545,11792.60750234227,11811.2373046875,15315360,0.018681487686344537
2018-03-20 00:00:00+07:00,11867.1261183653,12351.49842355547,11848.496316951563,12183.8310546875,31410471,0.024969184335893253
2018-03-21 00:00:00+07:00,12295.610806631496,12388.759827240528,12072.054844881388,12109.314453125,10988491,0.015552331959584012
2018-03-22 00:00:00+07:00,12146.572265625,12295.60984306407,11941.646124056102,12146.572265625,14956168,0.017542579278502023
2018-03-23 00:00:00+07:00,11773.976970606876,12016.163542235852,11755.3480132714,11867.1259765625,19009051,0.013178966221019554
2018-03-26 00:00:00+07:00,11792.607123266964,12090.683107353228,11792.607123266964,11978.904296875,13811984,0.014991415814153246
2018-03-27 00:00:00+07:00,12109.312418178604,12295.608740378366,12034.793214214187,12090.6826171875,16387604,0.012876210350941645
2018-03-28 00:00:00+07:00,11941.645053114304,12127.941375314069,11941.645053114304,12090.6826171875,8603088,0.0092967594764129
2018-03-29 00:00:00+07:00,12090.683701495172,12276.98088425794,12090.683701495172,12146.572265625,15874326,0.009183074560967446
2018-03-30 00:00:00+07:00,12146.571832628491,12183.831436623974,11997.53426050226,12016.1640625,9536646,0.009253825571023059
2018-04-02 00:00:00+07:00,12016.16438932942,12724.093509075865,11978.90478432051,12668.2041015625,45812359,0.03624396160614398
2018-04-03 00:00:00+07:00,12668.20336915536,12835.87073814612,12612.31480872888,12724.0927734375,14141769,0.010551830644554087
2018-04-04 00:00:00+07:00,12761.352212565953,12854.500374652114,12630.944448103062,12686.8330078125,9403294,0.010536403125003127
2018-04-05 00:00:00+07:00,12705.463434950076,12705.463434950076,12444.647893174924,12575.0556640625,17431786,0.012456510374848373
2018-04-06 00:00:00+07:00,12593.684845726337,12742.722411377588,12537.795442161249,12686.8330078125,16251237,0.00973665839455547
2018-04-09 00:00:00+07:00,12668.20307927898,12984.908852441858,12630.94432113244,12910.3896484375,16717018,0.016598385018801613
2018-04-10 00:00:00+07:00,12947.649546710403,13040.797709991642,12593.6850073015,12724.0927734375,15276769,0.02095191703698688
2018-04-11 00:00:00+07:00,12724.092206685476,12798.61140907579,12202.460321520151,12314.23828125,21835837,0.028646219497073754
2018-04-12 00:00:00+07:00,12295.609696490932,12388.758708689767,12127.942318388736,12370.12890625,11887771,0.012778400711288433
2018-04-13 00:00:00+07:00,12444.648639854991,12481.907402447192,11941.646484375,11941.646484375,15483639,0.026573748095956615
2018-04-16 00:00:00+07:00,11941.645345080684,12165.20127472847,11718.088571577238,11904.3857421875,14367795,0.02248851985559077
2018-04-17 00:00:00+07:00,11960.275966881292,12127.943359375,11885.757594581744,12127.943359375,8402109,0.01211410989887715
2018-04-18 00:00:00+07:00,12221.091599521164,12221.091599521164,11885.7568359375,11885.7568359375,8162215,0.016709114092096865
