date,open,high,low,close,volume,parkinson_volatility
2019-11-27,34000.0,34200.0,33900.0,33950.0,3646360,0.0052913223733776
2019-11-28,33950.0,34000.0,33400.0,33500.0,3992930,0.010692766813668
2019-11-29,33600.0,34450.0,33400.0,34450.0,5477090,0.0185892295004957
2019-12-02,34300.0,34450.0,34000.0,34000.0,3357460,0.0078964626868276
2019-12-06,34500.0,34650.0,34200.0,34600.0,4736230,0.0078505850500158
2019-12-09,34700.0,35200.0,34600.0,35200.0,7699110,0.010325088774937
2019-12-10,35100.0,35350.0,34800.0,34900.0,4703310,0.0094174035865035
2019-12-11,34900.0,35100.0,34650.0,35000.0,5032820,0.0077492843490261
2019-12-12,35000.0,35150.0,34750.0,34750.0,2639590,0.0068734507577575
2019-12-13,35000.0,35000.0,33550.0,33550.0,2168220,0.0254104640732741
2019-12-16,33550.0,34400.0,33400.0,33900.0,1612070,0.0177169545404811
2019-12-17,33900.0,34000.0,32900.0,32900.0,1271430,0.0197511769222582
2019-12-18,32900.0,33050.0,31800.0,31950.0,3833930,0.0231548032974987
