date,open,high,low,close,volume
2018-04-19 00:00:00+07:00,6278.332766359441,6278.332766359441,5704.314087036458,5820.91162109375,27132594
2018-04-20 00:00:00+07:00,5883.695458970908,5883.695458970908,5722.252311715319,5829.880859375,7329260
2018-04-23 00:00:00+07:00,5829.881275824643,5847.819259793943,5435.243348137409,5524.93359375,3416126
2018-04-24 00:00:00+07:00,5435.243348137409,5560.8095616886,5148.233650032066,5524.93359375,4034011
2018-04-25 00:00:00+07:00,5524.93359375,5524.93359375,5524.93359375,5524.93359375,0
2018-04-26 00:00:00+07:00,5506.995393525718,5542.8713600555,5291.738291282718,5327.6142578125,2298666
2018-04-27 00:00:00+07:00,5372.459404715481,5417.3046875,5264.830856339061,5417.3046875,2914729
2018-04-30 00:00:00+07:00,5417.3046875,5417.3046875,5417.3046875,5417.3046875,0
2018-05-01 00:00:00+07:00,5417.3046875,5417.3046875,5417.3046875,5417.3046875,0
2018-05-02 00:00:00+07:00,5542.871027466043,5542.871027466043,5327.613938139136,5345.55224609375,1744121
2018-05-03 00:00:00+07:00,5345.55224609375,5345.55224609375,5202.047411287125,5345.55224609375,1516203
2018-05-04 00:00:00+07:00,5462.149781851482,5462.149781851482,5291.737973762023,5345.55224609375,995280
2018-05-07 00:00:00+07:00,5363.489915746917,5381.42822265625,5237.923396211781,5381.42822265625,1003463
2018-05-08 00:00:00+07:00,5560.80919585364,5560.80919585364,5345.552425085097,5399.36669921875,2068703
2018-05-09 00:00:00+07:00,5399.366203799545,5399.366203799545,5309.675646550997,5381.42822265625,1372155
2018-05-10 00:00:00+07:00,5381.428848936564,5381.428848936564,5202.047713563437,5291.73828125,688030
2018-05-11 00:00:00+07:00,5291.737973762023,5345.55224609375,5130.295156766842,5345.55224609375,2698006
2018-05-14 00:00:00+07:00,5345.552556708723,5345.552556708723,5166.171421335597,5291.73828125,940681
2018-05-15 00:00:00+07:00,5291.737973762023,5354.521237188028,5166.171121143955,5345.55224609375,1743042
2018-05-16 00:00:00+07:00,5345.552556708723,5354.521548324164,5237.9240057912775,5291.73828125,1953889
2018-05-17 00:00:00+07:00,5309.676264480882,5345.552556708723,5255.86198902216,5291.73828125,1434565
2018-05-18 00:00:00+07:00,5273.7999822517495,5345.5525668434675,5228.955024089522,5327.6142578125,1733000
2018-05-21 00:00:00+07:00,5336.583321842537,5336.583321842537,5282.7690488367625,5300.70703125,1262697
2018-05-22 00:00:00+07:00,5300.707098776698,5336.58338982627,5130.295286381848,5255.86181640625,1542015
2018-05-23 00:00:00+07:00,5255.861822026565,5282.769121784033,5184.10956561676,5273.7998046875,1882255
2018-05-24 00:00:00+07:00,5264.830807727127,5282.769116134946,5219.985525356678,5255.86181640625,1364568
2018-05-25 00:00:00+07:00,5255.862128448799,5273.800112155537,5193.078859709131,5202.0478515625,1145502
2018-05-28 00:00:00+07:00,5166.170948667345,5184.1092560230745,4861.2236328125,4861.2236328125,732847
2018-05-29 00:00:00+07:00,4932.976303215542,5175.140704040167,4932.976303215542,5166.17138671875,2195903
2018-05-30 00:00:00+07:00,5157.2019008519255,5193.078189400672,5094.418640216151,5148.23291015625,637783
2018-05-31 00:00:00+07:00,5130.295046251194,5139.264037152265,5022.66650390625,5022.66650390625,1068736
2018-06-01 00:00:00+07:00,5130.295046251194,5130.295046251194,5022.66650390625,5022.66650390625,373974
2018-06-04 00:00:00+07:00,5040.60488718727,5345.552556708723,5013.69758657487,5291.73828125,1441966
2018-06-05 00:00:00+07:00,5309.676095775436,5309.676095775436,5184.10956561676,5273.7998046875,1707895
2018-06-06 00:00:00+07:00,5237.923646770149,5255.861628771515,5166.17106723258,5184.109375,3153619
2018-06-07 00:00:00+07:00,5202.047357001365,5202.047357001365,5148.233085231215,5184.109375,2512637
2018-06-08 00:00:00+07:00,5184.109934042985,5202.047917978743,5112.357346767774,5139.2646484375,4323743
2018-06-11 00:00:00+07:00,5184.110010204349,5184.110010204349,5058.543143511034,5112.357421875,143973
2018-06-12 00:00:00+07:00,5112.356751779075,5112.356751779075,4986.790227310333,5058.54248046875,156879
2018-06-13 00:00:00+07:00,5058.54248046875,5076.480788082892,5022.666516772567,5058.54248046875,413547
2018-06-14 00:00:00+07:00,5058.542467510531,5058.542467510531,4977.821223634848,5022.66650390625,85506
2018-06-15 00:00:00+07:00,5049.5737933555165,5049.5737933555165,4977.82153588008,4986.79052734375,97668
2018-06-18 00:00:00+07:00,4986.790484000919,4986.790484000919,4843.28564453125,4843.28564453125,165470
2018-06-19 00:00:00+07:00,4771.533073331991,4915.037903347596,4511.430711451353,4861.2236328125,2413295
2018-06-20 00:00:00+07:00,4861.224296338351,4932.9765582568525,4861.224296338351,4915.03857421875,2412811
2018-06-21 00:00:00+07:00,4950.914542294955,5004.7288201753545,4843.285986534158,4915.03857421875,162383
2018-06-22 00:00:00+07:00,4897.0997838967405,4932.97607421875,4897.0997838967405,4932.97607421875,428907
2018-06-25 00:00:00+07:00,4941.945244259326,5022.666818964504,4932.976252795655,4986.79052734375,762416
2018-06-26 00:00:00+07:00,4699.780845909861,5004.728510271092,4699.780845909861,4986.79052734375,377284
2018-06-27 00:00:00+07:00,4968.8526181440775,4986.790601337582,4843.285758491317,4959.88330078125,157548
2018-06-28 00:00:00+07:00,4959.883184077701,4959.883184077701,4843.28564453125,4843.28564453125,165024
2018-06-29 00:00:00+07:00,4932.97607421875,4932.97607421875,4825.347529018782,4932.97607421875,872507
2018-07-02 00:00:00+07:00,4932.976209920551,4950.914192691984,4834.316653145534,4843.28564453125,275078
2018-07-03 00:00:00+07:00,4843.286099112559,4852.255091340087,4654.936285036164,4681.84326171875,677765
2018-07-04 00:00:00+07:00,4681.842652505603,4699.780634626524,4448.647581869397,4565.2451171875,1055644
2018-07-05 00:00:00+07:00,4645.96643659928,4726.688008963021,4538.337890625,4538.337890625,2897955
2018-07-06 00:00:00+07:00,4538.338275842439,4789.4716796875,4538.338275842439,4789.4716796875,1279880
2018-07-09 00:00:00+07:00,4843.28564453125,4843.28564453125,4457.616734582963,4843.28564453125,842455
