date,mkt_ret_1d,mkt_ret_3d,mkt_ret_5d,mkt_abs_ret_1d,mkt_abs_ret_3d,mkt_abs_ret_5d,mkt_vol_avg,mkt_ret_1d_realized,mkt_realized_vol,mkt_fwd_vol_22d,sent_all,n_all,sent_realnews,n_realnews,has_news_all,has_news_real
2006-10-27,-0.013847813757901895,0.007155602893779589,-0.010140677520645125,0.013847813757901895,0.007155602893779589,0.010140677520645125,,,,,,0,,0,0,0
2006-10-30,-0.007258436171847016,0.011024914514596529,0.011024914514596529,0.007258436171847016,0.011024914514596529,0.011024914514596529,3.649330090249544e-05,-0.013847813757901895,,0.02359565940017669,,0,,0,0,0
2006-10-31,0.028777237997096194,0.011111688416652887,0.01842470636796878,0.028777237997096194,0.011111688416652887,0.01842470636796878,5.558098936507203e-05,-0.007258436171847016,,0.02354749128592883,,0,,0,0,0
2006-11-01,-0.010070747512654965,-0.010070747512654965,-0.0041360294117647745,0.010070747512654965,0.010070747512654965,0.0041360294117647745,7.590017188854234e-05,0.028777237997096194,,0.02332511801747411,,0,,0,0,0
2006-11-02,-0.007173531269916766,0.0,0.006006006006005982,0.007173531269916766,0.0,0.006006006006005982,7.507323901067696e-05,-0.010070747512654965,,0.023087029110373178,,0,,0,0,0
2006-11-03,0.007226755512889205,0.013269051585396818,0.015105740181268867,0.007226755512889205,0.013269051585396818,0.015105740181268867,,-0.007173531269916766,,0.023315915956422167,,0,,0,0,0
2006-11-06,0.0,0.006006006006005982,0.012012012012012074,0.0,0.006006006006005982,0.012012012012012074,1.919649408590758e-05,0.007226755512889205,,0.023577287914295808,,0,,0,0,0
2006-11-07,0.006006006006005982,0.007841483745098299,0.04854762083677744,0.006006006006005982,0.007841483745098299,0.04854762083677744,2.4885520533478788e-05,0.0,,0.024836277852735372,,0,,0,0,0
2006-11-08,0.0,0.005934718100890191,0.06740772723397592,0.0,0.005934718100890191,0.06740772723397592,1.2779049392917388e-05,0.006006006006005982,,0.025337000927182027,,0,,0,0,0
2006-11-09,0.001764189833976415,0.04218517530519239,0.056099311649703165,0.001764189833976415,0.04218517530519239,0.056099311649703165,,0.0,,0.025398917671736534,,0,,0,0,0
2006-11-10,0.004205607476635453,0.06520952668073565,0.0828048345986242,0.004205607476635453,0.06520952668073565,0.0828048345986242,1.88193726989228e-05,0.001764189833976415,,0.02601586283963573,,0,,0,0,0
2006-11-13,0.03597199535792617,0.0496250737214593,0.08774824087688449,0.03597199535792617,0.0496250737214593,0.08774824087688449,2.5304153010807004e-05,0.004205607476635453,,0.026120032403121614,,0,,0,0,0
2006-11-14,0.023809523809523836,0.040616246498599407,0.07309506080913386,0.023809523809523836,0.040616246498599407,0.07309506080913386,0.0002203146603622,0.03597199535792617,,0.025512385475638853,,0,,0,0,0
2006-11-15,-0.010811228979508924,0.023948129309261157,0.05609171171345412,0.010811228979508924,0.023948129309261157,0.05609171171345412,0.0001947332668518,0.023809523809523836,,0.025453064126256808,,0,,0,0,0
2006-11-16,0.02708926312460469,0.05779569892473124,0.11854641049968362,0.02708926312460469,0.05779569892473124,0.11854641049968362,4.215407286154362e-05,-0.010811228979508924,,0.025082968756487477,,0,,0,0,0
2006-11-17,0.007406609262712194,0.038677397895604815,0.12385973289032388,0.007406609262712194,0.038677397895604815,0.12385973289032388,0.0002284224329251936,0.02708926312460469,,0.024943992495661736,,0,,0,0,0
2006-11-20,0.021356783919598055,0.08000018474726567,0.08000018474726567,0.021356783919598055,0.08000018474726567,0.08000018474726567,0.00010337425919759358,0.007406609262712194,,0.025461012714291808,,0,,0,0,0
2006-11-21,0.005970204346798995,0.0867827756529245,0.05502634011241492,0.005970204346798995,0.0867827756529245,0.05502634011241492,0.009743165979552425,0.021356783919598055,,0.027039888137549886,,0,,0,0,0
2006-11-22,0.044174423826981536,0.04968055703338825,0.00041371853029611067,0.044174423826981536,0.04968055703338825,0.00041371853029611067,0.0017456027034411683,0.005970204346798995,,0.029419439635204728,,0,,0,0,0
2006-11-23,0.044174423826981536,-0.0030309332805122935,-0.031443002872140156,0.044174423826981536,0.0030309332805122935,0.031443002872140156,0.0023101505087353,0.044174423826981536,,0.028796695409177668,,0,,0,0,0
2006-11-24,-0.04561692395371029,-0.08178408232281113,-0.08554605549618018,0.04561692395371029,0.08178408232281113,0.08554605549618018,0.0023602582079816,0.044174423826981536,,0.028253786813628494,,0,,0,0,0
2006-11-27,-0.0008570202370340821,-0.029407040546957086,-0.029867273587701842,0.0008570202370340821,0.029407040546957086,0.029867273587701842,0.005784332252547567,-0.04561692395371029,,0.02609678822256473,,0,,0,0,0
2006-11-28,-0.04561692395371029,-0.03872036209945747,-0.04080884907290291,0.04561692395371029,0.03872036209945747,0.04080884907290291,0.0006962057370023788,-0.0008570202370340821,0.021134333766666145,0.026064044268765955,,0,,0,0,0
2006-11-29,0.018436736268919063,0.01787748993780014,0.027870359944450602,0.018436736268919063,0.01787748993780014,0.027870359944450602,0.0005908916424511057,-0.04561692395371029,0.02359565940017669,0.023668449355410157,,0,,0,0,0
2006-11-30,-0.010853296093386403,-0.014251011059753127,0.06158940883355527,0.010853296093386403,0.014251011059753127,0.06158940883355527,0.0005148087231780581,0.018436736268919063,0.02354749128592883,0.02380381439031294,,0,,0,0,0
2006-12-01,0.010054137664346522,0.01898666464357664,0.10847100498919475,0.010054137664346522,0.01898666464357664,0.10847100498919475,0.00011618609513167366,-0.010853296093386403,0.02332511801747411,0.02373243639900914,,0,,0,0,0
2006-12-04,-0.013893566246179287,0.06199939266705116,0.12318865689704446,0.013893566246179287,0.06199939266705116,0.12318865689704446,0.000363759557495116,0.010054137664346522,0.023087029110373178,0.024996405839663706,,0,,0,0,0
2006-12-05,0.02232502011263075,0.0867827756529245,0.12024895762652836,0.02232502011263075,0.0867827756529245,0.12024895762652836,0.0002931179457526957,-0.013893566246179287,0.023315915956422167,0.025245927890585575,,0,,0,0,0
2006-12-06,0.044174423826981536,0.0867827756529245,0.12082397236625142,0.044174423826981536,0.0867827756529245,0.12082397236625142,0.0002923266819168057,0.02232502011263075,0.023577287914295808,0.02577948446680711,,0,,0,0,0
2006-12-07,0.03239346228257974,0.03944475417428465,0.05894859059859314,0.03239346228257974,0.03944475417428465,0.05894859059859314,0.0012692143337214,0.044174423826981536,0.024836277852735372,0.02473279546632053,,0,,0,0,0
2006-12-08,0.02348198629765541,0.030064751394256167,0.035952880315927103,0.02348198629765541,0.030064751394256167,0.035952880315927103,0.0014824184333543,0.03239346228257974,0.025337000927182027,0.024399293277164585,,0,,0,0,0
2006-12-11,-0.01678273975660542,0.000947026728882879,0.001654139329137605,0.01678273975660542,0.000947026728882879,0.001654139329137605,0.0028235292766892,0.02348198629765541,0.025398917671736534,0.02417001005153539,,0,,0,0,0
2006-12-12,0.02282109424966568,0.029416979881754807,0.03933343329135893,0.02282109424966568,0.029416979881754807,0.03933343329135893,0.003255979044668933,-0.01678273975660542,0.02601586283963573,0.024285470637387285,,0,,0,0,0
2006-12-13,0.0086083194640037,0.03696903231026641,0.09364305778951074,0.0086083194640037,0.03696903231026641,0.09364305778951074,0.0008662456103329,0.02282109424966568,0.026120032403121614,0.024568818006374095,,0,,0,0,0
2006-12-14,0.0213706359410189,0.056122822409171685,0.04856875390979043,0.0213706359410189,0.056122822409171685,0.04856875390979043,0.0003316044254800259,0.0086083194640037,0.025512385475638853,0.024809749454507906,,0,,0,0,0
2006-12-15,0.003996145455341771,0.062009216536586774,-0.02790854270916765,0.003996145455341771,0.062009216536586774,0.02790854270916765,0.00024154822467433335,0.0213706359410189,0.025453064126256808,0.025973865175007726,,0,,0,0,0
2006-12-18,0.022052514949055312,0.021445559417905623,-0.05382443838026243,0.022052514949055312,0.021445559417905623,0.05382443838026243,0.000751329628952425,0.003996145455341771,0.025082968756487477,0.02642988661338972,,0,,0,0,0
2006-12-19,0.03417782216552214,-0.05336611666984696,-0.04271360280599945,0.03417782216552214,0.05336611666984696,0.04271360280599945,0.0007644431261519232,0.022052514949055312,0.024943992495661736,0.026990425343949496,,0,,0,0,0
2006-12-20,-0.03332008256739376,-0.08178408232281113,-0.06685694354000808,0.03332008256739376,0.08178408232281113,0.06685694354000808,0.0009746585107254046,0.03417782216552214,0.025461012714291808,0.026495367530543722,,0,,0,0,0
2006-12-21,-0.04561692395371029,-0.04158664242942016,-0.03207330203684648,0.04561692395371029,0.04158664242942016,0.03207330203684648,0.00090833442780252,-0.03332008256739376,0.027039888137549886,0.024713039288731843,,0,,0,0,0
2006-12-22,-0.02324881102113079,0.017257257667967374,0.013273918570818766,0.02324881102113079,0.017257257667967374,0.013273918570818766,0.0002762519174505857,-0.04561692395371029,0.029419439635204728,0.021257442776863172,,0,,0,0,0
2006-12-25,0.03530208395582139,0.04592745658701083,0.02685016653068466,0.03530208395582139,0.04592745658701083,0.02685016653068466,0.0005632787551625,-0.02324881102113079,0.028796695409177668,0.02227906750783031,,0,,0,0,0
2006-12-26,0.006695936551833093,0.002050728156622972,0.013553449031589216,0.006695936551833093,0.002050728156622972,0.013553449031589216,0.003039016664773652,0.03530208395582139,0.028253786813628494,0.02190965761184266,,0,,0,0,0
2006-12-27,0.0036849485944295823,-0.01368262518342216,0.05730719522196239,0.0036849485944295823,0.01368262518342216,0.05730719522196239,0.0007109903987895924,0.006695936551833093,0.02609678822256473,0.022767298482051793,,0,,0,0,0
2006-12-28,-0.007683969383924283,0.004094926158357337,0.09422322419022229,0.007683969383924283,0.004094926158357337,0.09422322419022229,0.0013393558793605043,0.0036849485944295823,0.026064044268765955,0.02303690663824649,,0,,0,0,0
2006-12-29,-0.01008495956231148,0.06123173396890551,0.08466954369064768,0.01008495956231148,0.06123173396890551,0.08466954369064768,0.0006373518402141018,-0.007683969383924283,0.023668449355410157,0.02271304719051868,,0,,0,0,0
2007-01-02,0.02196006663681298,0.0867827756529245,0.1189856076844095,0.02196006663681298,0.0867827756529245,0.1189856076844095,0.0003130105745693762,-0.01008495956231148,0.02380381439031294,0.022793206023235993,,0,,0,0,0
2007-01-03,0.044174423826981536,0.07202367208509126,0.12174631099751129,0.044174423826981536,0.07202367208509126,0.12174631099751129,0.00016707616723875117,0.02196006663681298,0.02373243639900914,0.022802912044317312,,0,,0,0,0
2007-01-04,0.039139981185449056,0.04292588992872966,0.08145496687144509,0.039139981185449056,0.04292588992872966,0.08145496687144509,0.0007706615368674666,0.044174423826981536,0.024996405839663706,0.023017596851945318,,0,,0,0,0
2007-01-05,-0.016217639857043033,0.027536439919650556,0.07877007261615568,0.016217639857043033,0.027536439919650556,0.07877007261615568,0.0001877597930426535,0.039139981185449056,0.025245927890585575,0.022357190445112852,,0,,0,0,0
2007-01-08,0.02016307279263687,0.05711455619506822,0.12385973289032388,0.02016307279263687,0.05711455619506822,0.12385973289032388,0.0041992916507197255,-0.016217639857043033,0.02577948446680711,0.021517562629205438,,0,,0,0,0
2007-01-09,0.023672422413573792,0.07390912501904194,0.12385973289032388,0.023672422413573792,0.07390912501904194,0.12385973289032388,0.0024416087828092936,0.02016307279263687,0.02473279546632053,0.023912517517043576,,0,,0,0,0
2007-01-10,0.011176672557652246,0.081891137045022,0.07880588681518504,0.011176672557652246,0.081891137045022,0.07880588681518504,0.0005126044906975343,0.023672422413573792,0.024399293277164585,0.024464482765069698,,0,,0,0,0
2007-01-11,0.03650434200376205,0.0867827756529245,0.10120301975424581,0.03650434200376205,0.0867827756529245,0.10120301975424581,0.0010974806368268873,0.011176672557652246,0.02417001005153539,0.024975957860567048,,0,,0,0,0
2007-01-12,0.031398555209418345,0.03023961370165802,0.10500709529229472,0.031398555209418345,0.03023961370165802,0.10500709529229472,0.0011391134273055206,0.03650434200376205,0.024285470637387285,0.024468912213794325,,0,,0,0,0
2007-01-15,0.02672448659847291,0.03223559784954124,0.08156273919846371,0.02672448659847291,0.03223559784954124,0.08156273919846371,0.0004906591193545654,0.031398555209418345,0.024568818006374095,0.024032418515603622,,0,,0,0,0
2007-01-16,-0.026912278253369237,0.043827604345741,0.07402910131529239,0.026912278253369237,0.043827604345741,0.07402910131529239,0.0015599681545075354,0.02672448659847291,0.024809749454507906,0.02363180768425969,,0,,0,0,0
2007-01-17,0.03274368273532149,0.08008159696686964,0.10491600120611004,0.03274368273532149,0.08008159696686964,0.10491600120611004,0.00248933486333245,-0.026912278253369237,0.025973865175007726,0.023753839795534457,,0,,0,0,0
2007-01-18,0.038204119472308395,0.06585362709707662,0.03278692770963698,0.038204119472308395,0.06585362709707662,0.03278692770963698,0.00304907392815655,0.03274368273532149,0.02642988661338972,0.02440502201586979,,0,,0,0,0
2007-01-19,0.007562369528736679,0.0295444558917916,-0.004412876029687251,0.007562369528736679,0.0295444558917916,0.004412876029687251,0.00127407520666815,0.038204119472308395,0.026990425343949496,0.02502895180474649,,0,,0,0,0
2007-01-22,0.01774812912712065,-0.014579126965545818,0.02490943055453989,0.01774812912712065,0.014579126965545818,0.02490943055453989,0.0016759245864249415,0.007562369528736679,0.026495367530543722,0.02512741956502312,,0,,0,0,0
2007-01-23,0.0019923962151187522,-0.031313139835518734,0.04173276467109517,0.0019923962151187522,0.031313139835518734,0.04173276467109517,0.001100802034761366,0.01774812912712065,0.024713039288731843,0.0252020174689527,,0,,0,0,0
2007-01-24,-0.03416929085428029,0.006573459577208585,0.04176872824615463,0.03416929085428029,0.006573459577208585,0.04176872824615463,0.004702544338749025,0.0019923962151187522,0.021257442776863172,0.025314645261374523,,0,,0,0,0
2007-01-25,0.0006227059579768657,0.07767711300250797,0.0656838375352807,0.0006227059579768657,0.07767711300250797,0.0656838375352807,0.00417084492899225,-0.03416929085428029,0.02227906750783031,0.023589551668951932,,0,,0,0,0
2007-01-26,0.042102930048999565,0.0784984877716782,0.07670454914172123,0.042102930048999565,0.0784984877716782,0.07670454914172123,0.001104062924044325,0.0006227059579768657,0.02190965761184266,0.023550722400449087,,0,,0,0,0
2007-01-29,0.033943481040585775,0.022614199864498575,0.008963854716517417,0.033943481040585775,0.022614199864498575,0.008963854716517417,0.00043945100694392313,0.042102930048999565,0.022767298482051793,0.0223845303272748,,0,,0,0,0
2007-01-30,0.0005081238050664627,-0.002860241810377495,-0.001462728037625438,0.0005081238050664627,0.002860241810377495,0.001462728037625438,0.0009348267414179633,0.033943481040585775,0.02303690663824649,0.02160262639870483,,0,,0,0,0
2007-01-31,-0.011537563173443188,-0.02449658541295561,0.0154133455682967,0.011537563173443188,0.02449658541295561,0.0154133455682967,0.000389083066028483,0.0005081238050664627,0.02271304719051868,0.02168612063882824,,0,,0,0,0
2007-02-01,0.007785900960121883,0.009333615088143187,-0.012054366741624568,0.007785900960121883,0.009333615088143187,0.012054366741624568,0.0021463170937318,-0.011537563173443188,0.022793206023235993,0.02132884438558332,,0,,0,0,0
2007-02-02,-0.020550703032493223,0.018069600537143106,-0.03798536560108114,0.020550703032493223,0.018069600537143106,0.03798536560108114,0.0019949390263467,0.007785900960121883,0.022802912044317312,0.022317865761984686,,0,,0,0,0
2007-02-05,0.023007760750731632,0.0011570273107833096,0.012718843162559224,0.023007760750731632,0.0011570273107833096,0.012718843162559224,0.0006939859829793614,-0.020550703032493223,0.023017596851945318,0.024183434951881442,,0,,0,0,0
2007-02-06,0.016353584934713127,-0.039755379055658804,0.013975411515522928,0.016353584934713127,0.039755379055658804,0.013975411515522928,0.00037934212972537797,0.023007760750731632,0.022357190445112852,0.02531620528008108,,0,,0,0,0
2007-02-07,-0.03722084389419968,-0.02541632425426177,-0.004888733960220204,0.03722084389419968,0.02541632425426177,0.004888733960220204,0.0011561460239309,0.016353584934713127,0.021517562629205438,0.02651120265191756,,0,,0,0,0
2007-02-08,-0.018685246146908252,0.03655776592879292,0.042743293289331685,0.018685246146908252,0.03655776592879292,0.042743293289331685,0.0009183674974543333,-0.03722084389419968,0.023912517517043576,0.02507370285503106,,0,,0,0,0
2007-02-09,0.03180475244099834,0.05312273714039657,0.12385973289032388,0.03180475244099834,0.05312273714039657,0.12385973289032388,0.0002667417062860667,-0.018685246146908252,0.024464482765069698,0.024481265142893744,,0,,0,0,0
2007-02-12,0.024317093887984642,0.030315815293049164,0.12385973289032388,0.024317093887984642,0.030315815293049164,0.12385973289032388,0.00032142599845025826,0.03180475244099834,0.024975957860567048,0.024105818884708835,,0,,0,0,0
2007-02-13,-0.0029482341163531434,0.07209108288459384,0.08733096214373588,0.0029482341163531434,0.07209108288459384,0.08733096214373588,0.0001768906919118971,0.024317093887984642,0.024468912213794325,0.02421536110948201,,0,,0,0,0
2007-02-14,0.008876609662623247,0.0867827756529245,0.08536039050401359,0.008876609662623247,0.0867827756529245,0.08536039050401359,0.00031469291925220717,-0.0029482341163531434,0.024032418515603622,0.024575786699593143,,0,,0,0,0
2007-02-15,0.044174423826981536,0.0792166877450116,0.09772485297556091,0.044174423826981536,0.0792166877450116,0.09772485297556091,0.00039355466605635596,0.008876609662623247,0.02363180768425969,0.025104197454100786,,0,,0,0,0
2007-02-26,0.044174423826981536,0.010274291411654701,0.0518850761688779,0.044174423826981536,0.010274291411654701,0.0518850761688779,0.0021580162354428497,0.044174423826981536,0.023753839795534457,0.023563886116537244,,0,,0,0,0
2007-02-27,-0.030894410588547604,-0.013884190006529318,0.01279714026072747,0.030894410588547604,0.013884190006529318,0.01279714026072747,0.0015785158089850835,0.044174423826981536,0.02440502201586979,0.02211625606529095,,0,,0,0,0
2007-02-28,-0.0037229617982759587,0.03624080560362848,0.04871567241790013,0.0037229617982759587,0.03624080560362848,0.04871567241790013,0.0028090932423313784,-0.030894410588547604,0.02502895180474649,0.021066832314600534,,0,,0,0,0
2007-03-01,0.02079383693036929,0.04580331718975126,0.06468780647577961,0.02079383693036929,0.04580331718975126,0.06468780647577961,0.00074588665068444,-0.0037229617982759587,0.02512741956502312,0.022471012612060286,,0,,0,0,0
2007-03-02,0.018708587356129302,0.02980554494361063,0.04897921144539663,0.018708587356129302,0.02980554494361063,0.04897921144539663,0.0029444569628483885,0.02079383693036929,0.0252020174689527,0.02229692019316523,,0,,0,0,0
2007-03-05,0.0048423931860314354,0.021853594070819528,0.046014272018520354,0.0048423931860314354,0.021853594070819528,0.046014272018520354,0.0006243619760008885,0.018708587356129302,0.025314645261374523,0.023046106332931273,,0,,0,0,0
2007-03-06,0.003369920762415024,0.021656680218469938,0.042887723726047544,0.003369920762415024,0.021656680218469938,0.042887723726047544,0.0005825712213656504,0.0048423931860314354,0.023589551668951932,0.02305103880888674,,0,,0,0,0
2007-03-07,0.011970212847678009,0.03659219939291995,0.014406120345764295,0.011970212847678009,0.03659219939291995,0.014406120345764295,0.0006627741715854825,0.003369920762415024,0.023550722400449087,0.023032902652914397,,0,,0,0,0
2007-03-08,0.006163213042351212,0.025654544321717366,-0.043441854552437695,0.006163213042351212,0.025654544321717366,0.043441854552437695,0.0017712648096939749,0.011970212847678009,0.0223845303272748,0.022973254271274477,,0,,0,0,0
2007-03-09,0.01756230544534587,-0.00455595140450118,-0.0005413477960208634,0.01756230544534587,0.00455595140450118,0.0005413477960208634,0.0005151317907406,0.006163213042351212,0.02160262639870483,0.02303745939027077,,0,,0,0,0
2007-03-12,0.001224775710142545,-0.06555336886058676,0.027935166551622648,0.001224775710142545,0.06555336886058676,0.027935166551622648,0.0020751388133046947,0.01756230544534587,0.02168612063882824,0.022674105792064855,,0,,0,0,0
2007-03-13,-0.023039757266292416,-0.01852395517863299,0.011850849778933026,0.023039757266292416,0.01852395517863299,0.011850849778933026,0.000754386651671325,0.001224775710142545,0.02132884438558332,0.022698327771947045,,0,,0,0,0
2007-03-14,-0.04434420061764981,0.05037980181053305,0.033328455075569516,0.04434420061764981,0.05037980181053305,0.033328455075569516,0.00139802978591474,-0.023039757266292416,0.022317865761984686,0.022281135687254525,,0,,0,0,0
2007-03-15,0.044174423826981536,0.08418090033711483,0.07619166838824754,0.044174423826981536,0.08418090033711483,0.07619166838824754,0.002084814195619933,-0.04434420061764981,0.024183434951881442,0.02201369104964331,,0,,0,0,0
2007-03-16,0.044174423826981536,0.029303378356510333,0.009323730705999123,0.044174423826981536,0.029303378356510333,0.009323730705999123,0.006039610755120234,0.044174423826981536,0.02531620528008108,0.019481413295748234,,0,,0,0,0
2007-03-19,-0.014132473355563956,-0.021476590141261197,-0.050822236887735905,0.014132473355563956,0.021476590141261197,0.050822236887735905,0.0009992456124482175,0.044174423826981536,0.02651120265191756,0.019147650403725812,,0,,0,0,0
2007-03-20,-0.0031488493972038124,-0.021634346039966702,-0.05515612387489077,0.0031488493972038124,0.021634346039966702,0.05515612387489077,0.0015080402396194501,-0.014132473355563956,0.02507370285503106,0.01905648244868353,,0,,0,0,0
2007-03-21,-0.004271362326166294,-0.03304420579874869,-0.06083996840080728,0.004271362326166294,0.03304420579874869,0.06083996840080728,0.0002889400535781328,-0.0031488493972038124,0.024481265142893744,0.019918069759762333,,0,,0,0,0
2007-03-22,-0.013694258778511114,-0.04695961358516691,-0.034989549943038004,0.013694258778511114,0.04695961358516691,0.034989549943038004,0.0003386705989692772,-0.004271362326166294,0.024105818884708835,0.021710148867118223,,0,,0,0,0
2007-03-23,-0.015416981612117353,-0.04333938891236118,-0.02922569991075221,0.015416981612117353,0.04333938891236118,0.02922569991075221,0.00028343212643629245,-0.013694258778511114,0.02421536110948201,0.02181163823782432,,0,,0,0,0
2007-03-26,-0.019140695903171447,-0.006226753095818926,-0.048524811907389956,0.019140695903171447,0.006226753095818926,0.048524811907389956,0.00140522690844486,-0.015416981612117353,0.024575786699593143,0.023158084146178204,,0,,0,0,0
2007-03-27,-0.008612240578292685,0.005809720517773398,-0.046741667671239065,0.008612240578292685,0.005809720517773398,0.046741667671239065,0.0012132733883577671,-0.019140695903171447,0.025104197454100786,0.0229730485567619,,0,,0,0,0
2007-03-28,0.022623508738152064,-0.02085014449989615,-0.007516991611794222,0.022623508738152064,0.02085014449989615,0.007516991611794222,0.004503293640063976,-0.008612240578292685,0.023563886116537244,0.02295163479976955,,0,,0,0,0
2007-03-29,-0.007699569600181233,-0.05968160386625827,-0.03669048511173534,0.007699569600181233,0.05968160386625827,0.03669048511173534,0.0017151751151568003,0.022623508738152064,0.02211625606529095,0.022413960025226935,,0,,0,0,0
2007-03-30,-0.0351133590911505,-0.021764031253839633,-0.028285735494162377,0.0351133590911505,0.021764031253839633,0.028285735494162377,0.002878698054210551,-0.007699569600181233,0.021066832314600534,0.023802465891244882,,0,,0,0,0
2007-04-02,-0.017647781598350943,0.006252956808639465,0.01690678368326144,0.017647781598350943,0.006252956808639465,0.01690678368326144,0.00124965499078734,-0.0351133590911505,0.022471012612060286,0.023037926097268475,,0,,0,0,0
2007-04-03,0.03214319437616129,0.02536931805793512,0.0452106883266834,0.03214319437616129,0.02536931805793512,0.0452106883266834,0.000632261625497886,-0.017647781598350943,0.02229692019316523,0.02273032153808802,,0,,0,0,0
2007-04-04,-0.007426816499702449,0.002941643622867307,0.01585458729537801,0.007426816499702449,0.002941643622867307,0.01585458729537801,0.0002347187416404909,0.03214319437616129,0.023046106332931273,0.02161642590819438,,0,,0,0,0
2007-04-05,0.0009149663369220518,0.02028115038185323,0.01475149908029636,0.0009149663369220518,0.02028115038185323,0.01475149908029636,0.0003311581367628225,-0.007426816499702449,0.02305103880888674,0.02221138952701749,,0,,0,0,0
2007-04-06,0.009636000449866145,0.022443723321457432,0.004943805463128758,0.009636000449866145,0.022443723321457432,0.004943805463128758,0.0003045429400459774,0.0009149663369220518,0.023032902652914397,0.02280997089820745,,0,,0,0,0
2007-04-09,0.009483498902186227,0.004274385981737683,-0.045625312514593584,0.009483498902186227,0.004274385981737683,0.045625312514593584,0.00019831635853506956,0.009636000449866145,0.022973254271274477,0.023111321633006235,,0,,0,0,0
2007-04-10,0.0032215324747521647,-0.013982802697209484,-0.057589657262918224,0.0032215324747521647,0.013982802697209484,0.057589657262918224,0.00019785609741499572,0.009483498902186227,0.02303745939027077,0.02333790896682574,,0,,0,0,0
2007-04-11,-0.008276004564625229,-0.057702004785053364,-0.02229478812521568,0.008276004564625229,0.057702004785053364,0.02229478812521568,0.0003235148175543084,0.0032215324747521647,0.022674105792064855,0.02433003709766813,,0,,0,0,0
2007-04-12,-0.008548127604490174,-0.052839507031984076,-0.023506239854862887,0.008548127604490174,0.052839507031984076,0.023506239854862887,0.0005380207450362152,-0.008276004564625229,0.022698327771947045,0.024255003717263184,,0,,0,0,0
2007-04-13,-0.041312508888850186,-0.005211738304540026,-0.04541003491952609,0.041312508888850186,0.005211738304540026,0.04541003491952609,0.0012932532949474257,-0.008548127604490174,0.022281135687254525,0.02428270220317783,,0,,0,0,0
2007-04-16,-0.002902366567635517,0.028457894348366118,-0.04919290227256963,0.002902366567635517,0.028457894348366118,0.04919290227256963,0.0014554343201860103,-0.041312508888850186,0.02201369104964331,0.02231460576226606,,0,,0,0,0
2007-04-17,0.041273095039389404,-0.0006953943618231539,-0.06412146255495972,0.041273095039389404,0.0006953943618231539,0.06412146255495972,0.00036061656610837363,-0.002902366567635517,0.019481413295748234,0.022446183211828185,,0,,0,0,0
2007-04-18,-0.009520074398772605,-0.08178408232281113,-0.07419725862072038,0.009520074398772605,0.08178408232281113,0.07419725862072038,0.0007264173323755,0.041273095039389404,0.019147650403725812,0.02087099181918097,,0,,0,0,0
