source,target,dqlike_val,dqlike_test,p_test,n_test,dqlike_test_lo_regime,dqlike_test_hi_regime,fdr_q,stable
POW,SAB,-0.009960070020795265,0.00622690400309496,0.6599057948907003,189,0.013397444914148293,0.01409836466449109,1.0,False
VPB,VRE,-0.0007754260450994385,0.006084326813043739,0.0980626167214021,189,0.018172059731691448,0.003983958095680554,0.3938992675333527,False
CTG,MWG,-0.000662722441215176,0.006019978089172954,0.021585469168080185,189,0.0018652817093685382,0.007704139467538747,0.16760481942274025,False
GAS,VRE,-0.004201474954226076,0.005997780264799365,0.4468428717926666,189,0.0207872074767394,-0.014665451955191148,0.8448908731929299,False
TCB,FPT,-0.004364848320606729,0.00599297470925715,0.05475986955595416,189,-0.013854924969602334,0.01061378307514766,0.283462854171998,False
GVR,VJC,0.007827082324390557,0.005972453527801707,0.7292492560211042,189,0.12808416489010813,-0.06021488683345928,1.0,True
PLX,VHM,0.0026936869775372714,0.00592572438075035,0.1400782527234964,189,0.0058685653490535335,0.0007409024885276452,0.46516551847802573,True
SSI,FPT,-0.003991342226560943,0.005882704163523559,0.036825770722730335,189,-0.01284954250506537,0.010290468412857736,0.23147627311430496,False
BVH,BCM,-0.0006624374815833817,0.005854610577306738,0.24322248784275183,189,0.017489852297499386,0.005711513412059588,0.6015057310584213,False
BVH,POW,-0.012898182999505237,0.005854266498492326,0.4861661172883069,189,0.022757989487350305,0.009317331594196735,0.8778952370573172,False
SSI,PLX,0.0004947781819007086,0.005842686287632372,0.08525453905343834,189,0.0041922405934956995,0.007201989747760452,0.36673064421613116,True
ACB,VHM,0.000492368424194553,0.005732362397527357,0.0004253313100306994,189,-0.0001632371101859209,0.01294482148839647,0.009764127465052577,True
VHM,GVR,-0.003569017739119613,0.005328785960218999,0.027909874549658417,189,-0.00040504535576383336,0.001450341509472269,0.19914072651648168,False
TPB,VHM,0.005413351079959889,0.005202192413497734,0.10599050744253598,189,-0.01523742730738894,0.006741924236008247,0.40998525955794135,True
NVL,MBB,-0.0033108845200390227,0.004974701551688263,0.7012381514006673,189,-0.001988448676534027,0.00598661710841184,1.0,False
VIC,VRE,0.001609234168800388,0.004902462454464436,0.0043521612594622115,189,0.0,0.006931771697369686,0.05968678298691033,True
BCM,NVL,0.0007883627782804282,0.0048199512806700075,0.00515451615570478,189,0.014264476061323972,-0.0001873968629173472,0.06821768793670276,True
MBB,VHM,0.006399265526206854,0.004818897461942349,0.08788164416482225,189,-0.0042034727657173756,0.007724382245819846,0.3689933937774833,True
HDB,GVR,0.0024749053367266547,0.004604811398179787,0.1419692600354262,189,-0.003245422012029364,-0.0011815931220157433,0.46703906105112175,True
VPB,CTG,-0.0005474596144360071,0.004567251035735483,0.17600100544430777,189,0.003094880152941626,0.003638889536914895,0.5176461631641232,False
MSN,VJC,0.001956150561520162,0.004567233051502946,0.5789591481925838,189,-0.008646251110789715,0.01806777903905866,0.9709191212283803,True
BID,GVR,0.002007824735519807,0.004537084128075833,0.009388760684007699,189,0.005724656771668346,0.00029559048528906987,0.09825731260017069,True
MSN,STB,0.0021423633511680196,0.004508479726579147,0.12367265075919937,189,-0.014945779442744899,0.005174020304576131,0.4397249804771533,True
BCM,VCB,-0.004610415393827741,0.00449099125041678,0.20798737382362914,189,-0.0015253125723799332,0.014112797143325525,0.5609220042090809,False
STB,CTG,0.005448887450841706,0.004447508955039741,0.16453249098085848,189,0.012624635550715236,0.0020139553853139704,0.5059033119495627,True
GAS,STB,-7.035154960476433e-05,0.004436211810573714,0.24022919987927682,189,0.015304957489650573,0.006158839028557259,0.5998569926214162,False
VIB,LPB,0.0018128079326329026,0.004432119290837504,0.012869209586019016,189,-0.0009738575749295598,0.0076495342648397425,0.11961883469122828,True
BVH,STB,-0.0037560695026695634,0.004399452934951256,0.05149997443948522,189,0.010780232768044639,0.006378546491982034,0.27606077669084467,False
POW,LPB,0.0023687585267465902,0.004391256507802503,0.1676092209048412,189,0.004812843437454251,0.005950112755349747,0.5059033119495627,True
LPB,TCB,-0.0015052982778223638,0.0043438246630506045,0.43680338435538013,189,-0.002266878157181085,0.012253771487991456,0.8386624979623298,False
BCM,POW,0.00314950438933106,0.004236967427820104,0.3337568800643683,189,-0.002694770097048371,0.004551091867694351,0.7134560027286903,True
TCB,VJC,0.0017110982137484613,0.004144010113324663,0.4508175027014117,189,0.002819530991597341,0.0087885283854107,0.8486632136122959,True
SSB,LPB,0.001216429449613866,0.0041407089191408085,0.040705315433233746,189,-0.001439951471017309,0.005381238196351878,0.2456275034142562,True
MSN,BID,-0.0030553036113246746,0.0041285239984353034,0.20650478494762337,189,0.002327891647377356,0.009489210391063669,0.5609220042090809,False
MWG,BVH,0.002154904172664256,0.004112013262614659,0.4645225866672279,189,-0.006716270288818949,0.016624967526051204,0.8621016722681769,True
SHB,MWG,0.004449986088676068,0.004056147264414556,0.1489217406234235,189,0.013275529298532995,0.0041026061769176,0.48239680398262336,True
VHM,FPT,-0.00023134179536317225,0.004040868629236751,0.01540772067750264,189,0.0009477922604142375,0.006091725432219407,0.13446738045820486,False
NVL,VHM,0.00452409952317957,0.003977016505025119,0.5016465753487146,189,0.01402556234398078,0.0018785405425874539,0.8933200397440854,True
BCM,CTG,0.003040375653662214,0.0038959134106060648,0.17821690983471178,189,-0.001896607887684687,0.00573030640640231,0.5176461631641232,True
VIC,SAB,0.0006891139112560904,0.0038419266896065063,0.24453414398423218,189,0.01973109135151583,0.0006965283374335323,0.6019302005765715,True
BID,POW,0.0006321921376580636,0.0038293221334229806,0.07215448959638249,189,-0.0005421071611776185,0.003509741919975103,0.33087127756909046,True
VCB,VJC,-0.0018226988006384262,0.0038216950641134775,0.049936363494091786,189,0.007177262302247756,0.0011633086790462624,0.2735736789004721,False
NVL,FPT,-0.004665357702125125,0.003721064568466351,0.1335251967314137,189,-0.01241172519168796,0.009514412915570229,0.45869638365669296,False
HDB,VHM,0.00256420483241191,0.003712738505270445,0.09995493182056397,189,0.013977975125384257,0.0026459659838301694,0.39681356391923145,True
BID,VHM,-0.005916350694306981,0.0036849916208814295,0.6003763929720375,189,0.039058500949880004,-0.007568502356847438,0.9875644275044279,False
HPG,GVR,-0.0007021972285903544,0.003600335506824662,0.03186296051314858,189,0.0020192784587993564,-0.0005424080148232586,0.21369841743696316,False
TPB,FPT,-0.0032946357425732847,0.003490890878942773,0.043164893106748384,189,-0.0058294939703140035,0.004303883674136668,0.2546487548643927,False
SAB,STB,-0.00448513502477163,0.0034311766802922806,0.19509272647404954,189,0.004801571144197059,0.00043982163578663353,0.5450209501497257,False
VPB,MBB,0.00026460742619783856,0.003289662700669704,0.008876953952086767,189,-0.00018650921641258922,0.0010459611772949838,0.09825731260017069,True
TCB,GAS,-7.780822270002446e-05,0.0032101993930135674,0.06683607706681295,189,0.0006405689004088,0.005830094762464915,0.3164972976796165,False
PDR,POW,-0.0001690300947178597,0.003184841751351641,0.3755249888580545,189,6.305507986198444e-05,0.003637550065895763,0.7712767481749689,False
SSI,MSN,-0.002518000845627491,0.0031636990826481052,0.008224446512774413,189,0.0014213115520464003,0.005099857653995834,0.09650017241655312,False
TPB,CTG,0.002466937203336593,0.0031372566469137194,0.34973893024375213,189,0.0007854972215618816,0.007228143946137203,0.7347813655839112,True
TCB,VRE,-0.0007208230779189306,0.0030569583522413054,0.603999949676554,189,0.0009402537341349993,-0.006881083489423005,0.9875644275044279,False
VHM,VIB,0.004752722360695518,0.0030285862144182646,0.049277226138081304,189,-0.004819662194701657,0.007469831783751795,0.2735736789004721,True
VIB,SHB,-0.0021487558464088033,0.003014740602616646,0.16645658872209984,189,-0.001351910294073888,0.00710860238670895,0.5059033119495627,False
NVL,LPB,-0.00438874591492896,0.0030019493206521327,0.6307879997944852,189,-0.00253933896886589,0.006279284324305132,1.0,False
LPB,FPT,-0.003433335871251782,0.002965716837863375,0.12611786470574146,189,-0.008581538490841556,0.003649954609534161,0.44246001704074084,False
SHB,MBB,-0.0021103553996750742,0.002940103401428144,0.05205578660069316,189,-0.002872690698107705,0.000660243584058618,0.276235731911216,False
STB,ACB,-0.006882144296966553,0.00293952764451553,0.1767264031985268,189,0.003166866126612544,0.004839230538230664,0.5176461631641232,False
CTG,POW,0.0005709347804882553,0.0029159762084502677,0.23510664684895569,189,-0.00013222520723299436,0.004149070943790599,0.5982472748734873,True
MSN,VCB,0.0027811445939418143,0.0028975686886427887,0.02463003717297522,189,-0.0009849247789038063,0.004020634192231456,0.1806202726018183,True
VJC,BVH,0.0009332567444655679,0.002774221677025472,0.13288419858461575,189,-0.0007230482726891752,0.004198459985226403,0.45858076374298773,True
NVL,TPB,-0.00533229547950405,0.0027729689902535846,0.12277170083497323,189,0.004349194719708271,0.0019275716228771673,0.4379963381139585,False
BVH,GVR,0.00038990337273108865,0.0027722105056757398,0.4644099494844512,189,0.0006971532901037913,0.004292909654988282,0.8621016722681769,True
MBB,FPT,-0.0032255239204955527,0.002768810902517286,0.25490422828107845,189,0.0061919750478043765,0.0013086988932293215,0.6205245328716463,False
SSB,ACB,0.0061560613074544135,0.0027598763735288733,0.1784310638179364,189,-0.0002303833042811676,0.007222414210316343,0.5176461631641232,True
SSI,MWG,-0.005859249047229091,0.002741409335727343,0.44294133562217197,189,0.0026076707098758424,0.0017407466393104638,0.8438944934889437,False
SHB,VPB,0.001830269093345587,0.0027210555440217083,0.17417130204637002,189,-0.003695693996601468,0.0013323785346185664,0.5166429633735021,True
FPT,VJC,-0.0001289055866233792,0.002720621647448434,0.1506616669907737,189,-0.004069925771472383,0.0038397314866142783,0.4862897459494407,False
SSI,VPB,0.00035122028213846874,0.0026502483348078074,0.484083099690575,189,0.015221642421074854,0.00449128203057454,0.8778952370573172,True
VCB,LPB,0.0035787669979717948,0.002634121796145997,0.474557361537276,189,0.001320169545875427,-0.0038527341987509805,0.8745769175974929,True
LPB,ACB,-0.004971398371320033,0.002605124828149992,0.08246957822584905,189,0.00023716786879300898,0.0057335067686235626,0.36166313210774614,False
TCB,VCB,-0.0020130323303162753,0.0025604046203299563,0.5325079695315367,189,-0.0015602286424552304,-4.5367137305983655e-05,0.9167103855144313,False
HPG,BVH,0.0010758916035850771,0.0024929489067607425,0.021167734239959615,189,0.007630745678565776,0.001480637121898621,0.16681438326415937,True
LPB,PDR,0.002613727915590576,0.00240816676087933,0.030813646226020747,189,0.00030487670997126904,0.0030458801066056552,0.21129357412128513,True
GVR,MWG,-0.005926792860173355,0.002405201320944513,0.2226666500742387,189,0.002777390479789832,0.005178522923701061,0.5761252728761833,False
HDB,FPT,-0.0016240716758169347,0.002389828912553487,0.21521673234509828,189,-0.0074925666374106355,0.004536051928450568,0.5686838582105836,False
FPT,VHM,0.0017582057290194497,0.002316290160590626,0.19858857261412635,189,0.006406541496260387,0.0035303273674941143,0.548439403562796,True
VPB,POW,0.001295966822862069,0.0022933962326532917,0.3499952906143062,189,-0.0011909430247603714,0.0034324358329348033,0.7347813655839112,True
BID,MBB,0.002633999434130781,0.002262176638454065,0.0868816616998102,189,0.0021861938657282143,0.0011936604714751502,0.3675861032910575,True
NVL,ACB,-0.005415946885289933,0.0022380265170156366,0.037558668274515795,189,0.0005813870731578464,0.004040794264731453,0.2327057915365127,False
BVH,VRE,0.0004995920794940387,0.0022122429331370287,0.29974629502134204,189,0.0,0.005576157049638245,0.6746409679275625,True
VIB,CTG,0.0014572239830570458,0.00219938232709412,0.27762843225202793,189,-0.0008233129812187823,0.003478427259408565,0.6500568169803581,True
LPB,STB,-0.003378740939634354,0.0021956821184906344,0.42501685448550647,189,0.002519777900704012,-0.00037696250259780094,0.822362693056432,False
SSI,LPB,0.0026228153984659062,0.0021915106805070472,0.3727175638413895,189,0.0011043555645675496,-0.0007247118598222462,0.7702343393669419,True
VIC,FPT,0.0018007171477205297,0.0021601310825072506,0.035280506002278736,189,-0.0025046492686208953,0.004370606367037745,0.22717203864881919,True
LPB,GVR,0.00130534640307557,0.002081219166585636,0.22231276670173358,189,0.0016286703241799483,-0.0011386298654693307,0.5761252728761833,True
BCM,PDR,0.000619329881363912,0.0020572418018176236,0.2527834312273361,189,0.0020241598449801668,0.001951688178625136,0.617915054111266,True
VRE,VHM,0.002558582617436755,0.0020501853850300265,0.25502618112338493,189,0.00519971217488463,0.0037803767782888706,0.6205245328716463,True
VNM,VPB,0.001822951406260555,0.0020232549702708857,0.2879023979696895,189,4.402001247325593e-05,0.004489609344881342,0.6638098957554414,True
POW,VRE,-0.0004406252379788658,0.002001679398154562,0.19708373711843774,189,0.004010022729760199,-0.0010870972669977633,0.548439403562796,False
STB,BCM,-0.0011770777085783923,0.001971233970755627,0.20928990738880854,189,0.011422995946363423,-0.0013108924905840572,0.5609220042090809,False
SAB,POW,-0.0007878439498071241,0.0019646192671503226,0.060074176484974276,189,-0.00018480800410036746,0.0038863629607755147,0.298137470515921,False
SHB,POW,0.0010476242794507107,0.0019340170299907298,0.38224571235090254,189,-0.0003843128758570846,0.0017411789382669257,0.7777485014307381,True
VCB,MBB,-0.0011544827229973242,0.0019121075625408983,0.22075570327624025,189,0.0017602119000631467,-0.003114714522831875,0.5761252728761833,False
VHM,PDR,0.004196138245392085,0.0019021081049715187,0.2568131636380563,189,-0.002084348714453332,0.005905480826043177,0.6226808462698721,True
HPG,ACB,9.587731711670311e-05,0.001891398274608255,0.13803537341879601,189,-0.00023023386728272533,0.0042042899771425075,0.46516551847802573,True
FPT,CTG,0.00047659188072110933,0.0018840158263966169,0.3290217956414871,189,-0.0003592348219194852,0.004827705508588568,0.7105255954957268,True
VCB,ACB,1.2081167729939885e-05,0.0018770780781994277,0.05687224570049475,189,0.001438009818045527,0.0035265226273214294,0.2915392789306915,True
GAS,VCB,-0.00132805356978735,0.001867650770245717,0.29525797062738246,189,0.0005663701323094794,0.0028753616559225583,0.6734177472624533,False
SSI,MBB,-0.003993671287789759,0.0018563676390713879,0.27259989071225493,189,-0.006513050316775282,0.0016465775039085373,0.6419669004407896,False
FPT,MBB,-0.002750336520701119,0.001849963607599932,0.1709422380474293,189,-0.0012587526645231883,0.000966469410447852,0.5128267141422879,False
NVL,HPG,-0.0003167411382894751,0.0018237798228377079,0.19891315489067316,189,0.0018989344379474304,0.0049222208136949904,0.548439403562796,False
FPT,PDR,0.0014365032916250971,0.0018138958095520188,0.11729524537839044,189,-0.00031572967073278946,0.0020657595257449817,0.4307789034512924,True
SSB,MWG,0.0015808120714280447,0.0017788807976292585,0.3768738655854962,189,0.015153755257128554,0.0032793896694959697,0.7712767481749689,True
VRE,NVL,0.00040483433251629284,0.0017675090401401187,0.16669713234427944,189,0.00754832930790097,-0.0009594388088759858,0.5059033119495627,True
TCB,BID,-0.006523589168544223,0.0017596360402048045,0.7372839049204232,189,-0.002052582480277609,0.008693833690621778,1.0,False
TCB,POW,0.0023760358107519012,0.0017332586968595637,0.2583822160463357,189,-4.8096124579266596e-05,0.0020997925968327044,0.6239205826531811,True
VNM,SSB,-0.0022442919722948365,0.001710583016716935,0.19056710424894638,189,-0.0031971103635599516,0.005444154364501912,0.5366369655650329,False
SHB,STB,-0.0032799458441200593,0.001709593792901094,0.24191909751778348,189,-0.0031934100006574817,0.0017004779381086224,0.5998569926214162,False
SSI,HDB,-0.003371972029852066,0.0016544669988069088,0.7899134452541623,189,0.0115081130437232,0.001011813765375209,1.0,False
CTG,VIB,-0.0025144196945455994,0.001640292979586151,0.012078071218545487,189,-0.0023550832695373057,0.004811465693197503,0.11803532156544486,False
BCM,VNM,-0.0008920260887594762,0.0016335351594375903,0.5688702066980991,189,-0.0010214664389783467,0.0025653364698099007,0.9627034267198601,False
HPG,CTG,-0.002016398640017472,0.0016067777749018423,0.7309764947384395,189,0.00317931442500764,0.0020109616292634963,1.0,False
VNM,FPT,-0.00027993485564613757,0.0015975014132755749,0.13989787634292694,189,-0.003657266502438572,0.004075294767003957,0.46516551847802573,False
HDB,VPB,-0.0029036624423908757,0.001597008062931234,0.05418536034552134,189,0.0031114399663444204,0.00012356374651413326,0.28326604220232937,False
TPB,MWG,-0.0017914432397179707,0.0015802005702133515,0.5439916923777897,189,0.0027971629380714514,0.0019444084980440722,0.9280375236687333,False
FPT,TCB,-0.0032469602157172827,0.0015781483224101135,0.5949270023450102,189,-0.0031864585659599487,0.009814674892384403,0.9875644275044279,False
VIB,PDR,-0.002542513022472286,0.001566359463113651,0.1355875422773084,189,-0.0027085150008370417,0.003062182218469205,0.4603872818161983,False
VRE,CTG,0.00022093743149832743,0.0015599540753034958,0.10871960287000451,189,0.0018530261721425244,0.0029510270390732123,0.41748327502081733,True
NVL,SSI,-0.0009620979517785497,0.0015282872962809307,0.7677850723023184,189,0.0017295709639115419,0.003546516097427249,1.0,False
VIC,LPB,-0.005236493912241475,0.001522231732036076,0.6145912500203207,189,-0.0023857137463501265,0.005373737549770175,0.9954124311456548,False
VIC,SSI,0.00405740408360065,0.0014806210973312096,0.6969868741195636,189,0.001675745397047057,0.005379944790726931,1.0,True
VRE,PDR,0.0019333170618006828,0.0014751286359324398,0.2089882288984709,189,-0.00020990424517148832,0.003013317778641305,0.5609220042090809,True
HDB,VIB,-0.0005687887859062449,0.0014457488558424398,0.3783955042924492,189,-0.012959940026971461,0.007221726435528244,0.7714008736154949,False
HDB,LPB,0.0012562652305829036,0.0014452353479206576,0.20597982821039038,189,0.0005187516695519756,0.001592358830062948,0.5609220042090809,True
BVH,SSB,0.0021701915411749956,0.0014407378764172039,0.0014304512822917582,189,0.0030652329591922987,0.0005818004399551961,0.02362974467554157,True
BCM,ACB,-0.02111651197096202,0.0014378809454227333,0.42519889243258696,189,-0.0012603868122001648,0.0024868554823411822,0.822362693056432,False
STB,PDR,4.2234060714743755e-05,0.001430927582794747,0.37826601407828486,189,0.005036423625790954,-0.0009153102147246288,0.7714008736154949,True
VPB,STB,-0.00023562148073119055,0.0014303045771095523,0.3324126550100344,189,-0.00023111111061381308,0.002280913486852239,0.712023861441372,False
TPB,MSN,0.0014863636219545888,0.001415147852635351,0.22833608680393933,189,-0.001076607080580827,0.004991256413781477,0.585249775885825,True
VIB,TCB,-0.00022587896996863985,0.0014109389467122995,0.13439814688428375,189,0.0,0.0031372642462191127,0.45869638365669296,False
PLX,HDB,0.00032615554121733593,0.0014011700770049824,0.5060712533161182,189,0.003377739983219574,0.002217416141722827,0.8966631602379544,True
MSN,GVR,-0.0005362438587125669,0.001381536862371903,0.40742871446989976,189,0.0017042571561916796,-0.0027072523063201874,0.8055083085207728,False
BVH,BID,0.0008405174257090682,0.001367556216394822,0.34629707544393257,189,1.356915482868537e-05,5.419460454671879e-05,0.7299195841692471,True
MSN,CTG,-0.0008632451764043812,0.001363215743799433,0.03735046693529438,189,1.2053605539974477e-05,0.0030337197323560437,0.2327057915365127,False
MBB,POW,0.003144024582929581,0.0013115063940020045,0.5250016628467407,189,-0.0018787678301468325,0.0025910198043762587,0.9103477109460725,True
VIC,POW,-0.0008245722465495757,0.0012936438775245948,0.41343725034980955,189,-5.717261414106556e-06,0.002178354799735939,0.8136658882810756,False
BID,PDR,0.004010685863034494,0.0012824768040285495,0.4995933193825624,189,-0.0006875980829382566,0.0036313738811299748,0.8911664616013276,True
