source,target,dqlike_val,dqlike_test,p_test,n_test,dqlike_test_lo_regime,dqlike_test_hi_regime,fdr_q,stable
VIB,NVL,0.003385782246183814,0.003368250340836713,0.007101673796304609,189,0.0006117603736865207,0.005488746527598032,0.05951878991188625,True
NVL,VNM,0.011443221175210598,0.003364129120573171,0.34149269073063654,189,0.003279674124418497,0.004414452786705487,0.5643447283435871,True
FPT,BVH,-0.007543858939574494,0.0033358367818806106,0.041256662229228934,189,-0.0008354116138522549,0.0034741591854099366,0.18999645857510472,False
MWG,BCM,-0.009684007317577183,0.00325054176884208,0.5438768547159979,189,-0.00793983902332851,0.009628748327813474,0.7140447384778259,False
MSN,SAB,-0.007216402618384187,0.003233340389777411,0.5955766063871382,189,0.021448850131362385,0.01081035360340149,0.7453581738577151,False
SSB,VRE,0.001753862706700841,0.003231280825783789,0.0016759546691151649,189,0.005276273998217984,0.0010824580024117805,0.020821272124536636,True
LPB,TCB,-0.0037573746869176425,0.0032225833439546254,0.2590535853664626,189,-0.002631421487766861,0.007128505347556023,0.495322158003575,False
LPB,VIC,-8.063676604451696e-05,0.003199575205458765,0.004093931605760884,189,0.013259828509834926,0.0008250485143325303,0.04156915168926435,False
BCM,SAB,-0.0011383791650894286,0.003178307164353343,0.5300259925252591,189,-0.026263965595998806,0.014098019942246005,0.7031500604355196,False
VNM,VPB,0.0018656850785045847,0.003163603837898138,0.09210112595440538,189,0.0069010426448434916,0.005817783977574143,0.2920684354590153,True
SAB,VIB,0.004569374805128871,0.0031583854785029192,0.4489179662333754,189,0.0029979419249684057,0.005331881956255299,0.6485052973220854,True
HDB,STB,-0.0016751248455422996,0.0031500343465802505,0.034344451219242136,189,0.008670904845195272,0.005192226370212921,0.17235326224605677,False
FPT,SAB,0.00035663735580077045,0.0031322769153950877,0.06332197634264666,189,0.007689750437165399,0.0010122107865013826,0.23779654740976652,True
MSN,POW,-0.006365580701614407,0.0030616817899087934,0.4558144869712698,189,0.004312352439366174,0.004956248957517236,0.6513818477947344,False
HDB,VNM,0.006794805824165035,0.003050132652582692,0.170625327561189,189,0.0015217171942826456,0.0019188320941467647,0.40950078614685365,True
BCM,VJC,0.0015224433804091394,0.0030170523807328616,0.4078582036854448,189,0.001216415142624505,0.00307201002091447,0.6143921892252883,True
TPB,VRE,0.003894366283058065,0.002991777405457323,0.03075153589245743,189,0.0011777996734618102,0.002231923514346627,0.16484072031692917,True
VCB,MBB,-0.0006097592824211278,0.0029875690938257573,0.21877724512932206,189,0.0005267599029272873,0.007811507115123999,0.45643062085932196,False
HDB,BID,-0.001016782969755293,0.0029375992636835667,0.32633640571181405,189,0.0201379270887297,0.0022873448702901904,0.551377991090681,False
CTG,GAS,0.005217407102028058,0.0029274216457339077,0.20464481757553263,189,0.009643202621620583,0.004062087177262512,0.4401322349485997,True
VPB,MWG,-4.368142926967124e-05,0.0029054668648014616,0.04775992387289639,189,0.0036445244815084933,0.0010013881960849523,0.1984181808911036,False
SAB,CTG,0.008510396125380378,0.0028896609217496302,0.4054780547683637,189,-0.005053720804299855,0.0016181817251513524,0.6139420357624348,True
SHB,BVH,-0.0021031211289901444,0.0028500785912144856,0.2446704506920533,189,-0.017209000801379937,0.008963221309855333,0.48020574594283105,False
GVR,NVL,0.005866680681402699,0.002845164573420579,0.3343178030883134,189,0.003990971640981689,0.0057322549492538205,0.5586069621222451,True
VHM,HPG,-0.00040139191995537085,0.002823024276014002,0.3595906167887655,189,-0.007105717102494446,0.001425335792622204,0.58042690986098,False
SSB,PLX,-0.0005237829037688474,0.002819776778237086,0.006580423563966126,189,0.00240886291622866,0.0047121415113238274,0.05882282392066575,False
SSB,SHB,-0.02776568773358777,0.0027955957345495107,0.46942183428229683,189,0.016733087075841348,-0.0003640025219550627,0.6618283805101541,False
MBB,GAS,0.00037435942697662295,0.002780977521647975,0.5120929160720167,189,-0.005312923750066545,0.002008494299949617,0.6906387220588118,True
STB,GVR,-0.0024866986645871846,0.0026233952181687315,0.3292356698912301,189,0.0030834634194570774,0.0023402449113813346,0.5545021808694401,False
LPB,CTG,-0.0063781393892684045,0.0026079154302863614,0.4405186170836151,189,-0.005997749220115289,0.00987264246098371,0.640754352121622,False
SSI,MSN,-0.00036492101814422867,0.00260746487876674,0.00039854825174823953,189,0.003464281865906138,0.0025925668639278795,0.00876806153846127,False
VRE,HPG,0.0016603845437425217,0.0026008417285734737,0.3627707146417201,189,-0.008810146439552125,0.0025899868745744934,0.5822011467351186,True
PLX,CTG,-0.015307191280346726,0.0025572019923894005,0.8698032999018054,189,0.0009624761959112105,-0.007626926930808281,0.9212761130354127,False
GAS,VPB,0.006629377409920635,0.0025353606148943936,0.6475992018988743,189,-0.0013377348957232416,0.006189470003917615,0.7905950950349263,True
FPT,PLX,-4.60102506574199e-06,0.002488020937154283,0.0022545496446874915,189,-0.0003881602831172226,0.004658604834570356,0.0261626859867032,False
SSB,VHM,0.0005413512877783747,0.002430944151563146,0.012915845257907295,189,0.005519538978309068,0.00044067426676282944,0.09049139480384355,True
GVR,VPB,-0.0009054977104429427,0.0023168130801405223,0.2684838281714922,189,-0.0005736507555394344,0.006066606299506845,0.502784877558645,False
POW,VIB,-0.017366235062364576,0.0023081087195253123,0.6368007448366407,189,0.005966568962956576,0.005041523798335145,0.778583492261899,False
NVL,CTG,0.048183786652320586,0.0022541633530420695,0.8625354213275125,189,0.011455362354155918,0.0005983344763236776,0.9175356472194257,True
FPT,POW,0.0027576945608020686,0.002248061996558962,0.4250087059770907,189,-0.00773326098888989,-0.0013521234374781698,0.6297361359912361,True
MWG,PDR,0.004203666799176224,0.00223005240191016,0.3464977482542689,189,0.00295749911821096,0.003471631658116507,0.5670342481274986,True
SHB,MWG,0.00029779872819500175,0.0022030907840394137,0.6545171394589574,189,-0.0039061074519706083,-0.0011144806267322214,0.7962789162081325,True
GVR,VHM,-0.006006984378573128,0.002195032846532887,0.4963495988324258,189,0.008099398016736249,0.004923604428045802,0.6798251314747621,False
VIB,SSI,-0.0034254336874337188,0.0021888900463901653,0.3889578942910629,189,0.005048241920674013,0.004580028989186039,0.6011068925266517,False
VPB,LPB,-0.0014799087243994287,0.002187122284761655,0.5396586444267604,189,0.0032204906973643753,0.004050619607239113,0.710865102098739,False
VNM,SHB,0.005013194159879574,0.00218520284317969,0.37925563016014313,189,0.010553316271571255,0.008843129940573171,0.5907514632115881,True
MBB,VJC,-0.00029379035207102234,0.002169426555183932,0.5898478430419414,189,-0.021139755427041017,0.008528513139635877,0.7439128609404159,False
HPG,ACB,-0.01005632822354703,0.0021584012141655376,0.0840518752531458,189,0.001157528037543054,0.0022073256767696434,0.2773711883353811,False
FPT,CTG,-0.012796137707316683,0.0020970547949762143,0.33705991305701316,189,0.0011751732603169306,0.0001811776381035468,0.5594770111311669,False
SHB,PDR,0.0008439523960822638,0.002094948716299448,0.30836309292089825,189,-0.0004270302478728949,0.0028318064903254444,0.5312042373079975,True
NVL,HDB,0.0077887704102850425,0.0020710501070053174,0.440207650904566,189,0.0018336392135732903,0.0038284320768159756,0.640754352121622,True
NVL,VPB,0.0052175065796901164,0.0020571243375778034,0.7651951690090459,189,-0.04498707291735012,0.0014833999924172643,0.8653525264856156,True
POW,MSN,-0.0030446135150878767,0.0020551257285413007,0.12058030349645384,189,0.0013470896754534279,0.0037029350888642906,0.3435853070871619,False
BID,SAB,0.0011899615697745073,0.0020529996043980574,0.14203903137003163,189,-0.004203219029459593,0.0052176161255182004,0.3680692193775766,True
VIB,TCB,0.005114689381787858,0.0020500820953940515,0.7066814143102693,189,-0.002795962857886547,-0.0013690991036199385,0.8324573255846974,True
ACB,POW,0.0013538631499020847,0.002048475109551068,0.06896706581364614,189,0.00026989114565810767,0.0019329035872104588,0.2498133645957185,True
TCB,VIC,0.0032442720305871898,0.0019580762407739017,0.3596975814882819,189,-0.007534907792116463,0.006992813568980934,0.58042690986098,True
TPB,BID,-0.00153048187032135,0.001947735224481389,0.1755000610127198,189,0.005855630207929408,0.001036547752691756,0.4121344742063117,False
ACB,SSB,-0.0005466468191553617,0.0019167155719724339,0.5064186602647595,189,0.0009083639917200181,0.002186138531660802,0.6850256562809187,False
HDB,BCM,0.014727234556623446,0.0019146098116477844,0.396347135897884,189,0.0016513809735141383,0.0043318171591566505,0.6057056085501672,True
GAS,SAB,0.003023041507095995,0.0018896381253978444,0.7464029271675253,189,0.005437142152377605,0.0051229634540470165,0.8590169348396517,True
ACB,VIC,-0.0010861166787331407,0.001886788011225803,0.13567947846653497,189,-0.00731020552711339,0.006076215872191703,0.36447637893661783,False
NVL,VIC,0.0006232704922230818,0.001883411137728139,3.730286692779252e-07,189,0.0019107858603416128,0.0016800796214349412,6.565304579291483e-05,True
GVR,MBB,-0.0011587153143122946,0.001854397741631931,0.46390723083762203,189,0.0029890191502004114,0.006864640497374233,0.658003309744923,False
VIB,SHB,-0.0019116927988741986,0.001804362044058063,0.0009637243399574245,189,0.001009120115975648,0.0034256058831072,0.01565681389223139,False
BID,SSI,0.00401579257281533,0.0017410842852202102,0.7106477298605283,189,-0.011557980784519284,0.012719579227643309,0.8337038246624098,True
PLX,MSN,0.0005372185462642042,0.0017108783916276501,0.2792447882205044,189,-9.37520215598675e-05,0.0026846131323039453,0.5116826726887433,True
SSB,BVH,0.0007773691619791371,0.0017001170707848837,4.702113550055585e-05,189,0.002325710496338629,0.0025051125127766045,0.0018390488551328508,True
BID,POW,0.0040275431549147145,0.0015992095649182748,0.7720393747001091,189,0.0018590254820253227,0.0040713010179797724,0.8710187817129437,True
VCB,SHB,-0.004364189124077828,0.0015550602888720288,0.5463524135322759,189,-0.004011472054722009,0.007123475329478931,0.7140447384778259,False
VNM,VHM,0.0018551532615568415,0.0015487206893317629,0.11332041968175144,189,0.0014063587021527768,0.00200136217162369,0.3361414696177796,True
HDB,TPB,0.0005314080033095624,0.0015354740364924057,0.1917685608081174,189,-0.002564687074032057,0.0007473290173794781,0.42723122407884384,True
POW,NVL,0.002165632157823045,0.0015305633308795366,0.13598834592900325,189,0.0008730748722157288,0.000871495265592188,0.36447637893661783,True
GVR,VIC,0.00623354232715001,0.0015069815285164722,0.36496454228006653,189,0.0036013330435484157,0.0036349785527758595,0.5839432676481064,True
LPB,MWG,-0.00019511383817097928,0.0014972719025696665,0.3707542471846536,189,0.0039856036181764145,9.995885218679783e-05,0.5861786398741802,False
VIB,TPB,-0.002456686252428803,0.0014965763617207244,0.04648622286265845,189,0.0007335921776364773,0.0022560634588708293,0.19590308907514908,False
HDB,SSI,0.0009424933125771138,0.0014838839652799181,0.29695266985654173,189,-0.006583797214694887,0.0019820697627801606,0.5242023406060273,True
BID,BCM,0.005095653882453264,0.0014244553341939547,0.674293885822165,189,0.003293120611275424,-0.0006239075006373937,0.80823421501499,True
PDR,PLX,0.007460907094059576,0.0014124594579532725,0.864534061537243,189,0.010543073194916097,-0.01319079859677836,0.9175356472194257,True
NVL,MSN,0.0018395539555386986,0.0013906922972058066,0.4808524595748806,189,0.007327353845985485,0.0003226536374655583,0.6683247114136246,True
VRE,TPB,-0.00037214168082671227,0.0013735799422884738,0.241407156535438,189,0.006208380981829553,-0.00048303053113520506,0.4800865485902496,False
FPT,TPB,-0.00041130825293717775,0.0013718490850093998,0.15066460421314654,189,0.001619691013223934,0.0005528311356583839,0.3823040699180533,False
CTG,VIC,-0.008378328141889905,0.0013683491006436892,0.42944560599444315,189,0.009967558504977058,-0.0014676692343520948,0.6342581257764084,False
BVH,STB,-0.004587633138730921,0.0013676518448338577,0.8618533011362678,189,0.045672851416550066,-0.01156252317202359,0.9175356472194257,False
SSB,SSI,-0.0029830763843715063,0.0013673362107117584,0.4063877679904753,189,0.006429919378801896,0.0009474435861884789,0.6139420357624348,False
ACB,GAS,0.003197853516274778,0.0013615850405802228,0.23135950199960492,189,-0.000764251121407733,0.0019342902920570805,0.4689359579876829,True
CTG,GVR,-0.00747409856351294,0.0013477167702759625,0.6843366041072938,189,-0.00531668028215152,0.006906167937659646,0.8119591061736301,False
PLX,PDR,-0.00018755030578365922,0.0013476073343096538,0.3751735912798863,189,0.00018633595069637022,0.001034029529650192,0.5869382405800888,False
VIB,BID,0.003932828074620955,0.001314639976209516,0.2685328323324581,189,0.0027314766109185705,0.0005007550727962172,0.502784877558645,True
MBB,TCB,-0.012818763159937149,0.001297123938739703,0.7313838563965288,189,8.900222963178494e-05,-0.0036059657363369827,0.8487267608293785,False
VPB,FPT,-0.0063493994028420465,0.0012831570466255294,0.826748709747114,189,0.017943923620309186,0.004978606513957442,0.8972730087286253,False
CTG,STB,0.0038851300359057546,0.001278577324946479,0.3676236864688433,189,-0.0008056297388869926,0.0010736016648381314,0.5855363693983386,True
SAB,GAS,-0.004921090265402841,0.0012421313827678344,0.9002654353364105,189,0.002719782958246908,-0.0012312197383964828,0.9302155574513205,False
POW,SSB,-0.005689701248588805,0.0012351989536873798,0.8082302741047439,189,0.007879154921763365,0.0018817562509972031,0.8890533015152183,False
LPB,MSN,0.0019381730164555152,0.0012168644328638483,0.23930432831584358,189,0.005553634728876544,0.0021700995661833923,0.47860865663168717,True
MBB,BVH,-0.017532589877946553,0.0012161988871006865,0.8139184281420838,189,0.0022729117335921756,-0.000987726115728933,0.8910018977504232,False
VNM,FPT,0.0017531735959553873,0.0011832242304919542,0.40941438462730695,189,-0.004764880613161904,0.0022843035760217556,0.6143921892252883,True
NVL,MWG,0.003431872126489839,0.0011750712105009292,0.864486284450075,189,0.011245770578696168,0.0023203745400232436,0.9175356472194257,True
PLX,STB,-0.0009988024855756693,0.0011701394089732617,0.4546626891646241,189,-0.00210816855272018,0.003112563906773745,0.6513818477947344,False
BID,VCB,-0.010213414817171002,0.0011683325167571534,0.7912148752012828,189,-0.0062248032236370985,0.008254415544580345,0.8776501136686499,False
VHM,SSI,0.0006350086956146642,0.001161904044897798,0.5000624036791326,189,0.013833796900817619,-0.0015865772692455306,0.6807744975419536,True
CTG,LPB,0.0022518923394882627,0.001146582159757139,0.4979603813633833,189,0.0005119976763989676,0.003195535938025325,0.6802667046827073,True
TPB,VJC,-0.0007417119953991491,0.0011368744210509944,0.7867973830505373,189,-0.008185852191486565,0.0005920286973788384,0.8773804782817237,False
SSB,SAB,-0.00023799290717375262,0.0011316457303249064,0.27474371548768894,189,0.002126580977021175,0.002132937941320289,0.5091975180054371,False
STB,FPT,0.0007081505741819839,0.0011061758858302716,0.4464345498354382,189,0.014817641403849845,-0.000809886147192461,0.6479878698785373,True
MBB,SSB,0.0016994665210167473,0.0011044628476161525,0.8529395558241688,189,0.0015532584519086345,-0.00039461032159667067,0.913493073986128,True
GVR,PLX,0.00019477977841056397,0.0011013315544320596,0.15357544292307823,189,-0.0006977318921568054,0.001185906595319378,0.3843025301582242,True
TCB,PDR,-0.004826558554437163,0.0010628411777120707,0.863451866025839,189,0.005335265052898675,0.002714653155135178,0.9175356472194257,False
BID,NVL,0.00027301014448102016,0.0010623474503912657,0.03479723629727455,189,4.921500954805369e-05,0.002088306381791904,0.17332962985812228,True
TPB,HPG,0.00015648111619076362,0.0010486983534551313,0.005811735328435829,189,0.0002727284208708713,0.001231347605746002,0.05479636166810924,True
VCB,VPB,0.0016713915093293564,0.0010424518773305726,0.7524304118166305,189,-0.0007013312788435311,0.0025483251292643086,0.8617858078941018,True
SSB,VIC,0.005279251579561686,0.0010362442506920875,0.24757258034163573,189,0.0011200595315427498,0.001654759960324367,0.4814671175704739,True
FPT,SSI,0.0006668447783843309,0.001032685091276213,0.18916623051017878,189,0.001586396833477033,0.0003777308635412623,0.42502029663563573,True
VNM,MBB,0.003566232651649894,0.001029119110233563,0.6690290900608467,189,0.0097139621056476,0.002868601990906372,0.8049460059013769,True
CTG,POW,0.003201364054223692,0.0010187386521297,0.3470382921850949,189,0.004394176044763198,-0.0002292668505737564,0.5670342481274986,True
SHB,BID,-0.006257390523413047,0.000965345218100131,0.2585172156704405,189,0.005649687259142011,0.0001851669615877604,0.495322158003575,False
TPB,POW,-0.0003631961269869717,0.0009432333279930625,0.27882526926126566,189,0.001449604295746787,0.0004396288991152108,0.5116826726887433,False
VCB,VIC,-0.00337628925583815,0.0009362108070071025,0.07945602207461987,189,-0.0006831876805870718,0.0012332131182826323,0.26871417681132,False
MWG,STB,0.0001252692376492365,0.0009317340815478763,0.4473551592342373,189,-0.0025819495724649145,0.0002854252584173554,0.6480009096472891,True
LPB,VCB,0.0006132975590507909,0.0009097851976807155,0.7071157396301834,189,0.0032642580696561783,0.0003738152507081662,0.8324573255846974,True
SSB,TPB,-0.0026696074597356944,0.0008987313288322851,0.15439184351563198,189,0.0024266269382682394,-0.00048595229079664555,0.38543211998228694,False
SSI,BCM,0.0025661236231010725,0.0008866711937395963,0.7593322443396449,189,0.0007628873816640902,0.00037474609451227086,0.8639844027263051,True
SSB,MBB,0.00013084434856255317,0.0008824926699345771,0.3103451463733754,189,0.0019634815937927376,-0.0003046149471355175,0.5328853245045275,True
MSN,SSI,0.0020305895208589976,0.0008684484491838432,0.2276974224685646,189,0.001304627590065699,0.0011799846991627759,0.46599857947074985,True
TCB,SAB,0.01729594903045677,0.0008361442921030761,0.8981797912222982,189,-0.007365953415710347,0.0022220466083194166,0.92984014233294,True
POW,PDR,0.0013406093085115743,0.0008038382854031634,0.12983488613574906,189,0.0003559431894467835,0.000457169518888255,0.3542781389130517,True
VIB,HPG,0.0004758014816059638,0.0007964160566866139,0.0035656015565157613,189,0.00037244108646455887,0.001019054643793575,0.03727995290772915,True
SAB,SHB,0.0014887502862654647,0.000787890629655767,0.7911439261429315,189,0.006901470897969097,0.004600800457239898,0.8776501136686499,True
SAB,POW,0.003923663600221506,0.0007787399195156712,0.7608953546737346,189,0.0059616948460104015,0.0027491762248067057,0.8639844027263051,True
VIB,HDB,0.006631440906614383,0.0007311827361446894,0.8916867708064256,189,-0.001045395359725232,0.0016239607043901612,0.929242887467902,True
TPB,FPT,-0.001432107274579996,0.000726215715926612,0.16028701013592844,189,0.0014599837465585019,0.0008102862062205282,0.3942161416206697,False
TCB,VNM,0.003654676871566225,0.0007125652293571745,0.8293319140734778,189,-0.0004606262620319712,-0.0054616715486821826,0.8974509791204743,True
FPT,SHB,-0.004056850210240717,0.0007084169157148911,0.8177089314689027,189,0.006770720559680432,-0.0011527152420528473,0.8929685952752443,False
LPB,TPB,-0.0028931778262997507,0.0007043927935325667,0.5212787075699832,189,-0.0006623872397637954,0.0032738870884693747,0.6967978673340535,False
SSB,POW,-0.00018068320304528212,0.0007022707126019582,0.07405925943095629,189,0.0007954691445672402,0.0005783326271766691,0.26068859319696613,False
TPB,MBB,0.0012534759638153465,0.0006957380058043841,0.13595825224637645,189,0.0006978297939642664,0.0007839204889225423,0.36447637893661783,True
STB,BVH,-0.0025860096165621813,0.000693250278135132,0.7793260853775001,189,-0.007997823436129137,0.006512621333123185,0.8747576562001019,False
SAB,TPB,0.006884705851298609,0.0006752629954360038,0.8638806058961862,189,0.004722317375751972,-0.0015621868890895588,0.9175356472194257,True
CTG,SSB,-0.008146185758787122,0.0006650906875721223,0.8967093157612701,189,0.005900923245101853,-0.003919621577026151,0.92984014233294,False
VCB,VIB,-0.02454576588015809,0.0006605449144239893,0.9391404875706737,189,-0.011386344315289666,0.025125496337944083,0.9572706128133509,False
BID,SSB,0.000706741627014356,0.0006485431432306001,0.7604890735673537,189,-0.0032258783904454023,0.0014283765402844928,0.8639844027263051,True
BID,VIB,0.001112799655604317,0.0006412182798676562,0.7811519600347501,189,-0.005667411065548955,0.006682196802413713,0.8747576562001019,True
POW,LPB,0.0001766086600936077,0.000635647943467617,0.26057034134553536,189,-3.580158922213972e-05,0.0005012424711816438,0.4957878927223159,True
MSN,HDB,-0.03115619303844987,0.000635596208111337,0.835545311251561,189,-0.005536222281207981,0.0010128867852920997,0.9021838943575137,False
CTG,ACB,-0.0003976239437218577,0.000633370278348796,0.7635333158346378,189,0.0003165404602994859,-0.0018662285902498522,0.8651192934778729,False
MBB,BCM,0.002145382788924167,0.0006296494352795433,0.18589925218105327,189,0.0006788324323236949,0.0017948008393521143,0.4212501634671022,True
GVR,MWG,0.002574021272243824,0.0006249599675884307,0.7882125042059611,189,0.0025374302955938786,0.0009286034712729216,0.8773804782817237,True
MBB,BID,-0.029495997438314235,0.0006168880459291846,0.8500786802763366,189,0.003062124477912087,-0.004616598864729049,0.9122795593209466,False
ACB,BID,0.0035006434653286804,0.0006131670162078778,0.670026078775862,189,-0.00037283003739945196,-0.0012267134559875636,0.8049460059013769,True
SSI,STB,0.000766020052685568,0.0006091973434642138,0.6795747888276988,189,-0.007632554875982111,0.0012962786493311207,0.8099672426659706,True
LPB,HDB,-0.0035345938424869595,0.0005943297351999261,0.6928354841341617,189,-0.0030182657329062557,0.0017012006018782531,0.8192992959078105,False
POW,VNM,-0.004694017573500882,0.0005816735291721823,0.894577611148117,189,0.00011754493266376009,0.004437304384772606,0.9297972021382003,False
ACB,VJC,0.0006643645687134037,0.0005728625812991328,0.058336031654786145,189,5.923228147249882e-05,0.0010962321610218308,0.22498232517961286,True
VNM,LPB,-0.0022232922023200596,0.000571431898584697,0.8886230460590706,189,-0.009892952675455835,0.004576171425882441,0.929242887467902,False
SHB,VHM,-0.0002362412260279594,0.0005608598375554846,0.6233772018061297,189,-0.010132133350842242,0.003158353999277367,0.7661019907512173,False
STB,VJC,-0.0009522557666430421,0.0005573888877920532,0.47634128361318917,189,0.00023449027262337774,-0.00013535900294601297,0.6662468814510302,False
HDB,SAB,0.0012347773515778602,0.0005508515324054769,0.4188884880353324,189,-0.0032831059479472846,0.0015090031293597474,0.6221466151410844,True
POW,TPB,-0.005737787616363758,0.0005451064653359348,0.7193173089839212,189,0.002104226365657824,-0.0004344263393473824,0.8402644671316601,False
SHB,NVL,-0.0024197975391369786,0.0005197103595870619,0.6183492038673277,189,-0.0045371212588064536,0.0019596690401066565,0.7646097883886395,False
LPB,VRE,-0.0005700845636100309,0.0005074870778684136,0.5359954490660436,189,-0.004176449995492648,0.0034311975867198806,0.7083994921323429,False
TPB,CTG,0.0005127994533963046,0.0004915086824800903,0.5053634718567709,189,-0.0010762257292929235,0.0009748562806262547,0.6850256562809187,True
LPB,SSB,4.169441004969999e-05,0.0004897961678431764,0.2897647304123721,189,0.001069162163071158,0.00024717552267777636,0.5185560187847346,True
CTG,VPB,-0.0023727336573292237,0.00048205012681957533,0.2721471887861535,189,0.0019933353378354,0.0003813135788385726,0.5068561399615135,False
FPT,LPB,0.0011780553171180166,0.00047363117304584124,0.5397398273012667,189,0.0007168144349798955,0.001255188602287177,0.710865102098739,True
MSN,VPB,-0.004690479608784653,0.00043874308979732047,0.852070176709325,189,-0.0025040807127582275,0.001011099062847137,0.9134884331015707,False
BVH,HDB,-0.006854460960457212,0.0004382701483237259,0.7851061906422961,189,-0.0020168607819178288,0.0012853775093881617,0.8773250130352007,False
MWG,VPB,0.009359035129766151,0.00043368630483263604,0.8578807036283806,189,0.001632449207109865,-0.002480043101470274,0.9175356472194257,True
MSN,HPG,0.0009975080251470275,0.00042902849491342917,0.022574143730408548,189,0.0002518547037363539,0.0004600949593756976,0.13172309875792154,True
BID,VIC,-0.0007778006594912866,0.00042648650769089037,0.2629407024120394,189,0.0018668831590680445,-0.00012043560448032962,0.4985015830289293,False
TCB,VHM,0.002684359378320045,0.0004128621669706875,0.7742786530102942,189,-0.0035927701248107623,0.0014480630152926529,0.8726128682805451,True
MWG,TCB,0.002033012873525599,0.0004122023952301866,0.5445379998898563,189,-0.001192972885618926,0.0004173159509710298,0.7140447384778259,True
LPB,STB,-0.0005580650952923558,0.0004016758257502673,0.49249544957867203,189,0.005711049042412731,-0.00013834935744984263,0.6789493404113285,False
BID,GVR,8.529472103324316e-05,0.0003721070423414871,0.022577538707560414,189,0.00013942238047354172,0.00042704508713679407,0.13172309875792154,True
FPT,VPB,0.0022304165177596228,0.00036684823064998633,0.8285023016141042,189,0.0011662956290276916,0.000427682418376978,0.8974509791204743,True
TCB,SSB,-0.0005459576149387971,0.0003663727821469858,0.3519847916868805,189,-0.0002726359854812732,0.00021524811956948167,0.5709615054091334,False
HDB,ACB,0.0007018907828790513,0.00035498059255467554,0.4822570360768768,189,0.0012724399196988422,0.0013064303506876668,0.6683247114136246,True
VIB,STB,0.00023768541005479547,0.000349267465804447,0.19570836370723607,189,0.00038210608983281215,0.0002854280534929878,0.4285263969278265,True
GVR,VNM,-0.00023894818082041878,0.0003479337125604517,0.6525088982442235,189,0.0005568620130376734,0.0002528824208463356,0.7956690491292149,False
VNM,SSI,-0.0006142753124658044,0.0003390048231340379,0.7388856064994027,189,-0.0012528048578294704,-0.0011716064068530998,0.8546146773968994,False
VPB,HPG,0.00010415137866803814,0.00032761680223177805,0.29826916219791993,189,0.0003689092530588578,-0.0002944969638600333,0.5242023406060273,True
MWG,VIC,-0.0011048753461264317,0.00032287507181734333,0.13810620567659046,189,0.00015043355342420073,0.00014749892333925619,0.3673555496082607,False
GVR,VIB,-0.005092952497748791,0.00031726343873532056,0.9530728065557559,189,0.0013997364098974562,0.004311840633822232,0.9677354651181521,False
VIB,CTG,-0.0006672821030156091,0.00030860333368090437,0.6015089334864965,189,-0.0005497540693633285,0.0011743598407785657,0.7481665886475151,False
SHB,SAB,0.0010035676770826798,0.0003021067179433298,0.8334459628442308,189,0.006725617195694289,-0.00017337192838799844,0.900838215725187,True
MSN,STB,-0.0023405406295000926,0.00029821609459288747,0.5627014552646921,189,6.424995613207862e-06,2.4759909894309913e-05,0.7238729862225898,False
BID,MBB,0.0003478293201050261,0.00029816819183872207,0.3075842676783416,189,-0.00027322386039018153,0.000875777974452416,0.5312042373079975,True
STB,NVL,-0.005153543995261451,0.0002830335406160145,0.9622414289948408,189,0.0011959141789066208,0.00846952943839317,0.9742348504492347,False
FPT,VRE,-0.005415943442181311,0.0002826616777846944,0.8294622685810445,189,-0.0009887375175227642,0.00032562378813032346,0.8974509791204743,False
SSB,BID,0.0012849845728956843,0.0002756430478200983,0.07769015259716922,189,0.00045915447090504323,0.000315267864065467,0.26636623747600874,True
VCB,LPB,-0.00019882005624091158,0.0002613895964297426,0.07289779478465032,189,-2.5250275615529284e-05,0.0005549214862822057,0.2581900824006736,False
VHM,HDB,0.00015564602574762122,0.00025704304836005585,0.212269126844259,189,-0.0008983636261500894,0.0005008636492119891,0.45284080393441917,True
SAB,PLX,-0.0002259119553484523,0.00025411745671032965,0.8111345508353149,189,-0.006691900011984986,0.0020476665331588375,0.8903930204595557,False
POW,HPG,-0.00017605691132730231,0.00025233476905438,0.1614391334133583,189,-1.7256246789698614e-05,0.0001764714268941791,0.3946289927882092,False
STB,POW,-0.0010869544375750246,0.00024886706701762404,0.8142204842132181,189,0.0030060071033781942,0.0013569541951241786,0.8910018977504232,False
SSB,HDB,-0.0021889300412867526,0.00022075313882704192,0.6588818642507288,189,0.0012162820193708623,0.0005151223994971849,0.7997462628146778,False
HDB,HPG,0.0001093715345910394,0.00021304603996815175,0.3995569773458519,189,-0.0005540731280090361,-0.00016651476341490902,0.6088487273841553,True
VPB,SSI,-0.0007639066660737132,0.0002100163933027306,0.9329644951161324,189,0.0008485286957437222,-0.0056774700784785375,0.9518942095097931,False
CTG,BID,-0.0017263694118754567,0.00019600999672564874,0.8731317723683117,189,-0.007733686359993464,0.002276182279966835,0.9229501017226598,False
LPB,BID,-0.003858148719205724,0.00019347551846157494,0.868802321380151,189,-0.00045186534140607694,0.0004432317721651516,0.9211398106199191,False
SSB,CTG,-0.003269519353323665,0.00019292712471273544,0.7467590399458336,189,0.0008070055735431292,0.00015753586751590762,0.8590169348396517,False
SSB,GVR,-3.936439568052252e-05,0.00019168608714558095,0.004142905545460826,189,-8.332682328189289e-05,0.00037966753834026276,0.04166579291434888,False
